video,trace,cp,lcd,s_t,e_t,t_kin,on_world_0.05,on_world_0.1,on_world_0.2,on_world_0.4,on_joint_0.05,on_joint_0.1,on_joint_0.2,on_joint_0.4,on_relative_0.05,on_relative_0.1,on_relative_0.2,on_relative_0.4,theta_e,theta_dot_e,theta_on_world_0.05,theta_on_world_0.1,theta_on_world_0.2,theta_on_world_0.4,theta_on_joint_0.05,theta_on_joint_0.1,theta_on_joint_0.2,theta_on_joint_0.4,theta_on_relative_0.05,theta_on_relative_0.1,theta_on_relative_0.2,theta_on_relative_0.4
LC_dv21_Tlc3p0_TTC02_CP5_S6p267_E16p267.mp4,LC_dv21_Tlc3p0_TTC02,CP5,3.0,6.267,16.267,15.233,15.233,15.3,15.533,15.9,15.233,15.3,15.533,15.9,15.233,15.333,15.5,15.9,0.33331140848140706,0.3331396107509328,0.1626547335120541,0.16822503135979633,0.19104696709354835,0.24289725893747496,0.1626547335120541,0.16822503135979633,0.19104696709354835,0.24289725893747496,0.1626547335120541,0.1711398621504884,0.18740524047952256,0.24289725893747496
LC_dv21_Tlc3p0_TTC03_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc3p0_TTC03,CP1,3.0,5.067,15.067,15.2,15.233,15.333,15.533,15.9,15.233,15.333,15.533,15.9,15.233,15.333,15.533,15.9,0.09700922583984303,0.02844007487145587,0.10205515643036561,0.10534844774137973,0.1125486674362669,0.12877883777836108,0.10205515643036561,0.10534844774137973,0.1125486674362669,0.12877883777836108,0.10205515643036561,0.10534844774137973,0.1125486674362669,0.12877883777836108
LC_dv21_Tlc3p0_TTC03_CP2_S5p367_E15p367.mp4,LC_dv21_Tlc3p0_TTC03,CP2,3.0,5.367,15.367,15.2,15.233,15.333,15.533,15.9,15.233,15.333,15.533,15.9,15.233,15.333,15.533,15.9,0.10646783100970156,0.0334024360275184,0.10205515643036561,0.10534844774137973,0.1125486674362669,0.12877883777836108,0.10205515643036561,0.10534844774137973,0.1125486674362669,0.12877883777836108,0.10205515643036561,0.10534844774137973,0.1125486674362669,0.12877883777836108
LC_dv21_Tlc3p0_TTC03_CP3_S5p667_E15p667.mp4,LC_dv21_Tlc3p0_TTC03,CP3,3.0,5.667,15.667,15.2,15.233,15.333,15.533,15.9,15.233,15.333,15.533,15.9,15.233,15.333,15.533,15.9,0.11793088483675178,0.042058574153154046,0.10205515643036561,0.10534844774137973,0.1125486674362669,0.12877883777836108,0.10205515643036561,0.10534844774137973,0.1125486674362669,0.12877883777836108,0.10205515643036561,0.10534844774137973,0.1125486674362669,0.12877883777836108
LC_dv21_Tlc3p0_TTC03_CP4_S5p967_E15p967.mp4,LC_dv21_Tlc3p0_TTC03,CP4,3.0,5.967,15.967,15.2,15.233,15.333,15.533,15.9,15.233,15.333,15.533,15.9,15.233,15.333,15.533,15.9,0.13225813481674287,0.052873520864822894,0.10205515643036561,0.10534844774137973,0.1125486674362669,0.12877883777836108,0.10205515643036561,0.10534844774137973,0.1125486674362669,0.12877883777836108,0.10205515643036561,0.10534844774137973,0.1125486674362669,0.12877883777836108
LC_dv21_Tlc3p0_TTC03_CP5_S6p267_E16p267.mp4,LC_dv21_Tlc3p0_TTC03,CP5,3.0,6.267,16.267,15.233,15.233,15.333,15.533,15.9,15.233,15.333,15.533,15.9,15.233,15.333,15.533,15.9,0.1505405057065038,0.06845997979448562,0.10205515643036561,0.10534844774137973,0.1125486674362669,0.12877883777836108,0.10205515643036561,0.10534844774137973,0.1125486674362669,0.12877883777836108,0.10205515643036561,0.10534844774137973,0.1125486674362669,0.12877883777836108
LC_dv21_Tlc3p0_TTC04_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc3p0_TTC04,CP1,3.0,5.067,15.067,15.2,15.233,15.333,15.5,15.9,15.233,15.333,15.5,15.9,15.233,15.333,15.5,15.9,0.07779044912342178,0.017817105166717195,0.08100649177363857,0.08306473082613315,0.08674167870494873,0.09700922583984274,0.08100649177363857,0.08306473082613315,0.08674167870494873,0.09700922583984274,0.08100649177363857,0.08306473082613315,0.08674167870494873,0.09700922583984274
LC_dv21_Tlc3p0_TTC04_CP2_S5p367_E15p367.mp4,LC_dv21_Tlc3p0_TTC04,CP2,3.0,5.367,15.367,15.2,15.233,15.333,15.5,15.9,15.233,15.333,15.5,15.9,15.233,15.333,15.5,15.9,0.08377423817979518,0.021239583836346325,0.08100649177363857,0.08306473082613315,0.08674167870494873,0.09700922583984274,0.08100649177363857,0.08306473082613315,0.08674167870494873,0.09700922583984274,0.08100649177363857,0.08306473082613315,0.08674167870494873,0.09700922583984274
LC_dv21_Tlc3p0_TTC04_CP3_S5p667_E15p667.mp4,LC_dv21_Tlc3p0_TTC04,CP3,3.0,5.667,15.667,15.2,15.233,15.333,15.5,15.9,15.233,15.333,15.5,15.9,15.233,15.333,15.5,15.9,0.09076774645826638,0.024926869499812813,0.08100649177363857,0.08306473082613315,0.08674167870494873,0.09700922583984274,0.08100649177363857,0.08306473082613315,0.08674167870494873,0.09700922583984274,0.08100649177363857,0.08306473082613315,0.08674167870494873,0.09700922583984274
LC_dv21_Tlc3p0_TTC04_CP4_S5p967_E15p967.mp4,LC_dv21_Tlc3p0_TTC04,CP4,3.0,5.967,15.967,15.2,15.233,15.333,15.5,15.9,15.233,15.333,15.5,15.9,15.233,15.333,15.5,15.9,0.09897176328149923,0.02962747764948334,0.08100649177363857,0.08306473082613315,0.08674167870494873,0.09700922583984274,0.08100649177363857,0.08306473082613315,0.08674167870494873,0.09700922583984274,0.08100649177363857,0.08306473082613315,0.08674167870494873,0.09700922583984274
LC_dv21_Tlc3p0_TTC04_CP5_S6p267_E16p267.mp4,LC_dv21_Tlc3p0_TTC04,CP5,3.0,6.267,16.267,15.233,15.233,15.333,15.5,15.9,15.233,15.333,15.5,15.9,15.233,15.333,15.5,15.9,0.10883599995344592,0.03581514947193438,0.08100649177363857,0.08306473082613315,0.08674167870494873,0.09700922583984274,0.08100649177363857,0.08306473082613315,0.08674167870494873,0.09700922583984274,0.08100649177363857,0.08306473082613315,0.08674167870494873,0.09700922583984274
LC_dv21_Tlc3p0_TTC05_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc3p0_TTC05,CP1,3.0,5.067,15.067,15.233,15.267,15.367,15.533,15.933,15.267,15.367,15.533,15.933,15.267,15.367,15.533,15.933,0.06271277170150572,0.011890905365806444,0.06521536791505655,0.06654541561629382,0.06888775440272858,0.07522343602317479,0.06521536791505655,0.06654541561629382,0.06888775440272858,0.07522343602317479,0.06521536791505655,0.06654541561629382,0.06888775440272858,0.07522343602317479
LC_dv21_Tlc3p0_TTC05_CP3_S5p667_E15p667.mp4,LC_dv21_Tlc3p0_TTC05,CP3,3.0,5.667,15.667,15.233,15.267,15.367,15.533,15.933,15.267,15.367,15.533,15.933,15.267,15.367,15.533,15.933,0.07088213865140629,0.015205286538626057,0.06521536791505655,0.06654541561629382,0.06888775440272858,0.07522343602317479,0.06521536791505655,0.06654541561629382,0.06888775440272858,0.07522343602317479,0.06521536791505655,0.06654541561629382,0.06888775440272858,0.07522343602317479
LC_dv21_Tlc3p0_TTC05_CP5_S6p267_E16p267.mp4,LC_dv21_Tlc3p0_TTC05,CP5,3.0,6.267,16.267,15.267,15.267,15.367,15.533,15.933,15.267,15.367,15.533,15.933,15.267,15.367,15.533,15.933,0.08145149605084874,0.01954676295073652,0.06521536791505655,0.06654541561629382,0.06888775440272858,0.07522343602317479,0.06521536791505655,0.06654541561629382,0.06888775440272858,0.07522343602317479,0.06521536791505655,0.06654541561629382,0.06888775440272858,0.07522343602317479
LC_dv21_Tlc3p0_TTC06_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc3p0_TTC06,CP1,3.0,5.067,15.067,15.2,15.2,15.3,15.533,15.9,15.2,15.3,15.533,15.9,15.233,15.333,15.5,15.9,0.05250642116672136,0.008336242299501438,0.05365734437398059,0.05455458868001453,0.056767275336218496,0.060624590729774115,0.05365734437398059,0.05455458868001453,0.056767275336218496,0.060624590729774115,0.053951067535353066,0.054858242401747304,0.056440496047774645,0.060624590729774115
LC_dv21_Tlc3p0_TTC06_CP2_S5p367_E15p367.mp4,LC_dv21_Tlc3p0_TTC06,CP2,3.0,5.367,15.367,15.2,15.2,15.3,15.533,15.9,15.2,15.3,15.533,15.9,15.233,15.333,15.5,15.9,0.05516852787305867,0.009214073566177285,0.05365734437398059,0.05455458868001453,0.056767275336218496,0.060624590729774115,0.05365734437398059,0.05455458868001453,0.056767275336218496,0.060624590729774115,0.053951067535353066,0.054858242401747304,0.056440496047774645,0.060624590729774115
LC_dv21_Tlc3p0_TTC06_CP4_S5p967_E15p967.mp4,LC_dv21_Tlc3p0_TTC06,CP4,3.0,5.967,15.967,15.2,15.2,15.3,15.533,15.9,15.2,15.3,15.533,15.9,15.233,15.333,15.5,15.9,0.061385656422737696,0.011403128780198148,0.05365734437398059,0.05455458868001453,0.056767275336218496,0.060624590729774115,0.05365734437398059,0.05455458868001453,0.056767275336218496,0.060624590729774115,0.053951067535353066,0.054858242401747304,0.056440496047774645,0.060624590729774115
LC_dv21_Tlc4p0_TTC02_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc4p0_TTC02,CP1,4.0,5.067,15.067,15.233,15.233,15.4,15.633,17.733,15.233,15.4,15.633,17.733,15.233,15.367,15.633,17.567,0.1497038457713163,0.0676550072997424,0.1620398857352844,0.1764371868309573,0.20176539294713217,3.1394672558776637,0.1620398857352844,0.1764371868309573,0.20176539294713217,3.1394672558776637,0.1620398857352844,0.17332527991406357,0.20176539294713217,3.1394672558776637
LC_dv21_Tlc4p0_TTC02_CP2_S5p367_E15p367.mp4,LC_dv21_Tlc4p0_TTC02,CP2,4.0,5.367,15.367,15.233,15.233,15.4,15.633,17.733,15.233,15.4,15.633,17.733,15.233,15.367,15.633,17.567,0.17332527991406357,0.08829136596638339,0.1620398857352844,0.1764371868309573,0.20176539294713217,3.1394672558776637,0.1620398857352844,0.1764371868309573,0.20176539294713217,3.1394672558776637,0.1620398857352844,0.17332527991406357,0.20176539294713217,3.1394672558776637
LC_dv21_Tlc4p0_TTC02_CP3_S5p667_E15p667.mp4,LC_dv21_Tlc4p0_TTC02,CP3,4.0,5.667,15.667,15.233,15.233,15.4,15.633,17.733,15.233,15.4,15.633,17.733,15.233,15.367,15.633,17.567,0.20596836415994613,0.12792024052178547,0.1620398857352844,0.1764371868309573,0.20176539294713217,3.1394672558776637,0.1620398857352844,0.1764371868309573,0.20176539294713217,3.1394672558776637,0.1620398857352844,0.17332527991406357,0.20176539294713217,3.1394672558776637
LC_dv21_Tlc4p0_TTC02_CP4_S5p967_E15p967.mp4,LC_dv21_Tlc4p0_TTC02,CP4,4.0,5.967,15.967,15.233,15.233,15.4,15.633,17.733,15.233,15.4,15.633,17.733,15.233,15.367,15.633,17.567,0.25361087778213853,0.1885581414939881,0.1620398857352844,0.1764371868309573,0.20176539294713217,3.1394672558776637,0.1620398857352844,0.1764371868309573,0.20176539294713217,3.1394672558776637,0.1620398857352844,0.17332527991406357,0.20176539294713217,3.1394672558776637
LC_dv21_Tlc4p0_TTC02_CP5_S6p267_E16p267.mp4,LC_dv21_Tlc4p0_TTC02,CP5,4.0,6.267,16.267,15.233,15.233,15.4,15.633,17.733,15.233,15.4,15.633,17.733,15.233,15.367,15.633,17.567,0.32983844188735956,0.3262388741040974,0.1620398857352844,0.1764371868309573,0.20176539294713217,3.1394672558776637,0.1620398857352844,0.1764371868309573,0.20176539294713217,3.1394672558776637,0.1620398857352844,0.17332527991406357,0.20176539294713217,3.1394672558776637
LC_dv21_Tlc4p0_TTC03_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc4p0_TTC03,CP1,4.0,5.067,15.067,15.233,15.233,15.4,15.667,18.6,15.233,15.4,15.667,18.533,15.233,15.4,15.667,18.4,0.10235461617361051,0.03165781605166523,0.10795039449892191,0.11423424463882688,0.12595571677438308,3.0672379811557815,0.10795039449892191,0.11423424463882688,0.12595571677438308,3.1394672558776637,0.10795039449892191,0.11423424463882688,0.12595571677438308,3.0100081349953
LC_dv21_Tlc4p0_TTC03_CP2_S5p367_E15p367.mp4,LC_dv21_Tlc4p0_TTC03,CP2,4.0,5.367,15.367,15.233,15.233,15.4,15.667,18.6,15.233,15.4,15.667,18.533,15.233,15.4,15.667,18.4,0.1129129162521474,0.038545718686153294,0.10795039449892191,0.11423424463882688,0.12595571677438308,3.0672379811557815,0.10795039449892191,0.11423424463882688,0.12595571677438308,3.1394672558776637,0.10795039449892191,0.11423424463882688,0.12595571677438308,3.0100081349953
LC_dv21_Tlc4p0_TTC03_CP3_S5p667_E15p667.mp4,LC_dv21_Tlc4p0_TTC03,CP3,4.0,5.667,15.667,15.233,15.233,15.4,15.667,18.6,15.233,15.4,15.667,18.533,15.233,15.4,15.667,18.4,0.12595571677438308,0.047952569690129454,0.10795039449892191,0.11423424463882688,0.12595571677438308,3.0672379811557815,0.10795039449892191,0.11423424463882688,0.12595571677438308,3.1394672558776637,0.10795039449892191,0.11423424463882688,0.12595571677438308,3.0100081349953
LC_dv21_Tlc4p0_TTC03_CP4_S5p967_E15p967.mp4,LC_dv21_Tlc4p0_TTC03,CP4,4.0,5.967,15.967,15.233,15.233,15.4,15.667,18.6,15.233,15.4,15.667,18.533,15.233,15.4,15.667,18.4,0.14234571723366685,0.0612110005236922,0.10795039449892191,0.11423424463882688,0.12595571677438308,3.0672379811557815,0.10795039449892191,0.11423424463882688,0.12595571677438308,3.1394672558776637,0.10795039449892191,0.11423424463882688,0.12595571677438308,3.0100081349953
LC_dv21_Tlc4p0_TTC03_CP5_S6p267_E16p267.mp4,LC_dv21_Tlc4p0_TTC03,CP5,4.0,6.267,16.267,15.233,15.233,15.4,15.667,18.6,15.233,15.4,15.667,18.533,15.233,15.4,15.667,18.4,0.16362835759832547,0.08083920678336118,0.10795039449892191,0.11423424463882688,0.12595571677438308,3.0672379811557815,0.10795039449892191,0.11423424463882688,0.12595571677438308,3.1394672558776637,0.10795039449892191,0.11423424463882688,0.12595571677438308,3.0100081349953
LC_dv21_Tlc4p0_TTC04_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc4p0_TTC04,CP1,4.0,5.067,15.067,15.233,15.267,15.4,15.633,19.567,15.267,15.4,15.633,19.533,15.267,15.4,15.633,19.4,0.0777390628561761,0.018268594942029894,0.08161742401342452,0.08442398903610766,0.08983254693089764,3.001545698438811,0.08161742401342452,0.08442398903610766,0.08983254693089764,2.959314749530805,0.08161742401342452,0.08442398903610766,0.08983254693089764,2.8026850540389368
LC_dv21_Tlc4p0_TTC04_CP2_S5p367_E15p367.mp4,LC_dv21_Tlc4p0_TTC04,CP2,4.0,5.367,15.367,15.233,15.267,15.4,15.633,19.567,15.267,15.4,15.633,19.533,15.267,15.4,15.633,19.4,0.08370348691230468,0.021192582455382282,0.08161742401342452,0.08442398903610766,0.08983254693089764,3.001545698438811,0.08161742401342452,0.08442398903610766,0.08983254693089764,2.959314749530805,0.08161742401342452,0.08442398903610766,0.08983254693089764,2.8026850540389368
LC_dv21_Tlc4p0_TTC04_CP3_S5p667_E15p667.mp4,LC_dv21_Tlc4p0_TTC04,CP3,4.0,5.667,15.667,15.233,15.267,15.4,15.633,19.567,15.267,15.4,15.633,19.533,15.267,15.4,15.633,19.4,0.09066724038498591,0.024858640413864454,0.08161742401342452,0.08442398903610766,0.08983254693089764,3.001545698438811,0.08161742401342452,0.08442398903610766,0.08983254693089764,2.959314749530805,0.08161742401342452,0.08442398903610766,0.08983254693089764,2.8026850540389368
LC_dv21_Tlc4p0_TTC04_CP4_S5p967_E15p967.mp4,LC_dv21_Tlc4p0_TTC04,CP4,4.0,5.967,15.967,15.233,15.267,15.4,15.633,19.567,15.267,15.4,15.633,19.533,15.267,15.4,15.633,19.4,0.09888343293680114,0.029564277911422694,0.08161742401342452,0.08442398903610766,0.08983254693089764,3.001545698438811,0.08161742401342452,0.08442398903610766,0.08983254693089764,2.959314749530805,0.08161742401342452,0.08442398903610766,0.08983254693089764,2.8026850540389368
LC_dv21_Tlc4p0_TTC04_CP5_S6p267_E16p267.mp4,LC_dv21_Tlc4p0_TTC04,CP5,4.0,6.267,16.267,15.233,15.267,15.4,15.633,19.567,15.267,15.4,15.633,19.533,15.267,15.4,15.633,19.4,0.1087480422169079,0.03575106298803467,0.08161742401342452,0.08442398903610766,0.08983254693089764,3.001545698438811,0.08161742401342452,0.08442398903610766,0.08983254693089764,2.959314749530805,0.08161742401342452,0.08442398903610766,0.08983254693089764,2.8026850540389368
LC_dv21_Tlc4p0_TTC06_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc4p0_TTC06,CP1,4.0,5.067,15.067,15.233,15.267,15.367,15.633,,15.267,15.367,15.633,,15.267,15.367,15.633,,0.05248738886225873,0.008330201410639943,0.054218336908733025,0.055132981454240414,0.05771226665805952,,0.054218336908733025,0.055132981454240414,0.05771226665805952,,0.054218336908733025,0.055132981454240414,0.05771226665805952,
LC_dv21_Tlc4p0_TTC06_CP3_S5p667_E15p667.mp4,LC_dv21_Tlc4p0_TTC06,CP3,4.0,5.667,15.667,15.233,15.267,15.367,15.633,,15.267,15.367,15.633,,15.267,15.367,15.633,,0.058053978848399766,0.010195678036442484,0.054218336908733025,0.055132981454240414,0.05771226665805952,,0.054218336908733025,0.055132981454240414,0.05771226665805952,,0.054218336908733025,0.055132981454240414,0.05771226665805952,
LC_dv21_Tlc4p0_TTC06_CP5_S6p267_E16p267.mp4,LC_dv21_Tlc4p0_TTC06,CP5,4.0,6.267,16.267,15.233,15.267,15.367,15.633,,15.267,15.367,15.633,,15.267,15.367,15.633,,0.06495212526726411,0.012761688896962855,0.054218336908733025,0.055132981454240414,0.05771226665805952,,0.054218336908733025,0.055132981454240414,0.05771226665805952,,0.054218336908733025,0.055132981454240414,0.05771226665805952,
LC_dv21_Tlc4p0_TTC07_CP1_S5p033_E15p033.mp4,LC_dv21_Tlc4p0_TTC07,CP1,4.0,5.033,15.033,15.267,15.267,15.433,15.667,,15.267,15.433,15.667,,15.3,15.4,15.667,,0.04469776839135763,0.006041498147889387,0.04616338576506789,0.047270500498185195,0.04891402590300288,,0.04616338576506789,0.047270500498185195,0.04891402590300288,,0.04638178404876657,0.047043674638690275,0.04891402590300288,
LC_dv21_Tlc4p0_TTC07_CP2_S5p333_E15p333.mp4,LC_dv21_Tlc4p0_TTC07,CP2,4.0,5.333,15.333,15.267,15.267,15.433,15.667,,15.267,15.433,15.667,,15.3,15.4,15.667,,0.04660225825762056,0.006571820392873148,0.04616338576506789,0.047270500498185195,0.04891402590300288,,0.04616338576506789,0.047270500498185195,0.04891402590300288,,0.04638178404876657,0.047043674638690275,0.04891402590300288,
LC_dv21_Tlc4p0_TTC07_CP4_S5p933_E15p933.mp4,LC_dv21_Tlc4p0_TTC07,CP4,4.0,5.933,15.933,15.267,15.267,15.433,15.667,,15.267,15.433,15.667,,15.3,15.4,15.667,,0.05093922330838155,0.007850274370751104,0.04616338576506789,0.047270500498185195,0.04891402590300288,,0.04616338576506789,0.047270500498185195,0.04891402590300288,,0.04638178404876657,0.047043674638690275,0.04891402590300288,
LC_dv28_Tlc2p0_TTC02_CP1_S5p067_E15p067.mp4,LC_dv28_Tlc2p0_TTC02,CP1,2.0,5.067,15.067,15.167,15.2,15.267,15.4,15.633,15.2,15.267,15.4,15.633,15.2,15.267,15.4,15.633,0.11609965095196856,0.054621468207953126,0.12396710147240328,0.12833160821671596,0.13802052508455995,0.15899371306200452,0.12396710147240328,0.12833160821671596,0.13802052508455995,0.15899371306200452,0.12396710147240328,0.12833160821671596,0.13802052508455995,0.15899371306200452
LC_dv28_Tlc2p0_TTC02_CP2_S5p367_E15p367.mp4,LC_dv28_Tlc2p0_TTC02,CP2,2.0,5.367,15.367,15.167,15.2,15.267,15.4,15.633,15.2,15.267,15.4,15.633,15.2,15.267,15.4,15.633,0.13547118769108235,0.07446596779529152,0.12396710147240328,0.12833160821671596,0.13802052508455995,0.15899371306200452,0.12396710147240328,0.12833160821671596,0.13802052508455995,0.15899371306200452,0.12396710147240328,0.12833160821671596,0.13802052508455995,0.15899371306200452
LC_dv28_Tlc2p0_TTC02_CP3_S5p667_E15p667.mp4,LC_dv28_Tlc2p0_TTC02,CP3,2.0,5.667,15.667,15.167,15.2,15.267,15.4,15.633,15.2,15.267,15.4,15.633,15.2,15.267,15.4,15.633,0.1625285907305229,0.10706836950332856,0.12396710147240328,0.12833160821671596,0.13802052508455995,0.15899371306200452,0.12396710147240328,0.12833160821671596,0.13802052508455995,0.15899371306200452,0.12396710147240328,0.12833160821671596,0.13802052508455995,0.15899371306200452
LC_dv28_Tlc2p0_TTC02_CP4_S5p967_E15p967.mp4,LC_dv28_Tlc2p0_TTC02,CP4,2.0,5.967,15.967,15.167,15.2,15.267,15.4,15.633,15.2,15.267,15.4,15.633,15.2,15.267,15.4,15.633,0.20315454442557995,0.16703332816390756,0.12396710147240328,0.12833160821671596,0.13802052508455995,0.15899371306200452,0.12396710147240328,0.12833160821671596,0.13802052508455995,0.15899371306200452,0.12396710147240328,0.12833160821671596,0.13802052508455995,0.15899371306200452
LC_dv28_Tlc2p0_TTC02_CP5_S6p267_E16p267.mp4,LC_dv28_Tlc2p0_TTC02,CP5,2.0,6.267,16.267,15.167,15.2,15.267,15.4,15.633,15.2,15.267,15.4,15.633,15.2,15.267,15.4,15.633,0.27038454249180777,0.29497824408050305,0.12396710147240328,0.12833160821671596,0.13802052508455995,0.15899371306200452,0.12396710147240328,0.12833160821671596,0.13802052508455995,0.15899371306200452,0.12396710147240328,0.12833160821671596,0.13802052508455995,0.15899371306200452
LC_dv28_Tlc2p0_TTC03_CP1_S5p067_E15p067.mp4,LC_dv28_Tlc2p0_TTC03,CP1,2.0,5.067,15.067,15.167,15.2,15.267,15.4,15.667,15.2,15.267,15.4,15.667,15.2,15.267,15.4,15.667,0.07847124286083151,0.024968222014881938,0.08199413623872719,0.08387872135805817,0.08792013509426475,0.09729486422832029,0.08199413623872719,0.08387872135805817,0.08792013509426475,0.09729486422832029,0.08199413623872719,0.08387872135805817,0.08792013509426475,0.09729486422832029
LC_dv28_Tlc2p0_TTC03_CP2_S5p367_E15p367.mp4,LC_dv28_Tlc2p0_TTC03,CP2,2.0,5.367,15.367,15.167,15.2,15.267,15.4,15.667,15.2,15.267,15.4,15.667,15.2,15.267,15.4,15.667,0.08687372854101062,0.030654117013398853,0.08199413623872719,0.08387872135805817,0.08792013509426475,0.09729486422832029,0.08199413623872719,0.08387872135805817,0.08792013509426475,0.09729486422832029,0.08199413623872719,0.08387872135805817,0.08792013509426475,0.09729486422832029
LC_dv28_Tlc2p0_TTC03_CP3_S5p667_E15p667.mp4,LC_dv28_Tlc2p0_TTC03,CP3,2.0,5.667,15.667,15.167,15.2,15.267,15.4,15.667,15.2,15.267,15.4,15.667,15.2,15.267,15.4,15.667,0.09729486422832029,0.03842836294195701,0.08199413623872719,0.08387872135805817,0.08792013509426475,0.09729486422832029,0.08199413623872719,0.08387872135805817,0.08792013509426475,0.09729486422832029,0.08199413623872719,0.08387872135805817,0.08792013509426475,0.09729486422832029
LC_dv28_Tlc2p0_TTC03_CP4_S5p967_E15p967.mp4,LC_dv28_Tlc2p0_TTC03,CP4,2.0,5.967,15.967,15.167,15.2,15.267,15.4,15.667,15.2,15.267,15.4,15.667,15.2,15.267,15.4,15.667,0.11056057248395872,0.04959094277631107,0.08199413623872719,0.08387872135805817,0.08792013509426475,0.09729486422832029,0.08199413623872719,0.08387872135805817,0.08792013509426475,0.09729486422832029,0.08199413623872719,0.08387872135805817,0.08792013509426475,0.09729486422832029
LC_dv28_Tlc2p0_TTC03_CP5_S6p267_E16p267.mp4,LC_dv28_Tlc2p0_TTC03,CP5,2.0,6.267,16.267,15.167,15.2,15.267,15.4,15.667,15.2,15.267,15.4,15.667,15.2,15.267,15.4,15.667,0.1280177798816322,0.06643869900162562,0.08199413623872719,0.08387872135805817,0.08792013509426475,0.09729486422832029,0.08199413623872719,0.08387872135805817,0.08792013509426475,0.09729486422832029,0.08199413623872719,0.08387872135805817,0.08792013509426475,0.09729486422832029
LC_dv28_Tlc2p0_TTC04_CP1_S5p067_E15p067.mp4,LC_dv28_Tlc2p0_TTC04,CP1,2.0,5.067,15.067,15.167,15.2,15.267,15.4,15.633,15.2,15.267,15.4,15.633,15.167,15.267,15.4,15.633,0.05931238719989966,0.013989226065819394,0.06130170405883923,0.06234930508610417,0.06455789982812908,0.0688197671036985,0.06130170405883923,0.06234930508610417,0.06455789982812908,0.0688197671036985,0.060790990976227935,0.06234930508610417,0.06455789982812908,0.0688197671036985
LC_dv28_Tlc2p0_TTC04_CP2_S5p367_E15p367.mp4,LC_dv28_Tlc2p0_TTC04,CP2,2.0,5.367,15.367,15.167,15.2,15.267,15.4,15.633,15.2,15.267,15.4,15.633,15.167,15.267,15.4,15.633,0.06398958456877157,0.016636249582317464,0.06130170405883923,0.06234930508610417,0.06455789982812908,0.0688197671036985,0.06130170405883923,0.06234930508610417,0.06455789982812908,0.0688197671036985,0.060790990976227935,0.06234930508610417,0.06455789982812908,0.0688197671036985
LC_dv28_Tlc2p0_TTC04_CP3_S5p667_E15p667.mp4,LC_dv28_Tlc2p0_TTC04,CP3,2.0,5.667,15.667,15.167,15.2,15.267,15.4,15.633,15.2,15.267,15.4,15.633,15.167,15.267,15.4,15.633,0.06947495903233718,0.01960182825157645,0.06130170405883923,0.06234930508610417,0.06455789982812908,0.0688197671036985,0.06130170405883923,0.06234930508610417,0.06455789982812908,0.0688197671036985,0.060790990976227935,0.06234930508610417,0.06455789982812908,0.0688197671036985
LC_dv28_Tlc2p0_TTC04_CP4_S5p967_E15p967.mp4,LC_dv28_Tlc2p0_TTC04,CP4,2.0,5.967,15.967,15.167,15.2,15.267,15.4,15.633,15.2,15.267,15.4,15.633,15.167,15.267,15.4,15.633,0.07598845964808446,0.023438538916072765,0.06130170405883923,0.06234930508610417,0.06455789982812908,0.0688197671036985,0.06130170405883923,0.06234930508610417,0.06455789982812908,0.0688197671036985,0.060790990976227935,0.06234930508610417,0.06455789982812908,0.0688197671036985
LC_dv28_Tlc2p0_TTC04_CP5_S6p267_E16p267.mp4,LC_dv28_Tlc2p0_TTC04,CP5,2.0,6.267,16.267,15.167,15.2,15.267,15.4,15.633,15.2,15.267,15.4,15.633,15.167,15.267,15.4,15.633,0.0838264472304579,0.028508970444245257,0.06130170405883923,0.06234930508610417,0.06455789982812908,0.0688197671036985,0.06130170405883923,0.06234930508610417,0.06455789982812908,0.0688197671036985,0.060790990976227935,0.06234930508610417,0.06455789982812908,0.0688197671036985
LC_dv28_Tlc2p0_TTC05_CP1_S5p067_E15p067.mp4,LC_dv28_Tlc2p0_TTC05,CP1,2.0,5.067,15.067,15.167,15.2,15.267,15.4,15.633,15.2,15.267,15.4,15.633,15.2,15.267,15.4,15.633,0.04763053243490434,0.009201914368491996,0.048906400827212405,0.04957226810468015,0.05095577008383925,0.053576405910119834,0.048906400827212405,0.04957226810468015,0.05095577008383925,0.053576405910119834,0.048906400827212405,0.04957226810468015,0.05095577008383925,0.053576405910119834
LC_dv28_Tlc2p0_TTC05_CP3_S5p667_E15p667.mp4,LC_dv28_Tlc2p0_TTC05,CP3,2.0,5.667,15.667,15.167,15.2,15.267,15.4,15.633,15.2,15.267,15.4,15.633,15.2,15.267,15.4,15.633,0.05397272349359093,0.01183199321046287,0.048906400827212405,0.04957226810468015,0.05095577008383925,0.053576405910119834,0.048906400827212405,0.04957226810468015,0.05095577008383925,0.053576405910119834,0.048906400827212405,0.04957226810468015,0.05095577008383925,0.053576405910119834
