video,cp,p,n,ttc_start,ttc_true,distance,dv_kph,theta_dot,gate_g1,pred_B-log,pred_B-lin,pred_C,pred_C-log
LC_dv07_Tlc4p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,1.0,12,2.0,1.4,2.722222222222222,7.0,0.44111084238872766,0.9308056600491601,0.909746836914176,0.930805660211018,0.9308056004952378,0.9018032506331654
LC_dv07_Tlc4p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,0.8461538461538461,13,2.0,1.1,2.138888888888889,7.0,0.6701878220052501,0.9364019379475157,0.9269978794138459,0.9364019380962829,0.9364019379436963,0.9197000510570719
LC_dv07_Tlc4p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,1.0,12,2.0,0.8,1.5555555555555556,7.0,1.107166496763433,0.981320459821724,0.9778106353262288,0.9813204598654187,0.981320459821724,0.9725358120315182
LC_dv07_Tlc4p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,0.6538461538461539,13,3.0,2.7,5.25,7.0,0.1286363501312956,0.7532802318245195,0.6407625045579455,0.7342676755240175,0.7260548125714845,0.6409246693872216
LC_dv07_Tlc4p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,0.9583333333333334,12,3.0,2.4,4.666666666666666,7.0,0.16147035518266575,0.9376514947341962,0.8300164255603929,0.9340966975771291,0.9271544873677195,0.8273933796596876
LC_dv07_Tlc4p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,0.8461538461538461,13,3.0,2.1,4.083333333333333,7.0,0.20840738355309427,0.9353883324631107,0.8575259167184839,0.935283924362103,0.9334919128455088,0.8519954531574458
LC_dv07_Tlc4p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,0.9583333333333334,12,3.0,1.8,3.5,7.0,0.2785923442350108,0.9812279667544027,0.9264499123209655,0.9812278779721556,0.9810772438922113,0.9180317935588124
LC_dv07_Tlc4p0_TTC04_CP2_S5p333_E15p333.mp4,CP2,0.5769230769230769,13,4.0,3.7,7.194444444444445,7.0,0.06951104310438115,0.5685670972735157,0.4141716006540658,0.42613813167493486,0.4284081447232412,0.41673548798919
LC_dv07_Tlc4p0_TTC04_CP3_S5p633_E15p633.mp4,CP3,0.7083333333333334,12,4.0,3.4,6.611111111111111,7.0,0.08206454509376793,0.9238297539142435,0.7081006992457599,0.7663104023659176,0.765633757527314,0.712012242032007
LC_dv07_Tlc4p0_TTC04_CP4_S5p933_E15p933.mp4,CP4,0.7307692307692307,13,4.0,3.1,6.027777777777778,7.0,0.09832039643089004,0.926822193570497,0.745438731037353,0.8392758182723751,0.8320677922871066,0.7484140273833574
LC_dv07_Tlc4p0_TTC04_CP5_S6p233_E16p233.mp4,CP5,0.8333333333333334,12,4.0,2.8,5.444444444444444,7.0,0.11987387378254959,0.962030203687582,0.8092508443320464,0.9269493886596476,0.9147994700179615,0.8106274555500347
LC_dv07_Tlc4p0_TTC06_CP3_S5p667_E15p667.mp4,CP3,0.4583333333333333,12,6.0,5.4,10.5,7.0,0.032927777983382686,0.9350050115796908,0.4929821937685786,0.43456679820112093,0.43614561553797193,0.49193111757273483
LC_dv07_Tlc4p0_TTC06_CP5_S6p267_E16p267.mp4,CP5,0.7083333333333334,12,6.0,4.8,9.333333333333332,7.0,0.04158620642744615,0.9812279667544027,0.5824320502654775,0.5228755722851753,0.5269220828986477,0.5839016194315019
LC_dv07_Tlc4p0_TTC07_CP2_S5p367_E15p367.mp4,CP2,0.3076923076923077,13,7.0,6.7,13.02777777777778,7.0,0.02144937083665827,0.6799921212760437,0.27753409362132514,0.2571771630343354,0.2564500020579317,0.26884542630751357
LC_dv07_Tlc4p0_TTC07_CP4_S5p967_E15p967.mp4,CP4,0.5769230769230769,13,7.0,6.1,11.86111111111111,7.0,0.025848748176658984,0.9404527838944867,0.42551948008278184,0.3865717629219563,0.38632038135628516,0.42222436732822594
LC_dv14_Tlc2p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,0.9230769230769232,13,2.0,1.7,6.611111111111111,14.0,0.16412909018753583,0.997492437067318,0.8928898847034559,0.996593286276986,0.9918457301650722,0.8909381066032402
LC_dv14_Tlc2p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,1.0,13,2.0,1.4,5.444444444444444,14.0,0.2397477475650992,0.9999971246462699,0.9376234636949686,0.9999967829966447,0.9997356326771139,0.9321858498116238
LC_dv14_Tlc2p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,0.9230769230769232,13,2.0,1.1,4.277777777777778,14.0,0.38149287882437044,0.9999986797519633,0.9699303892975473,0.9999986797519664,0.9999979163152278,0.9623404423723579
LC_dv14_Tlc2p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,1.0,13,2.0,0.8,3.111111111111111,14.0,0.692781816354912,0.9999999973645194,0.989901934321318,0.9999999973645194,0.9999999973629646,0.9829470910615447
LC_dv14_Tlc2p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,0.9615384615384616,13,3.0,2.7,10.5,14.0,0.06585555596676537,0.9980916639635253,0.7112968804527604,0.721092220980908,0.7303079451554377,0.7172005405112799
LC_dv14_Tlc2p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,0.8076923076923077,13,3.0,2.4,9.333333333333332,14.0,0.0831724128548923,0.9999971926735736,0.7666373672217112,0.8331992263087724,0.8363002009128023,0.7715408417141791
LC_dv14_Tlc2p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,0.9230769230769232,13,3.0,2.1,8.166666666666666,14.0,0.10829974790229006,0.999998640030944,0.8202401806298105,0.9349215715007042,0.9271323023181111,0.8226038716335557
LC_dv14_Tlc2p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,0.8846153846153846,13,3.0,1.8,7.0,14.0,0.14671380814968765,0.9999999980320942,0.871395299831287,0.9905911139828394,0.9809674114920041,0.8698661859355153
LC_dv14_Tlc2p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,0.6923076923076923,13,4.0,3.7,14.38888888888889,14.0,0.03519955566804595,0.9980731718505069,0.5465492601649408,0.4630961759092521,0.4650093445530405,0.5455408766809242
LC_dv14_Tlc2p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,0.4615384615384615,13,4.0,3.4,13.22222222222222,14.0,0.04165260294687452,0.9999959135900139,0.5950107532239968,0.5211985400594104,0.5247248358859322,0.5961016303106477
LC_dv14_Tlc2p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,0.8076923076923077,13,4.0,3.1,12.055555555555555,14.0,0.05005330153140143,0.9999980359568056,0.6451866440760871,0.5948521778022612,0.6000872809762335,0.6481673163699061
LC_dv14_Tlc2p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,0.6538461538461539,13,4.0,2.8,10.888888888888888,14.0,0.06126983390488646,0.9999999982373063,0.6976051648379262,0.6877804049148133,0.6933513980858058,0.7018491150232351
LC_dv14_Tlc2p0_TTC05_CP3_S5p667_E15p667.mp4,CP3,0.3076923076923077,13,5.0,4.4,17.11111111111111,14.0,0.02492167812994405,0.9999971246462699,0.44086808127470045,0.3879385119337647,0.3879318660115149,0.4370062264861484
LC_dv14_Tlc2p0_TTC05_CP5_S6p267_E16p267.mp4,CP5,0.4615384615384615,13,5.0,3.8,14.777777777777777,14.0,0.03337870693231704,0.9999999979586583,0.5256813850211649,0.4565698434301172,0.45853602382642505,0.5250205798201191
LC_dv14_Tlc2p0_TTC06_CP2_S5p367_E15p367.mp4,CP2,0.4230769230769231,13,6.0,5.7,22.166666666666668,14.0,0.014868338361673915,0.9980356984122977,0.305890500552514,0.327547736088188,0.32606540727154637,0.3018770072109292
LC_dv14_Tlc2p0_TTC06_CP4_S5p967_E15p967.mp4,CP4,0.5,13,6.0,5.1,19.83333333333333,14.0,0.018564241353863614,0.9999985782918679,0.3647530737703343,0.3549638667820718,0.35372480298892606,0.3600058206440444
LC_dv14_Tlc3p0_TTC02_CP2_S5p333_E15p333.mp4,CP2,0.6666666666666666,12,2.0,1.7,6.611111111111111,14.0,0.16412909018753583,0.7633659258264393,0.6858596623246132,0.7626778198294917,0.759044586152951,0.681821502928696
LC_dv14_Tlc3p0_TTC02_CP3_S5p633_E15p633.mp4,CP3,1.0,12,2.0,1.4,5.444444444444444,14.0,0.2397477475650992,0.9930843699650579,0.9312168238959203,0.9930840306933496,0.9928246856309333,0.9257418591858266
LC_dv14_Tlc3p0_TTC02_CP4_S5p933_E15p933.mp4,CP4,0.875,12,2.0,1.1,4.277777777777778,14.0,0.38149287882437044,0.9938957654158629,0.9640771398060856,0.9938957654301418,0.9938950066383225,0.9564673533364604
LC_dv14_Tlc3p0_TTC02_CP5_S6p233_E16p233.mp4,CP5,1.0,12,2.0,0.8,3.111111111111111,14.0,0.692781816354912,0.9982050834916191,0.9881446038573385,0.9982050834958177,0.9982050834900671,0.9811827856868216
LC_dv14_Tlc3p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,0.7083333333333334,12,3.0,2.7,10.5,14.0,0.06585555596676537,0.9262592498030785,0.6601050179877846,0.6691953893274663,0.6777478600699185,0.6655837921481904
LC_dv14_Tlc3p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,0.8333333333333334,12,3.0,2.4,9.333333333333332,14.0,0.0831724128548923,0.9934643023675425,0.7616289954205612,0.8277560118798893,0.8308367280995756,0.766500435878573
LC_dv14_Tlc3p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,0.875,12,3.0,2.1,8.166666666666666,14.0,0.10829974790229006,0.9939824095323917,0.8153054200047866,0.9292968601795529,0.9215544530990095,0.8176548904023454
LC_dv14_Tlc3p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,1.0,12,3.0,1.8,7.0,14.0,0.14671380814968765,0.9994519960911403,0.8709177735217102,0.9900482681286623,0.980429839445436,0.8693894975763146
LC_dv14_Tlc3p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,0.4583333333333333,12,4.0,3.7,14.38888888888889,14.0,0.03519955566804595,0.9273818432199612,0.5078383784882751,0.43029609193385937,0.43207375493977984,0.5069014167198934
LC_dv14_Tlc3p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,0.7083333333333334,12,4.0,3.4,13.22222222222222,14.0,0.04165260294687452,0.9943833053719391,0.5916711774054229,0.5182732449048808,0.521779748924978,0.5927559318116746
LC_dv14_Tlc3p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,0.6666666666666666,12,4.0,3.1,12.055555555555555,14.0,0.05005330153140143,0.9953798107040172,0.6422070210305334,0.5921050110645906,0.5973159372983132,0.6451739278897524
LC_dv14_Tlc3p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,0.7916666666666666,12,4.0,2.8,10.888888888888888,14.0,0.06126983390488646,0.9995320028000246,0.6972786888091602,0.6874585268236121,0.6930269127944968,0.7015206528460035
LC_dv14_Tlc3p0_TTC06_CP3_S5p667_E15p667.mp4,CP3,0.2916666666666667,12,6.0,5.4,21.0,14.0,0.016562863464819035,0.9944637763344877,0.33247312323205996,0.3384834394519088,0.3370875466842178,0.3279344314304984
LC_dv14_Tlc3p0_TTC06_CP5_S6p267_E16p267.mp4,CP5,0.4166666666666667,12,6.0,4.8,18.666666666666664,14.0,0.02095122219940715,0.9995234895197389,0.3978159050144195,0.3724764996125834,0.37152668391945154,0.3932688358801493
LC_dv14_Tlc3p0_TTC07_CP2_S5p367_E15p367.mp4,CP2,0.2083333333333333,12,7.0,6.7,26.05555555555556,14.0,0.010766595480574254,0.9276604359339765,0.2119571245120448,0.2805474035618224,0.27897120370628403,0.2119169676846379
LC_dv14_Tlc3p0_TTC07_CP4_S5p967_E15p967.mp4,CP4,0.4583333333333333,12,7.0,6.1,23.72222222222222,14.0,0.012985287995004034,0.9953388119762816,0.2672741385771356,0.31612786546926136,0.3143982560105294,0.26671643423441665
LC_dv14_Tlc4p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,0.7916666666666666,12,2.0,1.7,6.611111111111111,14.0,0.16412909018753583,0.7564565234464533,0.6797499095091292,0.7557746456779535,0.7521742972225108,0.675650178069048
LC_dv14_Tlc4p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,0.9583333333333334,12,2.0,1.4,5.444444444444444,14.0,0.2397477475650992,0.9375274072042139,0.8797274444586243,0.9375270870435338,0.9372822506114543,0.8739522957283443
LC_dv14_Tlc4p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,0.9583333333333334,12,2.0,1.1,4.277777777777778,14.0,0.38149287882437044,0.9366533958742219,0.9091765051326264,0.9366533960224009,0.936652680797667,0.901380633381184
LC_dv14_Tlc4p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,0.9583333333333334,12,2.0,0.8,3.111111111111111,14.0,0.692781816354912,0.9812742618891324,0.9715682939677869,0.9812742619329352,0.9812742618876067,0.9645406837995161
LC_dv14_Tlc4p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,0.5,12,3.0,2.7,10.5,14.0,0.06585555596676537,0.7692452858291812,0.5482079400073775,0.5557573634608688,0.5628600701698143,0.5527579827603935
LC_dv14_Tlc4p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,0.7916666666666666,12,3.0,2.4,9.333333333333332,14.0,0.0831724128548923,0.930671138710811,0.7134892754143892,0.7754366496313009,0.7783226452933282,0.7180528095286604
LC_dv14_Tlc4p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,0.875,12,3.0,2.1,8.166666666666666,14.0,0.10829974790229006,0.9416395400907686,0.7723716376000986,0.8803603158764902,0.8730256220459526,0.7745973847903812
LC_dv14_Tlc4p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,0.9166666666666666,12,3.0,1.8,7.0,14.0,0.14671380814968765,0.9827914821129783,0.8563998801328659,0.9735445109964123,0.9640864181419898,0.8548970797978857
LC_dv14_Tlc4p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,0.5416666666666666,12,4.0,3.7,14.38888888888889,14.0,0.03519955566804595,0.765231418264879,0.4190440944387746,0.35505988321908694,0.3565267259703913,0.4182709584431654
LC_dv14_Tlc4p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,0.6666666666666666,12,4.0,3.4,13.22222222222222,14.0,0.04165260294687452,0.9360232956005555,0.5569462028781432,0.48785596880626797,0.4911566772369615,0.5579672935341324
LC_dv14_Tlc4p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,0.6666666666666666,12,4.0,3.1,12.055555555555555,14.0,0.05005330153140143,0.9321398346137548,0.6014053537569338,0.5544864997757877,0.5593663574626917,0.6041837627176454
LC_dv14_Tlc4p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,0.6666666666666666,12,4.0,2.8,10.888888888888888,14.0,0.06126983390488646,0.9829628745313245,0.6857199795433163,0.6760626050792158,0.6815386845240803,0.6898916250555216
LC_dv14_Tlc4p0_TTC05_CP2_S5p333_E15p333.mp4,CP2,0.2916666666666667,12,5.0,4.7,18.27777777777778,14.0,0.021849866170892858,0.5693609688929139,0.22963895144619167,0.2070991418446173,0.20682968301278123,0.22687551809610698
LC_dv14_Tlc4p0_TTC05_CP4_S5p933_E15p933.mp4,CP4,0.5833333333333334,12,5.0,4.1,15.944444444444445,14.0,0.028689060541736713,0.9317416850449268,0.4487597441545724,0.389668455664249,0.39038455496897145,0.4464918194175323
LC_dv14_Tlc4p0_TTC07_CP3_S5p667_E15p667.mp4,CP3,0.375,12,7.0,6.4,24.88888888888889,14.0,0.01179814632917757,0.9362759180631297,0.23224548611897575,0.2897247309864703,0.28810646656960726,0.23140910215773886
LC_dv14_Tlc4p0_TTC07_CP5_S6p267_E16p267.mp4,CP5,0.375,12,7.0,5.8,22.55555555555556,14.0,0.014360940000957261,0.9824442744800443,0.2877253942723345,0.3214373721319168,0.319751605966202,0.2860083078727159
LC_dv21_Tlc2p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,0.9090909090909092,11,2.0,1.7,9.916666666666666,21.0,0.11063995346127804,0.9982166585021697,0.8304936896482767,0.9635759716367972,0.9510384660597074,0.8325336212510086
LC_dv21_Tlc2p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,0.85,10,2.0,1.4,8.166666666666666,21.0,0.16244962185343506,0.9999972060928942,0.8937127843161466,0.9989620258527085,0.9939394993985856,0.8918912965180112
LC_dv21_Tlc2p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,0.9090909090909092,11,2.0,1.1,6.416666666666667,21.0,0.2610216431760088,0.9999986467298211,0.9450007067040892,0.9999986260729163,0.9998891632854605,0.9389684084550248
LC_dv21_Tlc2p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,0.85,10,2.0,0.8,4.666666666666667,21.0,0.484411065547997,0.9999999981713319,0.9801600185437209,0.9999999981713319,0.999999987697555,0.9724587814674107
LC_dv21_Tlc2p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,0.6818181818181818,11,3.0,2.7,15.75,21.0,0.0440989048765707,0.9976078721880507,0.6068363209818741,0.5452314531259469,0.5524750797263237,0.6112102449302139
LC_dv21_Tlc2p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,0.4,10,3.0,2.4,13.999999999999998,21.0,0.05575999447787281,0.9999961567929754,0.6708849278747607,0.6445250010337648,0.6542526444604907,0.6766566039835523
LC_dv21_Tlc2p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,0.7727272727272727,11,3.0,2.1,12.25,21.0,0.07272924924602557,0.9999980738129465,0.7363179271259839,0.770264272255784,0.777700106924558,0.741968849081325
LC_dv21_Tlc2p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,0.6,10,3.0,1.8,10.5,21.0,0.09878333395014804,0.9999999968782419,0.8025111072655688,0.9043055507712299,0.9000376471441,0.8058922236649273
LC_dv21_Tlc2p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,0.4090909090909091,11,4.0,3.7,21.58333333333333,21.0,0.023522021501625433,0.9981039022944863,0.4317703248641353,0.3624199195911295,0.362261065150938,0.42611161400955455
LC_dv21_Tlc2p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,0.1,10,4.0,3.4,19.83333333333333,21.0,0.027846362030795428,0.9999940052248426,0.4806075955080845,0.39975932401482056,0.4001389892551558,0.476652199334409
LC_dv21_Tlc2p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,0.5909090909090909,11,4.0,3.1,18.08333333333333,21.0,0.03348150942630854,0.9999986467298211,0.5333462256510976,0.4488343249457212,0.45034297781309596,0.5316867634495626
LC_dv21_Tlc2p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,0.4,10,4.0,2.8,16.333333333333332,21.0,0.041015466162458554,0.999999996684254,0.5907184398342636,0.5155522552737493,0.5189220798564607,0.5916272272110252
LC_dv21_Tlc2p0_TTC05_CP2_S5p367_E15p367.mp4,CP2,0.4545454545454545,11,5.0,4.7,27.416666666666668,21.0,0.014588001724271823,0.9974608153286381,0.2940186695855507,0.3080082240308881,0.30714555694146106,0.28909581058043354
LC_dv21_Tlc2p0_TTC05_CP4_S5p967_E15p967.mp4,CP4,0.4545454545454545,11,5.0,4.1,23.916666666666664,21.0,0.019162992641797362,0.9999985922398206,0.3667465828121215,0.34300484982632956,0.3422644815244484,0.36133958829752366
LC_dv21_Tlc2p0_TTC07_CP3_S5p633_E15p633.mp4,CP3,0.0,10,7.0,6.4,37.333333333333336,21.0,0.00787167315424532,0.9999871799890574,0.16727546964382953,0.28311544334744665,0.281603157259934,0.17272069905459464
LC_dv21_Tlc2p0_TTC07_CP5_S6p233_E16p233.mp4,CP5,0.05,10,7.0,5.8,33.83333333333333,21.0,0.00958321029331422,0.9999997986497621,0.2031952976404349,0.29446156920904143,0.29282027890383167,0.20623155096747825
LC_dv21_Tlc3p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,0.5,12,2.0,1.7,9.916666666666666,21.0,0.11063995346127804,0.9306711387108086,0.7750308983047828,0.8983744553624314,0.8866853148831164,0.7761992416228823
LC_dv21_Tlc3p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,0.75,12,2.0,1.4,8.166666666666666,21.0,0.16244962185343506,0.9944477645677361,0.8888133240312285,0.9934183290287926,0.9884236748564268,0.8869417840927094
LC_dv21_Tlc3p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,0.875,12,2.0,1.1,6.416666666666667,21.0,0.2610216431760088,0.9939131821523477,0.9393159018299333,0.993913161635385,0.9938043649665111,0.9332543417333293
LC_dv21_Tlc3p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,0.9166666666666666,12,2.0,0.8,4.666666666666667,21.0,0.484411065547997,0.9994916398022013,0.9796672569924205,0.9994916398033905,0.9994916293337489,0.9719644239063132
LC_dv21_Tlc3p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,0.3333333333333333,12,3.0,2.7,15.75,21.0,0.0440989048765707,0.9284913009848358,0.5647933038072761,0.5074565622123204,0.5141983336716291,0.5688641913438501
LC_dv21_Tlc3p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,0.625,12,3.0,2.4,13.999999999999998,21.0,0.05575999447787281,0.993592849665881,0.6665890292065033,0.6403978936402578,0.6500632477385776,0.6723237472766036
LC_dv21_Tlc3p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,0.7083333333333334,12,3.0,2.1,12.25,21.0,0.07272924924602557,0.994479747066685,0.7322546764589651,0.7660136941335545,0.7734084953574992,0.7378744146499
LC_dv21_Tlc3p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,0.7083333333333334,12,3.0,1.8,10.5,21.0,0.09878333395014804,0.9996181914116228,0.8022047041417186,0.9039602819674052,0.8996940078491845,0.8055845296074656
LC_dv21_Tlc3p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,0.2916666666666667,12,4.0,3.7,21.58333333333333,21.0,0.023522021501625433,0.9280767884615825,0.40147725745405344,0.33699248583525565,0.3368447765378623,0.3962155626987356
LC_dv21_Tlc3p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,0.25,12,4.0,3.4,19.83333333333333,21.0,0.027846362030795428,0.9943017973703617,0.47787186085060274,0.39748379721822386,0.39786130130340636,0.473938979759536
