a_other_min,response_time,a_max,tau_inv_mu,collision_ref_speed,counterfactual_residual_severity,rho_gap,rho_p,rows,n_rows
-4.0,1.0,12.0,0.1,30.0,False,-0.05095097103472259,0.34733227958697116,0,24
-6.0,0.5,8.0,0.2,1000000.0,False,-0.04232680245317393,0.3257470168293352,2,24
-4.0,0.5,8.0,0.4,30.0,True,-0.03839377765178434,0.3369306000048111,0,24
-4.0,2.0,12.0,0.4,1000000.0,False,-0.038339518639387324,0.32495832936808244,2,24
-4.0,0.5,8.0,0.2,30.0,True,-0.03613022227812901,0.3348575002141784,0,24
-4.0,0.5,8.0,0.1,30.0,True,-0.034872970625133226,0.33380323688591584,0,24
-6.0,0.5,8.0,0.1,1000000.0,False,-0.033801355130292074,0.3174345173173619,2,24
-2.0,2.0,8.0,0.4,10.0,True,-0.03335849106151454,0.32907789598633647,0,24
-2.0,2.0,8.0,0.2,10.0,True,-0.03270763411188176,0.32854599048921257,0,24
-2.0,2.0,8.0,0.1,10.0,True,-0.032477786906588826,0.3283527758801959,0,24
-4.0,2.0,12.0,0.2,1000000.0,False,-0.024424593950866224,0.31139662359918296,2,24
-2.0,2.0,8.0,0.4,10.0,False,-0.024209818693461352,0.3217935293483504,0,24
-2.0,2.0,8.0,0.2,10.0,False,-0.02370917882444625,0.3213618743440713,0,24
-2.0,2.0,8.0,0.1,10.0,False,-0.023586091250027082,0.3212460460804085,0,24
-6.0,0.5,12.0,0.4,30.0,True,-0.017700495599739154,0.3197339972935915,0,24
-4.0,2.0,12.0,0.1,1000000.0,False,-0.0167027326495495,0.304011503959616,2,24
-6.0,0.5,12.0,0.2,30.0,True,-0.015745161560394672,0.3181254668294501,0,24
-6.0,0.5,12.0,0.1,30.0,True,-0.014075440933528952,0.31625437555071517,0,24
-2.0,1.0,4.0,0.4,1000000.0,False,0.008239582711271629,0.2923457636518865,0,24
-4.0,0.5,8.0,0.4,30.0,False,0.01411462799803791,0.2920452634277202,0,24
-2.0,0.5,4.0,0.4,30.0,False,0.015191016276376954,0.29096838720633467,0,24
-4.0,0.5,8.0,0.2,30.0,False,0.01585543797910899,0.29051236052835644,0,24
-2.0,1.0,4.0,0.2,1000000.0,False,0.016706751835652983,0.28461014416891484,0,24
-2.0,0.5,4.0,0.2,30.0,False,0.016959960560172408,0.28934377646263926,0,24
-6.0,0.5,12.0,0.4,30.0,False,0.017434475719514876,0.28879981075584976,0,24
-4.0,0.5,8.0,0.1,30.0,False,0.017738426668590775,0.2886337316185806,0,24
-2.0,0.5,4.0,0.1,30.0,False,0.01839656839303612,0.2881789612124425,0,24
-6.0,0.5,12.0,0.2,30.0,False,0.019249640643500387,0.2870988186842726,0,24
-6.0,0.5,12.0,0.1,30.0,False,0.02061616391868461,0.2858767174381646,0,24
-2.0,1.0,4.0,0.1,1000000.0,False,0.02087263823191312,0.2804770098147871,0,24
-4.0,1.0,8.0,0.4,1000000.0,False,0.030358671033527414,0.26700650938148324,0,24
-4.0,1.0,12.0,0.4,10.0,True,0.03651882733450952,0.27091477107622225,0,24
-4.0,1.0,12.0,0.2,10.0,True,0.03703328315575535,0.27048311607194314,0,24
-4.0,1.0,12.0,0.1,10.0,True,0.03723248406700922,0.2702790975251011,0,24
-4.0,1.0,8.0,0.2,1000000.0,False,0.038615335285738836,0.2592862164149615,0,24
-4.0,1.0,12.0,0.4,10.0,False,0.03994568588599171,0.2673617830578806,0,24
-4.0,1.0,12.0,0.2,10.0,False,0.04052218789271007,0.26685198794514353,0,24
-4.0,1.0,12.0,0.1,10.0,False,0.040814332482606984,0.26658817085870984,0,24
-4.0,1.0,8.0,0.1,1000000.0,False,0.043692572130963746,0.2541716824993005,0,24
-2.0,1.0,4.0,0.4,30.0,True,0.05152219785968011,0.26011058199647474,0,24
-2.0,1.0,4.0,0.2,30.0,True,0.05425951479528351,0.25766185692563415,0,24
-2.0,1.0,4.0,0.1,30.0,True,0.05518794678518808,0.25677719029579316,0,24
-2.0,0.5,4.0,0.4,10.0,True,0.07409972459686442,0.23921099240919833,0,24
-2.0,0.5,4.0,0.2,10.0,True,0.0745174687524952,0.2389157685267606,0,24
-2.0,0.5,4.0,0.1,10.0,True,0.0746611546556947,0.2388348646202543,0,24
-4.0,0.5,8.0,0.4,10.0,True,0.09729896918443125,0.21860185287136696,0,24
-4.0,0.5,8.0,0.2,10.0,True,0.09764110240149025,0.21823225769599178,0,24
-4.0,0.5,8.0,0.1,10.0,True,0.09778202511424362,0.21805261082284882,0,24
-4.0,0.5,8.0,0.4,10.0,False,0.10773352990646756,0.2095820723133833,0,24
-4.0,0.5,8.0,0.2,10.0,False,0.10819473151184224,0.20929036599209808,0,24
-4.0,0.5,8.0,0.1,10.0,False,0.10859363573261292,0.20907227720064622,0,24
-6.0,0.5,12.0,0.4,10.0,False,0.10915707538449493,0.2074484202200549,0,24
-6.0,0.5,12.0,0.2,10.0,False,0.10932261561213213,0.20726827083817587,0,24
-10.0,0.5,12.0,0.4,30.0,True,0.10952131412512307,0.18985232306366423,0,24
-2.0,0.5,4.0,0.4,10.0,False,0.10952407731556923,0.2074200284764673,0,24
-6.0,0.5,12.0,0.1,10.0,False,0.10981245391849413,0.20693309751122108,0,24
-2.0,0.5,4.0,0.2,10.0,False,0.11016538869820625,0.2068602337444918,0,24
-2.0,0.5,4.0,0.1,10.0,False,0.11037187438427266,0.20666048652190633,0,24
-10.0,0.5,12.0,0.2,30.0,True,0.1118285781476538,0.18775987668669306,0,24
-10.0,0.5,12.0,0.1,30.0,True,0.11290999040862221,0.18662948328491674,0,24
-6.0,1.0,12.0,0.4,30.0,False,0.117976425691194,0.1961638327886301,0,24
-10.0,0.5,12.0,0.4,30.0,False,0.11821054328172187,0.18841590184162482,0,24
-6.0,1.0,12.0,0.2,30.0,False,0.1200824792094191,0.19412565735515386,0,24
-10.0,0.5,12.0,0.2,30.0,False,0.12027389294759747,0.18629606873853818,0,24
-6.0,1.0,12.0,0.1,30.0,False,0.12122794724891174,0.19312541371601816,0,24
-10.0,0.5,12.0,0.1,30.0,False,0.12134199165459807,0.18536517130497934,0,24
-6.0,0.5,12.0,0.4,10.0,True,0.12719769460824135,0.19206486902855474,0,24
-6.0,0.5,12.0,0.2,10.0,True,0.12759107244811976,0.1916817061173058,0,24
-6.0,0.5,12.0,0.1,10.0,True,0.1279676199461898,0.19130683460020195,0,24
-2.0,2.0,4.0,0.4,1000000.0,False,0.1355668960713503,0.17434691350366852,1,24
-2.0,1.0,4.0,0.4,30.0,False,0.13831853135744734,0.1844885448149154,0,24
-4.0,1.0,8.0,0.4,30.0,True,0.14028542055683935,0.18000465936301488,0,24
-2.0,1.0,4.0,0.2,30.0,False,0.14052355733347072,0.1824405704610859,0,24
-2.0,1.0,4.0,0.1,30.0,False,0.14182954161797123,0.1811498767725051,0,24
-4.0,1.0,8.0,0.2,30.0,True,0.142231711427451,0.17818809028214294,0,24
-4.0,1.0,8.0,0.1,30.0,True,0.1440817930307105,0.17658734870341056,0,24
-6.0,1.0,12.0,0.4,30.0,True,0.14514763094552793,0.1711363851889546,0,24
-6.0,1.0,12.0,0.2,30.0,True,0.1472793067751627,0.1691276065165381,0,24
-2.0,2.0,4.0,0.2,1000000.0,False,0.14767067502198938,0.1626668516969612,1,24
-6.0,1.0,12.0,0.1,30.0,True,0.1483484102786892,0.16797158516922253,0,24
-2.0,2.0,4.0,0.1,1000000.0,False,0.15424983147425958,0.15613976572422383,1,24
-4.0,1.0,8.0,0.4,30.0,False,0.16880983553238968,0.1542081221427932,0,24
-4.0,1.0,8.0,0.2,30.0,False,0.1705240184055252,0.15244557275104814,0,24
-4.0,1.0,8.0,0.1,30.0,False,0.17126379984769755,0.15176718595736152,0,24
-6.0,0.5,8.0,0.4,30.0,False,0.17575323072528806,0.144847138153022,0,24
-6.0,0.5,8.0,0.2,30.0,False,0.1782732604121719,0.14220670599937285,0,24
-6.0,0.5,8.0,0.1,30.0,False,0.17945590592312177,0.14113962869834062,0,24
-6.0,0.5,8.0,0.4,30.0,True,0.18034540204764885,0.140233856701585,0,24
-6.0,0.5,8.0,0.2,30.0,True,0.1820801832495647,0.13849165891365053,0,24
-6.0,0.5,8.0,0.1,30.0,True,0.18310909489205637,0.13760849981001777,0,24
-4.0,2.0,12.0,0.4,30.0,False,0.18706221562396338,0.1358338902086072,0,24
-4.0,2.0,12.0,0.2,30.0,False,0.18942298506149668,0.13349194824418018,0,24
-4.0,2.0,12.0,0.1,30.0,False,0.19077443638879285,0.13228567602325816,0,24
-2.0,1.0,4.0,0.4,10.0,True,0.20902103890034276,0.11918326323912123,0,24
-2.0,1.0,4.0,0.2,10.0,True,0.20957041140086258,0.11869331722145868,0,24
-2.0,1.0,4.0,0.1,10.0,True,0.21005070414022878,0.11824884824440994,0,24
-2.0,1.0,4.0,0.4,10.0,False,0.22609931425143645,0.10406553916899904,0,24
-2.0,1.0,4.0,0.2,10.0,False,0.22633091985064965,0.10380322960877353,0,24
-2.0,1.0,4.0,0.1,10.0,False,0.22673710884623294,0.1034497147129524,0,24
-6.0,1.0,12.0,0.4,10.0,False,0.22896122595624782,0.09663519374318633,0,24
-6.0,1.0,12.0,0.2,10.0,False,0.22908481592892993,0.09648494363110315,0,24
-6.0,1.0,12.0,0.1,10.0,False,0.22921393228250428,0.09634223115006092,0,24
-4.0,1.0,8.0,0.4,10.0,False,0.2556167193936786,0.07510972952514196,0,24
-4.0,1.0,8.0,0.2,10.0,False,0.2560982681287022,0.07453360325924441,0,24
-4.0,1.0,8.0,0.1,10.0,False,0.25619146300647666,0.07444390544985695,0,24
-10.0,0.5,12.0,0.4,10.0,False,0.259232228492893,0.06498920358080978,0,24
-10.0,0.5,12.0,0.2,10.0,False,0.259465341286895,0.06472262269632775,0,24
-10.0,0.5,12.0,0.1,10.0,False,0.25975497388547725,0.06441885616537696,0,24
-10.0,1.0,12.0,0.4,30.0,False,0.2629188269463128,0.07087659593253748,0,24
-10.0,1.0,12.0,0.2,30.0,False,0.2651261137145194,0.0686828940452494,0,24
-10.0,1.0,12.0,0.1,30.0,False,0.2667423289263825,0.06709471518491861,0,24
-4.0,2.0,12.0,0.4,30.0,True,0.27221796759411515,0.05272598038590002,0,24
-4.0,2.0,12.0,0.2,30.0,True,0.2741861127891645,0.050548358778165985,0,24
-4.0,2.0,12.0,0.1,30.0,True,0.27491735346086693,0.04973504838884615,0,24
-6.0,1.0,8.0,0.4,30.0,False,0.2811382999516642,0.0548216930696556,0,24
-6.0,1.0,8.0,0.2,30.0,False,0.2835098709518506,0.052338043641658484,0,24
-6.0,1.0,8.0,0.1,30.0,False,0.284226039675665,0.05168327475856689,0,24
-10.0,0.5,8.0,0.4,30.0,False,0.2887481264403463,0.048552645332887175,0,24
-10.0,0.5,8.0,0.2,30.0,False,0.2908644791229616,0.04644411867636196,0,24
-10.0,0.5,12.0,0.4,10.0,True,0.29120133715825974,0.008163003162994249,0,24
-10.0,0.5,12.0,0.1,10.0,True,0.29188937157934974,0.007583861844680303,0,24
-10.0,0.5,12.0,0.2,10.0,True,0.29188937157934974,0.007583861844680303,0,24
-10.0,0.5,8.0,0.1,30.0,False,0.2922322583938032,0.04506850101138632,0,24
-6.0,0.5,8.0,0.4,10.0,False,0.29230083575669386,0.03800498696290046,0,24
-6.0,0.5,8.0,0.2,10.0,False,0.2927982100369999,0.03743011696884306,0,24
-6.0,0.5,8.0,0.1,10.0,False,0.2928758305686234,0.03741378543492097,0,24
-10.0,2.0,4.0,0.4,30.0,False,0.2936304327595523,0.0439499165649075,0,24
-10.0,0.5,4.0,0.4,30.0,False,0.2936304327595523,0.0439499165649075,0,24
-6.0,0.5,4.0,0.4,30.0,False,0.2936304327595523,0.0439499165649075,0,24
-10.0,1.0,8.0,0.4,30.0,False,0.2936304327595523,0.0439499165649075,0,24
-4.0,2.0,4.0,0.4,30.0,False,0.2936304327595523,0.0439499165649075,0,24
-10.0,1.0,4.0,0.4,30.0,False,0.2936304327595523,0.0439499165649075,0,24
-10.0,2.0,12.0,0.4,30.0,False,0.2936304327595523,0.0439499165649075,0,24
-10.0,2.0,8.0,0.4,30.0,False,0.2936304327595523,0.0439499165649075,0,24
-6.0,1.0,4.0,0.4,30.0,False,0.2936304327595523,0.0439499165649075,0,24
-6.0,2.0,4.0,0.4,30.0,False,0.2936304327595523,0.0439499165649075,0,24
-6.0,2.0,8.0,0.4,30.0,False,0.2937366899921631,0.04386549509724872,0,24
-6.0,2.0,12.0,0.4,30.0,False,0.2940233082011678,0.0435426332343275,0,24
-4.0,1.0,4.0,0.4,30.0,False,0.29529085901855373,0.04236827031814556,0,24
-6.0,1.0,4.0,0.2,30.0,False,0.2955608980848815,0.04205395110373743,0,24
-10.0,2.0,12.0,0.2,30.0,False,0.2955608980848815,0.04205395110373743,0,24
-4.0,2.0,4.0,0.2,30.0,False,0.2955608980848815,0.04205395110373743,0,24
-10.0,0.5,4.0,0.2,30.0,False,0.2955608980848815,0.04205395110373743,0,24
-6.0,0.5,4.0,0.2,30.0,False,0.2955608980848815,0.04205395110373743,0,24
-6.0,2.0,4.0,0.2,30.0,False,0.2955608980848815,0.04205395110373743,0,24
-10.0,2.0,4.0,0.2,30.0,False,0.2955608980848815,0.04205395110373743,0,24
-10.0,1.0,8.0,0.2,30.0,False,0.2955608980848815,0.04205395110373743,0,24
-10.0,1.0,4.0,0.2,30.0,False,0.2955608980848815,0.04205395110373743,0,24
-10.0,2.0,8.0,0.2,30.0,False,0.2955608980848815,0.04205395110373743,0,24
-6.0,2.0,8.0,0.2,30.0,False,0.2956930288280335,0.041951690575948365,0,24
-6.0,2.0,12.0,0.2,30.0,False,0.29622431499108764,0.04141727253514413,0,24
-10.0,0.5,4.0,0.1,30.0,False,0.2967822282620774,0.04085747780316866,0,24
-6.0,1.0,4.0,0.1,30.0,False,0.2967822282620774,0.04085747780316866,0,24
-10.0,1.0,4.0,0.1,30.0,False,0.2967822282620774,0.04085747780316866,0,24
-10.0,1.0,8.0,0.1,30.0,False,0.2967822282620774,0.04085747780316866,0,24
-10.0,2.0,4.0,0.1,30.0,False,0.2967822282620774,0.04085747780316866,0,24
-6.0,0.5,4.0,0.1,30.0,False,0.2967822282620774,0.04085747780316866,0,24
-6.0,2.0,4.0,0.1,30.0,False,0.2967822282620774,0.04085747780316866,0,24
-10.0,2.0,12.0,0.1,30.0,False,0.2967822282620774,0.04085747780316866,0,24
-10.0,2.0,8.0,0.1,30.0,False,0.2967822282620774,0.04085747780316866,0,24
-4.0,2.0,4.0,0.1,30.0,False,0.2970620640945324,0.04054516862370478,0,24
-6.0,2.0,8.0,0.1,30.0,False,0.2970620640945324,0.04054516862370478,0,24
-6.0,2.0,12.0,0.1,30.0,False,0.2973805845932334,0.04011728243494615,0,24
-4.0,2.0,8.0,0.4,30.0,False,0.2974263028351606,0.04016426700176815,0,24
-4.0,1.0,4.0,0.2,30.0,False,0.29766318361613464,0.03993009793076226,0,24
-4.0,0.5,4.0,0.4,30.0,False,0.2977495961173595,0.03994517319284418,0,24
-4.0,1.0,4.0,0.1,30.0,False,0.2988219652095951,0.038656992047943706,0,24
-4.0,2.0,12.0,0.4,10.0,False,0.2998224913502308,0.031696492290350986,0,24
-4.0,0.5,4.0,0.2,30.0,False,0.2998370608998559,0.03779217451317728,0,24
-4.0,2.0,8.0,0.2,30.0,False,0.2999021214749061,0.0376090100788819,0,24
-4.0,2.0,12.0,0.2,10.0,False,0.3004168284952834,0.03100076894527016,0,24
-4.0,2.0,12.0,0.1,10.0,False,0.30051454495742436,0.030873634235045924,0,24
-4.0,0.5,4.0,0.1,30.0,False,0.3007230402365425,0.036973587782128774,0,24
-4.0,2.0,8.0,0.1,30.0,False,0.3011563587383242,0.03649193315861127,0,24
-2.0,2.0,4.0,0.4,30.0,False,0.304699020089413,0.030797504161532204,0,24
-2.0,2.0,4.0,0.2,30.0,False,0.3062860962020259,0.029234199483636605,0,24
-2.0,2.0,4.0,0.1,30.0,False,0.30774204636801256,0.027811094743102907,0,24
-2.0,2.0,4.0,0.4,30.0,True,0.3093999606356994,0.025368902285831087,0,24
-2.0,2.0,4.0,0.2,30.0,True,0.31034120378130875,0.024356347182661803,0,24
-2.0,2.0,4.0,0.1,30.0,True,0.31143643199450793,0.02332369173004996,0,24
-4.0,1.0,8.0,0.4,10.0,True,0.31544557013273217,0.017987048953048576,0,24
-4.0,1.0,8.0,0.2,10.0,True,0.31568521410415235,0.01776293005676396,0,24
-4.0,1.0,8.0,0.1,10.0,True,0.31579046654023735,0.017620720084457805,0,24
-6.0,1.0,12.0,0.4,10.0,True,0.322035276948524,0.005019308510176863,0,24
-6.0,1.0,12.0,0.2,10.0,True,0.322525115254886,0.004506498345023387,0,24
-6.0,1.0,12.0,0.1,10.0,True,0.32252737604706927,0.00454066893907575,0,24
-6.0,1.0,8.0,0.4,30.0,True,0.3482853349877659,-0.024533230257756392,0,24
-6.0,1.0,8.0,0.2,30.0,True,0.35001509220705246,-0.02642894446455843,0,24
-6.0,1.0,8.0,0.1,30.0,True,0.35135624436995844,-0.027558332848862634,0,24
-6.0,0.5,8.0,0.4,10.0,True,0.37087667767718097,-0.04380519404892102,0,24
-6.0,0.5,8.0,0.1,10.0,True,0.371074873791909,-0.043906449559237955,0,24
-6.0,0.5,8.0,0.2,10.0,True,0.371074873791909,-0.043906449559237955,0,24
-10.0,0.5,8.0,0.4,30.0,True,0.374095040949545,-0.05423049154167611,0,24
-10.0,1.0,12.0,0.4,30.0,True,0.37577204635122324,-0.07443184524019142,1,24
-10.0,0.5,8.0,0.2,30.0,True,0.37593030180404796,-0.05621640606660167,0,24
-10.0,0.5,8.0,0.1,30.0,True,0.3776098191970409,-0.058045789120243246,0,24
-10.0,1.0,12.0,0.2,30.0,True,0.37817677563676344,-0.07694514268361632,1,24
-10.0,1.0,12.0,0.1,30.0,True,0.3792825542134843,-0.07818307295491037,1,24
-2.0,2.0,4.0,0.4,10.0,False,0.3897452492382449,-0.04969660647053723,0,24
-2.0,2.0,4.0,0.2,10.0,False,0.3901788189391581,-0.05021469297741938,0,24
-2.0,2.0,4.0,0.1,10.0,False,0.3904159509192637,-0.05041167640195654,0,24
-10.0,1.0,12.0,0.4,10.0,False,0.3958416009598342,-0.05576238942356771,0,24
-10.0,1.0,12.0,0.2,10.0,False,0.3960046291961568,-0.05598675957422036,0,24
-10.0,1.0,12.0,0.1,10.0,False,0.396111640026162,-0.05605660828853328,0,24
-6.0,1.0,8.0,0.4,10.0,False,0.40699258160481633,-0.06563492730665223,0,24
-6.0,1.0,8.0,0.2,10.0,False,0.4071181811705502,-0.0657952275934567,0,24
-6.0,1.0,8.0,0.1,10.0,False,0.40723222557623645,-0.0658743727193868,0,24
-10.0,0.5,8.0,0.4,10.0,False,0.41478854664991605,-0.07290673122623668,0,24
-10.0,0.5,8.0,0.2,10.0,False,0.4149515748862385,-0.07313110137688934,0,24
-10.0,0.5,8.0,0.1,10.0,False,0.4150610977075585,-0.07319793503878587,0,24
-6.0,2.0,12.0,0.4,10.0,False,0.4177677683491228,-0.07556826874680052,0,24
-6.0,2.0,12.0,0.2,10.0,False,0.4179307965854453,-0.07579263889745316,0,24
-6.0,2.0,12.0,0.1,10.0,False,0.4180448409911317,-0.07587178402338327,0,24
-10.0,0.5,4.0,0.4,10.0,False,0.41831764324790555,-0.07613107853119237,0,24
-4.0,2.0,4.0,0.4,10.0,False,0.41831764324790555,-0.07613107853119237,0,24
-6.0,1.0,4.0,0.4,10.0,False,0.41831764324790555,-0.07613107853119237,0,24
-6.0,0.5,4.0,0.4,10.0,False,0.41831764324790555,-0.07613107853119237,0,24
-6.0,2.0,8.0,0.4,10.0,False,0.41831764324790555,-0.07613107853119237,0,24
-10.0,2.0,12.0,0.4,10.0,False,0.41831764324790555,-0.07613107853119237,0,24
-6.0,2.0,4.0,0.4,10.0,False,0.41831764324790555,-0.07613107853119237,0,24
-10.0,2.0,8.0,0.4,10.0,False,0.41831764324790555,-0.07613107853119237,0,24
-10.0,2.0,4.0,0.4,10.0,False,0.41831764324790555,-0.07613107853119237,0,24
-10.0,1.0,4.0,0.4,10.0,False,0.41831764324790555,-0.07613107853119237,0,24
-10.0,1.0,8.0,0.4,10.0,False,0.41831764324790555,-0.07613107853119237,0,24
-4.0,2.0,8.0,0.4,10.0,False,0.41835255992717957,-0.07617203299318161,0,24
-10.0,1.0,4.0,0.2,10.0,False,0.4184806714842281,-0.07635544868184502,0,24
-10.0,2.0,4.0,0.2,10.0,False,0.4184806714842281,-0.07635544868184502,0,24
-10.0,2.0,8.0,0.2,10.0,False,0.4184806714842281,-0.07635544868184502,0,24
-10.0,1.0,8.0,0.2,10.0,False,0.4184806714842281,-0.07635544868184502,0,24
-10.0,0.5,4.0,0.2,10.0,False,0.4184806714842281,-0.07635544868184502,0,24
-4.0,2.0,4.0,0.2,10.0,False,0.4184806714842281,-0.07635544868184502,0,24
-6.0,0.5,4.0,0.2,10.0,False,0.4184806714842281,-0.07635544868184502,0,24
-6.0,2.0,8.0,0.2,10.0,False,0.4184806714842281,-0.07635544868184502,0,24
-6.0,2.0,4.0,0.2,10.0,False,0.4184806714842281,-0.07635544868184502,0,24
-6.0,1.0,4.0,0.2,10.0,False,0.4184806714842281,-0.07635544868184502,0,24
-10.0,2.0,12.0,0.2,10.0,False,0.4184806714842281,-0.07635544868184502,0,24
-4.0,2.0,8.0,0.2,10.0,False,0.41850152101213994,-0.07635871498862944,0,24
-4.0,1.0,4.0,0.4,10.0,False,0.41856783758284744,-0.0763584637342614,0,24
-10.0,2.0,4.0,0.1,10.0,False,0.4185947158899144,-0.07643459380777512,0,24
-10.0,2.0,12.0,0.1,10.0,False,0.4185947158899144,-0.07643459380777512,0,24
-10.0,1.0,4.0,0.1,10.0,False,0.4185947158899144,-0.07643459380777512,0,24
-6.0,0.5,4.0,0.1,10.0,False,0.4185947158899144,-0.07643459380777512,0,24
-10.0,0.5,4.0,0.1,10.0,False,0.4185947158899144,-0.07643459380777512,0,24
-10.0,2.0,8.0,0.1,10.0,False,0.4185947158899144,-0.07643459380777512,0,24
-10.0,1.0,8.0,0.1,10.0,False,0.4185947158899144,-0.07643459380777512,0,24
-6.0,2.0,8.0,0.1,10.0,False,0.4185947158899144,-0.07643459380777512,0,24
-6.0,1.0,4.0,0.1,10.0,False,0.4185947158899144,-0.07643459380777512,0,24
-4.0,2.0,4.0,0.1,10.0,False,0.4185947158899144,-0.07643459380777512,0,24
-6.0,2.0,4.0,0.1,10.0,False,0.4185947158899144,-0.07643459380777512,0,24
-4.0,1.0,4.0,0.2,10.0,False,0.4187308658191699,-0.07658283388491406,0,24
-4.0,2.0,8.0,0.1,10.0,False,0.41873614100093076,-0.07652881419578715,0,24
-4.0,1.0,4.0,0.1,10.0,False,0.41884491022485626,-0.07666197901084416,0,24
-4.0,0.5,4.0,0.4,10.0,False,0.41920487858024946,-0.07691850972060492,0,24
-4.0,0.5,4.0,0.2,10.0,False,0.41938925874274674,-0.07714539241493787,0,24
-4.0,0.5,4.0,0.1,10.0,False,0.4195033031484331,-0.077224537540868,0,24
-4.0,0.5,4.0,0.4,30.0,True,0.42707620336478946,-0.09068297776450635,0,24
-4.0,0.5,4.0,0.2,30.0,True,0.4289092034271092,-0.09261311381972878,0,24
-4.0,0.5,4.0,0.1,30.0,True,0.42943697280232274,-0.09326788270282038,0,24
-4.0,2.0,12.0,0.4,10.0,True,0.46223076821629794,-0.136051727745691,0,24
-4.0,2.0,12.0,0.2,10.0,True,0.46248724252952644,-0.13636529319699503,0,24
-4.0,2.0,12.0,0.1,10.0,True,0.4625495399141305,-0.1365185583614946,0,24
-4.0,2.0,8.0,0.4,30.0,True,0.4681500245502025,-0.13786126170425805,0,24
-4.0,2.0,8.0,0.2,30.0,True,0.46957080683778385,-0.13949617387704277,0,24
-4.0,2.0,8.0,0.1,30.0,True,0.46999106298472926,-0.13997179839572751,0,24
-2.0,2.0,4.0,0.4,10.0,True,0.4959625411871735,-0.15872567568001,0,24
-2.0,2.0,4.0,0.2,10.0,True,0.4961710364662916,-0.1589440157258299,0,24
-2.0,2.0,4.0,0.1,10.0,True,0.49651442567900805,-0.15920908908410372,0,24
-4.0,1.0,4.0,0.4,30.0,True,0.5183998988089988,-0.18354407964548278,0,24
-4.0,1.0,4.0,0.2,30.0,True,0.5187299744677474,-0.18387447913944502,0,24
-4.0,1.0,4.0,0.1,30.0,True,0.5191859008913613,-0.18434005348340843,0,24
-6.0,0.5,4.0,0.4,30.0,True,0.5650490847173373,-0.23268616772577322,0,24
-6.0,0.5,4.0,0.2,30.0,True,0.5663402482530812,-0.2342399247376836,0,24
-6.0,0.5,4.0,0.1,30.0,True,0.567123235945866,-0.23508891324726405,0,24
-10.0,1.0,8.0,0.4,30.0,True,0.620195583645833,-0.3107564274694372,0,24
-10.0,1.0,8.0,0.2,30.0,True,0.6208047415396423,-0.31139637234481493,0,24
-10.0,1.0,8.0,0.1,30.0,True,0.6211996265743096,-0.3117086815242788,0,24
-6.0,2.0,12.0,0.4,30.0,True,0.6416841621481051,-0.3406195166362581,0,24
-6.0,2.0,12.0,0.2,30.0,True,0.6424716714252563,-0.341832572725117,0,24
-6.0,2.0,12.0,0.1,30.0,True,0.6428246062049684,-0.342224278284879,0,24
-6.0,1.0,8.0,0.4,10.0,True,0.6528896530046157,-0.349649096114595,0,24
-6.0,1.0,8.0,0.2,10.0,True,0.6530077165964056,-0.34979783870047,0,24
-6.0,1.0,8.0,0.1,10.0,True,0.6532433413817221,-0.35003728411320456,0,24
-6.0,1.0,4.0,0.4,30.0,True,0.6583374085687553,-0.3381996858177412,0,24
-6.0,1.0,4.0,0.2,30.0,True,0.6583866435985232,-0.33839641798791026,0,24
-6.0,1.0,4.0,0.1,30.0,True,0.6586375915308593,-0.3386597325656079,0,24
-4.0,2.0,4.0,0.4,30.0,True,0.6861315876691293,-0.3699868809349517,0,24
-4.0,2.0,4.0,0.2,30.0,True,0.6865088887645936,-0.3705235602650683,0,24
-4.0,2.0,4.0,0.1,30.0,True,0.6869469800498733,-0.3709190346403507,0,24
-10.0,0.5,4.0,0.4,30.0,True,0.6870261077762857,-0.3768066782464465,0,24
-10.0,0.5,4.0,0.2,30.0,True,0.6875960786055859,-0.3775725015602082,0,24
-10.0,0.5,4.0,0.1,30.0,True,0.6881620302487825,-0.37833053598856103,0,24
-4.0,0.5,4.0,0.4,10.0,True,0.7061775295593822,-0.3937073033121243,0,24
-4.0,0.5,4.0,0.2,10.0,True,0.7062905691685426,-0.39386333227467224,0,24
-4.0,0.5,4.0,0.1,10.0,True,0.7065380003130384,-0.3941133303708641,0,24
-10.0,1.0,12.0,0.4,10.0,True,0.7134602947788933,-0.4791317784080873,1,24
-10.0,1.0,12.0,0.2,10.0,True,0.7137104891138352,-0.47950237860093453,1,24
-10.0,1.0,12.0,0.1,10.0,True,0.7139408387173911,-0.4798136827629263,1,24
-10.0,0.5,8.0,0.4,10.0,True,0.7334258529470767,-0.4593027836829955,0,24
-10.0,0.5,8.0,0.2,10.0,True,0.7335376365605798,-0.4595032846686851,0,24
-10.0,0.5,8.0,0.1,10.0,True,0.7336768008794129,-0.45974172506394756,0,24
-6.0,2.0,8.0,0.2,30.0,True,0.7433758505445117,-0.4533510702130516,0,24
-6.0,2.0,8.0,0.4,30.0,True,0.7434095112281285,-0.453252829755151,0,24
-6.0,2.0,8.0,0.1,30.0,True,0.7437534028391077,-0.45407820035413643,0,24
-4.0,2.0,8.0,0.2,10.0,True,0.7525654683709943,-0.45897087666282516,0,24
-4.0,2.0,8.0,0.1,10.0,True,0.752606665028555,-0.45897489673271363,0,24
-4.0,2.0,8.0,0.4,10.0,True,0.7526106842146583,-0.4590274088956323,0,24
