video,cp,n_pre,sum,rate,max,first,t_max,p,n,ttc_start,ttc_true,distance,dv_kph
LC_dv07_Tlc3p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,7,288.7462702264271,41.24946717520387,83.70548847733004,0.6037659565675675,1.4000000000000001,0.9583333333333334,12,2.0,0.8,1.5555555555555556,7.0
LC_dv07_Tlc3p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,30,28.33221334599746,0.9444071115332486,7.750270420703487,0.0,2.8000000000000003,0.0416666666666666,24,3.0,3.0,5.833333333333333,7.0
LC_dv07_Tlc3p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,16,303.75601209388964,18.984750755868102,44.16517069744938,0.0,2.6,0.75,12,3.0,2.7,5.25,7.0
LC_dv07_Tlc3p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,15,311.41782391390416,20.761188260926943,55.15330993205066,0.0,2.4000000000000004,0.875,12,3.0,2.4,4.666666666666666,7.0
LC_dv07_Tlc3p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,14,312.3788788292428,22.312777059231628,54.320672950712094,0.0,2.2,0.7916666666666666,12,3.0,2.1,4.083333333333333,7.0
LC_dv07_Tlc3p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,12,323.2358903286226,26.93632419405188,62.084499377715574,0.14964999238225957,2.2,0.8333333333333334,12,3.0,1.8,3.5,7.0
LC_dv07_Tlc3p0_TTC04_CP1_S5p033_E15p033.mp4,CP1,30,24.33984930203271,0.8113283100677571,6.542647288774877,0.0,3.4000000000000004,0.0625,24,4.0,4.0,7.777777777777778,7.0
LC_dv07_Tlc3p0_TTC04_CP2_S5p333_E15p333.mp4,CP2,23,303.70465134980265,13.204550058687072,42.058430491240514,0.0,3.0,0.375,12,4.0,3.7,7.194444444444445,7.0
LC_dv07_Tlc3p0_TTC04_CP3_S5p633_E15p633.mp4,CP3,20,324.85475097955833,16.242737548977917,45.34174584206396,0.0,3.0,0.5833333333333334,12,4.0,3.4,6.611111111111111,7.0
LC_dv07_Tlc3p0_TTC04_CP4_S5p933_E15p933.mp4,CP4,20,290.9940884431004,14.54970442215502,34.847557440341276,0.0,2.6,0.875,12,4.0,3.1,6.027777777777778,7.0
LC_dv07_Tlc3p0_TTC04_CP5_S6p233_E16p233.mp4,CP5,17,311.832394592211,18.34308203483594,48.3889858634461,0.005197382752877133,2.8000000000000003,0.75,12,4.0,2.8,5.444444444444444,7.0
LC_dv07_Tlc3p0_TTC05_CP1_S5p067_E15p067.mp4,CP1,30,26.98131931968276,0.899377310656092,6.117482749823063,0.0,4.0,0.0416666666666666,12,5.0,5.0,9.72222222222222,7.0
LC_dv07_Tlc3p0_TTC05_CP3_S5p667_E15p667.mp4,CP3,24,346.23929639924023,14.426637349968344,44.29199749775169,0.0,3.4000000000000004,0.75,12,5.0,4.4,8.555555555555555,7.0
LC_dv07_Tlc3p0_TTC05_CP5_S6p267_E16p267.mp4,CP5,21,332.9187112779733,15.853271965617775,42.26337958710176,0.0009760554309407321,3.2,0.6666666666666666,12,5.0,3.8,7.388888888888888,7.0
LC_dv07_Tlc3p0_TTC06_CP1_S5p067_E15p067.mp4,CP1,30,23.17358734452904,0.7724529114843013,4.740427235241363,0.0,5.0,0.0416666666666666,12,6.0,6.0,11.666666666666666,7.0
LC_dv07_Tlc3p0_TTC06_CP2_S5p367_E15p367.mp4,CP2,30,327.5115716318884,10.917052387729614,37.774715621338125,0.0,4.6000000000000005,0.25,12,6.0,5.7,11.083333333333334,7.0
LC_dv07_Tlc3p0_TTC06_CP4_S5p967_E15p967.mp4,CP4,29,325.97754930096113,11.240605148309005,35.20593329616326,0.0,4.0,0.375,12,6.0,5.1,9.916666666666666,7.0
LC_dv07_Tlc4p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,30,21.0816115902099,0.70272038634033,7.00414806697332,0.0,2.2,0.0,25,2.0,2.0,3.888888888888889,7.0
LC_dv07_Tlc4p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,12,275.40005648617307,22.95000470718109,58.66554956000337,0.0,2.0,0.6538461538461539,13,2.0,1.7,3.305555555555556,7.0
LC_dv07_Tlc4p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,10,288.1027891250351,28.81027891250351,65.999307996714,0.0,1.8,1.0,12,2.0,1.4,2.722222222222222,7.0
LC_dv07_Tlc4p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,9,270.34618878950744,30.038465421056383,70.78247938537196,0.0,1.6,0.8461538461538461,13,2.0,1.1,2.138888888888889,7.0
LC_dv07_Tlc4p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,7,278.2033667923911,39.743338113198725,82.83535477336892,0.02182485536838671,1.2000000000000002,1.0,12,2.0,0.8,1.5555555555555556,7.0
LC_dv07_Tlc4p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,30,29.086950679756885,0.9695650226585628,7.995894771081052,0.0,2.8000000000000003,0.0,25,3.0,3.0,5.833333333333333,7.0
LC_dv07_Tlc4p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,17,305.0711760627081,17.94536329780636,46.405431410642656,0.0,2.6,0.6538461538461539,13,3.0,2.7,5.25,7.0
LC_dv07_Tlc4p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,15,304.2396636062908,20.282644240419383,50.3819339771418,0.0,2.4000000000000004,0.9583333333333334,12,3.0,2.4,4.666666666666666,7.0
