video,cp,p,n,ttc_start,ttc_true,distance,dv_kph,W,shown_s,theta_dot,F1_sum_invtau,F2_sum_invtau2,F3_sum_theta,F4_sum_theta2,P1_past_clip,P2_past_onset,P3_past_clip_excess,eps_in_path
LC_dv35_Tlc2p0_TTC05_CP2_S5p333_E15p333.mp4,CP2,0.3181818181818182,11,5.0,4.7,45.69444444444444,35.0,1.882,10.0,0.00875939721967348,2.247130257078881,1.8001164902182476,0.3484614069864763,0.1017487138788891,0.0280181130202841,0.0024711975683890577,0.0,2242.797972941481
LC_dv35_Tlc2p0_TTC05_CP4_S5p933_E15p933.mp4,CP4,0.4545454545454545,11,5.0,4.1,39.86111111111111,35.0,1.882,10.0,0.011509180519741246,2.1105547220731298,1.7689800086406657,0.342434095844064,0.10168778936586467,0.03348506190229076,0.008498508710801395,0.0,2551.354420462016
LC_dv35_Tlc2p0_TTC07_CP1_S5p067_E15p067.mp4,CP1,0.0,10,7.0,7.0,68.05555555555554,35.0,1.882,10.0,0.003949798796595167,2.645477897418181,1.8700253048079132,0.36199415557527354,0.1018326055057839,0.01626698679471789,0.0,0.0,19.552852058094043
LC_dv35_Tlc2p0_TTC07_CP3_S5p667_E15p667.mp4,CP3,0.0,10,7.0,6.4,62.22222222222222,35.0,1.882,10.0,0.004724923819350297,2.555865738728494,1.856632447665056,0.35940160455486536,0.10182137329856512,0.01844294425087108,0.002592551020408168,0.0,1349.9976328250486
LC_dv35_Tlc2p0_TTC07_CP5_S6p267_E16p267.mp4,CP5,0.0,10,7.0,5.8,56.388888888888886,35.0,1.882,10.0,0.005752772019331869,2.4574256659152414,1.8404686545616076,0.35627266366816585,0.10180500343080569,0.021123651555777265,0.005721491907107674,0.0,1802.9650435981916
LC_dv35_Tlc3p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,0.0,24,2.0,2.0,19.444444444444443,35.0,1.882,10.0,0.04828121078597727,1.3927149289228131,1.512882447665056,0.29285946169772253,0.10030768362418695,0.08065714285714287,0.0,0.0,157.10636886843363
LC_dv35_Tlc3p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,0.7083333333333334,12,2.0,1.7,16.527777777777775,35.0,1.882,10.0,0.06676528851016705,1.2301959994250382,1.424647153547409,0.2757791255632687,0.09932664349001231,0.09732385261797026,0.017080336134453783,0.0,1815.8286030135343
LC_dv35_Tlc3p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,0.7083333333333334,12,2.0,1.4,13.611111111111107,35.0,1.882,10.0,0.09829404161550274,1.0360399849840807,1.2985967333793416,0.25137864537119187,0.09731701593401024,0.12128893662728252,0.041480816326530626,0.0,2754.234412914224
LC_dv35_Tlc3p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,0.9166666666666666,12,2.0,1.1,10.694444444444445,35.0,1.882,10.0,0.15875202439465907,0.7948779281671929,1.103791538574147,0.21366881234707316,0.09248457120342614,0.15853983853983852,0.07919064935064934,0.0,1180.979463517998
LC_dv35_Tlc3p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,0.8333333333333334,12,2.0,0.8,7.777777777777778,35.0,1.882,10.0,0.29810082209429406,0.4764241970486583,0.762882447665056,0.14767660455486536,0.07747311644867674,0.22404761904761908,0.14518285714285714,0.0,2659.1144886694424
LC_dv35_Tlc3p0_TTC03_CP1_S5p033_E15p033.mp4,CP1,0.0,24,3.0,3.0,29.166666666666664,35.0,1.882,10.0,0.021486206609054103,1.7981800370309775,1.6795491143317227,0.3251223188405797,0.10140640290581959,0.049635164835164836,0.0,0.0,114.32891770781438
LC_dv35_Tlc3p0_TTC03_CP2_S5p333_E15p333.mp4,CP2,0.1666666666666666,12,3.0,2.7,26.25,35.0,1.882,10.0,0.02651971268283517,1.6928195213731514,1.6425120772946857,0.31795279503105583,0.10123442807349127,0.056452943382077236,0.007169523809523812,0.0,2245.039625148848
LC_dv35_Tlc3p0_TTC03_CP3_S5p633_E15p633.mp4,CP3,0.375,12,3.0,2.4,23.33333333333333,35.0,1.882,10.0,0.03355257316441963,1.5750364857167678,1.5962157809983892,0.30899089026915105,0.10096546950990122,0.06504608294930876,0.016131428571428567,0.0,2136.7297669562763
LC_dv35_Tlc3p0_TTC03_CP4_S5p933_E15p933.mp4,CP4,0.5416666666666666,12,3.0,2.1,20.416666666666664,35.0,1.882,10.0,0.04380199649587806,1.4415050930922453,1.53669197147458,0.29746844128955924,0.10052027914576722,0.07618148085680554,0.02765387755102041,0.0,2346.973013593031
LC_dv35_Tlc3p0_TTC03_CP5_S6p233_E16p233.mp4,CP5,0.6666666666666666,12,3.0,1.8,17.5,35.0,1.882,10.0,0.05957378210634746,1.287354413264987,1.4573268921095006,0.2821051759834368,0.09972726856507887,0.09113801452784503,0.04301714285714285,0.0,2033.367516478208
LC_dv35_Tlc3p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,0.0208333333333333,24,4.0,4.0,38.888888888888886,35.0,1.882,10.0,0.012091491839272557,2.0858621094827585,1.762882447665056,0.3412537474120082,0.10167385430990122,0.034567346938775514,0.0,0.0,159.45208932981905
LC_dv35_Tlc3p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,0.2083333333333333,12,4.0,3.7,35.97222222222222,35.0,1.882,10.0,0.014130370281878798,2.0079005680130466,1.7426121773947858,0.3373298864081472,0.10162242799431921,0.03818842826142096,0.003923861003861002,0.0,2153.6173059105386
LC_dv35_Tlc3p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,0.3333333333333333,12,4.0,3.4,33.05555555555555,35.0,1.882,10.0,0.016731868361005223,1.9233431799849836,1.7187648006062326,0.33271357934478135,0.1015512242931294,0.04248839834441239,0.008540168067226891,0.0,2176.738520238661
LC_dv35_Tlc3p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,0.3333333333333333,12,4.0,3.1,30.13888888888889,35.0,1.882,10.0,0.02012368611976904,1.8309698598539685,1.690301802503766,0.32720379349495754,0.10144974380199329,0.047667358497203355,0.014049953917050679,0.0,2061.0155872260134
LC_dv35_Tlc3p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,0.4166666666666667,12,4.0,2.8,27.22222222222221,35.0,1.882,10.0,0.02466149404353221,1.7291871655440259,1.6557395905221988,0.32051333924874287,0.10130002084862914,0.05401147959183677,0.020740408163265327,0.0,2318.322715827947
LC_dv35_Tlc3p0_TTC05_CP1_S5p067_E15p067.mp4,CP1,0.0416666666666666,12,5.0,5.0,48.61111111111111,35.0,1.882,10.0,0.007740185303516254,2.3090056607969682,1.812882447665056,0.35093260455486536,0.10176909592341961,0.02581028571428572,0.0,0.0,180.26939664470083
LC_dv35_Tlc3p0_TTC05_CP3_S5p667_E15p667.mp4,CP3,0.2083333333333333,12,5.0,4.4,42.77777777777778,35.0,1.882,10.0,0.009993983416584208,2.1811722892870837,1.7856097203923287,0.3456532279314887,0.10172238951404114,0.030551948051948052,0.005279376623376627,0.0,2060.8807453218587
LC_dv35_Tlc3p0_TTC05_CP5_S6p267_E16p267.mp4,CP5,0.2916666666666667,12,5.0,3.8,36.94444444444444,35.0,1.882,10.0,0.013396927982451167,2.034568815095208,1.749724552928214,0.3387066797428353,0.10164138808716155,0.03691402419091206,0.012225924812030069,0.0,2119.319054791049
LC_dv35_Tlc3p0_TTC06_CP1_S5p067_E15p067.mp4,CP1,0.0416666666666666,12,6.0,6.0,58.33333333333333,35.0,1.882,10.0,0.005375743964986883,2.491327217590923,1.8462157809983892,0.3573851759834368,0.10181119422010532,0.020164285714285714,0.0,0.0,114.34260445937258
LC_dv35_Tlc3p0_TTC06_CP2_S5p367_E15p367.mp4,CP2,0.0,12,6.0,5.7,55.41666666666666,35.0,1.882,10.0,0.005956335602987454,2.4400339232033725,1.837443851173828,0.35568713087065484,0.10180157459855281,0.02163114793352809,0.0016980451127819552,0.0,1853.549100697336
LC_dv35_Tlc3p0_TTC06_CP4_S5p967_E15p967.mp4,CP4,0.0833333333333333,12,6.0,5.1,49.58333333333333,35.0,1.882,10.0,0.007439732688822801,2.328808288093148,1.816804016292507,0.3516917306052855,0.10177485940032106,0.025136624186098282,0.005693445378151261,0.0,2460.459807301509
LC_dv35_Tlc4p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,0.02,25,2.0,2.0,19.444444444444443,35.0,1.882,10.0,0.04828121078597727,1.3927149289228131,1.512882447665056,0.29285946169772253,0.10030768362418695,0.08065714285714287,0.0,0.0,174.1643555061528
LC_dv35_Tlc4p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,0.4615384615384615,13,2.0,1.7,16.527777777777775,35.0,1.882,10.0,0.06676528851016705,1.2301959994250382,1.424647153547409,0.2757791255632687,0.09932664349001231,0.09732385261797026,0.017080336134453783,0.0,1920.8942032561329
LC_dv35_Tlc4p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,0.8333333333333334,12,2.0,1.4,13.611111111111107,35.0,1.882,10.0,0.09829404161550274,1.0360399849840807,1.2985967333793416,0.25137864537119187,0.09731701593401024,0.12128893662728252,0.041480816326530626,0.0,2687.087263875625
LC_dv35_Tlc4p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,0.8076923076923077,13,2.0,1.1,10.694444444444445,35.0,1.882,10.0,0.15875202439465907,0.7948779281671929,1.103791538574147,0.21366881234707316,0.09248457120342614,0.15853983853983852,0.07919064935064934,0.0,1054.9720832413698
LC_dv35_Tlc4p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,0.9583333333333334,12,2.0,0.8,7.777777777777778,35.0,1.882,10.0,0.29810082209429406,0.4764241970486583,0.762882447665056,0.14767660455486536,0.07747311644867674,0.22404761904761908,0.14518285714285714,0.0,2731.119949266995
LC_dv35_Tlc4p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,0.0,25,3.0,3.0,29.166666666666664,35.0,1.882,10.0,0.021486206609054103,1.7981800370309775,1.6795491143317227,0.3251223188405797,0.10140640290581959,0.049635164835164836,0.0,0.0,187.5672581680495
LC_dv35_Tlc4p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,0.3846153846153846,13,3.0,2.7,26.25,35.0,1.882,10.0,0.02651971268283517,1.6928195213731514,1.6425120772946857,0.31795279503105583,0.10123442807349127,0.056452943382077236,0.007169523809523812,0.0,1996.8278937609905
LC_dv35_Tlc4p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,0.5,12,3.0,2.4,23.33333333333333,35.0,1.882,10.0,0.03355257316441963,1.5750364857167678,1.5962157809983892,0.30899089026915105,0.10096546950990122,0.06504608294930876,0.016131428571428567,0.0,2300.0264562393804
LC_dv35_Tlc4p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,0.6538461538461539,13,3.0,2.1,20.416666666666664,35.0,1.882,10.0,0.04380199649587806,1.4415050930922453,1.53669197147458,0.29746844128955924,0.10052027914576722,0.07618148085680554,0.02765387755102041,0.0,2058.191012507866
LC_dv35_Tlc4p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,0.7916666666666666,12,3.0,1.8,17.5,35.0,1.882,10.0,0.05957378210634746,1.287354413264987,1.4573268921095006,0.2821051759834368,0.09972726856507887,0.09113801452784503,0.04301714285714285,0.0,2375.224532081667
LC_dv35_Tlc4p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,0.0,25,4.0,4.0,38.888888888888886,35.0,1.882,10.0,0.012091491839272557,2.0858621094827585,1.762882447665056,0.3412537474120082,0.10167385430990122,0.034567346938775514,0.0,0.0,186.7410451811352
LC_dv35_Tlc4p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,0.1538461538461538,13,4.0,3.7,35.97222222222222,35.0,1.882,10.0,0.014130370281878798,2.0079005680130466,1.7426121773947858,0.3373298864081472,0.10162242799431921,0.03818842826142096,0.003923861003861002,0.0,2303.1949163642075
LC_dv35_Tlc4p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,0.0833333333333333,12,4.0,3.4,33.05555555555555,35.0,1.882,10.0,0.016731868361005223,1.9233431799849836,1.7187648006062326,0.33271357934478135,0.1015512242931294,0.04248839834441239,0.008540168067226891,0.0,2039.3122226512023
LC_dv35_Tlc4p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,0.4230769230769231,13,4.0,3.1,30.13888888888889,35.0,1.882,10.0,0.02012368611976904,1.8309698598539685,1.690301802503766,0.32720379349495754,0.10144974380199329,0.047667358497203355,0.014049953917050679,0.0,2068.532647892869
LC_dv35_Tlc4p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,0.5,12,4.0,2.8,27.22222222222221,35.0,1.882,10.0,0.02466149404353221,1.7291871655440259,1.6557395905221988,0.32051333924874287,0.10130002084862914,0.05401147959183677,0.020740408163265327,0.0,2066.3280845367776
LC_dv35_Tlc4p0_TTC06_CP1_S5p067_E15p067.mp4,CP1,0.0416666666666666,12,6.0,6.0,58.33333333333333,35.0,1.882,10.0,0.005375743964986883,2.491327217590923,1.8462157809983892,0.3573851759834368,0.10181119422010532,0.020164285714285714,0.0,0.0,113.37903231327576
