video,p,n,deficit_max,distance,ttc_true,dv_kph,cp,lcd,ttc_start,gap_trace,vrel_trace,p_lane_end,a_req
LC_dv14_Tlc4p0_TTC05_CP1_S5p033_E15p033.mp4,0.0,12,1048.3514227886878,19.444444444444443,5.0,14.0,CP1,4.0,5.0,21.02700000000003,3.748000000000001,0.0,0.38888888888888895
LC_dv14_Tlc4p0_TTC05_CP2_S5p333_E15p333.mp4,0.2916666666666667,12,5714.24623962816,18.27777777777778,4.7,14.0,CP2,4.0,5.0,19.889999999999972,3.75,1.0,0.4137115839243499
LC_dv14_Tlc4p0_TTC05_CP4_S5p933_E15p933.mp4,0.5833333333333334,12,6203.969217044691,15.944444444444445,4.1,14.0,CP4,4.0,5.0,17.61,3.7510000000000012,1.0,0.47425474254742556
LC_dv14_Tlc4p0_TTC07_CP1_S5p067_E15p067.mp4,0.0,12,1019.3296682387962,27.22222222222222,7.0,14.0,CP1,4.0,7.0,28.554999999999993,3.748000000000001,0.0,0.2777777777777778
LC_dv14_Tlc4p0_TTC07_CP3_S5p667_E15p667.mp4,0.375,12,2773.456299678315,24.88888888888889,6.4,14.0,CP3,4.0,7.0,26.271999999999977,3.7510000000000012,1.0,0.3038194444444445
LC_dv14_Tlc4p0_TTC07_CP5_S6p267_E16p267.mp4,0.375,12,3420.142585721467,22.555555555555557,5.8,14.0,CP5,4.0,7.0,23.98299999999999,3.7510000000000012,1.0,0.3352490421455939
LC_dv21_Tlc2p0_TTC02_CP1_S5p067_E15p067.mp4,0.0,21,1075.8791621813252,11.666666666666666,2.0,21.0,CP1,2.0,2.0,12.739999999999995,5.692,0.0,1.4583333333333335
LC_dv21_Tlc2p0_TTC02_CP2_S5p367_E15p367.mp4,0.9090909090909091,11,9128.906688655927,9.916666666666666,1.7,21.0,CP2,2.0,2.0,11.007999999999967,5.704999999999998,0.999893359793025,1.715686274509804
LC_dv21_Tlc2p0_TTC02_CP3_S5p667_E15p667.mp4,0.85,10,9128.906688655927,8.166666666666666,1.4,21.0,CP3,2.0,2.0,9.268000000000015,5.701999999999998,1.0,2.0833333333333335
LC_dv21_Tlc2p0_TTC02_CP4_S5p967_E15p967.mp4,0.9090909090909091,11,9128.906688655927,6.416666666666667,1.1,21.0,CP4,2.0,2.0,7.528999999999981,5.699999999999999,1.0,2.6515151515151514
LC_dv21_Tlc2p0_TTC02_CP5_S6p267_E16p267.mp4,0.85,10,10004.673065088124,4.666666666666667,0.8,21.0,CP5,2.0,2.0,5.792999999999991,5.696999999999999,1.0,3.6458333333333335
LC_dv21_Tlc2p0_TTC03_CP1_S5p067_E15p067.mp4,0.0,21,1033.5053644621455,17.5,3.0,21.0,CP1,2.0,3.0,18.530000000000015,5.5440000000000005,0.0,0.9722222222222223
LC_dv21_Tlc2p0_TTC03_CP2_S5p367_E15p367.mp4,0.6818181818181818,11,7293.588249212205,15.75,2.7,21.0,CP2,2.0,3.0,16.790999999999983,5.7059999999999995,1.0,1.080246913580247
LC_dv21_Tlc2p0_TTC03_CP3_S5p667_E15p667.mp4,0.4,10,8541.104123441795,13.999999999999998,2.4,21.0,CP3,2.0,3.0,15.061999999999998,5.699999999999999,1.0,1.215277777777778
LC_dv21_Tlc2p0_TTC03_CP4_S5p967_E15p967.mp4,0.7727272727272727,11,8541.104123441795,12.25,2.1,21.0,CP4,2.0,3.0,13.321000000000012,5.699999999999999,1.0,1.388888888888889
LC_dv21_Tlc2p0_TTC03_CP5_S6p267_E16p267.mp4,0.6,10,9183.870968864343,10.5,1.8,21.0,CP5,2.0,3.0,11.585999999999999,5.696999999999999,1.0,1.6203703703703705
LC_dv21_Tlc2p0_TTC04_CP1_S5p067_E15p067.mp4,0.0,21,1075.8791621813252,23.33333333333333,4.0,21.0,CP1,2.0,4.0,24.39800000000001,5.692,0.0,0.7291666666666667
LC_dv21_Tlc2p0_TTC04_CP2_S5p367_E15p367.mp4,0.4090909090909091,11,6216.786963492994,21.58333333333333,3.7,21.0,CP2,2.0,4.0,22.660999999999987,5.704999999999998,1.0,0.7882882882882883
LC_dv21_Tlc2p0_TTC04_CP3_S5p667_E15p667.mp4,0.1,10,6563.729355181261,19.83333333333333,3.4,21.0,CP3,2.0,4.0,20.920999999999978,5.702999999999999,1.0,0.857843137254902
LC_dv21_Tlc2p0_TTC04_CP4_S5p967_E15p967.mp4,0.5909090909090909,11,6892.511340118405,18.08333333333333,3.1,21.0,CP4,2.0,4.0,19.181000000000026,5.699999999999999,1.0,0.9408602150537635
LC_dv21_Tlc2p0_TTC04_CP5_S6p267_E16p267.mp4,0.4,10,7216.001452134134,16.333333333333332,2.8,21.0,CP5,2.0,4.0,17.441000000000017,5.710000000000001,1.0,1.0416666666666667
LC_dv21_Tlc2p0_TTC05_CP1_S5p067_E15p067.mp4,0.045454545454545456,11,1033.5053644621455,29.166666666666664,5.0,21.0,CP1,2.0,5.0,30.203000000000017,5.692,0.0,0.5833333333333334
LC_dv21_Tlc2p0_TTC05_CP2_S5p367_E15p367.mp4,0.45454545454545453,11,5641.092292602008,27.416666666666668,4.7,21.0,CP2,2.0,5.0,28.47099999999999,5.7059999999999995,1.0,0.6205673758865249
LC_dv21_Tlc2p0_TTC05_CP4_S5p967_E15p967.mp4,0.45454545454545453,11,6227.959135328501,23.916666666666664,4.1,21.0,CP4,2.0,5.0,24.996000000000024,5.699999999999999,1.0,0.7113821138211384
LC_dv21_Tlc2p0_TTC07_CP1_S5p033_E15p033.mp4,0.0,10,1046.8778876052668,40.83333333333333,7.0,21.0,CP1,2.0,7.0,41.44100000000002,5.692,0.0,0.4166666666666667
LC_dv21_Tlc2p0_TTC07_CP3_S5p633_E15p633.mp4,0.0,10,1046.8778876052668,37.333333333333336,6.4,21.0,CP3,2.0,7.0,37.97200000000002,5.702999999999999,1.0,0.4557291666666667
LC_dv21_Tlc2p0_TTC07_CP5_S6p233_E16p233.mp4,0.05,10,3628.8671350062623,33.83333333333333,5.8,21.0,CP5,2.0,7.0,34.50700000000005,5.698,1.0,0.5028735632183908
LC_dv21_Tlc3p0_TTC02_CP1_S5p067_E15p067.mp4,0.020833333333333332,24,1033.5053644621455,11.666666666666666,2.0,21.0,CP1,3.0,2.0,12.705999999999946,5.692,0.0,1.4583333333333335
LC_dv21_Tlc3p0_TTC02_CP2_S5p367_E15p367.mp4,0.5,12,2518.8275810111854,9.916666666666666,1.7,21.0,CP2,3.0,2.0,10.977000000000018,5.698999999999998,0.2665964854151669,1.715686274509804
LC_dv21_Tlc3p0_TTC02_CP3_S5p667_E15p667.mp4,0.75,12,3583.5967982872,8.166666666666666,1.4,21.0,CP3,3.0,2.0,9.255999999999958,5.550000000000001,0.4083955239998489,2.0833333333333335
LC_dv21_Tlc3p0_TTC02_CP4_S5p967_E15p967.mp4,0.875,12,3781.221554777017,6.416666666666667,1.1,21.0,CP4,3.0,2.0,7.524999999999962,5.709,0.30610200433894624,2.6515151515151514
LC_dv21_Tlc3p0_TTC02_CP5_S6p267_E16p267.mp4,0.9166666666666666,12,4204.708179981075,4.666666666666667,0.8,21.0,CP5,3.0,2.0,5.793999999999968,5.6960000000000015,0.4642459407176082,3.6458333333333335
LC_dv21_Tlc3p0_TTC03_CP1_S5p067_E15p067.mp4,0.020833333333333332,24,1033.5053644621455,17.5,3.0,21.0,CP1,3.0,3.0,19.584999999999965,5.692,0.0,0.9722222222222223
LC_dv21_Tlc3p0_TTC03_CP2_S5p367_E15p367.mp4,0.3333333333333333,12,7064.446600859345,15.75,2.7,21.0,CP2,3.0,3.0,17.86,5.550999999999998,1.0,1.080246913580247
LC_dv21_Tlc3p0_TTC03_CP3_S5p667_E15p667.mp4,0.625,12,8371.512761121741,13.999999999999998,2.4,21.0,CP3,3.0,3.0,16.139999999999972,5.698,1.0,1.215277777777778
LC_dv21_Tlc3p0_TTC03_CP4_S5p967_E15p967.mp4,0.7083333333333334,12,8371.512761121741,12.25,2.1,21.0,CP4,3.0,3.0,14.408999999999978,5.696999999999999,1.0,1.388888888888889
LC_dv21_Tlc3p0_TTC03_CP5_S6p267_E16p267.mp4,0.7083333333333334,12,8371.512761121741,10.5,1.8,21.0,CP5,3.0,3.0,12.677999999999983,5.6960000000000015,1.0,1.6203703703703705
LC_dv21_Tlc3p0_TTC04_CP1_S5p067_E15p067.mp4,0.020833333333333332,24,1046.8778876052668,23.33333333333333,4.0,21.0,CP1,3.0,4.0,24.380999999999958,5.5440000000000005,0.0,0.7291666666666667
LC_dv21_Tlc3p0_TTC04_CP2_S5p367_E15p367.mp4,0.2916666666666667,12,6213.495164924258,21.58333333333333,3.7,21.0,CP2,3.0,4.0,22.65200000000003,5.698999999999998,1.0,0.7882882882882883
LC_dv21_Tlc3p0_TTC04_CP3_S5p667_E15p667.mp4,0.25,12,6559.862298667516,19.83333333333333,3.4,21.0,CP3,3.0,4.0,20.92,5.698,1.0,0.857843137254902
LC_dv21_Tlc3p0_TTC04_CP4_S5p967_E15p967.mp4,0.4583333333333333,12,7817.6564216350425,18.08333333333333,3.1,21.0,CP4,3.0,4.0,19.199999999999974,5.696999999999999,1.0,0.9408602150537635
LC_dv21_Tlc3p0_TTC04_CP5_S6p267_E16p267.mp4,0.5833333333333334,12,8092.330278499687,16.333333333333332,2.8,21.0,CP5,3.0,4.0,17.47500000000001,5.6960000000000015,1.0,1.0416666666666667
LC_dv21_Tlc3p0_TTC05_CP1_S5p067_E15p067.mp4,0.08333333333333333,12,1033.5053644621455,29.166666666666664,5.0,21.0,CP1,3.0,5.0,30.199999999999974,5.692,0.0,0.5833333333333334
LC_dv21_Tlc3p0_TTC05_CP3_S5p667_E15p667.mp4,0.25,12,5303.841088617824,25.666666666666668,4.4,21.0,CP3,3.0,5.0,26.739999999999995,5.698,1.0,0.6628787878787878
LC_dv21_Tlc3p0_TTC05_CP5_S6p267_E16p267.mp4,0.2916666666666667,12,6999.37923538117,22.166666666666664,3.8,21.0,CP5,3.0,5.0,23.292999999999992,5.548000000000002,1.0,0.767543859649123
LC_dv21_Tlc3p0_TTC06_CP1_S5p067_E15p067.mp4,0.0,12,1033.5053644621455,35.0,6.0,21.0,CP1,3.0,6.0,36.03500000000001,5.692,0.0,0.48611111111111116
LC_dv21_Tlc3p0_TTC06_CP2_S5p367_E15p367.mp4,0.16666666666666666,12,2962.255383993729,33.25,5.7,21.0,CP2,3.0,6.0,34.30500000000005,5.698999999999998,1.0,0.5116959064327485
LC_dv21_Tlc3p0_TTC06_CP4_S5p967_E15p967.mp4,0.041666666666666664,12,4932.457751240604,29.75,5.1,21.0,CP4,3.0,6.0,30.848999999999975,5.696999999999999,1.0,0.5718954248366014
LC_dv21_Tlc4p0_TTC02_CP1_S5p067_E15p067.mp4,0.02,25,1033.5053644621455,11.666666666666666,2.0,21.0,CP1,4.0,2.0,12.747999999999976,5.692,0.0,1.4583333333333335
LC_dv21_Tlc4p0_TTC02_CP2_S5p367_E15p367.mp4,0.6153846153846154,13,1033.5053644621455,9.916666666666666,1.7,21.0,CP2,4.0,2.0,11.030999999999992,5.545000000000002,0.015591985966751515,1.715686274509804
LC_dv21_Tlc4p0_TTC02_CP3_S5p667_E15p667.mp4,0.9166666666666666,12,1160.5812456949404,8.166666666666666,1.4,21.0,CP3,4.0,2.0,9.304999999999993,5.695,0.014217078442981384,2.0833333333333335
LC_dv21_Tlc4p0_TTC02_CP4_S5p967_E15p967.mp4,0.8846153846153846,13,1160.5812456949404,6.416666666666667,1.1,21.0,CP4,4.0,2.0,7.581000000000002,5.547000000000001,0.01913048525360513,2.6515151515151514
LC_dv21_Tlc4p0_TTC02_CP5_S6p267_E16p267.mp4,0.9166666666666666,12,1160.5812456949404,4.666666666666667,0.8,21.0,CP5,4.0,2.0,5.85399999999997,5.695,0.018919976903565,3.6458333333333335
LC_dv21_Tlc4p0_TTC03_CP1_S5p067_E15p067.mp4,0.0,25,1046.8778876050587,17.5,3.0,21.0,CP1,4.0,3.0,18.571000000000012,5.692,0.0,0.9722222222222223
LC_dv21_Tlc4p0_TTC03_CP2_S5p367_E15p367.mp4,0.4230769230769231,13,4866.402670766465,15.75,2.7,21.0,CP2,4.0,3.0,16.84999999999995,5.6960000000000015,0.5335018044907445,1.080246913580247
LC_dv21_Tlc4p0_TTC03_CP3_S5p667_E15p667.mp4,0.5833333333333334,12,4980.54773772535,13.999999999999998,2.4,21.0,CP3,4.0,3.0,15.122,5.6960000000000015,0.6009313116625659,1.215277777777778
LC_dv21_Tlc4p0_TTC03_CP4_S5p967_E15p967.mp4,0.6538461538461539,13,6415.03601536758,12.25,2.1,21.0,CP4,4.0,3.0,13.398999999999987,5.695,0.7080145119085379,1.388888888888889
LC_dv21_Tlc4p0_TTC03_CP5_S6p267_E16p267.mp4,0.8333333333333334,12,7024.6930128951935,10.5,1.8,21.0,CP5,4.0,3.0,11.67600000000003,5.695,0.6219648916570956,1.6203703703703705
LC_dv21_Tlc4p0_TTC04_CP1_S5p067_E15p067.mp4,0.0,25,1075.8791621813252,23.33333333333333,4.0,21.0,CP1,4.0,4.0,24.396999999999977,5.692,0.0,0.7291666666666667
LC_dv21_Tlc4p0_TTC04_CP2_S5p367_E15p367.mp4,0.23076923076923078,13,6169.283873647237,21.58333333333333,3.7,21.0,CP2,4.0,4.0,22.670999999999978,5.6960000000000015,0.993923119682304,0.7882882882882883
LC_dv21_Tlc4p0_TTC04_CP3_S5p667_E15p667.mp4,0.3333333333333333,12,6531.571421768245,19.83333333333333,3.4,21.0,CP3,4.0,4.0,20.943000000000026,5.695,0.9967404555814701,0.857843137254902
LC_dv21_Tlc4p0_TTC04_CP4_S5p967_E15p967.mp4,0.5,13,6881.946060987992,18.08333333333333,3.1,21.0,CP4,4.0,4.0,19.217000000000027,5.695,1.0,0.9408602150537635
LC_dv21_Tlc4p0_TTC04_CP5_S6p267_E16p267.mp4,0.625,12,7196.368354714996,16.333333333333332,2.8,21.0,CP5,4.0,4.0,17.48900000000002,5.695,1.0,1.0416666666666667
LC_dv21_Tlc4p0_TTC06_CP1_S5p067_E15p067.mp4,0.0,12,1075.8791621813252,35.0,6.0,21.0,CP1,4.0,6.0,36.04799999999999,5.692,0.0,0.48611111111111116
LC_dv21_Tlc4p0_TTC06_CP3_S5p667_E15p667.mp4,0.125,12,4404.771061898109,31.5,5.4,21.0,CP3,4.0,6.0,32.608999999999966,5.695,1.0,0.5401234567901235
LC_dv21_Tlc4p0_TTC06_CP5_S6p267_E16p267.mp4,0.3333333333333333,12,5655.693152368009,28.0,4.8,21.0,CP5,4.0,6.0,29.165000000000006,5.695,1.0,0.607638888888889
LC_dv21_Tlc4p0_TTC07_CP1_S5p033_E15p033.mp4,0.038461538461538464,13,1046.8778876051629,40.83333333333333,7.0,21.0,CP1,4.0,7.0,42.29799999999999,5.692,0.0,0.4166666666666667
LC_dv21_Tlc4p0_TTC07_CP2_S5p333_E15p333.mp4,0.07692307692307693,13,1046.8778876051629,39.083333333333336,6.7,21.0,CP2,4.0,7.0,40.576999999999984,5.6960000000000015,1.0,0.43532338308457713
LC_dv21_Tlc4p0_TTC07_CP4_S5p933_E15p933.mp4,0.23076923076923078,13,1216.484355290334,35.58333333333333,6.1,21.0,CP4,4.0,7.0,37.13799999999996,5.695,1.0,0.4781420765027323
LC_dv28_Tlc2p0_TTC02_CP1_S5p067_E15p067.mp4,0.057692307692307696,26,1090.1929392931033,15.555555555555555,2.0,28.0,CP1,2.0,2.0,16.39200000000004,7.634999999999998,0.0,1.9444444444444446
LC_dv28_Tlc2p0_TTC02_CP2_S5p367_E15p367.mp4,0.7307692307692307,13,9197.505746164936,13.22222222222222,1.7,28.0,CP2,2.0,2.0,14.071000000000012,7.647999999999996,0.9955195815757353,2.2875816993464055
LC_dv28_Tlc2p0_TTC02_CP3_S5p667_E15p667.mp4,0.9230769230769231,13,10377.526124856151,10.888888888888888,1.4,28.0,CP3,2.0,2.0,11.754000000000005,7.644999999999996,0.9981194007460665,2.777777777777778
LC_dv28_Tlc2p0_TTC02_CP4_S5p967_E15p967.mp4,0.9615384615384616,13,10377.526124856151,8.555555555555555,1.1,28.0,CP4,2.0,2.0,9.432000000000002,7.642999999999997,0.9998692762647657,3.5353535353535355
LC_dv28_Tlc2p0_TTC02_CP5_S6p267_E16p267.mp4,0.9615384615384616,13,11181.716645233357,6.222222222222222,0.8,28.0,CP5,2.0,2.0,7.11799999999998,7.639999999999997,1.0,4.861111111111112
LC_dv28_Tlc2p0_TTC03_CP1_S5p067_E15p067.mp4,0.038461538461538464,26,1090.1929392931033,23.33333333333333,3.0,28.0,CP1,2.0,3.0,24.171000000000035,7.634999999999998,0.0,1.2962962962962965
LC_dv28_Tlc2p0_TTC03_CP2_S5p367_E15p367.mp4,0.5384615384615384,13,8087.066005822936,21.0,2.7,28.0,CP2,2.0,3.0,21.85000000000001,7.648999999999997,1.0,1.440329218106996
LC_dv28_Tlc2p0_TTC03_CP3_S5p667_E15p667.mp4,0.5,13,8445.147354781773,18.666666666666664,2.4,28.0,CP3,2.0,3.0,19.528000000000006,7.645999999999997,1.0,1.6203703703703707
LC_dv28_Tlc2p0_TTC03_CP4_S5p967_E15p967.mp4,0.6923076923076923,13,8789.084488016691,16.333333333333332,2.1,28.0,CP4,2.0,3.0,17.205000000000027,7.642999999999997,1.0,1.8518518518518519
LC_dv28_Tlc2p0_TTC03_CP5_S6p267_E16p267.mp4,0.6538461538461539,13,9120.697781480712,14.0,1.8,28.0,CP5,2.0,3.0,14.881000000000014,7.639999999999997,1.0,2.160493827160494
LC_dv28_Tlc2p0_TTC04_CP1_S5p067_E15p067.mp4,0.07692307692307693,26,1047.5353747659249,31.11111111111111,4.0,28.0,CP1,2.0,4.0,31.921000000000035,7.485999999999997,0.0,0.9722222222222223
LC_dv28_Tlc2p0_TTC04_CP2_S5p367_E15p367.mp4,0.38461538461538464,13,7261.85629830672,28.77777777777778,3.7,28.0,CP2,2.0,4.0,29.600999999999985,7.648999999999997,1.0,1.0510510510510511
LC_dv28_Tlc2p0_TTC04_CP3_S5p667_E15p667.mp4,0.2692307692307692,13,7261.85629830672,26.444444444444443,3.4,28.0,CP3,2.0,4.0,27.278000000000006,7.645999999999997,1.0,1.1437908496732028
LC_dv28_Tlc2p0_TTC04_CP4_S5p967_E15p967.mp4,0.46153846153846156,13,7575.102796321159,24.11111111111111,3.1,28.0,CP4,2.0,4.0,24.955000000000027,7.642999999999997,1.0,1.2544802867383513
LC_dv28_Tlc2p0_TTC04_CP5_S6p267_E16p267.mp4,0.38461538461538464,13,8762.059636933425,21.77777777777777,2.8,28.0,CP5,2.0,4.0,22.637999999999963,7.639999999999997,1.0,1.388888888888889
LC_dv28_Tlc2p0_TTC05_CP1_S5p067_E15p067.mp4,0.0,13,1090.1929392930501,38.888888888888886,5.0,28.0,CP1,2.0,5.0,39.70500000000003,7.634999999999998,0.0,0.7777777777777779
LC_dv28_Tlc2p0_TTC05_CP3_S5p667_E15p667.mp4,0.2692307692307692,13,5615.8616626108105,34.22222222222222,4.4,28.0,CP3,2.0,5.0,35.060999999999964,7.645999999999997,1.0,0.8838383838383839
LC_dv28_Tlc2p0_TTC05_CP5_S6p267_E16p267.mp4,0.15384615384615385,13,6585.482922983285,29.555555555555557,3.8,28.0,CP5,2.0,5.0,30.415000000000006,7.639999999999997,1.0,1.0233918128654973
LC_dv28_Tlc2p0_TTC06_CP1_S5p033_E15p033.mp4,0.07692307692307693,13,1090.1929392930501,46.66666666666666,6.0,28.0,CP1,2.0,6.0,48.04099999999998,7.634999999999998,0.0,0.6481481481481483
LC_dv28_Tlc2p0_TTC06_CP2_S5p333_E15p333.mp4,0.23076923076923078,13,2909.0080706287795,44.333333333333336,5.7,28.0,CP2,2.0,6.0,45.730000000000004,7.648999999999997,1.0,0.6822612085769981
LC_dv28_Tlc2p0_TTC06_CP4_S5p933_E15p933.mp4,0.38461538461538464,13,4521.069160408319,39.66666666666666,5.1,28.0,CP4,2.0,6.0,41.09900000000003,7.642999999999997,1.0,0.7625272331154686
LC_dv28_Tlc3p0_TTC02_CP1_S5p033_E15p033.mp4,0.041666666666666664,24,1047.5353747659249,15.555555555555555,2.0,28.0,CP1,3.0,2.0,16.85399999999997,7.634999999999998,0.0,1.9444444444444446
LC_dv28_Tlc3p0_TTC02_CP2_S5p333_E15p333.mp4,0.5416666666666666,12,1917.440831021432,13.22222222222222,1.7,28.0,CP2,3.0,2.0,14.542999999999992,7.641999999999996,0.18119192228245246,2.2875816993464055
LC_dv28_Tlc3p0_TTC02_CP3_S5p633_E15p633.mp4,0.7916666666666666,12,2509.5581268332708,10.888888888888888,1.4,28.0,CP3,3.0,2.0,12.233999999999966,7.491999999999997,0.27039742161220964,2.777777777777778
LC_dv28_Tlc3p0_TTC02_CP4_S5p933_E15p933.mp4,0.9166666666666666,12,3138.2787020686947,8.555555555555555,1.1,28.0,CP4,3.0,2.0,9.921000000000035,7.639999999999997,0.251507252084861,3.5353535353535355
LC_dv28_Tlc3p0_TTC02_CP5_S6p233_E16p233.mp4,1.0,12,3162.001421245197,6.222222222222222,0.8,28.0,CP5,3.0,2.0,7.612000000000008,7.638999999999999,0.2890066747907579,4.861111111111112
LC_dv28_Tlc3p0_TTC03_CP1_S5p067_E15p067.mp4,0.0,24,1047.5353747659249,23.33333333333333,3.0,28.0,CP1,3.0,3.0,24.171999999999954,7.634999999999998,0.0,1.2962962962962965
LC_dv28_Tlc3p0_TTC03_CP2_S5p367_E15p367.mp4,0.4166666666666667,12,8983.513226446106,21.0,2.7,28.0,CP2,3.0,3.0,21.86999999999999,7.641999999999996,0.9916845090516954,1.440329218106996
LC_dv28_Tlc3p0_TTC03_CP3_S5p667_E15p667.mp4,0.6666666666666666,12,9273.068175455406,18.666666666666664,2.4,28.0,CP3,3.0,3.0,19.560999999999964,7.640999999999998,0.9957544333876236,1.6203703703703707
LC_dv28_Tlc3p0_TTC03_CP4_S5p967_E15p967.mp4,0.8333333333333334,12,9771.947011967437,16.333333333333332,2.1,28.0,CP4,3.0,3.0,17.25699999999999,7.639999999999997,0.998225225644023,1.8518518518518519
LC_dv28_Tlc3p0_TTC03_CP5_S6p267_E16p267.mp4,0.8333333333333334,12,10054.860322022407,14.0,1.8,28.0,CP5,3.0,3.0,14.948999999999998,7.638999999999999,0.9964878531149127,2.160493827160494
LC_dv28_Tlc3p0_TTC04_CP1_S5p067_E15p067.mp4,0.020833333333333332,24,1060.7897333349683,31.11111111111111,4.0,28.0,CP1,3.0,4.0,31.953000000000017,7.631999999999998,0.0,0.9722222222222223
LC_dv28_Tlc3p0_TTC04_CP2_S5p367_E15p367.mp4,0.20833333333333334,12,6735.848304022567,28.77777777777778,3.7,28.0,CP2,3.0,4.0,29.641000000000005,7.641999999999996,1.0,1.0510510510510511
LC_dv28_Tlc3p0_TTC04_CP3_S5p667_E15p667.mp4,0.4166666666666667,12,8159.233840548395,26.444444444444443,3.4,28.0,CP3,3.0,4.0,27.33199999999998,7.640999999999998,1.0,1.1437908496732028
LC_dv28_Tlc3p0_TTC04_CP4_S5p967_E15p967.mp4,0.4583333333333333,12,8492.843845809977,24.11111111111111,3.1,28.0,CP4,3.0,4.0,25.023999999999987,7.636999999999997,1.0,1.2544802867383513
LC_dv28_Tlc3p0_TTC04_CP5_S6p267_E16p267.mp4,0.6666666666666666,12,8492.843845809977,21.77777777777777,2.8,28.0,CP5,3.0,4.0,22.710000000000022,7.638999999999999,1.0,1.388888888888889
LC_dv28_Tlc3p0_TTC06_CP1_S5p033_E15p033.mp4,0.0,12,1090.1929392930501,46.66666666666666,6.0,28.0,CP1,3.0,6.0,48.02899999999998,7.634999999999998,0.0,0.6481481481481483
LC_dv28_Tlc3p0_TTC06_CP3_S5p633_E15p633.mp4,0.08333333333333333,12,3748.9925438689024,42.0,5.4,28.0,CP3,3.0,6.0,43.415000000000006,7.491999999999997,1.0,0.720164609053498
LC_dv28_Tlc3p0_TTC06_CP5_S6p233_E16p233.mp4,0.20833333333333334,12,4681.008164914912,37.33333333333333,4.8,28.0,CP5,3.0,6.0,38.79199999999996,7.638999999999999,1.0,0.8101851851851853
LC_dv28_Tlc3p0_TTC07_CP1_S5p067_E15p067.mp4,0.041666666666666664,12,1090.1929392931033,54.44444444444444,7.0,28.0,CP1,3.0,7.0,55.296000000000035,7.634999999999998,0.0,0.5555555555555556
LC_dv28_Tlc3p0_TTC07_CP2_S5p367_E15p367.mp4,0.0,12,1090.1929392931033,52.11111111111112,6.7,28.0,CP2,3.0,7.0,52.98299999999999,7.641999999999996,1.0,0.5804311774461028
LC_dv28_Tlc3p0_TTC07_CP4_S5p967_E15p967.mp4,0.20833333333333334,12,1090.1929392931033,47.44444444444444,6.1,28.0,CP4,3.0,7.0,48.36600000000003,7.636999999999997,1.0,0.6375227686703098
LC_dv28_Tlc4p0_TTC02_CP1_S5p067_E15p067.mp4,0.0,24,1090.1929392930501,15.555555555555555,2.0,28.0,CP1,4.0,2.0,16.422999999999988,7.634999999999998,0.0,1.9444444444444446
LC_dv28_Tlc4p0_TTC02_CP2_S5p367_E15p367.mp4,0.6666666666666666,12,1090.1929392930501,13.22222222222222,1.7,28.0,CP2,4.0,2.0,14.119000000000014,7.638999999999999,0.006122558653814312,2.2875816993464055
LC_dv28_Tlc4p0_TTC02_CP3_S5p667_E15p667.mp4,0.7916666666666666,12,1090.1929392930501,10.888888888888888,1.4,28.0,CP3,4.0,2.0,11.812999999999974,7.488999999999997,0.003910718142721791,2.777777777777778
LC_dv28_Tlc4p0_TTC02_CP4_S5p967_E15p967.mp4,0.9166666666666666,12,1119.8828551067022,8.555555555555555,1.1,28.0,CP4,4.0,2.0,9.508000000000024,7.648999999999997,0.004454730749860573,3.5353535353535355
LC_dv28_Tlc4p0_TTC02_CP5_S6p267_E16p267.mp4,0.9166666666666666,12,1146.7573471595608,6.222222222222222,0.8,28.0,CP5,4.0,2.0,7.207999999999955,7.637999999999998,0.010955915310021295,4.861111111111112
LC_dv28_Tlc4p0_TTC03_CP1_S5p033_E15p033.mp4,0.0,24,1047.5353747659249,23.33333333333333,3.0,28.0,CP1,4.0,3.0,24.642999999999958,7.631999999999998,0.0,1.2962962962962965
LC_dv28_Tlc4p0_TTC03_CP2_S5p333_E15p333.mp4,0.375,12,4100.142743239415,21.0,2.7,28.0,CP2,4.0,3.0,22.338999999999984,7.500999999999998,0.2123600129237306,1.440329218106996
LC_dv28_Tlc4p0_TTC03_CP3_S5p633_E15p633.mp4,0.5,12,4755.964105177131,18.666666666666664,2.4,28.0,CP3,4.0,3.0,20.028999999999982,7.638999999999999,0.5244595092827842,1.6203703703703707
LC_dv28_Tlc4p0_TTC03_CP4_S5p933_E15p933.mp4,0.6666666666666666,12,5372.347720438307,16.333333333333332,2.1,28.0,CP4,4.0,3.0,17.724000000000032,7.488999999999997,0.6335036032792354,1.8518518518518519
LC_dv28_Tlc4p0_TTC03_CP5_S6p233_E16p233.mp4,0.7916666666666666,12,6550.612350818707,14.0,1.8,28.0,CP5,4.0,3.0,15.417999999999992,7.637999999999998,0.6650564237420084,2.160493827160494
LC_dv28_Tlc4p0_TTC04_CP1_S5p067_E15p067.mp4,0.0,24,1060.7897333349683,31.11111111111111,4.0,28.0,CP1,4.0,4.0,31.903000000000006,7.634999999999998,0.0,0.9722222222222223
LC_dv28_Tlc4p0_TTC04_CP2_S5p367_E15p367.mp4,0.2916666666666667,12,7472.828426220058,28.77777777777778,3.7,28.0,CP2,4.0,4.0,29.597000000000023,7.649999999999999,0.9422917502637095,1.0510510510510511
LC_dv28_Tlc4p0_TTC04_CP3_S5p667_E15p667.mp4,0.4583333333333333,12,8077.967893174088,26.444444444444443,3.4,28.0,CP3,4.0,4.0,27.292999999999992,7.637999999999998,0.9917223317433359,1.1437908496732028
