video,cp,dg_menu,best,dg_steer,best_steer,dg_planner,eps_continue,a_first,omega_max,steers,brakes
LC_dv21_Tlc2p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,7300.065161521819,brake,17988.97999078939,steer,385390.5756325915,450028.98221656866,0.4855159009409632,0.21871497820860664,True,False
LC_dv21_Tlc2p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,167769.98963726277,brake,208243.85067501353,steer,383658.1831343415,450513.0196847216,0.7291965861282093,0.2337373414205787,True,False
LC_dv21_Tlc2p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,164173.03082181182,brake,212302.06117149032,steer,383136.394969447,452743.1560375462,-0.1,0.2555902316601414,True,False
LC_dv21_Tlc2p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,154128.59694273942,brake,209986.65203069668,steer,382180.1696609848,450020.79163853906,0.3526628534396763,0.29801220826618813,True,False
LC_dv21_Tlc2p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,149286.8292218548,brake_hard,207247.9527201801,swerve,386771.23873100744,460227.65881819685,0.25984108736221323,0.1706643854857952,True,False
LC_dv21_Tlc2p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,13204.746350402776,brake,22069.587129039057,steer,383411.9284284371,450152.1802894789,0.7291965861282093,0.23373734142057873,True,False
LC_dv21_Tlc2p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,203057.18542596867,brake,226086.8980148305,steer,383263.4022620183,452292.9887016525,-0.1,0.25204026675771035,True,False
LC_dv21_Tlc2p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,197020.15068844904,brake,225741.1993130729,steer,384457.43317937915,460530.0632245936,-0.1,0.14478758142534595,True,False
LC_dv21_Tlc2p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,189518.45009810512,brake,222882.94397155166,steer,382176.99857351993,450020.6383424753,0.3526628534396763,0.29801220826618813,True,False
LC_dv21_Tlc2p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,181855.3304352427,brake,221003.92250912706,steer,366395.82638814097,481568.29074586486,0.45449187575911165,0.20104445443196156,True,False
LC_dv21_Tlc2p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,16230.30446615651,brake,23536.096977399196,steer,387287.50750985066,453501.44586552907,0.4855159009409632,0.2187149782086067,True,False
LC_dv21_Tlc2p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,217236.60712400166,brake,226545.72446699435,steer,383074.7292716591,450995.4344173276,0.3526628534396763,0.29801220826618813,True,False
LC_dv21_Tlc2p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,215062.762844813,brake,228583.70993836425,steer,384334.43456196017,456341.752400711,-0.1,0.25204026675771035,True,False
LC_dv21_Tlc2p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,210454.19709725052,brake,227367.9691532685,steer,381616.58696272323,452847.41616859206,0.3526628534396763,0.29801220826618813,True,False
LC_dv21_Tlc2p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,205852.18593767204,brake,227610.5138324115,steer,386904.03677949886,450160.02038241277,0.25984108736221323,0.1706643854857952,True,False
LC_dv21_Tlc2p0_TTC05_CP1_S5p067_E15p067.mp4,CP1,18588.69375830138,ease_off,20939.411138902855,steer,368988.95660339156,452937.28964039334,-0.1,0.2319423191697381,True,False
LC_dv21_Tlc2p0_TTC05_CP2_S5p367_E15p367.mp4,CP2,211948.40338062335,brake,211948.40338062335,brake,381398.30858850887,452235.5911737474,0.3526628534396763,0.29801220826618813,True,False
LC_dv21_Tlc2p0_TTC05_CP4_S5p967_E15p967.mp4,CP4,217986.57457410128,brake,225548.79366788446,steer,380713.16547191096,455838.81035200873,0.3526628534396763,0.29801220826618813,True,False
LC_dv21_Tlc2p0_TTC07_CP1_S5p033_E15p033.mp4,CP1,21678.384068783926,ease_off,21678.384068783926,ease_off,365189.5647606888,450392.090098672,-0.028033356155341943,0.12739063411742454,True,False
LC_dv21_Tlc2p0_TTC07_CP3_S5p633_E15p633.mp4,CP3,169310.49165415225,brake,169310.49165415225,brake,358317.9056448346,451845.569820667,0.11646205657490272,0.18517373664736894,True,False
LC_dv21_Tlc2p0_TTC07_CP5_S6p233_E16p233.mp4,CP5,191566.00256313465,brake,191566.00256313465,brake,380754.00041784614,453479.9919915659,0.3526628534396763,0.29801220826618813,True,False
LC_dv21_Tlc3p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,7261.525264988817,brake,17957.006392959207,steer,385390.44265006005,450029.06921726646,0.4855159009409632,0.21871497820860664,True,False
LC_dv21_Tlc3p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,159336.55795899077,brake,199257.46670220324,steer,383670.52859969076,450519.4269978137,0.7291965861282093,0.2337373414205787,True,False
LC_dv21_Tlc3p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,152176.27880691236,brake,196774.49450684493,steer,377441.52102686814,458695.8588452271,-0.1,0.1670941838522537,True,False
LC_dv21_Tlc3p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,137723.55221981945,brake,192065.132070866,steer,382176.99857351993,450020.6383424753,0.3526628534396763,0.29801220826618813,True,False
LC_dv21_Tlc3p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,130260.13805033255,brake_hard,189210.96040459047,steer,372207.8873149638,459696.37745220144,0.7824219149525058,0.18541309984193327,True,False
LC_dv21_Tlc3p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,13663.942720329258,brake,22439.026302931165,steer,385328.4474551382,450135.6018044348,0.4855159009409632,0.21871497820860664,True,False
LC_dv21_Tlc3p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,205678.0072849263,brake,223574.29948139092,steer,382030.7578675199,450306.2755832526,0.3526628534396763,0.29801220826618813,True,False
LC_dv21_Tlc3p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,201091.55704743182,brake,226263.02796337067,steer,395123.9863812683,458022.5919383535,0.2984101101335989,0.3002023689982576,True,False
LC_dv21_Tlc3p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,194343.25326208211,brake,223876.82593047537,steer,382173.9520444045,450020.79163853906,0.3526628534396763,0.29801220826618813,True,False
LC_dv21_Tlc3p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,186968.44076949614,brake,222657.8427351536,steer,390822.709629843,476092.82627076784,0.4784932852793722,0.1687128217725228,True,False
LC_dv21_Tlc3p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,15876.646651644787,brake,23045.66025317688,steer,382585.876380036,451801.9619419951,0.3526628534396761,0.29801220826618813,True,False
LC_dv21_Tlc3p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,217152.51071961672,brake,225897.05350914018,steer,382125.5513543651,450022.1703634628,0.3526628534396763,0.29801220826618813,True,False
LC_dv21_Tlc3p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,214625.26228134258,brake,227792.29519495723,steer,389009.703012178,460392.4334260462,0.2685263161528195,0.2238536227972809,True,False
LC_dv21_Tlc3p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,210365.83857201197,brake,226892.69668725744,steer,380854.0870938973,456546.94028428476,-0.1,0.12091382323087632,True,False
LC_dv21_Tlc3p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,206119.29360757687,brake,227592.9577174751,steer,387293.8990691055,450464.2458085836,0.25984108736221323,0.1706643854857952,True,False
LC_dv21_Tlc3p0_TTC05_CP1_S5p067_E15p067.mp4,CP1,18584.513302389714,ease_off,20940.19539348451,steer,381778.6323648298,452624.31187627674,-0.1,0.18705953022316635,True,False
LC_dv21_Tlc3p0_TTC05_CP3_S5p667_E15p667.mp4,CP3,216174.41777018917,brake,222078.0412974123,steer,397636.14544645476,469706.8817262471,0.19677606845906337,0.16907256818576072,True,False
LC_dv21_Tlc3p0_TTC05_CP5_S6p267_E16p267.mp4,CP5,216511.48832873875,brake,224574.68804516713,steer,380690.2407283781,453034.9711896538,0.2850715576933524,0.15674870738739377,True,False
LC_dv21_Tlc3p0_TTC06_CP1_S5p067_E15p067.mp4,CP1,24786.053227506847,ease_off,24786.053227506847,ease_off,414069.69993802,514083.19885847927,0.8608803166435944,0.31205446354767485,True,False
LC_dv21_Tlc3p0_TTC06_CP2_S5p367_E15p367.mp4,CP2,191124.50396210593,brake,191124.50396210593,brake,369493.506415707,451827.1452350446,0.8703526520655533,0.22265239029356834,True,False
LC_dv21_Tlc3p0_TTC06_CP4_S5p967_E15p967.mp4,CP4,204558.89639937496,brake,209278.6792640498,steer,381148.4025513851,453208.5904897357,0.7291965861282088,0.23373734142057873,True,False
LC_dv21_Tlc4p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,7309.176635195447,brake,17996.356990011802,steer,385390.57887400786,450028.98041175597,0.4855159009409632,0.21871497820860664,True,False
LC_dv21_Tlc4p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,159871.01796921584,brake,197023.90456315773,steer,387024.0453460752,450507.16784665623,0.2598410873622132,0.1706643854857952,True,False
LC_dv21_Tlc4p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,137566.09747405836,brake,183362.76852298385,steer,383748.5240735963,451168.8379136195,-0.1,0.25559023166014133,True,False
LC_dv21_Tlc4p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,127898.76227835086,brake,175959.31280973126,steer,382183.55799708527,450017.81189842283,0.3526628534396763,0.29801220826618813,True,False
LC_dv21_Tlc4p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,113079.99380069597,brake_hard,174490.36041727394,steer,381864.4489792069,461841.71119518246,-0.08049101609041392,0.10259253593203946,True,False
LC_dv21_Tlc4p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,13440.242691543885,brake,22510.869096597653,steer,385316.5122479409,450167.952518462,0.4855159009409632,0.21871497820860664,True,False
LC_dv21_Tlc4p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,203125.58323478675,brake,225387.22843155195,steer,382017.05624074757,450495.25339746836,0.3526628534396763,0.29801220826618813,True,False
LC_dv21_Tlc4p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,197242.67929103805,brake,225177.82148748153,steer,387664.20519908884,450020.6383424753,-0.08049101609041387,0.10259253593203949,True,False
LC_dv21_Tlc4p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,189703.74045106664,brake,222139.71853948518,steer,382180.1696609848,450020.79163853906,0.3526628534396763,0.29801220826618813,True,False
LC_dv21_Tlc4p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,182124.42026620975,brake,220871.38014816615,steer,386898.3988413893,450021.43470059603,0.25984108736221323,0.1706643854857952,True,False
LC_dv21_Tlc4p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,16232.803229812649,brake,23538.789110671434,steer,383987.84469170915,453382.28811786167,0.3526628534396761,0.29801220826618813,True,False
LC_dv21_Tlc4p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,216889.1946561142,brake,225313.14487185847,steer,382124.85225921276,450020.79152521864,0.3526628534396763,0.29801220826618813,True,False
LC_dv21_Tlc4p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,214802.30793606758,brake,227711.62250210092,steer,384028.7229466238,456827.97875179176,-0.1,0.25204026675771035,True,False
LC_dv21_Tlc4p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,210377.7891533542,brake,226711.91895308663,steer,380837.88747172523,456659.5486869348,-0.1,0.12091382323087632,True,False
LC_dv21_Tlc4p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,206089.14990596552,brake,227363.43439914277,steer,386765.1729008785,453471.15281862876,0.25984108736221323,0.1706643854857952,True,False
LC_dv21_Tlc4p0_TTC06_CP1_S5p067_E15p067.mp4,CP1,24793.361533550924,ease_off,24793.361533550924,ease_off,414137.08265165176,514093.1494296059,0.8608803166435944,0.31205446354767497,True,False
LC_dv21_Tlc4p0_TTC06_CP3_S5p667_E15p667.mp4,CP3,199827.18460082612,brake,199827.18460082612,brake,381971.7506675946,450690.60344313696,0.3526628534396763,0.29801220826618813,True,False
LC_dv21_Tlc4p0_TTC06_CP5_S6p267_E16p267.mp4,CP5,211080.504381518,brake,217511.6693187282,steer,385863.84724472987,453184.9993799493,0.25984108736221295,0.1706643854857952,True,False
LC_dv21_Tlc4p0_TTC07_CP1_S5p033_E15p033.mp4,CP1,20887.407923160237,ease_off,20887.407923160237,ease_off,379471.20189579035,450318.1732709292,-0.1,0.25559023166014133,True,False
LC_dv21_Tlc4p0_TTC07_CP2_S5p333_E15p333.mp4,CP2,153018.12740002386,ease_off,153018.12740002386,ease_off,408076.84047549556,475195.3521038021,-0.1,0.18581340306598884,True,False
LC_dv21_Tlc4p0_TTC07_CP4_S5p933_E15p933.mp4,CP4,174783.14729143624,brake,174783.14729143624,brake,386035.46560060704,451552.35739674646,0.25984108736221323,0.17066438548579527,True,False
LC_dv28_Tlc2p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,6864.055704658709,brake,20073.86128213077,steer,376911.12046017445,450500.81864720903,0.2578102090059323,0.23266333825534607,True,False
LC_dv28_Tlc2p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,173006.25098430048,brake_hard,240160.15286590572,steer,388449.56923762115,455583.8124156667,0.17007034316468325,0.13160714503794918,True,False
LC_dv28_Tlc2p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,177277.50777752168,brake_hard,247426.75929778843,steer,348367.4773367617,476289.6509880735,0.6440107488644624,0.17741979736784885,True,False
LC_dv28_Tlc2p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,179366.20951010636,brake_hard,249470.07664660315,steer,378401.168162907,450020.7298662484,0.25781020900593243,0.23266333825534605,True,False
LC_dv28_Tlc2p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,171968.8193575986,brake_hard,244358.55575343894,swerve,340071.04311632283,503458.8012757699,-0.056156582732181555,0.19002536743997556,True,False
LC_dv28_Tlc2p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,15594.179741332176,brake,26334.11775125775,steer,389672.207944918,451560.05474133237,0.32973000852586554,0.18264686483723713,True,False
LC_dv28_Tlc2p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,224483.18079906603,brake,263628.95386657235,steer,375057.93489750975,454755.61927300243,0.14036187183802068,0.32845556679101917,True,False
LC_dv28_Tlc2p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,214969.54452067032,brake,263888.0959672781,steer,386477.9603863902,455766.2500380337,0.17007034316468328,0.13160714503794918,True,False
LC_dv28_Tlc2p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,205268.09026139957,brake,262564.81786930334,steer,379162.25208019756,454085.328498938,0.0497300000229991,0.2629011093743484,True,False
LC_dv28_Tlc2p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,195206.18235264468,brake_hard,260918.9383593902,steer,385514.74548864586,450053.1489283852,0.17007034316468334,0.13160714503794915,True,False
LC_dv28_Tlc2p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,20730.733746572474,brake,28075.863023844133,steer,383741.16500066844,454333.562019157,-0.1,0.15811731620223407,True,False
LC_dv28_Tlc2p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,245900.55934611964,brake,260540.11042249878,steer,377255.3640533873,454118.99807516974,0.25781020900593243,0.23266333825534605,True,False
LC_dv28_Tlc2p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,241109.76700589314,brake,263223.7580380016,steer,376082.3021022349,453898.99728399597,0.09287372306439144,0.13819277796625545,True,False
LC_dv28_Tlc2p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,235207.75100135713,brake,263931.9953177167,steer,385380.68092266616,450861.9064559133,0.17007034316468334,0.13160714503794915,True,False
LC_dv28_Tlc2p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,227021.67071392445,brake,264409.7702213121,steer,382938.3667687961,459049.6774298976,0.42646275478789963,0.17524796648698723,True,False
LC_dv28_Tlc2p0_TTC05_CP1_S5p067_E15p067.mp4,CP1,19013.77230393476,brake,24064.084498487035,steer,396791.5819493978,453286.2924797964,1.1811396001558039,0.24565167387926815,True,False
LC_dv28_Tlc2p0_TTC05_CP3_S5p667_E15p667.mp4,CP3,247073.7586811103,brake,254467.67970024803,steer,355408.43872146425,453722.1155364185,-0.1,0.20861726814038717,True,False
LC_dv28_Tlc2p0_TTC05_CP5_S6p267_E16p267.mp4,CP5,247443.88886997037,brake,261070.12032353686,steer,389132.9645902291,462002.34573108767,0.6095643946025953,0.19259011082662897,True,False
LC_dv28_Tlc2p0_TTC06_CP1_S5p033_E15p033.mp4,CP1,24025.03635603134,ease_off,24025.03635603134,ease_off,367993.1931384658,450276.4940177682,-0.09903130703784502,0.21163365535147677,True,False
LC_dv28_Tlc2p0_TTC06_CP2_S5p333_E15p333.mp4,CP2,211946.60249879592,brake,211946.60249879592,brake,369017.24318111705,453147.1753282577,-0.1,0.21037722926111424,True,False
LC_dv28_Tlc2p0_TTC06_CP4_S5p933_E15p933.mp4,CP4,231566.64167255143,brake,233900.56975014615,steer,377839.87040490354,451320.8994114101,0.25781020900593243,0.23266333825534605,True,False
LC_dv28_Tlc3p0_TTC02_CP1_S5p033_E15p033.mp4,CP1,7595.698538572455,brake,20695.37215220136,steer,385489.5586924741,450020.7298662484,0.17007034316468328,0.13160714503794918,True,False
LC_dv28_Tlc3p0_TTC02_CP2_S5p333_E15p333.mp4,CP2,161364.51101404522,brake,226704.25237732055,steer,375255.2723099731,454684.9628298003,0.25781020900593243,0.23266333825534605,True,False
LC_dv28_Tlc3p0_TTC02_CP3_S5p633_E15p633.mp4,CP3,157606.13207045506,brake_hard,225713.2655292515,steer,366795.9077331836,488360.33069243975,-0.1,0.15223461327995652,True,False
LC_dv28_Tlc3p0_TTC02_CP4_S5p933_E15p933.mp4,CP4,150623.7691319888,brake_hard,222236.26593038568,steer,378384.5878520253,450020.7298662484,0.25781020900593243,0.23266333825534605,True,False
LC_dv28_Tlc3p0_TTC02_CP5_S6p233_E16p233.mp4,CP5,153099.6535753968,brake_hard,225256.91579121843,steer,396953.8215157047,452832.0746331465,0.4823986204546611,0.16866047589256963,True,False
LC_dv28_Tlc3p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,15597.553041441613,brake,26344.069396044593,steer,389741.068294166,451556.4182666613,0.32973000852586554,0.18264686483723713,True,False
LC_dv28_Tlc3p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,224482.27061983323,brake,263016.1856035958,steer,376957.555216374,458515.25517537125,0.14036187183802068,0.32845556679101906,True,False
LC_dv28_Tlc3p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,214880.65021949878,brake,263013.63635941094,steer,382360.1644202204,469504.94999916496,0.6608469963141343,0.22583508593967175,True,False
LC_dv28_Tlc3p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,205750.74738491751,brake,262094.78753789322,steer,383905.64447902655,458512.1625598143,0.3175171393007765,0.1734841014835004,True,False
LC_dv28_Tlc3p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,194843.50954170304,brake_hard,261027.31742203305,steer,385488.7336428038,450177.31644727325,0.17007034316468334,0.13160714503794915,True,False
LC_dv28_Tlc3p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,21117.405400726715,brake,28715.062916472845,steer,377398.74453962944,454284.08657434117,0.32177381261018545,0.17938547562639695,True,False
LC_dv28_Tlc3p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,245534.87213442937,brake,259465.92506965974,steer,377124.62878132134,454394.01072232024,0.25781020900593243,0.23266333825534605,True,False
LC_dv28_Tlc3p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,241348.23264867504,brake,262862.1972170012,steer,386018.3574215945,450597.1459420028,0.17007034316468334,0.13160714503794918,True,False
LC_dv28_Tlc3p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,235346.2998931827,brake,263198.4664986327,steer,377709.3354245962,453531.0342679757,0.25781020900593243,0.23266333825534605,True,False
LC_dv28_Tlc3p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,227322.96098472824,brake,263966.7692926085,steer,393545.6229397453,454837.20187076734,0.1448255984927377,0.22224940524914188,True,False
LC_dv28_Tlc3p0_TTC06_CP1_S5p033_E15p033.mp4,CP1,23955.49562601094,ease_off,23955.49562601094,ease_off,359653.2932199583,450278.2406363529,0.2578102090059323,0.23266333825534607,True,False
LC_dv28_Tlc3p0_TTC06_CP3_S5p633_E15p633.mp4,CP3,215668.0119290701,brake,215668.0119290701,brake,380554.4146437716,451859.3770525193,0.7418925476903491,0.15850716919419655,True,False
LC_dv28_Tlc3p0_TTC06_CP5_S6p233_E16p233.mp4,CP5,237678.0922556926,brake,243047.44242807967,steer,373317.3891155975,454166.1236396623,0.44017609750152553,0.22355479924581126,True,False
LC_dv28_Tlc3p0_TTC07_CP1_S5p067_E15p067.mp4,CP1,20782.286172555985,ease_off,20782.286172555985,ease_off,379252.6806162975,451064.4455175624,-0.0755995301208105,0.15616812450050463,True,False
LC_dv28_Tlc3p0_TTC07_CP2_S5p367_E15p367.mp4,CP2,164968.6833206444,brake,164968.6833206444,brake,337743.50931698125,451611.0377643838,0.44566099904142553,0.18169869566384725,True,False
LC_dv28_Tlc3p0_TTC07_CP4_S5p967_E15p967.mp4,CP4,196659.8572800971,brake,196659.8572800971,brake,383586.7753777668,453702.09540933894,0.8398451830875693,0.2256403190434208,True,False
LC_dv28_Tlc4p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,6905.994575972298,brake,20110.089188382077,steer,376845.7181081876,450500.75040834263,0.2578102090059323,0.23266333825534607,True,False
LC_dv28_Tlc4p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,153541.17832776802,brake_hard,220250.27191110328,steer,366953.8126094949,453543.26954015135,-0.1,0.20861726814038714,True,False
LC_dv28_Tlc4p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,142463.39234677554,brake_hard,210914.33278582184,steer,385451.9364044017,450152.9527032008,0.17007034316468334,0.13160714503794918,True,False
LC_dv28_Tlc4p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,135529.0506659557,brake_hard,206154.23103447078,steer,378475.7023282713,450021.5353373141,0.25781020900593243,0.23266333825534605,True,False
LC_dv28_Tlc4p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,139409.5802852529,brake_hard,210641.69703249354,steer,400604.0535963624,451824.7874027997,0.3859776904751147,0.13441166980953992,True,False
LC_dv28_Tlc4p0_TTC03_CP1_S5p033_E15p033.mp4,CP1,16302.804653078485,brake,26799.791434836825,steer,385799.95832852286,455230.31794515264,0.31232568845209474,0.21434650770006747,True,False
LC_dv28_Tlc4p0_TTC03_CP2_S5p333_E15p333.mp4,CP2,226333.1605161585,brake,260251.02171843304,steer,385900.61625382013,450604.97665594186,0.17007034316468334,0.13160714503794918,True,False
LC_dv28_Tlc4p0_TTC03_CP3_S5p633_E15p633.mp4,CP3,217895.93335201108,brake,262549.31617454207,steer,374748.3937356742,457184.03171261447,-0.1,0.20861726814038714,True,False
LC_dv28_Tlc4p0_TTC03_CP4_S5p933_E15p933.mp4,CP4,207600.757670491,brake,258340.67140296852,steer,378346.65022780973,458695.3432473131,0.25781020900593243,0.23266333825534605,True,False
LC_dv28_Tlc4p0_TTC03_CP5_S6p233_E16p233.mp4,CP5,196791.3269937643,brake,260138.724357903,steer,385534.04050749395,450021.5353373141,0.17007034316468334,0.13160714503794915,True,False
LC_dv28_Tlc4p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,21163.710231498408,brake,28780.67694252781,steer,383738.7880683127,454339.68792589335,-0.1,0.15811731620223407,True,False
LC_dv28_Tlc4p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,245502.56412845597,brake,259282.17146041253,steer,377112.8034524737,454409.6401402976,0.25781020900593243,0.23266333825534605,True,False
LC_dv28_Tlc4p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,241276.25952896813,brake,262684.3854762131,steer,389422.11198224936,463105.35665239,1.25129124678361,0.18387056752006858,True,False
LC_dv28_Tlc4p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,235402.36232306462,brake,263265.0947969851,steer,388007.50278692157,456037.01391264796,0.17007034316468334,0.13160714503794915,True,False
LC_dv28_Tlc4p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,227307.03651787102,brake,263760.22112213745,steer,364728.3253168747,454249.3607030108,0.41554868112592763,0.2953450095554459,True,False
LC_dv28_Tlc4p0_TTC05_CP1_S5p067_E15p067.mp4,CP1,19012.968866109997,brake,24061.811372320306,steer,363416.65391468443,453204.37623356294,0.8496716428084037,0.2545105417831275,True,False
LC_dv28_Tlc4p0_TTC05_CP2_S5p367_E15p367.mp4,CP2,239828.86458566683,brake,239828.86458566683,brake,391395.8349214477,453368.6864197015,1.876355397267894,0.15895455952521648,True,False
LC_dv28_Tlc4p0_TTC05_CP4_S5p967_E15p967.mp4,CP4,245427.36323662946,brake,252724.10053563784,steer,398191.03351290623,452665.13888800016,0.3859776904751147,0.13441166980953995,True,False
LC_dv28_Tlc4p0_TTC07_CP1_S5p067_E15p067.mp4,CP1,20801.05391685213,ease_off,20801.05391685213,ease_off,379719.8560044718,451163.16338912694,0.03579458776906834,0.14018194821889451,True,False
LC_dv28_Tlc4p0_TTC07_CP3_S5p667_E15p667.mp4,CP3,174319.5902768604,brake,174319.5902768604,brake,380316.19460402423,451544.6420781733,0.5563564131621541,0.15343091751152876,True,False
LC_dv28_Tlc4p0_TTC07_CP5_S6p267_E16p267.mp4,CP5,211523.3999147507,brake,211523.3999147507,brake,362856.189493889,450752.1553443724,0.03292185684175397,0.1728277105593279,True,False
LC_dv35_Tlc2p0_TTC02_CP1_S5p033_E15p033.mp4,CP1,6658.95519737179,brake,23171.199974027797,steer,385817.50128662755,450021.36826087226,0.06743401298296528,0.13328064107371482,True,False
LC_dv35_Tlc2p0_TTC02_CP2_S5p333_E15p333.mp4,CP2,193408.46913481865,brake_hard,269398.8942162708,steer,385752.75239396177,450025.7068540174,0.06743401298296528,0.13328064107371482,True,False
LC_dv35_Tlc2p0_TTC02_CP3_S5p633_E15p633.mp4,CP3,199466.65127839692,brake_hard,280043.8822226756,steer,389796.9733218461,454947.24328348925,1.6443739581618055,0.20441121718344551,True,False
LC_dv35_Tlc2p0_TTC02_CP4_S5p933_E15p933.mp4,CP4,204792.21282832997,brake_hard,289710.9987039621,steer,368597.3285845358,450021.468157621,0.6449688399719693,0.19234833023643486,True,False
LC_dv35_Tlc2p0_TTC02_CP5_S6p233_E16p233.mp4,CP5,192776.81240167987,brake_hard,285827.0150973676,swerve,370126.6245763278,458312.2355680082,0.34586838101948747,0.24496384413441755,True,False
LC_dv35_Tlc2p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,19170.193533258516,brake,32091.892084992058,steer,367693.1558025062,456177.66297440825,0.6449688399719693,0.19234833023643483,True,False
LC_dv35_Tlc2p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,236977.89854457675,brake,300980.4164772779,steer,367371.7629977238,455620.3250934446,0.6449688399719693,0.19234833023643483,True,False
LC_dv35_Tlc2p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,234770.548416618,brake_hard,303262.2718203043,steer,388544.3011205736,454871.46852082084,0.23749407090661517,0.17781238484679485,True,False
LC_dv35_Tlc2p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,228612.06383811065,brake_hard,299548.26411084866,steer,368106.81301932485,458215.845505822,0.6449688399719693,0.19234833023643483,True,False
LC_dv35_Tlc2p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,226541.3293638929,brake_hard,302124.8386393233,steer,388152.22964727855,469389.3919276028,0.24221086214567855,0.15624975963053453,True,False
