video,cp,p_change,share_in_path,eps_in_path,eps_none,eps_continuous,price,a_star,p,n,ttc_start,ttc_true,distance,dv_kph
LC_dv14_Tlc4p0_TTC05_CP1_S5p033_E15p033.mp4,CP1,0.07000000000000002,0.085,49.816149485639684,420371.9432525842,49.83083836037372,0.0,1.0,0.0,12,5.0,5.0,19.444444444444443,14.0
LC_dv14_Tlc4p0_TTC05_CP2_S5p333_E15p333.mp4,CP2,1.0,1.0,750.3245693332531,750.4412333617424,750.4412333617424,0.0,2.0,0.2916666666666667,12,5.0,4.7,18.27777777777778,14.0
LC_dv14_Tlc4p0_TTC05_CP4_S5p933_E15p933.mp4,CP4,1.0,1.0,760.3214572832155,760.4551602582777,760.4551602582777,0.0,2.25,0.5833333333333334,12,5.0,4.1,15.944444444444445,14.0
LC_dv14_Tlc4p0_TTC07_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,0.085,42.64645015197217,96684.16221036126,42.64742250145741,0.0,1.0,0.0,12,7.0,7.0,27.22222222222222,14.0
LC_dv14_Tlc4p0_TTC07_CP3_S5p667_E15p667.mp4,CP3,1.0,1.0,632.5371869725956,632.537258858443,632.537258858443,0.0,2.0,0.375,12,7.0,6.4,24.88888888888889,14.0
LC_dv14_Tlc4p0_TTC07_CP5_S6p267_E16p267.mp4,CP5,1.0,1.0,751.4508494955166,751.4508494955166,751.4508494955166,0.0,2.0,0.375,12,7.0,5.8,22.55555555555556,14.0
LC_dv21_Tlc2p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,0.085,110.58967564672422,458331.0026949645,90.63533874217121,0.0,3.5,0.0,21,2.0,2.0,11.666666666666666,21.0
LC_dv21_Tlc2p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,1.0,1.0,1152.3792805848755,1190.1884106243826,1007.0498374054976,0.0,6.0,0.9090909090909092,11,2.0,1.7,9.916666666666666,21.0
LC_dv21_Tlc2p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,1.0,1.0,1175.9584808076806,1199.5815087168844,1075.5183897661568,0.017877584608617113,8.0,0.85,10,2.0,1.4,8.166666666666666,21.0
LC_dv21_Tlc2p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,1.0,1.0,1336.8008156280746,1340.9122832208245,1286.6024896383956,4.888673140669466,8.0,0.9090909090909092,11,2.0,1.1,6.416666666666667,21.0
LC_dv21_Tlc2p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,1.0,1.0,845.8454187029358,845.8454187029358,832.6409852127599,16.638593117426236,8.0,0.85,10,2.0,0.8,4.666666666666667,21.0
LC_dv21_Tlc2p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,0.085,93.18959392387677,3656014.1616108515,93.77748768581344,0.0,2.75,0.0,21,3.0,3.0,17.5,21.0
LC_dv21_Tlc2p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,1.0,1.0,1266.8392111613086,1273.2482771260793,1272.9464758895938,0.0,4.75,0.6818181818181818,11,3.0,2.7,15.75,21.0
LC_dv21_Tlc2p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,1.0,1.0,1267.7237981970961,1271.8024793067775,1271.7820771478553,0.0,8.0,0.4,10,3.0,2.4,13.999999999999998,21.0
LC_dv21_Tlc2p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,1.0,1.0,1256.491544277972,1257.30005104378,1257.30005104378,0.3189627242413504,8.0,0.7727272727272727,11,3.0,2.1,12.25,21.0
LC_dv21_Tlc2p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,1.0,1.0,1250.7209168902154,1250.7209168902154,1250.7209168902154,1.1505081155488135,8.0,0.6,10,3.0,1.8,10.5,21.0
LC_dv21_Tlc2p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,0.085,96.47868610047443,1326893.7410366961,96.63647566222285,0.0,2.0,0.0,21,4.0,4.0,23.33333333333333,21.0
LC_dv21_Tlc2p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,1.0,1.0,1196.869551024226,1198.0266291672576,1198.0266291672576,0.0,3.5,0.4090909090909091,11,4.0,3.7,21.58333333333333,21.0
LC_dv21_Tlc2p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,1.0,1.0,1189.220228047582,1189.9909586776807,1189.9909586776807,0.0,5.25,0.1,10,4.0,3.4,19.83333333333333,21.0
LC_dv21_Tlc2p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,1.0,1.0,1174.402816636772,1174.5396227609667,1174.5396227609667,0.011046842832417414,8.0,0.5909090909090909,11,4.0,3.1,18.08333333333333,21.0
LC_dv21_Tlc2p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,1.0,1.0,1148.772368117498,1148.772368117498,1148.772368117498,0.07579209983276423,8.0,0.4,10,4.0,2.8,16.333333333333332,21.0
LC_dv21_Tlc2p0_TTC05_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,0.085,82.72433219597845,16945.363801422227,82.75011771367052,0.0,1.5,0.0454545454545454,11,5.0,5.0,29.166666666666664,21.0
LC_dv21_Tlc2p0_TTC05_CP2_S5p367_E15p367.mp4,CP2,1.0,1.0,1203.0074779773352,1203.1231730971888,1203.1231730971888,0.0,2.5,0.4545454545454545,11,5.0,4.7,27.416666666666668,21.0
LC_dv21_Tlc2p0_TTC05_CP4_S5p967_E15p967.mp4,CP4,1.0,1.0,1156.5594951124522,1156.5728611822542,1156.5728611822542,0.0,5.75,0.4545454545454545,11,5.0,4.1,23.916666666666664,21.0
LC_dv21_Tlc2p0_TTC07_CP1_S5p033_E15p033.mp4,CP1,0.07000000000000002,0.085,36.47000452063904,77755.06509686187,36.470861825208424,0.0,1.0,0.0,10,7.0,7.0,40.83333333333333,21.0
LC_dv21_Tlc2p0_TTC07_CP3_S5p633_E15p633.mp4,CP3,1.0,1.0,887.5539679032536,887.5539679032536,887.5539679032536,0.0,2.0,0.0,10,7.0,6.4,37.333333333333336,21.0
LC_dv21_Tlc2p0_TTC07_CP5_S6p233_E16p233.mp4,CP5,1.0,1.0,1082.7831664130904,1082.7831664130904,1082.7831664130904,0.0,2.25,0.05,10,7.0,5.8,33.83333333333333,21.0
LC_dv21_Tlc3p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,0.085,118.58119798018606,116413.62820981989,96.13247576034588,0.0,3.5,0.0208333333333333,24,2.0,2.0,11.666666666666666,21.0
LC_dv21_Tlc3p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,1.0,1.0,1164.7490275089986,1214.3403134958792,889.2650016681804,0.0,5.5,0.5,12,2.0,1.7,9.916666666666666,21.0
LC_dv21_Tlc3p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,1.0,1.0,1046.0679454443145,1090.6609160087448,801.4099066673753,0.0,7.25,0.75,12,2.0,1.4,8.166666666666666,21.0
LC_dv21_Tlc3p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,1.0,1.0,1254.103138896161,1296.4657235974546,828.0342847954593,0.06865955358500321,8.0,0.875,12,2.0,1.1,6.416666666666667,21.0
LC_dv21_Tlc3p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,1.0,1.0,841.0543873161173,866.3858532584873,521.5102431468077,6.639629353554547,8.0,0.9166666666666666,12,2.0,0.8,4.666666666666667,21.0
LC_dv21_Tlc3p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,0.085,97.67009613207158,37553.98678770612,98.18168395251395,0.0,2.75,0.0208333333333333,24,3.0,3.0,17.5,21.0
LC_dv21_Tlc3p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,1.0,1.0,1186.0689121217704,1191.1308049476988,1190.9362471159711,0.0,4.25,0.3333333333333333,12,3.0,2.7,15.75,21.0
LC_dv21_Tlc3p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,1.0,1.0,1219.163581882991,1224.639379555996,1224.5873946634938,0.0,5.25,0.625,12,3.0,2.4,13.999999999999998,21.0
LC_dv21_Tlc3p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,1.0,1.0,1314.9409609855297,1319.2236294256165,1319.202235452171,5.751066619848144e-05,8.0,0.7083333333333334,12,3.0,2.1,12.25,21.0
LC_dv21_Tlc3p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,1.0,1.0,1200.8813932102505,1203.0758179227362,1203.073733578937,0.16188060884273264,8.0,0.7083333333333334,12,3.0,1.8,10.5,21.0
LC_dv21_Tlc3p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,0.085,99.44452603189993,46274.321102739326,99.57783797866743,0.0,2.0,0.0208333333333333,24,4.0,4.0,23.33333333333333,21.0
LC_dv21_Tlc3p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,1.0,1.0,1196.4530751290927,1197.8890576610602,1197.8890576610602,0.0,3.5,0.2916666666666667,12,4.0,3.7,21.58333333333333,21.0
LC_dv21_Tlc3p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,1.0,1.0,1235.1194712615195,1236.5268381896665,1236.5268381896665,0.0,4.25,0.25,12,4.0,3.4,19.83333333333333,21.0
LC_dv21_Tlc3p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,1.0,1.0,1186.7691193997005,1187.8266396743122,1187.8266396743122,0.0,6.5,0.4583333333333333,12,4.0,3.1,18.08333333333333,21.0
LC_dv21_Tlc3p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,1.0,1.0,1194.8269221785633,1195.3652183368529,1195.3652183368529,0.017495473684709474,8.0,0.5833333333333334,12,4.0,2.8,16.333333333333332,21.0
LC_dv21_Tlc3p0_TTC05_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,0.085,83.18462825349093,18570.345181260767,83.21044152673113,0.0,1.5,0.0833333333333333,12,5.0,5.0,29.166666666666664,21.0
LC_dv21_Tlc3p0_TTC05_CP3_S5p667_E15p667.mp4,CP3,1.0,1.0,1186.0631453126086,1186.2482334971323,1186.2482334971323,0.0,3.0,0.25,12,5.0,4.4,25.666666666666668,21.0
LC_dv21_Tlc3p0_TTC05_CP5_S6p267_E16p267.mp4,CP5,1.0,1.0,1162.860478717545,1162.9303274472632,1162.9303274472632,0.0,6.25,0.2916666666666667,12,5.0,3.8,22.166666666666664,21.0
LC_dv21_Tlc3p0_TTC06_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,0.085,64.92120355435308,3256054.9275002494,64.92457656275965,0.0,1.25,0.0,12,6.0,6.0,35.0,21.0
LC_dv21_Tlc3p0_TTC06_CP2_S5p367_E15p367.mp4,CP2,1.0,1.0,1090.8069647958594,1090.8106147580463,1090.8106147580463,0.0,2.25,0.1666666666666666,12,6.0,5.7,33.25,21.0
LC_dv21_Tlc3p0_TTC06_CP4_S5p967_E15p967.mp4,CP4,1.0,1.0,1160.0789488826524,1160.0800167675682,1160.0800167675682,0.0,2.25,0.0416666666666666,12,6.0,5.1,29.75,21.0
LC_dv21_Tlc4p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,0.085,108.84180385615261,34443.31916441893,89.42563383158272,0.0,3.5,0.02,25,2.0,2.0,11.666666666666666,21.0
LC_dv21_Tlc4p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,1.0,1.0,1137.5487428538231,1186.653759885175,867.4611837538117,0.0,5.0,0.6153846153846154,13,2.0,1.7,9.916666666666666,21.0
LC_dv21_Tlc4p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,1.0,1.0,1109.8658462653414,1179.9362582898705,606.6288683893079,0.0,6.75,0.9166666666666666,12,2.0,1.4,8.166666666666666,21.0
LC_dv21_Tlc4p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,1.0,1.0,1023.7002982145241,1096.7181423933328,446.8093486497561,0.0035670850037143377,8.0,0.8846153846153846,13,2.0,1.1,6.416666666666667,21.0
LC_dv21_Tlc4p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,1.0,1.0,774.8289399053781,873.521844972732,204.16711776099373,0.4268273540594118,8.0,0.9166666666666666,12,2.0,0.8,4.666666666666667,21.0
LC_dv21_Tlc4p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,0.085,97.45159577349787,465122.2402995321,98.11246555982954,0.0,2.75,0.0,25,3.0,3.0,17.5,21.0
LC_dv21_Tlc4p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,1.0,1.0,1256.70341170745,1265.214089564849,1263.8141146657163,0.0,4.25,0.4230769230769231,13,3.0,2.7,15.75,21.0
LC_dv21_Tlc4p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,1.0,1.0,1178.5163397898314,1188.3510711199833,1186.3667461864586,0.0,5.25,0.5833333333333334,12,3.0,2.4,13.999999999999998,21.0
LC_dv21_Tlc4p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,1.0,1.0,1196.4712364872794,1206.1010443052817,1203.5208877940292,0.0,8.0,0.6538461538461539,13,3.0,2.1,12.25,21.0
LC_dv21_Tlc4p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,1.0,1.0,1132.228584921442,1141.4913095241984,1137.6358253456415,0.009720619289710082,8.0,0.8333333333333334,12,3.0,1.8,10.5,21.0
LC_dv21_Tlc4p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,0.085,96.65125763075426,2653930.5594326714,96.80909000083395,0.0,2.0,0.0,25,4.0,4.0,23.33333333333333,21.0
LC_dv21_Tlc4p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,1.0,1.0,1219.9194399352969,1221.5000308704437,1221.5000308704437,0.0,3.25,0.2307692307692307,13,4.0,3.7,21.58333333333333,21.0
LC_dv21_Tlc4p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,1.0,1.0,1187.0214889626625,1188.8828700983274,1188.8828700983274,0.0,4.0,0.3333333333333333,12,4.0,3.4,19.83333333333333,21.0
LC_dv21_Tlc4p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,1.0,1.0,1128.9018091933995,1130.7175879147267,1130.7175879147267,0.0,5.25,0.5,13,4.0,3.1,18.08333333333333,21.0
LC_dv21_Tlc4p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,1.0,1.0,1133.0985365997033,1134.8470888086958,1134.8470888086958,0.000278331279894346,8.0,0.625,12,4.0,2.8,16.333333333333332,21.0
LC_dv21_Tlc4p0_TTC06_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,0.085,63.63066663571418,90375.73994632713,63.63402674475819,0.0,1.25,0.0,12,6.0,6.0,35.0,21.0
LC_dv21_Tlc4p0_TTC06_CP3_S5p667_E15p667.mp4,CP3,1.0,1.0,1093.5542837047667,1093.5616167611247,1093.5616167611247,0.0,2.25,0.125,12,6.0,5.4,31.5,21.0
LC_dv21_Tlc4p0_TTC06_CP5_S6p267_E16p267.mp4,CP5,1.0,1.0,1223.6819237375155,1223.690571810435,1223.690571810435,0.0,2.5,0.3333333333333333,12,6.0,4.8,28.0,21.0
LC_dv21_Tlc4p0_TTC07_CP1_S5p033_E15p033.mp4,CP1,0.07000000000000002,0.085,41.00450245103935,14567654.121198261,41.0052286589393,0.0,1.0,0.0384615384615384,13,7.0,7.0,40.83333333333333,21.0
LC_dv21_Tlc4p0_TTC07_CP2_S5p333_E15p333.mp4,CP2,1.0,1.0,669.3344003375738,669.3344973669094,669.3344973669094,0.0,2.0,0.0769230769230769,13,7.0,6.7,39.083333333333336,21.0
LC_dv21_Tlc4p0_TTC07_CP4_S5p933_E15p933.mp4,CP4,1.0,1.0,832.2198523726468,832.2198666034906,832.2198666034906,0.0,2.0,0.2307692307692307,13,7.0,6.1,35.58333333333333,21.0
LC_dv28_Tlc2p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,0.085,163.50467075902503,3351175.704501939,118.78831603925222,0.0,4.75,0.0576923076923076,26,2.0,2.0,15.555555555555555,28.0
LC_dv28_Tlc2p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,1.0,1.0,1550.0560265245294,1596.9741200556537,1215.6638646779716,0.0,8.0,0.7307692307692307,13,2.0,1.7,13.22222222222222,28.0
LC_dv28_Tlc2p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,1.0,1.0,1679.9943249795394,1709.0473543371224,1432.4810448024957,0.490113364416932,8.0,0.9230769230769232,13,2.0,1.4,10.888888888888888,28.0
LC_dv28_Tlc2p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,1.0,1.0,1622.7528997443517,1627.9502952029377,1518.256513039047,13.276440752857043,8.0,0.9615384615384616,13,2.0,1.1,8.555555555555555,28.0
LC_dv28_Tlc2p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,1.0,1.0,1503.3721294925967,1503.3721294925967,1449.3957663658796,45.32817272757137,8.0,0.9615384615384616,13,2.0,0.8,6.222222222222222,28.0
LC_dv28_Tlc2p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,0.085,152.03466071666514,9636204.583346572,152.81519531928606,0.0,3.75,0.0384615384615384,26,3.0,3.0,23.33333333333333,28.0
LC_dv28_Tlc2p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,1.0,1.0,1649.3453255682232,1656.8186074994062,1656.6419064835452,0.0,6.25,0.5384615384615384,13,3.0,2.7,21.0,28.0
LC_dv28_Tlc2p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,1.0,1.0,1781.4603446119575,1786.1975175780822,1786.1903930487854,0.0018811463247173032,8.0,0.5,13,3.0,2.4,18.666666666666664,28.0
LC_dv28_Tlc2p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,1.0,1.0,1590.0951156529413,1590.9558580764847,1590.9558580764847,0.9466697964030321,8.0,0.6923076923076923,13,3.0,2.1,16.333333333333332,28.0
LC_dv28_Tlc2p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,1.0,1.0,1699.7014117734147,1699.7014117734147,1699.7014117734147,2.718199284899986,8.0,0.6538461538461539,13,3.0,1.8,14.0,28.0
LC_dv28_Tlc2p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,0.085,132.59007230599443,138547.86212645078,132.75438793665148,0.0,2.5,0.0769230769230769,26,4.0,4.0,31.11111111111111,28.0
LC_dv28_Tlc2p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,1.0,1.0,1740.5588246276563,1741.9546633761508,1741.9546633761508,0.0,4.25,0.3846153846153846,13,4.0,3.7,28.77777777777778,28.0
LC_dv28_Tlc2p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,1.0,1.0,1819.8030756819196,1820.687905467668,1820.687905467668,0.0,7.75,0.2692307692307692,13,4.0,3.4,26.444444444444443,28.0
LC_dv28_Tlc2p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,1.0,1.0,1705.261686087052,1705.4095465076798,1705.4095465076798,0.06435023778757208,8.0,0.4615384615384615,13,4.0,3.1,24.11111111111111,28.0
LC_dv28_Tlc2p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,1.0,1.0,1761.26798211501,1761.26798211501,1761.26798211501,0.23694924906560152,8.0,0.3846153846153846,13,4.0,2.8,21.77777777777777,28.0
LC_dv28_Tlc2p0_TTC05_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,0.085,115.28341912912506,492921.72287838627,115.31490944937681,0.0,1.75,0.0,13,5.0,5.0,38.888888888888886,28.0
LC_dv28_Tlc2p0_TTC05_CP3_S5p667_E15p667.mp4,CP3,1.0,1.0,1763.882895230799,1763.9828831590748,1763.9828831590748,0.0,4.0,0.2692307692307692,13,5.0,4.4,34.22222222222222,28.0
LC_dv28_Tlc2p0_TTC05_CP5_S6p267_E16p267.mp4,CP5,1.0,1.0,1685.5245938720345,1685.5245938720345,1685.5245938720345,0.0024994368103721685,8.0,0.1538461538461538,13,5.0,3.8,29.55555555555556,28.0
LC_dv28_Tlc2p0_TTC06_CP1_S5p033_E15p033.mp4,CP1,0.07000000000000002,0.085,97.77208442440724,335563.7054709276,97.77510308716933,0.0,1.5,0.0769230769230769,13,6.0,6.0,46.66666666666666,28.0
LC_dv28_Tlc2p0_TTC06_CP2_S5p333_E15p333.mp4,CP2,1.0,1.0,1409.075865322678,1409.0780928719971,1409.0780928719971,0.0,2.5,0.2307692307692307,13,6.0,5.7,44.333333333333336,28.0
LC_dv28_Tlc2p0_TTC06_CP4_S5p933_E15p933.mp4,CP4,1.0,1.0,1603.7632125728312,1603.7632181686502,1603.7632181686502,0.0,2.5,0.3846153846153846,13,6.0,5.1,39.66666666666666,28.0
LC_dv28_Tlc3p0_TTC02_CP1_S5p033_E15p033.mp4,CP1,0.07000000000000002,0.085,148.35773157928,425056.5495870256,125.38209572311034,0.0,4.75,0.0416666666666666,24,2.0,2.0,15.555555555555555,28.0
LC_dv28_Tlc3p0_TTC02_CP2_S5p333_E15p333.mp4,CP2,1.0,1.0,1760.998878393872,1822.6481133691811,1137.7134716886883,0.0,6.75,0.5416666666666666,12,2.0,1.7,13.22222222222222,28.0
LC_dv28_Tlc3p0_TTC02_CP3_S5p633_E15p633.mp4,CP3,1.0,1.0,1536.403073484677,1593.6231029942505,1007.1824891024324,0.0007803999312130539,8.0,0.7916666666666666,12,2.0,1.4,10.888888888888888,28.0
LC_dv28_Tlc3p0_TTC02_CP4_S5p933_E15p933.mp4,CP4,1.0,1.0,1910.477025896186,1966.4709134237996,982.8276944885431,0.8730876136190421,8.0,0.9166666666666666,12,2.0,1.1,8.555555555555555,28.0
LC_dv28_Tlc3p0_TTC02_CP5_S6p233_E16p233.mp4,CP5,1.0,1.0,938.370931881324,978.9006332588137,457.08371710047777,16.012837406689123,8.0,1.0,12,2.0,0.8,6.222222222222222,28.0
LC_dv28_Tlc3p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,0.085,154.83257097978984,6055030.803231211,155.61455971285346,0.0,3.75,0.0,24,3.0,3.0,23.33333333333333,28.0
LC_dv28_Tlc3p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,1.0,1.0,1643.0424410747496,1652.1753188834741,1651.6171033652643,0.0,5.75,0.4166666666666667,12,3.0,2.7,21.0,28.0
LC_dv28_Tlc3p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,1.0,1.0,1788.8488874662003,1797.4384625481625,1796.4067107056117,0.0,7.75,0.6666666666666666,12,3.0,2.4,18.666666666666664,28.0
LC_dv28_Tlc3p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,1.0,1.0,1643.2922954147548,1649.9879510718042,1649.3956913576449,0.017150099732399116,8.0,0.8333333333333334,12,3.0,2.1,16.333333333333332,28.0
LC_dv28_Tlc3p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,1.0,1.0,1695.932363152656,1699.3716474016462,1699.0750166989174,1.1629128633318273,8.0,0.8333333333333334,12,3.0,1.8,14.0,28.0
LC_dv28_Tlc3p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,0.085,172.39155949879998,205351.06558092966,172.57622538914103,0.0,2.75,0.0208333333333333,24,4.0,4.0,31.11111111111111,28.0
LC_dv28_Tlc3p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,1.0,1.0,1928.908912191156,1930.6377196605702,1930.6377196605702,0.0,4.25,0.2083333333333333,12,4.0,3.7,28.77777777777778,28.0
LC_dv28_Tlc3p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,1.0,1.0,1848.010880843653,1849.6616932614402,1849.6616932614402,0.0,5.25,0.4166666666666667,12,4.0,3.4,26.444444444444443,28.0
LC_dv28_Tlc3p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,1.0,1.0,1779.4000814950602,1780.6724486885234,1780.6724486885234,1.3486809153275825e-05,8.0,0.4583333333333333,12,4.0,3.1,24.11111111111111,28.0
LC_dv28_Tlc3p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,1.0,1.0,1734.6734091986273,1735.3328920591382,1735.3328920591382,0.059340325627952176,8.0,0.6666666666666666,12,4.0,2.8,21.77777777777777,28.0
LC_dv28_Tlc3p0_TTC06_CP1_S5p033_E15p033.mp4,CP1,0.07000000000000002,0.085,61.93319974632633,11701074.83569566,61.93624000398264,0.0,1.5,0.0,12,6.0,6.0,46.66666666666666,28.0
LC_dv28_Tlc3p0_TTC06_CP3_S5p633_E15p633.mp4,CP3,1.0,1.0,1382.3181010893854,1382.3199047024011,1382.3199047024011,0.0,2.5,0.0833333333333333,12,6.0,5.4,42.0,28.0
LC_dv28_Tlc3p0_TTC06_CP5_S6p233_E16p233.mp4,CP5,1.0,1.0,1711.8206835165013,1711.822704897696,1711.822704897696,0.0,2.75,0.2083333333333333,12,6.0,4.8,37.33333333333333,28.0
LC_dv28_Tlc3p0_TTC07_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,0.085,23.242940646090013,1220.0057739099273,23.24364433564608,0.0,1.25,0.0416666666666666,12,7.0,7.0,54.44444444444444,28.0
LC_dv28_Tlc3p0_TTC07_CP2_S5p367_E15p367.mp4,CP2,1.0,1.0,773.4488317751222,773.4488320220308,773.4488320220308,0.0,2.25,0.0,12,7.0,6.7,52.11111111111112,28.0
LC_dv28_Tlc3p0_TTC07_CP4_S5p967_E15p967.mp4,CP4,1.0,1.0,1298.1477994551724,1298.1477994551724,1298.1477994551724,0.0,2.25,0.2083333333333333,12,7.0,6.1,47.44444444444444,28.0
LC_dv28_Tlc4p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,0.07000000000000002,0.085,153.73353360193119,4177865.44484835,112.93684353880182,0.0,4.75,0.0,24,2.0,2.0,15.555555555555555,28.0
LC_dv28_Tlc4p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,1.0,1.0,1487.695519304411,1557.6057946987676,861.8228272722793,0.0,6.75,0.6666666666666666,12,2.0,1.7,13.22222222222222,28.0
LC_dv28_Tlc4p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,1.0,1.0,1372.6370866406971,1454.400416028711,579.1435956529151,0.0010203193884948014,8.0,0.7916666666666666,12,2.0,1.4,10.888888888888888,28.0
LC_dv28_Tlc4p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,1.0,1.0,1897.2640799077005,2007.5972264958561,489.5976380622105,0.19272680268450867,8.0,0.9166666666666666,12,2.0,1.1,8.555555555555555,28.0
LC_dv28_Tlc4p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,1.0,1.0,1102.8381602712882,1241.6632122441472,150.2847869810131,7.715824606329233,8.0,0.9166666666666666,12,2.0,0.8,6.222222222222222,28.0
LC_dv28_Tlc4p0_TTC03_CP1_S5p033_E15p033.mp4,CP1,0.07000000000000002,0.085,100.84906989129722,255432.61228448874,101.54983994436432,0.0,3.5,0.0,24,3.0,3.0,23.33333333333333,28.0
LC_dv28_Tlc4p0_TTC03_CP2_S5p333_E15p333.mp4,CP2,1.0,1.0,1687.2022406840058,1696.360190001599,1694.7083786165574,0.0,5.0,0.375,12,3.0,2.7,21.0,28.0
LC_dv28_Tlc4p0_TTC03_CP3_S5p633_E15p633.mp4,CP3,1.0,1.0,1547.9913438091094,1558.818387372743,1557.3170086775992,0.0,6.5,0.5,12,3.0,2.4,18.666666666666664,28.0
LC_dv28_Tlc4p0_TTC03_CP4_S5p933_E15p933.mp4,CP4,1.0,1.0,1624.7678194373225,1635.2645167491942,1633.010528873453,3.946874465239558e-05,8.0,0.6666666666666666,12,3.0,2.1,16.333333333333332,28.0
LC_dv28_Tlc4p0_TTC03_CP5_S6p233_E16p233.mp4,CP5,1.0,1.0,1631.274686608283,1642.4823080869962,1632.787443635314,0.03368615329221034,8.0,0.7916666666666666,12,3.0,1.8,14.0,28.0
