video,trace,h,c_inst,c_pers,c_P_inst
LC_dv14_Tlc3p0_TTC04_CP5_S6p267_E16p267.mp4,LC_dv14_Tlc3p0_TTC04,6.0,0.0,0.0,0.0
LC_dv14_Tlc3p0_TTC06_CP1_S5p067_E15p067.mp4,LC_dv14_Tlc3p0_TTC06,3.0,1.6038582710201437,1.6002982046863472,1.61331749637801
LC_dv14_Tlc3p0_TTC06_CP1_S5p067_E15p067.mp4,LC_dv14_Tlc3p0_TTC06,4.0,1.600271022062966,1.5966992252138206,1.6114057632261822
LC_dv14_Tlc3p0_TTC06_CP1_S5p067_E15p067.mp4,LC_dv14_Tlc3p0_TTC06,5.0,1.5966837731057864,1.5931002457412924,1.6090496207831808
LC_dv14_Tlc3p0_TTC06_CP1_S5p067_E15p067.mp4,LC_dv14_Tlc3p0_TTC06,6.0,1.5930965241486086,1.5895012662687658,1.6054506413106562
LC_dv14_Tlc3p0_TTC06_CP3_S5p667_E15p667.mp4,LC_dv14_Tlc3p0_TTC06,3.0,0.0,0.0,0.0
LC_dv14_Tlc3p0_TTC06_CP3_S5p667_E15p667.mp4,LC_dv14_Tlc3p0_TTC06,4.0,0.0,0.0,0.0
LC_dv14_Tlc3p0_TTC06_CP3_S5p667_E15p667.mp4,LC_dv14_Tlc3p0_TTC06,5.0,0.0,0.0,0.0
LC_dv14_Tlc3p0_TTC06_CP3_S5p667_E15p667.mp4,LC_dv14_Tlc3p0_TTC06,6.0,0.0,0.0,0.0
LC_dv14_Tlc3p0_TTC06_CP5_S6p267_E16p267.mp4,LC_dv14_Tlc3p0_TTC06,3.0,0.0,0.0,0.0
LC_dv14_Tlc3p0_TTC06_CP5_S6p267_E16p267.mp4,LC_dv14_Tlc3p0_TTC06,4.0,0.0,0.0,0.0
LC_dv14_Tlc3p0_TTC06_CP5_S6p267_E16p267.mp4,LC_dv14_Tlc3p0_TTC06,5.0,0.0,0.0,0.0
LC_dv14_Tlc3p0_TTC06_CP5_S6p267_E16p267.mp4,LC_dv14_Tlc3p0_TTC06,6.0,0.0,0.0,0.0
LC_dv14_Tlc3p0_TTC07_CP1_S5p067_E15p067.mp4,LC_dv14_Tlc3p0_TTC07,3.0,1.603686719928625,1.6002399577835529,1.61772923478923
LC_dv14_Tlc3p0_TTC07_CP1_S5p067_E15p067.mp4,LC_dv14_Tlc3p0_TTC07,4.0,1.600087385152959,1.5966527088263671,1.61772923478923
LC_dv14_Tlc3p0_TTC07_CP1_S5p067_E15p067.mp4,LC_dv14_Tlc3p0_TTC07,5.0,1.5964880503772934,1.5930654598691785,1.61772923478923
LC_dv14_Tlc3p0_TTC07_CP1_S5p067_E15p067.mp4,LC_dv14_Tlc3p0_TTC07,6.0,1.5928887156016271,1.5894782109119918,1.61772923478923
LC_dv14_Tlc3p0_TTC07_CP2_S5p367_E15p367.mp4,LC_dv14_Tlc3p0_TTC07,3.0,0.0,0.0,0.0
LC_dv14_Tlc3p0_TTC07_CP2_S5p367_E15p367.mp4,LC_dv14_Tlc3p0_TTC07,4.0,0.0,0.0,0.0
LC_dv14_Tlc3p0_TTC07_CP2_S5p367_E15p367.mp4,LC_dv14_Tlc3p0_TTC07,5.0,0.0,0.0,0.0
LC_dv14_Tlc3p0_TTC07_CP2_S5p367_E15p367.mp4,LC_dv14_Tlc3p0_TTC07,6.0,0.0,0.0,0.0
LC_dv14_Tlc3p0_TTC07_CP4_S5p967_E15p967.mp4,LC_dv14_Tlc3p0_TTC07,3.0,0.0,0.0,0.0
LC_dv14_Tlc3p0_TTC07_CP4_S5p967_E15p967.mp4,LC_dv14_Tlc3p0_TTC07,4.0,0.0,0.0,0.0
LC_dv14_Tlc3p0_TTC07_CP4_S5p967_E15p967.mp4,LC_dv14_Tlc3p0_TTC07,5.0,0.0,0.0,0.0
LC_dv14_Tlc3p0_TTC07_CP4_S5p967_E15p967.mp4,LC_dv14_Tlc3p0_TTC07,6.0,0.0,0.0,0.0
LC_dv14_Tlc4p0_TTC02_CP1_S5p067_E15p067.mp4,LC_dv14_Tlc4p0_TTC02,3.0,1.6157996691371121,1.6019246376047342,1.6066337816053187
LC_dv14_Tlc4p0_TTC02_CP1_S5p067_E15p067.mp4,LC_dv14_Tlc4p0_TTC02,4.0,1.615548096892654,1.5983256581322123,1.6066337816053187
LC_dv14_Tlc4p0_TTC02_CP1_S5p067_E15p067.mp4,LC_dv14_Tlc4p0_TTC02,5.0,1.6152965246481952,1.5947266786596912,1.6066337816053187
LC_dv14_Tlc4p0_TTC02_CP1_S5p067_E15p067.mp4,LC_dv14_Tlc4p0_TTC02,6.0,1.6150449524037398,1.5911276991871688,1.6066337816053187
LC_dv14_Tlc4p0_TTC02_CP2_S5p367_E15p367.mp4,LC_dv14_Tlc4p0_TTC02,3.0,0.0,0.0,0.0
LC_dv14_Tlc4p0_TTC02_CP2_S5p367_E15p367.mp4,LC_dv14_Tlc4p0_TTC02,4.0,0.0,0.0,0.0
LC_dv14_Tlc4p0_TTC02_CP2_S5p367_E15p367.mp4,LC_dv14_Tlc4p0_TTC02,5.0,0.0,0.0,0.0
LC_dv14_Tlc4p0_TTC02_CP2_S5p367_E15p367.mp4,LC_dv14_Tlc4p0_TTC02,6.0,0.0,0.0,0.0
LC_dv14_Tlc4p0_TTC02_CP3_S5p667_E15p667.mp4,LC_dv14_Tlc4p0_TTC02,3.0,0.0,0.0,0.0
LC_dv14_Tlc4p0_TTC02_CP3_S5p667_E15p667.mp4,LC_dv14_Tlc4p0_TTC02,4.0,0.0,0.0,0.0
LC_dv14_Tlc4p0_TTC02_CP3_S5p667_E15p667.mp4,LC_dv14_Tlc4p0_TTC02,5.0,0.0,0.0,0.0
LC_dv14_Tlc4p0_TTC02_CP3_S5p667_E15p667.mp4,LC_dv14_Tlc4p0_TTC02,6.0,0.0,0.0,0.0
LC_dv14_Tlc4p0_TTC02_CP4_S5p967_E15p967.mp4,LC_dv14_Tlc4p0_TTC02,3.0,0.0,0.0,0.0
LC_dv14_Tlc4p0_TTC02_CP4_S5p967_E15p967.mp4,LC_dv14_Tlc4p0_TTC02,4.0,0.0,0.0,0.0
LC_dv14_Tlc4p0_TTC02_CP4_S5p967_E15p967.mp4,LC_dv14_Tlc4p0_TTC02,5.0,0.0,0.0,0.0
LC_dv14_Tlc4p0_TTC02_CP4_S5p967_E15p967.mp4,LC_dv14_Tlc4p0_TTC02,6.0,0.0,0.0,0.0
LC_dv14_Tlc4p0_TTC02_CP5_S6p267_E16p267.mp4,LC_dv14_Tlc4p0_TTC02,3.0,0.0,0.0,0.0
LC_dv14_Tlc4p0_TTC02_CP5_S6p267_E16p267.mp4,LC_dv14_Tlc4p0_TTC02,4.0,0.0,0.0,0.0
LC_dv14_Tlc4p0_TTC02_CP5_S6p267_E16p267.mp4,LC_dv14_Tlc4p0_TTC02,5.0,0.0,0.0,0.0
LC_dv14_Tlc4p0_TTC02_CP5_S6p267_E16p267.mp4,LC_dv14_Tlc4p0_TTC02,6.0,0.0,0.0,0.0
LC_dv14_Tlc4p0_TTC03_CP1_S5p067_E15p067.mp4,LC_dv14_Tlc4p0_TTC03,3.0,1.6156671306923702,1.602020363063475,1.61745286267166
LC_dv14_Tlc4p0_TTC03_CP1_S5p067_E15p067.mp4,LC_dv14_Tlc4p0_TTC03,4.0,1.6154155584479122,1.5984119893907969,1.61745286267166
LC_dv14_Tlc4p0_TTC03_CP1_S5p067_E15p067.mp4,LC_dv14_Tlc4p0_TTC03,5.0,1.6151639862034541,1.594803615718119,1.61745286267166
LC_dv14_Tlc4p0_TTC03_CP1_S5p067_E15p067.mp4,LC_dv14_Tlc4p0_TTC03,6.0,1.6149124139589996,1.5911952420454412,1.61745286267166
LC_dv14_Tlc4p0_TTC03_CP2_S5p367_E15p367.mp4,LC_dv14_Tlc4p0_TTC03,3.0,0.0,0.0,0.0
LC_dv14_Tlc4p0_TTC03_CP2_S5p367_E15p367.mp4,LC_dv14_Tlc4p0_TTC03,4.0,0.0,0.0,0.0
LC_dv14_Tlc4p0_TTC03_CP2_S5p367_E15p367.mp4,LC_dv14_Tlc4p0_TTC03,5.0,0.0,0.0,0.0
LC_dv14_Tlc4p0_TTC03_CP2_S5p367_E15p367.mp4,LC_dv14_Tlc4p0_TTC03,6.0,0.0,0.0,0.0
LC_dv14_Tlc4p0_TTC03_CP3_S5p667_E15p667.mp4,LC_dv14_Tlc4p0_TTC03,3.0,0.0,0.0,0.0
LC_dv14_Tlc4p0_TTC03_CP3_S5p667_E15p667.mp4,LC_dv14_Tlc4p0_TTC03,4.0,0.0,0.0,0.0
LC_dv14_Tlc4p0_TTC03_CP3_S5p667_E15p667.mp4,LC_dv14_Tlc4p0_TTC03,5.0,0.0,0.0,0.0
LC_dv14_Tlc4p0_TTC03_CP3_S5p667_E15p667.mp4,LC_dv14_Tlc4p0_TTC03,6.0,0.0,0.0,0.0
LC_dv14_Tlc4p0_TTC03_CP4_S5p967_E15p967.mp4,LC_dv14_Tlc4p0_TTC03,3.0,0.0,0.0,0.0
LC_dv14_Tlc4p0_TTC03_CP4_S5p967_E15p967.mp4,LC_dv14_Tlc4p0_TTC03,4.0,0.0,0.0,0.0
LC_dv14_Tlc4p0_TTC03_CP4_S5p967_E15p967.mp4,LC_dv14_Tlc4p0_TTC03,5.0,0.0,0.0,0.0
LC_dv14_Tlc4p0_TTC03_CP4_S5p967_E15p967.mp4,LC_dv14_Tlc4p0_TTC03,6.0,0.0,0.0,0.0
LC_dv14_Tlc4p0_TTC03_CP5_S6p267_E16p267.mp4,LC_dv14_Tlc4p0_TTC03,3.0,0.0,0.0,0.0
LC_dv14_Tlc4p0_TTC03_CP5_S6p267_E16p267.mp4,LC_dv14_Tlc4p0_TTC03,4.0,0.0,0.0,0.0
LC_dv14_Tlc4p0_TTC03_CP5_S6p267_E16p267.mp4,LC_dv14_Tlc4p0_TTC03,5.0,0.0,0.0,0.0
LC_dv14_Tlc4p0_TTC03_CP5_S6p267_E16p267.mp4,LC_dv14_Tlc4p0_TTC03,6.0,0.0,0.0,0.0
LC_dv14_Tlc4p0_TTC04_CP1_S5p067_E15p067.mp4,LC_dv14_Tlc4p0_TTC04,3.0,1.6155272997393162,1.601247932162893,1.6125314420676027
LC_dv14_Tlc4p0_TTC04_CP1_S5p067_E15p067.mp4,LC_dv14_Tlc4p0_TTC04,4.0,1.6152757274948581,1.5976413677737127,1.6114328787952674
LC_dv14_Tlc4p0_TTC04_CP1_S5p067_E15p067.mp4,LC_dv14_Tlc4p0_TTC04,5.0,1.6150241552503992,1.594030644189987,1.6114328787952674
LC_dv14_Tlc4p0_TTC04_CP1_S5p067_E15p067.mp4,LC_dv14_Tlc4p0_TTC04,6.0,1.6147725830059445,1.5904199206062632,1.6114328787952674
LC_dv14_Tlc4p0_TTC04_CP2_S5p367_E15p367.mp4,LC_dv14_Tlc4p0_TTC04,3.0,0.0,0.0,0.0
LC_dv14_Tlc4p0_TTC04_CP2_S5p367_E15p367.mp4,LC_dv14_Tlc4p0_TTC04,4.0,0.0,0.0,0.0
LC_dv14_Tlc4p0_TTC04_CP2_S5p367_E15p367.mp4,LC_dv14_Tlc4p0_TTC04,5.0,0.0,0.0,0.0
LC_dv14_Tlc4p0_TTC04_CP2_S5p367_E15p367.mp4,LC_dv14_Tlc4p0_TTC04,6.0,0.0,0.0,0.0
LC_dv14_Tlc4p0_TTC04_CP3_S5p667_E15p667.mp4,LC_dv14_Tlc4p0_TTC04,3.0,0.0,0.0,0.0
LC_dv14_Tlc4p0_TTC04_CP3_S5p667_E15p667.mp4,LC_dv14_Tlc4p0_TTC04,4.0,0.0,0.0,0.0
LC_dv14_Tlc4p0_TTC04_CP3_S5p667_E15p667.mp4,LC_dv14_Tlc4p0_TTC04,5.0,0.0,0.0,0.0
LC_dv14_Tlc4p0_TTC04_CP3_S5p667_E15p667.mp4,LC_dv14_Tlc4p0_TTC04,6.0,0.0,0.0,0.0
LC_dv14_Tlc4p0_TTC04_CP4_S5p967_E15p967.mp4,LC_dv14_Tlc4p0_TTC04,3.0,0.0,0.0,0.0
LC_dv14_Tlc4p0_TTC04_CP4_S5p967_E15p967.mp4,LC_dv14_Tlc4p0_TTC04,4.0,0.0,0.0,0.0
LC_dv14_Tlc4p0_TTC04_CP4_S5p967_E15p967.mp4,LC_dv14_Tlc4p0_TTC04,5.0,0.0,0.0,0.0
LC_dv14_Tlc4p0_TTC04_CP4_S5p967_E15p967.mp4,LC_dv14_Tlc4p0_TTC04,6.0,0.0,0.0,0.0
LC_dv14_Tlc4p0_TTC04_CP5_S6p267_E16p267.mp4,LC_dv14_Tlc4p0_TTC04,3.0,0.0,0.0,0.0
LC_dv14_Tlc4p0_TTC04_CP5_S6p267_E16p267.mp4,LC_dv14_Tlc4p0_TTC04,4.0,0.0,0.0,0.0
LC_dv14_Tlc4p0_TTC04_CP5_S6p267_E16p267.mp4,LC_dv14_Tlc4p0_TTC04,5.0,0.0,0.0,0.0
LC_dv14_Tlc4p0_TTC04_CP5_S6p267_E16p267.mp4,LC_dv14_Tlc4p0_TTC04,6.0,0.0,0.0,0.0
LC_dv14_Tlc4p0_TTC05_CP1_S5p033_E15p033.mp4,LC_dv14_Tlc4p0_TTC05,3.0,1.6167800717835599,1.6011654031847415,1.6170631410887715
LC_dv14_Tlc4p0_TTC05_CP1_S5p033_E15p033.mp4,LC_dv14_Tlc4p0_TTC05,4.0,1.6160862385018397,1.5975781542275627,1.6169453881484785
LC_dv14_Tlc4p0_TTC05_CP1_S5p033_E15p033.mp4,LC_dv14_Tlc4p0_TTC05,5.0,1.6153924052201207,1.593990905270385,1.6163572245762874
LC_dv14_Tlc4p0_TTC05_CP1_S5p033_E15p033.mp4,LC_dv14_Tlc4p0_TTC05,6.0,1.6146985719384013,1.5904036563132062,1.614094279107857
LC_dv14_Tlc4p0_TTC05_CP2_S5p333_E15p333.mp4,LC_dv14_Tlc4p0_TTC05,3.0,0.0,0.0,0.0
LC_dv14_Tlc4p0_TTC05_CP2_S5p333_E15p333.mp4,LC_dv14_Tlc4p0_TTC05,4.0,0.0,0.0,0.0
LC_dv14_Tlc4p0_TTC05_CP2_S5p333_E15p333.mp4,LC_dv14_Tlc4p0_TTC05,5.0,0.0,0.0,0.0
LC_dv14_Tlc4p0_TTC05_CP2_S5p333_E15p333.mp4,LC_dv14_Tlc4p0_TTC05,6.0,0.0,0.0,0.0
LC_dv14_Tlc4p0_TTC05_CP4_S5p933_E15p933.mp4,LC_dv14_Tlc4p0_TTC05,3.0,0.0,0.0,0.0
LC_dv14_Tlc4p0_TTC05_CP4_S5p933_E15p933.mp4,LC_dv14_Tlc4p0_TTC05,4.0,0.0,0.0,0.0
LC_dv14_Tlc4p0_TTC05_CP4_S5p933_E15p933.mp4,LC_dv14_Tlc4p0_TTC05,5.0,0.0,0.0,0.0
LC_dv14_Tlc4p0_TTC05_CP4_S5p933_E15p933.mp4,LC_dv14_Tlc4p0_TTC05,6.0,0.0,0.0,0.0
LC_dv14_Tlc4p0_TTC07_CP1_S5p067_E15p067.mp4,LC_dv14_Tlc4p0_TTC07,3.0,1.603594348352001,1.6001772734160098,1.6177003302544921
LC_dv14_Tlc4p0_TTC07_CP1_S5p067_E15p067.mp4,LC_dv14_Tlc4p0_TTC07,4.0,1.5999836247682833,1.5965782939434825,1.6177003302544921
LC_dv14_Tlc4p0_TTC07_CP1_S5p067_E15p067.mp4,LC_dv14_Tlc4p0_TTC07,5.0,1.5963729011845649,1.5929793144709534,1.6177003302544921
LC_dv14_Tlc4p0_TTC07_CP1_S5p067_E15p067.mp4,LC_dv14_Tlc4p0_TTC07,6.0,1.5927621776008463,1.589380334998426,1.6177003302544921
LC_dv14_Tlc4p0_TTC07_CP3_S5p667_E15p667.mp4,LC_dv14_Tlc4p0_TTC07,3.0,0.0,0.0,0.0
LC_dv14_Tlc4p0_TTC07_CP3_S5p667_E15p667.mp4,LC_dv14_Tlc4p0_TTC07,4.0,0.0,0.0,0.0
LC_dv14_Tlc4p0_TTC07_CP3_S5p667_E15p667.mp4,LC_dv14_Tlc4p0_TTC07,5.0,0.0,0.0,0.0
LC_dv14_Tlc4p0_TTC07_CP3_S5p667_E15p667.mp4,LC_dv14_Tlc4p0_TTC07,6.0,0.0,0.0,0.0
LC_dv14_Tlc4p0_TTC07_CP5_S6p267_E16p267.mp4,LC_dv14_Tlc4p0_TTC07,3.0,0.0,0.0,0.0
LC_dv14_Tlc4p0_TTC07_CP5_S6p267_E16p267.mp4,LC_dv14_Tlc4p0_TTC07,4.0,0.0,0.0,0.0
LC_dv14_Tlc4p0_TTC07_CP5_S6p267_E16p267.mp4,LC_dv14_Tlc4p0_TTC07,5.0,0.0,0.0,0.0
LC_dv14_Tlc4p0_TTC07_CP5_S6p267_E16p267.mp4,LC_dv14_Tlc4p0_TTC07,6.0,0.0,0.0,0.0
LC_dv21_Tlc2p0_TTC02_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc2p0_TTC02,3.0,1.6172804584526363,1.607928807636757,1.6183014685239208
LC_dv21_Tlc2p0_TTC02_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc2p0_TTC02,4.0,1.6172804584526363,1.6056241744540827,1.6183014685239208
LC_dv21_Tlc2p0_TTC02_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc2p0_TTC02,5.0,1.6172804584526363,1.6033195412714076,1.6183014685239208
LC_dv21_Tlc2p0_TTC02_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc2p0_TTC02,6.0,1.6172804584526363,1.6010149080887326,1.6183014685239208
LC_dv21_Tlc2p0_TTC02_CP2_S5p367_E15p367.mp4,LC_dv21_Tlc2p0_TTC02,3.0,0.0,0.0,0.0
LC_dv21_Tlc2p0_TTC02_CP2_S5p367_E15p367.mp4,LC_dv21_Tlc2p0_TTC02,4.0,0.0,0.0,0.0
LC_dv21_Tlc2p0_TTC02_CP2_S5p367_E15p367.mp4,LC_dv21_Tlc2p0_TTC02,5.0,0.0,0.0,0.0
LC_dv21_Tlc2p0_TTC02_CP2_S5p367_E15p367.mp4,LC_dv21_Tlc2p0_TTC02,6.0,0.0,0.0,0.0
LC_dv21_Tlc2p0_TTC02_CP3_S5p667_E15p667.mp4,LC_dv21_Tlc2p0_TTC02,3.0,0.0,0.0,0.0
LC_dv21_Tlc2p0_TTC02_CP3_S5p667_E15p667.mp4,LC_dv21_Tlc2p0_TTC02,4.0,0.0,0.0,0.0
LC_dv21_Tlc2p0_TTC02_CP3_S5p667_E15p667.mp4,LC_dv21_Tlc2p0_TTC02,5.0,0.0,0.0,0.0
LC_dv21_Tlc2p0_TTC02_CP3_S5p667_E15p667.mp4,LC_dv21_Tlc2p0_TTC02,6.0,0.0,0.0,0.0
LC_dv21_Tlc2p0_TTC02_CP4_S5p967_E15p967.mp4,LC_dv21_Tlc2p0_TTC02,3.0,0.0,0.0,0.0
LC_dv21_Tlc2p0_TTC02_CP4_S5p967_E15p967.mp4,LC_dv21_Tlc2p0_TTC02,4.0,0.0,0.0,0.0
LC_dv21_Tlc2p0_TTC02_CP4_S5p967_E15p967.mp4,LC_dv21_Tlc2p0_TTC02,5.0,0.0,0.0,0.0
LC_dv21_Tlc2p0_TTC02_CP4_S5p967_E15p967.mp4,LC_dv21_Tlc2p0_TTC02,6.0,0.0,0.0,0.0
LC_dv21_Tlc2p0_TTC02_CP5_S6p267_E16p267.mp4,LC_dv21_Tlc2p0_TTC02,3.0,0.0,0.0,0.0
LC_dv21_Tlc2p0_TTC02_CP5_S6p267_E16p267.mp4,LC_dv21_Tlc2p0_TTC02,4.0,0.0,0.0,0.0
LC_dv21_Tlc2p0_TTC02_CP5_S6p267_E16p267.mp4,LC_dv21_Tlc2p0_TTC02,5.0,0.0,0.0,0.0
LC_dv21_Tlc2p0_TTC02_CP5_S6p267_E16p267.mp4,LC_dv21_Tlc2p0_TTC02,6.0,0.0,0.0,0.0
LC_dv21_Tlc2p0_TTC03_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc2p0_TTC03,3.0,1.6098540058767108,1.607616801453415,1.6176642321315216
LC_dv21_Tlc2p0_TTC03_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc2p0_TTC03,4.0,1.6075473152931339,1.6052993452485829,1.6176642321315216
LC_dv21_Tlc2p0_TTC03_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc2p0_TTC03,5.0,1.605240624709557,1.6029818890437488,1.6176642321315216
LC_dv21_Tlc2p0_TTC03_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc2p0_TTC03,6.0,1.60293393412598,1.6006644328389168,1.6176642321315216
LC_dv21_Tlc2p0_TTC03_CP2_S5p367_E15p367.mp4,LC_dv21_Tlc2p0_TTC03,3.0,0.0,0.0,0.0
LC_dv21_Tlc2p0_TTC03_CP2_S5p367_E15p367.mp4,LC_dv21_Tlc2p0_TTC03,4.0,0.0,0.0,0.0
LC_dv21_Tlc2p0_TTC03_CP2_S5p367_E15p367.mp4,LC_dv21_Tlc2p0_TTC03,5.0,0.0,0.0,0.0
LC_dv21_Tlc2p0_TTC03_CP2_S5p367_E15p367.mp4,LC_dv21_Tlc2p0_TTC03,6.0,0.0,0.0,0.0
LC_dv21_Tlc2p0_TTC03_CP3_S5p667_E15p667.mp4,LC_dv21_Tlc2p0_TTC03,3.0,0.0,0.0,0.0
LC_dv21_Tlc2p0_TTC03_CP3_S5p667_E15p667.mp4,LC_dv21_Tlc2p0_TTC03,4.0,0.0,0.0,0.0
LC_dv21_Tlc2p0_TTC03_CP3_S5p667_E15p667.mp4,LC_dv21_Tlc2p0_TTC03,5.0,0.0,0.0,0.0
LC_dv21_Tlc2p0_TTC03_CP3_S5p667_E15p667.mp4,LC_dv21_Tlc2p0_TTC03,6.0,0.0,0.0,0.0
LC_dv21_Tlc2p0_TTC03_CP4_S5p967_E15p967.mp4,LC_dv21_Tlc2p0_TTC03,3.0,0.0,0.0,0.0
LC_dv21_Tlc2p0_TTC03_CP4_S5p967_E15p967.mp4,LC_dv21_Tlc2p0_TTC03,4.0,0.0,0.0,0.0
LC_dv21_Tlc2p0_TTC03_CP4_S5p967_E15p967.mp4,LC_dv21_Tlc2p0_TTC03,5.0,0.0,0.0,0.0
LC_dv21_Tlc2p0_TTC03_CP4_S5p967_E15p967.mp4,LC_dv21_Tlc2p0_TTC03,6.0,0.0,0.0,0.0
LC_dv21_Tlc2p0_TTC03_CP5_S6p267_E16p267.mp4,LC_dv21_Tlc2p0_TTC03,3.0,0.0,0.0,0.0
LC_dv21_Tlc2p0_TTC03_CP5_S6p267_E16p267.mp4,LC_dv21_Tlc2p0_TTC03,4.0,0.0,0.0,0.0
LC_dv21_Tlc2p0_TTC03_CP5_S6p267_E16p267.mp4,LC_dv21_Tlc2p0_TTC03,5.0,0.0,0.0,0.0
LC_dv21_Tlc2p0_TTC03_CP5_S6p267_E16p267.mp4,LC_dv21_Tlc2p0_TTC03,6.0,0.0,0.0,0.0
LC_dv21_Tlc2p0_TTC04_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc2p0_TTC04,3.0,1.609404409033378,1.6071338209851025,1.6130361289293151
LC_dv21_Tlc2p0_TTC04_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc2p0_TTC04,4.0,1.6070997758506982,1.6048085936928824,1.6121625247579485
LC_dv21_Tlc2p0_TTC04_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc2p0_TTC04,5.0,1.6047951426680158,1.6024833664006615,1.6109990841404132
LC_dv21_Tlc2p0_TTC04_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc2p0_TTC04,6.0,1.6024905094853361,1.6001581391084423,1.6109990841404132
LC_dv21_Tlc2p0_TTC04_CP2_S5p367_E15p367.mp4,LC_dv21_Tlc2p0_TTC04,3.0,0.0,0.0,0.0
LC_dv21_Tlc2p0_TTC04_CP2_S5p367_E15p367.mp4,LC_dv21_Tlc2p0_TTC04,4.0,0.0,0.0,0.0
LC_dv21_Tlc2p0_TTC04_CP2_S5p367_E15p367.mp4,LC_dv21_Tlc2p0_TTC04,5.0,0.0,0.0,0.0
LC_dv21_Tlc2p0_TTC04_CP2_S5p367_E15p367.mp4,LC_dv21_Tlc2p0_TTC04,6.0,0.0,0.0,0.0
LC_dv21_Tlc2p0_TTC04_CP3_S5p667_E15p667.mp4,LC_dv21_Tlc2p0_TTC04,3.0,0.0,0.0,0.0
LC_dv21_Tlc2p0_TTC04_CP3_S5p667_E15p667.mp4,LC_dv21_Tlc2p0_TTC04,4.0,0.0,0.0,0.0
LC_dv21_Tlc2p0_TTC04_CP3_S5p667_E15p667.mp4,LC_dv21_Tlc2p0_TTC04,5.0,0.0,0.0,0.0
LC_dv21_Tlc2p0_TTC04_CP3_S5p667_E15p667.mp4,LC_dv21_Tlc2p0_TTC04,6.0,0.0,0.0,0.0
LC_dv21_Tlc2p0_TTC04_CP4_S5p967_E15p967.mp4,LC_dv21_Tlc2p0_TTC04,3.0,0.0,0.0,0.0
LC_dv21_Tlc2p0_TTC04_CP4_S5p967_E15p967.mp4,LC_dv21_Tlc2p0_TTC04,4.0,0.0,0.0,0.0
LC_dv21_Tlc2p0_TTC04_CP4_S5p967_E15p967.mp4,LC_dv21_Tlc2p0_TTC04,5.0,0.0,0.0,0.0
LC_dv21_Tlc2p0_TTC04_CP4_S5p967_E15p967.mp4,LC_dv21_Tlc2p0_TTC04,6.0,0.0,0.0,0.0
LC_dv21_Tlc2p0_TTC04_CP5_S6p267_E16p267.mp4,LC_dv21_Tlc2p0_TTC04,3.0,0.0,0.0,0.0
LC_dv21_Tlc2p0_TTC04_CP5_S6p267_E16p267.mp4,LC_dv21_Tlc2p0_TTC04,4.0,0.0,0.0,0.0
LC_dv21_Tlc2p0_TTC04_CP5_S6p267_E16p267.mp4,LC_dv21_Tlc2p0_TTC04,5.0,0.0,0.0,0.0
LC_dv21_Tlc2p0_TTC04_CP5_S6p267_E16p267.mp4,LC_dv21_Tlc2p0_TTC04,6.0,0.0,0.0,0.0
LC_dv21_Tlc2p0_TTC05_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc2p0_TTC05,3.0,1.6089880479872003,1.6070736788438664,1.6130420959950742
LC_dv21_Tlc2p0_TTC05_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc2p0_TTC05,4.0,1.6066813574036234,1.604769045661195,1.6114793478878509
LC_dv21_Tlc2p0_TTC05_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc2p0_TTC05,5.0,1.6043746668200465,1.6024644124785223,1.60988834627138
LC_dv21_Tlc2p0_TTC05_CP1_S5p067_E15p067.mp4,LC_dv21_Tlc2p0_TTC05,6.0,1.6020679762364696,1.6001597792958497,1.60757548080677
LC_dv21_Tlc2p0_TTC05_CP2_S5p367_E15p367.mp4,LC_dv21_Tlc2p0_TTC05,3.0,0.0,0.0,0.0
LC_dv21_Tlc2p0_TTC05_CP2_S5p367_E15p367.mp4,LC_dv21_Tlc2p0_TTC05,4.0,0.0,0.0,0.0
LC_dv21_Tlc2p0_TTC05_CP2_S5p367_E15p367.mp4,LC_dv21_Tlc2p0_TTC05,5.0,0.0,0.0,0.0
LC_dv21_Tlc2p0_TTC05_CP2_S5p367_E15p367.mp4,LC_dv21_Tlc2p0_TTC05,6.0,0.0,0.0,0.0
LC_dv21_Tlc2p0_TTC05_CP4_S5p967_E15p967.mp4,LC_dv21_Tlc2p0_TTC05,3.0,0.0,0.0,0.0
LC_dv21_Tlc2p0_TTC05_CP4_S5p967_E15p967.mp4,LC_dv21_Tlc2p0_TTC05,4.0,0.0,0.0,0.0
LC_dv21_Tlc2p0_TTC05_CP4_S5p967_E15p967.mp4,LC_dv21_Tlc2p0_TTC05,5.0,0.0,0.0,0.0
