video,cp,ttc_start,ttc_true,distance,dv_kph,lcd,p,n,deficit_max,deficit_horizon,p_lane_end,p_lane_end_h,p_lane_max_h
LC_dv21_Tlc2p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,2.0,1.7,9.916666666666666,21.0,2.0,0.9090909090909091,11,9128.906688655927,9131.162434409118,0.999893359793025,1.0,1.0
LC_dv21_Tlc2p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,2.0,1.4,8.166666666666666,21.0,2.0,0.85,10,9128.906688655927,9131.162434409118,1.0,1.0,1.0
LC_dv21_Tlc2p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,2.0,1.1,6.416666666666667,21.0,2.0,0.9090909090909091,11,9128.906688655927,9131.162434409118,1.0,1.0,1.0
LC_dv21_Tlc2p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,2.0,0.8,4.666666666666667,21.0,2.0,0.85,10,10004.673065088124,10004.673065088124,1.0,1.0,1.0
LC_dv21_Tlc2p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,3.0,3.0,17.5,21.0,2.0,0.0,21,1033.5053644621455,1033.5053644621455,0.0,0.0,0.0
LC_dv21_Tlc2p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,3.0,2.7,15.75,21.0,2.0,0.6818181818181818,11,7293.588249212205,7293.588249212205,1.0,1.0,1.0
LC_dv21_Tlc2p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,3.0,2.4,13.999999999999998,21.0,2.0,0.4,10,8541.104123441795,8541.104123441795,1.0,1.0,1.0
LC_dv21_Tlc2p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,3.0,2.1,12.25,21.0,2.0,0.7727272727272727,11,8541.104123441795,8541.104123441795,1.0,1.0,1.0
LC_dv21_Tlc2p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,3.0,1.8,10.5,21.0,2.0,0.6,10,9183.870968864343,9183.870968864343,1.0,1.0,1.0
LC_dv21_Tlc2p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,4.0,4.0,23.33333333333333,21.0,2.0,0.0,21,1075.8791621813252,1075.8791621813252,0.0,0.0,0.0
LC_dv21_Tlc2p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,4.0,3.7,21.58333333333333,21.0,2.0,0.4090909090909091,11,6216.786963492994,6216.786963492994,1.0,1.0,1.0
LC_dv21_Tlc2p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,4.0,3.4,19.83333333333333,21.0,2.0,0.1,10,6563.729355181261,6563.729355181261,1.0,1.0,1.0
LC_dv21_Tlc2p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,4.0,3.1,18.08333333333333,21.0,2.0,0.5909090909090909,11,6892.511340118405,6892.511340118405,1.0,1.0,1.0
LC_dv21_Tlc2p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,4.0,2.8,16.333333333333332,21.0,2.0,0.4,10,7216.001452134134,7216.001452134134,1.0,1.0,1.0
LC_dv21_Tlc2p0_TTC05_CP1_S5p067_E15p067.mp4,CP1,5.0,5.0,29.166666666666664,21.0,2.0,0.045454545454545456,11,1033.5053644621455,1033.5053644621455,0.0,0.0,0.0
LC_dv21_Tlc2p0_TTC05_CP2_S5p367_E15p367.mp4,CP2,5.0,4.7,27.416666666666668,21.0,2.0,0.45454545454545453,11,5641.092292602008,5641.092292602008,1.0,1.0,1.0
LC_dv21_Tlc2p0_TTC05_CP4_S5p967_E15p967.mp4,CP4,5.0,4.1,23.916666666666664,21.0,2.0,0.45454545454545453,11,6227.959135328501,6227.959135328501,1.0,1.0,1.0
LC_dv21_Tlc2p0_TTC07_CP1_S5p033_E15p033.mp4,CP1,7.0,7.0,40.83333333333333,21.0,2.0,0.0,10,1046.8778876052668,1046.8778876052668,0.0,0.0,0.0
LC_dv21_Tlc2p0_TTC07_CP3_S5p633_E15p633.mp4,CP3,7.0,6.4,37.333333333333336,21.0,2.0,0.0,10,1046.8778876052668,1046.8778876052668,1.0,1.0,1.0
LC_dv21_Tlc2p0_TTC07_CP5_S6p233_E16p233.mp4,CP5,7.0,5.8,33.83333333333333,21.0,2.0,0.05,10,3628.8671350062623,3628.8671350062623,1.0,1.0,1.0
LC_dv21_Tlc3p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,2.0,2.0,11.666666666666666,21.0,3.0,0.020833333333333332,24,1033.5053644621455,1033.5053644621455,0.0,0.0,0.0
LC_dv21_Tlc3p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,2.0,1.7,9.916666666666666,21.0,3.0,0.5,12,2518.8275810111854,8221.791844254918,0.2665964854151669,0.9962651095688465,0.9967039510137629
LC_dv21_Tlc3p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,2.0,1.4,8.166666666666666,21.0,3.0,0.75,12,3583.5967982872,9362.958793649375,0.4083955239998489,1.0,1.0
LC_dv21_Tlc3p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,2.0,1.1,6.416666666666667,21.0,3.0,0.875,12,3781.221554777017,9574.970105127477,0.30610200433894624,1.0,1.0
LC_dv21_Tlc3p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,2.0,0.8,4.666666666666667,21.0,3.0,0.9166666666666666,12,4204.708179981075,9574.970105127477,0.4642459407176082,1.0,1.0
LC_dv21_Tlc3p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,3.0,3.0,17.5,21.0,3.0,0.020833333333333332,24,1033.5053644621455,1033.5053644621455,0.0,0.0,0.0
LC_dv21_Tlc3p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,3.0,2.7,15.75,21.0,3.0,0.3333333333333333,12,7064.446600859345,7013.81494511102,1.0,0.9987901701961803,0.9987901701961803
LC_dv21_Tlc3p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,3.0,2.4,13.999999999999998,21.0,3.0,0.625,12,8371.512761121741,8371.512761121741,1.0,1.0,1.0
LC_dv21_Tlc3p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,3.0,2.1,12.25,21.0,3.0,0.7083333333333334,12,8371.512761121741,8371.512761121741,1.0,1.0,1.0
LC_dv21_Tlc3p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,3.0,1.8,10.5,21.0,3.0,0.7083333333333334,12,8371.512761121741,8371.512761121741,1.0,1.0,1.0
LC_dv21_Tlc3p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,4.0,4.0,23.33333333333333,21.0,3.0,0.020833333333333332,24,1046.8778876052668,1046.8778876052668,0.0,0.0,0.0
LC_dv21_Tlc3p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,4.0,3.7,21.58333333333333,21.0,3.0,0.2916666666666667,12,6213.495164924258,6198.045076792956,1.0,0.9975134625969424,0.9975134625969424
LC_dv21_Tlc3p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,4.0,3.4,19.83333333333333,21.0,3.0,0.25,12,6559.862298667516,6559.862298667516,1.0,1.0,1.0
LC_dv21_Tlc3p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,4.0,3.1,18.08333333333333,21.0,3.0,0.4583333333333333,12,7817.6564216350425,7817.6564216350425,1.0,1.0,1.0
LC_dv21_Tlc3p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,4.0,2.8,16.333333333333332,21.0,3.0,0.5833333333333334,12,8092.330278499687,8092.330278499687,1.0,1.0,1.0
LC_dv21_Tlc3p0_TTC05_CP1_S5p067_E15p067.mp4,CP1,5.0,5.0,29.166666666666664,21.0,3.0,0.08333333333333333,12,1033.5053644621455,1033.5053644621455,0.0,0.0,0.0
LC_dv21_Tlc3p0_TTC05_CP3_S5p667_E15p667.mp4,CP3,5.0,4.4,25.666666666666668,21.0,3.0,0.25,12,5303.841088617824,5303.841088617824,1.0,1.0,1.0
LC_dv21_Tlc3p0_TTC05_CP5_S6p267_E16p267.mp4,CP5,5.0,3.8,22.166666666666664,21.0,3.0,0.2916666666666667,12,6999.37923538117,6999.37923538117,1.0,1.0,1.0
LC_dv21_Tlc3p0_TTC06_CP1_S5p067_E15p067.mp4,CP1,6.0,6.0,35.0,21.0,3.0,0.0,12,1033.5053644621455,1033.5053644621455,0.0,0.0,0.0
LC_dv21_Tlc3p0_TTC06_CP2_S5p367_E15p367.mp4,CP2,6.0,5.7,33.25,21.0,3.0,0.16666666666666666,12,2962.255383993729,2954.161054819592,1.0,0.9972675113638501,0.9972675113638501
LC_dv21_Tlc3p0_TTC06_CP4_S5p967_E15p967.mp4,CP4,6.0,5.1,29.75,21.0,3.0,0.041666666666666664,12,4932.457751240604,4932.457751240604,1.0,1.0,1.0
LC_dv21_Tlc4p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,2.0,2.0,11.666666666666666,21.0,4.0,0.02,25,1033.5053644621455,1033.5053644621455,0.0,0.0,0.0
LC_dv21_Tlc4p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,2.0,1.7,9.916666666666666,21.0,4.0,0.6153846153846154,13,1033.5053644621455,4751.203888167135,0.015591985966751515,0.5821921568098847,0.5821921568098847
LC_dv21_Tlc4p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,2.0,1.4,8.166666666666666,21.0,4.0,0.9166666666666666,12,1160.5812456949404,7556.69304388846,0.014217078442981384,0.8855735402746057,0.8855735402746057
LC_dv21_Tlc4p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,2.0,1.1,6.416666666666667,21.0,4.0,0.8846153846153846,13,1160.5812456949404,8492.69335326729,0.01913048525360513,0.9775277411367942,0.9775277411367942
LC_dv21_Tlc4p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,2.0,0.8,4.666666666666667,21.0,4.0,0.9166666666666666,12,1160.5812456949404,9505.453372288894,0.018919976903565,0.9989615074270789,0.9989615074270789
LC_dv21_Tlc4p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,3.0,3.0,17.5,21.0,4.0,0.0,25,1046.8778876050587,1046.8778876050587,0.0,0.0,0.0
LC_dv21_Tlc4p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,3.0,2.7,15.75,21.0,4.0,0.4230769230769231,13,4866.402670766465,4366.396645911616,0.5335018044907445,0.5004265664943406,0.6000749599318215
LC_dv21_Tlc4p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,3.0,2.4,13.999999999999998,21.0,4.0,0.5833333333333334,12,4980.54773772535,6419.731744941927,0.6009313116625659,0.8439347336787375,0.8439347336787375
LC_dv21_Tlc4p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,3.0,2.1,12.25,21.0,4.0,0.6538461538461539,13,6415.03601536758,8303.822647808873,0.7080145119085379,0.9769302874175353,0.9769302874175353
LC_dv21_Tlc4p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,3.0,1.8,10.5,21.0,4.0,0.8333333333333334,12,7024.6930128951935,9075.295374302243,0.6219648916570956,0.9919602876865861,0.9971029757179037
LC_dv21_Tlc4p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,4.0,4.0,23.33333333333333,21.0,4.0,0.0,25,1075.8791621813252,1075.8791621813252,0.0,0.0,0.0
LC_dv21_Tlc4p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,4.0,3.7,21.58333333333333,21.0,4.0,0.23076923076923078,13,6169.283873647237,3700.9522071172564,0.993923119682304,0.5004265664943406,0.6000749599318215
LC_dv21_Tlc4p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,4.0,3.4,19.83333333333333,21.0,4.0,0.3333333333333333,12,6531.571421768245,5802.68727839612,0.9967404555814701,0.8471484042392707,0.8958264726662898
LC_dv21_Tlc4p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,4.0,3.1,18.08333333333333,21.0,4.0,0.5,13,6881.946060987992,6767.650659584259,1.0,0.9833919940100019,0.9833919940100019
LC_dv21_Tlc4p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,4.0,2.8,16.333333333333332,21.0,4.0,0.625,12,7196.368354714996,7181.936255420741,1.0,0.9979945302153969,0.9979945302153969
LC_dv21_Tlc4p0_TTC06_CP1_S5p067_E15p067.mp4,CP1,6.0,6.0,35.0,21.0,4.0,0.0,12,1075.8791621813252,1075.8791621813252,0.0,0.0,0.0
LC_dv21_Tlc4p0_TTC06_CP3_S5p667_E15p667.mp4,CP3,6.0,5.4,31.5,21.0,4.0,0.125,12,4404.771061898109,3515.6273280555397,1.0,0.8744898964717158,0.8744898964717158
LC_dv21_Tlc4p0_TTC06_CP5_S6p267_E16p267.mp4,CP5,6.0,4.8,28.0,21.0,4.0,0.3333333333333333,12,5655.693152368009,5640.914428217457,1.0,0.9976570623157162,0.9976570623157162
LC_dv21_Tlc4p0_TTC07_CP1_S5p033_E15p033.mp4,CP1,7.0,7.0,40.83333333333333,21.0,4.0,0.038461538461538464,13,1046.8778876051629,1046.8778876051629,0.0,0.0,0.0
LC_dv21_Tlc4p0_TTC07_CP2_S5p333_E15p333.mp4,CP2,7.0,6.7,39.083333333333336,21.0,4.0,0.07692307692307693,13,1046.8778876051629,1046.8778876051629,1.0,0.4026002981390387,0.4197228492038423
LC_dv21_Tlc4p0_TTC07_CP4_S5p933_E15p933.mp4,CP4,7.0,6.1,35.58333333333333,21.0,4.0,0.23076923076923078,13,1216.484355290334,1161.5430001181064,1.0,0.9548359541713013,0.9676236517320441
LC_dv28_Tlc2p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,2.0,2.0,15.555555555555555,28.0,2.0,0.057692307692307696,26,1090.1929392931033,1090.1929392931033,0.0,0.0,0.0
LC_dv28_Tlc2p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,2.0,1.7,13.22222222222222,28.0,2.0,0.7307692307692307,13,9197.505746164936,9238.89988342256,0.9955195815757353,1.0,1.0
LC_dv28_Tlc2p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,2.0,1.4,10.888888888888888,28.0,2.0,0.9230769230769231,13,10377.526124856151,10397.594994172314,0.9981194007460665,1.0,1.0
LC_dv28_Tlc2p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,2.0,1.1,8.555555555555555,28.0,2.0,0.9615384615384616,13,10377.526124856151,10397.594994172314,0.9998692762647657,1.0,1.0
LC_dv28_Tlc2p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,2.0,0.8,6.222222222222222,28.0,2.0,0.9615384615384616,13,11181.716645233357,11181.716645233357,1.0,1.0,1.0
LC_dv28_Tlc2p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,3.0,3.0,23.33333333333333,28.0,2.0,0.038461538461538464,26,1090.1929392931033,1090.1929392931033,0.0,0.0,0.0
LC_dv28_Tlc2p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,3.0,2.7,21.0,28.0,2.0,0.5384615384615384,13,8087.066005822936,8087.066005822936,1.0,1.0,1.0
LC_dv28_Tlc2p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,3.0,2.4,18.666666666666664,28.0,2.0,0.5,13,8445.147354781773,8445.147354781773,1.0,1.0,1.0
LC_dv28_Tlc2p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,3.0,2.1,16.333333333333332,28.0,2.0,0.6923076923076923,13,8789.084488016691,8789.084488016691,1.0,1.0,1.0
LC_dv28_Tlc2p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,3.0,1.8,14.0,28.0,2.0,0.6538461538461539,13,9120.697781480712,9120.697781480712,1.0,1.0,1.0
LC_dv28_Tlc2p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,4.0,4.0,31.11111111111111,28.0,2.0,0.07692307692307693,26,1047.5353747659249,1047.5353747659249,0.0,0.0,0.0
LC_dv28_Tlc2p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,4.0,3.7,28.77777777777778,28.0,2.0,0.38461538461538464,13,7261.85629830672,6748.976981685539,1.0,1.0,1.0
LC_dv28_Tlc2p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,4.0,3.4,26.444444444444443,28.0,2.0,0.2692307692307692,13,7261.85629830672,7173.90836916368,1.0,1.0,1.0
LC_dv28_Tlc2p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,4.0,3.1,24.11111111111111,28.0,2.0,0.46153846153846156,13,7575.102796321159,7575.102796321159,1.0,1.0,1.0
LC_dv28_Tlc2p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,4.0,2.8,21.77777777777777,28.0,2.0,0.38461538461538464,13,8762.059636933425,8762.059636933425,1.0,1.0,1.0
LC_dv28_Tlc2p0_TTC05_CP1_S5p067_E15p067.mp4,CP1,5.0,5.0,38.888888888888886,28.0,2.0,0.0,13,1090.1929392930501,1090.1929392930501,0.0,0.0,0.0
LC_dv28_Tlc2p0_TTC05_CP3_S5p667_E15p667.mp4,CP3,5.0,4.4,34.22222222222222,28.0,2.0,0.2692307692307692,13,5615.8616626108105,5615.8616626108105,1.0,1.0,1.0
LC_dv28_Tlc2p0_TTC05_CP5_S6p267_E16p267.mp4,CP5,5.0,3.8,29.555555555555557,28.0,2.0,0.15384615384615385,13,6585.482922983285,6585.482922983285,1.0,1.0,1.0
LC_dv28_Tlc2p0_TTC06_CP1_S5p033_E15p033.mp4,CP1,6.0,6.0,46.66666666666666,28.0,2.0,0.07692307692307693,13,1090.1929392930501,1090.1929392930501,0.0,0.0,0.0
LC_dv28_Tlc2p0_TTC06_CP2_S5p333_E15p333.mp4,CP2,6.0,5.7,44.333333333333336,28.0,2.0,0.23076923076923078,13,2909.0080706287795,2909.0080706287795,1.0,1.0,1.0
LC_dv28_Tlc2p0_TTC06_CP4_S5p933_E15p933.mp4,CP4,6.0,5.1,39.66666666666666,28.0,2.0,0.38461538461538464,13,4521.069160408319,4521.069160408319,1.0,1.0,1.0
LC_dv28_Tlc3p0_TTC02_CP1_S5p033_E15p033.mp4,CP1,2.0,2.0,15.555555555555555,28.0,3.0,0.041666666666666664,24,1047.5353747659249,1047.5353747659249,0.0,0.0,0.0
LC_dv28_Tlc3p0_TTC02_CP2_S5p333_E15p333.mp4,CP2,2.0,1.7,13.22222222222222,28.0,3.0,0.5416666666666666,12,1917.440831021432,9126.342631420845,0.18119192228245246,0.9953029741191022,0.9957544367345299
LC_dv28_Tlc3p0_TTC02_CP3_S5p633_E15p633.mp4,CP3,2.0,1.4,10.888888888888888,28.0,3.0,0.7916666666666666,12,2509.5581268332708,9418.395169764111,0.27039742161220964,1.0,1.0
LC_dv28_Tlc3p0_TTC02_CP4_S5p933_E15p933.mp4,CP4,2.0,1.1,8.555555555555555,28.0,3.0,0.9166666666666666,12,3138.2787020686947,10454.952979472502,0.251507252084861,1.0,1.0
LC_dv28_Tlc3p0_TTC02_CP5_S6p233_E16p233.mp4,CP5,2.0,0.8,6.222222222222222,28.0,3.0,1.0,12,3162.001421245197,11094.137066864228,0.2890066747907579,1.0,1.0
LC_dv28_Tlc3p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,3.0,3.0,23.33333333333333,28.0,3.0,0.0,24,1047.5353747659249,1047.5353747659249,0.0,0.0,0.0
LC_dv28_Tlc3p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,3.0,2.7,21.0,28.0,3.0,0.4166666666666667,12,8983.513226446106,8988.500147010982,0.9916845090516954,0.996023322024103,0.9967999523647717
LC_dv28_Tlc3p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,3.0,2.4,18.666666666666664,28.0,3.0,0.6666666666666666,12,9273.068175455406,9324.49481087293,0.9957544333876236,1.0,1.0
LC_dv28_Tlc3p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,3.0,2.1,16.333333333333332,28.0,3.0,0.8333333333333334,12,9771.947011967437,9787.318027301584,0.998225225644023,1.0,1.0
LC_dv28_Tlc3p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,3.0,1.8,14.0,28.0,3.0,0.8333333333333334,12,10054.860322022407,10054.860322022407,0.9964878531149127,1.0,1.0
LC_dv28_Tlc3p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,4.0,4.0,31.11111111111111,28.0,3.0,0.020833333333333332,24,1060.7897333349683,1060.7897333349683,0.0,0.0,0.0
LC_dv28_Tlc3p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,4.0,3.7,28.77777777777778,28.0,3.0,0.20833333333333334,12,6735.848304022567,6718.420207408321,1.0,0.9974126352275721,0.9974126352275721
LC_dv28_Tlc3p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,4.0,3.4,26.444444444444443,28.0,3.0,0.4166666666666667,12,8159.233840548395,8159.233840548395,1.0,1.0,1.0
LC_dv28_Tlc3p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,4.0,3.1,24.11111111111111,28.0,3.0,0.4583333333333333,12,8492.843845809977,8492.843845809977,1.0,1.0,1.0
LC_dv28_Tlc3p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,4.0,2.8,21.77777777777777,28.0,3.0,0.6666666666666666,12,8492.843845809977,8492.843845809977,1.0,1.0,1.0
LC_dv28_Tlc3p0_TTC06_CP1_S5p033_E15p033.mp4,CP1,6.0,6.0,46.66666666666666,28.0,3.0,0.0,12,1090.1929392930501,1090.1929392930501,0.0,0.0,0.0
LC_dv28_Tlc3p0_TTC06_CP3_S5p633_E15p633.mp4,CP3,6.0,5.4,42.0,28.0,3.0,0.08333333333333333,12,3748.9925438689024,3748.9925438689024,1.0,1.0,1.0
LC_dv28_Tlc3p0_TTC06_CP5_S6p233_E16p233.mp4,CP5,6.0,4.8,37.33333333333333,28.0,3.0,0.20833333333333334,12,4681.008164914912,4681.008164914912,1.0,1.0,1.0
LC_dv28_Tlc3p0_TTC07_CP1_S5p067_E15p067.mp4,CP1,7.0,7.0,54.44444444444444,28.0,3.0,0.041666666666666664,12,1090.1929392931033,1090.1929392931033,0.0,0.0,0.0
LC_dv28_Tlc3p0_TTC07_CP2_S5p367_E15p367.mp4,CP2,7.0,6.7,52.11111111111112,28.0,3.0,0.0,12,1090.1929392931033,1090.1929392931033,1.0,0.9950629162709097,0.9959542245625912
LC_dv28_Tlc3p0_TTC07_CP4_S5p967_E15p967.mp4,CP4,7.0,6.1,47.44444444444444,28.0,3.0,0.20833333333333334,12,1090.1929392931033,1090.1929392931033,1.0,1.0,1.0
LC_dv28_Tlc4p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,2.0,2.0,15.555555555555555,28.0,4.0,0.0,24,1090.1929392930501,1090.1929392930501,0.0,0.0,0.0
LC_dv28_Tlc4p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,2.0,1.7,13.22222222222222,28.0,4.0,0.6666666666666666,12,1090.1929392930501,5367.419232995905,0.006122558653814312,0.5817081758394758,0.5817081758394758
LC_dv28_Tlc4p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,2.0,1.4,10.888888888888888,28.0,4.0,0.7916666666666666,12,1090.1929392930501,8256.390738007378,0.003910718142721791,0.7090622496938747,0.8714556493176164
LC_dv28_Tlc4p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,2.0,1.1,8.555555555555555,28.0,4.0,0.9166666666666666,12,1119.8828551067022,10212.790499765488,0.004454730749860573,0.9336287089640435,0.9816798144986155
LC_dv28_Tlc4p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,2.0,0.8,6.222222222222222,28.0,4.0,0.9166666666666666,12,1146.7573471595608,11140.748945980937,0.010955915310021295,0.9990870287584954,0.9990870287584954
LC_dv28_Tlc4p0_TTC03_CP1_S5p033_E15p033.mp4,CP1,3.0,3.0,23.33333333333333,28.0,4.0,0.0,24,1047.5353747659249,1047.5353747659249,0.0,0.0,0.0
LC_dv28_Tlc4p0_TTC03_CP2_S5p333_E15p333.mp4,CP2,3.0,2.7,21.0,28.0,4.0,0.375,12,4100.142743239415,3087.0793141984436,0.2123600129237306,0.19075156133467477,0.39390615474303575
LC_dv28_Tlc4p0_TTC03_CP3_S5p633_E15p633.mp4,CP3,3.0,2.4,18.666666666666664,28.0,4.0,0.5,12,4755.964105177131,7030.308107699926,0.5244595092827842,0.8377296205767437,0.844500787670477
LC_dv28_Tlc4p0_TTC03_CP4_S5p933_E15p933.mp4,CP4,3.0,2.1,16.333333333333332,28.0,4.0,0.6666666666666666,12,5372.347720438307,8248.236637650838,0.6335036032792354,0.9675754522195266,0.9675754522195266
LC_dv28_Tlc4p0_TTC03_CP5_S6p233_E16p233.mp4,CP5,3.0,1.8,14.0,28.0,4.0,0.7916666666666666,12,6550.612350818707,9973.911406713469,0.6650564237420084,0.9975228817793547,0.9975228817793547
LC_dv28_Tlc4p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,4.0,4.0,31.11111111111111,28.0,4.0,0.0,24,1060.7897333349683,1060.7897333349683,0.0,0.0,0.0
LC_dv28_Tlc4p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,4.0,3.7,28.77777777777778,28.0,4.0,0.2916666666666667,12,7472.828426220058,3899.9832515467124,0.9422917502637095,0.24899183133256342,0.538535479167671
LC_dv28_Tlc4p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,4.0,3.4,26.444444444444443,28.0,4.0,0.4583333333333333,12,8077.967893174088,7320.382820745268,0.9917223317433359,0.8384528845792978,0.8911100849801787
LC_dv28_Tlc4p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,4.0,3.1,24.11111111111111,28.0,4.0,0.4583333333333333,12,8077.967893174088,7386.480576592578,0.9968012189488924,0.976163858611784,0.976163858611784
LC_dv28_Tlc4p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,4.0,2.8,21.77777777777777,28.0,4.0,0.625,12,8865.730139996322,8861.777879819363,0.998298081157108,0.9978006375134251,0.9984817540175
LC_dv28_Tlc4p0_TTC05_CP1_S5p067_E15p067.mp4,CP1,5.0,5.0,38.888888888888886,28.0,4.0,0.0,12,1060.78973333523,1060.78973333523,0.0,0.0,0.0
LC_dv28_Tlc4p0_TTC05_CP2_S5p367_E15p367.mp4,CP2,5.0,4.7,36.55555555555556,28.0,4.0,0.25,12,5821.887469029499,2935.90259114573,1.0,0.4902880375447088,0.5974968431387192
LC_dv28_Tlc4p0_TTC05_CP4_S5p967_E15p967.mp4,CP4,5.0,4.1,31.88888888888889,28.0,4.0,0.375,12,6703.207654410899,6333.20906402712,1.0,0.9680911633762656,0.980010707874562
LC_dv28_Tlc4p0_TTC07_CP1_S5p067_E15p067.mp4,CP1,7.0,7.0,54.44444444444444,28.0,4.0,0.041666666666666664,12,1060.78973333523,1060.78973333523,0.0,0.0,0.0
LC_dv28_Tlc4p0_TTC07_CP3_S5p667_E15p667.mp4,CP3,7.0,6.4,49.77777777777778,28.0,4.0,0.08333333333333333,12,1060.78973333523,1060.78973333523,1.0,0.8273381811754701,0.8508560221281196
LC_dv28_Tlc4p0_TTC07_CP5_S6p267_E16p267.mp4,CP5,7.0,5.8,45.11111111111111,28.0,4.0,0.25,12,2658.6271122738212,2655.1803187656346,1.0,0.9972943640999219,0.9978605851995008
LC_dv35_Tlc2p0_TTC02_CP1_S5p033_E15p033.mp4,CP1,2.0,2.0,19.444444444444443,35.0,2.0,0.0,21,1075.879162181378,1075.879162181378,0.0,0.0,0.0
LC_dv35_Tlc2p0_TTC02_CP2_S5p333_E15p333.mp4,CP2,2.0,1.7,16.527777777777775,35.0,2.0,0.6363636363636364,11,10986.981534344644,11080.329572691107,0.984477377618092,1.0,1.0
LC_dv35_Tlc2p0_TTC02_CP3_S5p633_E15p633.mp4,CP3,2.0,1.4,13.611111111111107,35.0,2.0,0.8,10,11268.827150586958,11323.910840212526,0.9934286742574319,1.0,1.0
LC_dv35_Tlc2p0_TTC02_CP4_S5p933_E15p933.mp4,CP4,2.0,1.1,10.694444444444445,35.0,2.0,0.8636363636363636,11,11634.438849967826,11672.463336982146,0.9964414585624882,1.0,1.0
