exp,seed,rt_brake,rt_replan
27,31,1.8,1.6
28,0,1.0,0.4
28,1,0.6000000000000001,0.4
28,2,0.8,0.4
28,3,1.2000000000000002,0.4
28,4,1.0,0.4
28,5,0.6000000000000001,0.4
28,6,1.0,0.6000000000000001
28,7,1.8,0.4
28,8,0.6000000000000001,0.4
28,9,0.6000000000000001,0.4
28,10,2.4000000000000004,0.4
28,11,0.8,0.4
28,12,0.6000000000000001,0.4
28,13,0.6000000000000001,0.4
28,14,1.8,0.4
28,15,1.4000000000000001,0.4
28,16,0.8,0.4
28,17,0.6000000000000001,0.4
28,18,1.8,0.4
28,19,1.2000000000000002,0.4
28,20,0.8,0.4
28,21,0.6000000000000001,0.4
28,22,1.4000000000000001,0.4
28,23,2.6,0.4
28,24,0.6000000000000001,0.4
28,25,2.2,0.4
28,26,1.2000000000000002,0.4
28,27,0.6000000000000001,0.4
28,28,0.6000000000000001,0.4
28,29,2.6,0.4
28,30,1.0,0.4
28,31,0.6000000000000001,0.4
29,0,0.6000000000000001,0.4
29,1,0.6000000000000001,0.4
29,2,0.8,0.4
29,3,1.2000000000000002,0.4
29,4,0.6000000000000001,0.4
29,5,1.0,0.4
29,6,1.2000000000000002,0.4
29,7,0.6000000000000001,0.4
29,8,0.6000000000000001,0.4
29,9,0.6000000000000001,0.4
29,10,0.6000000000000001,0.4
29,11,0.6000000000000001,0.4
29,12,0.6000000000000001,0.4
29,13,0.8,0.4
29,14,0.6000000000000001,0.4
29,15,0.6000000000000001,0.4
29,16,1.6,0.4
29,17,0.6000000000000001,0.4
29,18,0.6000000000000001,0.4
29,19,0.6000000000000001,0.4
29,20,0.8,0.4
29,21,0.6000000000000001,0.4
29,22,0.6000000000000001,0.4
29,23,0.6000000000000001,0.4
29,24,0.6000000000000001,0.4
29,25,0.6000000000000001,0.4
29,26,0.6000000000000001,0.4
29,27,0.6000000000000001,0.4
29,28,1.2000000000000002,0.4
29,29,0.6000000000000001,0.4
29,30,1.0,0.4
29,31,0.6000000000000001,0.4
30,0,0.6000000000000001,0.4
30,1,0.6000000000000001,0.4
30,2,0.6000000000000001,0.4
30,3,0.8,0.4
30,4,0.6000000000000001,0.4
30,5,0.6000000000000001,0.4
30,6,0.6000000000000001,0.4
30,7,0.6000000000000001,0.4
30,8,0.6000000000000001,0.4
30,9,0.6000000000000001,0.4
30,10,0.6000000000000001,0.4
30,11,0.6000000000000001,0.4
30,12,0.6000000000000001,0.4
30,13,0.6000000000000001,0.4
30,14,0.6000000000000001,0.4
30,15,0.6000000000000001,0.4
30,16,0.6000000000000001,0.4
30,17,0.6000000000000001,0.4
30,18,0.6000000000000001,0.4
30,19,0.6000000000000001,0.4
30,20,0.6000000000000001,0.4
30,21,0.6000000000000001,0.4
30,22,0.6000000000000001,0.4
30,23,0.6000000000000001,0.4
30,24,0.8,0.4
30,25,0.8,0.4
30,26,0.6000000000000001,0.4
30,27,0.6000000000000001,0.4
30,28,0.6000000000000001,0.4
30,29,0.6000000000000001,0.4
30,30,0.6000000000000001,0.4
30,31,0.6000000000000001,0.4
31,0,0.8,0.6000000000000001
31,1,0.8,0.6000000000000001
31,2,0.8,0.6000000000000001
31,3,0.8,0.6000000000000001
31,4,0.8,0.6000000000000001
31,5,0.8,0.6000000000000001
31,6,0.8,0.6000000000000001
31,7,0.8,0.6000000000000001
31,8,0.8,0.6000000000000001
31,9,0.8,0.6000000000000001
31,10,0.8,0.6000000000000001
31,11,0.8,0.6000000000000001
31,12,0.8,0.6000000000000001
31,13,0.8,0.6000000000000001
31,14,0.8,0.6000000000000001
31,15,0.8,0.6000000000000001
31,16,0.8,0.6000000000000001
31,17,0.8,0.6000000000000001
31,18,0.8,0.6000000000000001
31,19,0.8,0.6000000000000001
31,20,0.8,0.6000000000000001
31,21,0.8,0.6000000000000001
31,22,0.8,0.6000000000000001
31,23,0.8,0.6000000000000001
31,24,0.8,0.6000000000000001
31,25,0.8,0.6000000000000001
31,26,0.8,0.6000000000000001
31,27,0.8,0.6000000000000001
31,28,0.8,0.6000000000000001
31,29,0.8,0.6000000000000001
31,30,0.8,0.6000000000000001
31,31,0.8,0.6000000000000001
32,0,1.0,0.6000000000000001
32,1,1.0,0.6000000000000001
32,2,2.0,0.6000000000000001
32,3,2.0,0.6000000000000001
32,4,1.0,0.6000000000000001
32,5,3.6,0.6000000000000001
32,6,1.4000000000000001,0.6000000000000001
32,7,0.8,0.6000000000000001
32,8,3.8000000000000003,0.6000000000000001
32,9,2.4000000000000004,0.6000000000000001
32,10,1.8,0.6000000000000001
32,11,1.8,0.6000000000000001
32,12,1.0,0.6000000000000001
32,13,0.8,0.6000000000000001
32,14,1.2000000000000002,0.6000000000000001
32,15,1.0,0.6000000000000001
32,16,1.4000000000000001,0.6000000000000001
32,17,1.4000000000000001,0.6000000000000001
32,18,1.0,0.6000000000000001
32,19,1.8,0.6000000000000001
32,20,2.0,0.6000000000000001
32,21,0.8,0.6000000000000001
32,22,1.6,0.6000000000000001
32,23,4.2,0.6000000000000001
32,24,2.6,0.6000000000000001
32,25,1.0,0.6000000000000001
32,26,0.8,0.6000000000000001
32,27,0.8,0.6000000000000001
32,28,2.4000000000000004,0.6000000000000001
32,29,0.8,0.6000000000000001
32,30,0.8,0.6000000000000001
32,31,1.6,0.6000000000000001
33,0,0.6000000000000001,0.4
33,1,0.6000000000000001,0.4
33,2,0.6000000000000001,0.4
33,3,0.8,0.4
33,4,1.2000000000000002,0.4
33,5,1.2000000000000002,0.4
33,6,0.6000000000000001,0.4
33,7,0.8,0.4
33,8,0.6000000000000001,0.4
33,9,1.0,0.4
33,10,1.0,0.4
33,11,0.6000000000000001,0.4
33,12,0.6000000000000001,0.4
33,13,0.6000000000000001,0.4
33,14,1.0,0.4
33,15,0.8,0.4
33,16,1.6,0.4
33,17,0.6000000000000001,0.4
33,18,0.8,0.4
33,19,0.6000000000000001,0.4
33,20,0.8,0.4
33,21,0.6000000000000001,0.4
33,22,0.6000000000000001,0.4
33,23,1.0,0.4
33,24,0.8,0.4
33,25,0.6000000000000001,0.4
33,26,0.6000000000000001,0.4
33,27,0.6000000000000001,0.4
33,28,0.6000000000000001,0.4
33,29,0.6000000000000001,0.4
33,30,1.4000000000000001,0.4
33,31,0.6000000000000001,0.4
34,0,0.6000000000000001,0.4
34,1,0.6000000000000001,0.4
34,2,0.6000000000000001,0.4
34,3,0.8,0.4
34,4,0.6000000000000001,0.4
34,5,1.0,0.4
34,6,1.2000000000000002,0.4
34,7,0.6000000000000001,0.4
34,8,0.6000000000000001,0.4
34,9,0.6000000000000001,0.4
34,10,0.6000000000000001,0.4
34,11,0.6000000000000001,0.4
34,12,0.6000000000000001,0.4
34,13,0.6000000000000001,0.4
34,14,1.0,0.4
34,15,0.6000000000000001,0.4
34,16,1.6,0.4
34,17,0.6000000000000001,0.4
34,18,0.6000000000000001,0.4
34,19,0.6000000000000001,0.4
34,20,0.6000000000000001,0.4
34,21,0.6000000000000001,0.4
34,22,0.6000000000000001,0.4
34,23,0.6000000000000001,0.4
34,24,0.6000000000000001,0.4
34,25,0.6000000000000001,0.4
34,26,0.6000000000000001,0.4
34,27,1.2000000000000002,0.4
34,28,0.6000000000000001,0.4
34,29,0.6000000000000001,0.4
34,30,0.6000000000000001,0.4
34,31,0.6000000000000001,0.4
35,0,0.8,0.6000000000000001
35,1,0.8,0.6000000000000001
35,2,0.8,0.6000000000000001
35,3,0.8,0.6000000000000001
35,4,0.8,0.6000000000000001
35,5,0.8,0.6000000000000001
35,6,0.8,0.6000000000000001
35,7,0.8,0.6000000000000001
35,8,0.8,0.6000000000000001
35,9,0.8,0.6000000000000001
35,10,0.8,0.6000000000000001
35,11,0.8,0.6000000000000001
35,12,0.8,0.6000000000000001
35,13,0.8,0.6000000000000001
35,14,0.8,0.6000000000000001
35,15,0.8,0.6000000000000001
35,16,0.8,0.6000000000000001
35,17,0.8,0.6000000000000001
35,18,0.8,0.6000000000000001
35,19,0.8,0.6000000000000001
35,20,0.8,0.6000000000000001
35,21,0.8,0.6000000000000001
35,22,0.8,0.6000000000000001
35,23,0.8,0.6000000000000001
35,24,0.8,0.6000000000000001
35,25,0.8,0.6000000000000001
35,26,0.8,0.6000000000000001
35,27,0.8,0.6000000000000001
35,28,0.8,0.6000000000000001
35,29,0.8,0.6000000000000001
35,30,0.8,0.6000000000000001
35,31,0.8,0.6000000000000001
36,0,1.4000000000000001,0.8
36,1,1.0,0.8
36,2,1.4000000000000001,0.8
36,3,1.0,0.8
36,4,2.8000000000000003,0.8
36,5,1.2000000000000002,0.8
36,6,1.8,0.8
36,7,1.2000000000000002,0.8
36,8,1.0,0.8
36,9,1.4000000000000001,0.8
36,10,2.0,0.8
36,11,2.2,0.8
36,12,1.0,0.8
36,13,1.0,0.8
36,14,1.0,0.8
36,15,1.6,0.8
36,16,1.0,0.8
36,17,1.0,0.8
36,18,1.6,0.8
36,19,1.4000000000000001,0.8
36,20,1.4000000000000001,0.8
36,21,3.2,0.8
36,22,2.6,0.8
36,23,1.0,0.8
36,24,2.8000000000000003,0.8
36,25,1.0,0.8
36,26,1.8,0.8
36,27,1.2000000000000002,0.8
36,28,1.4000000000000001,0.8
36,29,1.2000000000000002,0.8
36,30,1.2000000000000002,0.8
36,31,1.8,0.8
37,0,0.8,0.6000000000000001
37,1,1.0,0.6000000000000001
37,2,1.4000000000000001,0.6000000000000001
37,3,0.8,0.6000000000000001
37,4,1.2000000000000002,0.6000000000000001
37,5,0.8,0.6000000000000001
37,6,0.8,0.6000000000000001
37,7,0.8,0.6000000000000001
37,8,0.8,0.6000000000000001
37,9,1.4000000000000001,0.6000000000000001
37,10,1.2000000000000002,0.6000000000000001
37,11,1.0,0.6000000000000001
37,12,0.8,0.6000000000000001
37,13,0.8,0.6000000000000001
37,14,0.8,0.6000000000000001
37,15,0.8,0.6000000000000001
37,16,1.0,0.6000000000000001
37,17,1.6,0.6000000000000001
37,18,1.0,0.6000000000000001
37,19,2.0,0.6000000000000001
37,20,1.6,0.6000000000000001
37,21,0.8,0.6000000000000001
37,22,0.8,0.6000000000000001
37,23,0.8,0.6000000000000001
37,24,0.8,0.6000000000000001
37,25,0.8,0.6000000000000001
37,26,0.8,0.6000000000000001
37,27,0.8,0.6000000000000001
37,28,1.2000000000000002,0.6000000000000001
37,29,0.8,0.6000000000000001
37,30,0.8,0.6000000000000001
37,31,0.8,0.6000000000000001
38,0,0.8,0.6000000000000001
38,1,0.8,0.6000000000000001
38,2,0.8,0.6000000000000001
38,3,0.8,0.6000000000000001
38,4,1.0,0.6000000000000001
38,5,0.8,0.6000000000000001
38,6,0.8,0.6000000000000001
38,7,0.8,0.6000000000000001
38,8,0.8,0.6000000000000001
38,9,0.8,0.6000000000000001
38,10,0.8,0.6000000000000001
38,11,0.8,0.6000000000000001
38,12,0.8,0.6000000000000001
38,13,0.8,0.6000000000000001
38,14,0.8,0.6000000000000001
38,15,0.8,0.6000000000000001
38,16,0.8,0.6000000000000001
38,17,0.8,0.6000000000000001
38,18,0.8,0.6000000000000001
38,19,0.8,0.6000000000000001
38,20,0.8,0.6000000000000001
38,21,0.8,0.6000000000000001
38,22,0.8,0.6000000000000001
38,23,0.8,0.6000000000000001
38,24,0.8,0.6000000000000001
38,25,0.8,0.6000000000000001
38,26,0.8,0.6000000000000001
38,27,0.8,0.6000000000000001
38,28,0.8,0.6000000000000001
38,29,0.8,0.6000000000000001
38,30,0.8,0.6000000000000001
38,31,0.8,0.6000000000000001
39,0,0.8,0.6000000000000001
39,1,0.8,0.6000000000000001
39,2,1.0,0.8
39,3,0.8,0.6000000000000001
39,4,0.8,0.6000000000000001
39,5,0.8,0.6000000000000001
39,6,0.8,0.6000000000000001
39,7,0.8,0.6000000000000001
39,8,0.8,0.6000000000000001
39,9,1.0,0.8
39,10,0.8,0.6000000000000001
39,11,0.8,0.6000000000000001
39,12,0.8,0.6000000000000001
39,13,0.8,0.6000000000000001
39,14,0.8,0.6000000000000001
39,15,0.8,0.6000000000000001
39,16,0.8,0.6000000000000001
39,17,0.8,0.6000000000000001
39,18,0.8,0.6000000000000001
39,19,0.8,0.6000000000000001
39,20,0.8,0.6000000000000001
39,21,0.8,0.6000000000000001
39,22,0.8,0.6000000000000001
39,23,0.8,0.6000000000000001
39,24,0.8,0.6000000000000001
39,25,0.8,0.6000000000000001
39,26,1.0,0.8
39,27,0.8,0.6000000000000001
39,28,0.8,0.6000000000000001
39,29,0.8,0.6000000000000001
39,30,0.8,0.6000000000000001
39,31,0.8,0.6000000000000001
40,0,1.4000000000000001,1.0
40,1,1.2000000000000002,1.0
40,2,1.8,1.0
40,3,5.0,1.0
40,4,3.2,1.0
40,5,1.6,1.0
40,6,1.2000000000000002,1.0
40,7,1.4000000000000001,1.0
40,8,1.4000000000000001,1.0
40,9,2.6,1.0
40,10,1.6,1.0
40,11,1.2000000000000002,1.0
40,12,1.4000000000000001,1.0
40,13,1.4000000000000001,1.0
40,14,1.8,1.0
40,15,1.2000000000000002,1.0
40,16,1.4000000000000001,1.0
40,17,1.4000000000000001,1.0
40,18,1.6,1.0
40,19,2.0,1.0
40,20,1.8,1.0
40,21,1.2000000000000002,1.0
40,22,1.2000000000000002,1.0
40,23,1.2000000000000002,1.0
40,24,1.2000000000000002,1.0
40,25,1.4000000000000001,1.0
40,26,1.6,1.0
40,27,1.8,1.0
40,28,2.0,1.0
40,29,3.2,1.0
40,30,1.2000000000000002,1.0
40,31,1.4000000000000001,1.0
41,0,1.4000000000000001,0.8
41,1,1.0,0.8
41,2,1.4000000000000001,0.8
41,3,1.0,0.8
41,4,1.2000000000000002,0.8
41,5,1.2000000000000002,0.8
41,6,1.0,0.8
41,7,1.0,0.8
41,8,1.2000000000000002,0.8
41,9,1.0,0.8
41,10,1.0,0.8
41,11,1.6,0.8
41,12,1.0,0.8
41,13,1.0,0.8
41,14,1.2000000000000002,0.8
41,15,1.0,0.8
41,16,1.2000000000000002,0.8
41,17,1.2000000000000002,0.8
41,18,1.2000000000000002,0.8
41,19,1.0,0.8
41,20,1.0,0.8
41,21,1.8,0.8
41,22,1.2000000000000002,0.8
41,23,1.0,0.8
41,24,1.2000000000000002,0.8
41,25,1.0,0.8
41,26,1.4000000000000001,0.8
41,27,1.4000000000000001,0.8
41,28,1.0,0.8
41,29,1.0,0.8
41,30,1.4000000000000001,0.8
41,31,1.0,0.8
42,0,1.0,0.8
42,1,1.0,0.8
42,2,1.0,0.8
42,3,1.0,0.8
42,4,1.4000000000000001,0.8
42,5,1.2000000000000002,0.8
42,6,1.0,0.8
42,7,1.0,0.8
42,8,1.0,0.8
42,9,1.0,0.8
42,10,1.0,0.8
42,11,1.0,0.8
42,12,1.0,0.8
42,13,1.0,0.8
42,14,1.0,0.8
42,15,1.0,0.8
42,16,1.0,0.8
42,17,1.0,0.8
42,18,1.0,0.8
42,19,1.0,0.8
42,20,1.2000000000000002,0.8
42,21,1.0,0.8
42,22,1.0,0.8
42,23,1.0,0.8
42,24,1.0,0.8
42,25,1.0,0.8
42,26,1.2000000000000002,0.8
42,27,1.0,0.8
42,28,1.0,0.8
42,29,1.2000000000000002,0.8
42,30,1.0,0.8
42,31,1.0,0.8
43,0,1.0,0.8
43,1,1.0,0.8
43,2,1.0,0.8
43,3,1.0,0.8
43,4,1.0,0.8
43,5,1.0,0.8
43,6,1.0,0.8
43,7,1.0,0.8
43,8,1.0,0.8
43,9,1.0,0.8
43,10,1.0,0.8
43,11,1.0,0.8
43,12,1.0,0.8
43,13,1.0,0.8
43,14,1.0,0.8
43,15,1.0,0.8
43,16,1.0,0.8
43,17,1.0,0.8
43,18,1.0,0.8
43,19,1.0,0.8
43,20,1.0,0.8
43,21,1.0,0.8
43,22,1.0,0.8
43,23,1.0,0.8
43,24,1.0,0.8
43,25,1.0,0.8
43,26,1.0,0.8
43,27,1.0,0.8
43,28,1.0,0.8
43,29,1.0,0.8
43,30,1.0,0.8
43,31,1.0,0.8
44,0,1.8,1.4000000000000001
44,1,2.0,1.4000000000000001
44,2,1.6,1.4000000000000001
44,3,1.6,1.4000000000000001
44,4,3.4000000000000004,1.4000000000000001
44,5,1.8,1.4000000000000001
44,6,2.2,1.4000000000000001
44,7,2.8000000000000003,1.4000000000000001
44,8,1.8,1.4000000000000001
44,9,3.2,1.4000000000000001
44,10,1.6,1.4000000000000001
44,11,2.0,1.4000000000000001
44,12,1.6,1.4000000000000001
44,13,1.8,1.4000000000000001
44,14,1.8,1.4000000000000001
44,15,2.6,1.4000000000000001
44,16,1.6,1.4000000000000001
44,17,1.6,1.4000000000000001
44,18,1.8,1.4000000000000001
44,19,2.4000000000000004,1.4000000000000001
44,20,1.8,1.4000000000000001
44,21,2.2,1.4000000000000001
44,22,1.6,1.4000000000000001
44,23,2.2,1.4000000000000001
44,24,2.0,1.4000000000000001
44,25,4.2,1.4000000000000001
44,26,1.8,1.4000000000000001
44,27,2.4000000000000004,1.4000000000000001
44,28,1.6,1.4000000000000001
44,29,2.4000000000000004,1.4000000000000001
44,30,1.6,1.4000000000000001
44,31,3.2,1.4000000000000001
45,0,1.2000000000000002,1.0
45,1,1.2000000000000002,1.0
45,2,1.2000000000000002,1.0
45,3,1.2000000000000002,1.0
45,4,1.4000000000000001,1.0
45,5,1.6,1.0
45,6,1.8,1.0
45,7,1.2000000000000002,1.0
45,8,1.2000000000000002,1.0
45,9,1.2000000000000002,1.0
45,10,1.2000000000000002,1.0
45,11,1.4000000000000001,1.0
45,12,1.4000000000000001,1.0
45,13,1.4000000000000001,1.0
45,14,1.8,1.0
45,15,1.4000000000000001,1.0
45,16,1.4000000000000001,1.0
45,17,1.2000000000000002,1.0
45,18,1.6,1.0
45,19,1.4000000000000001,1.0
45,20,1.2000000000000002,1.0
45,21,1.2000000000000002,1.0
45,22,1.2000000000000002,1.0
45,23,1.2000000000000002,1.0
45,24,1.6,1.0
45,25,1.2000000000000002,1.0
45,26,1.4000000000000001,1.0
45,27,2.2,1.0
45,28,1.2000000000000002,1.0
45,29,1.4000000000000001,1.0
45,30,1.2000000000000002,1.0
45,31,1.2000000000000002,1.0
46,0,1.2000000000000002,1.0
46,1,1.2000000000000002,1.0
46,2,1.2000000000000002,1.0
46,3,1.2000000000000002,1.0
46,4,1.2000000000000002,1.0
46,5,1.2000000000000002,1.0
46,6,1.2000000000000002,1.0
46,7,1.2000000000000002,1.0
46,8,1.2000000000000002,1.0
46,9,1.2000000000000002,1.0
46,10,1.2000000000000002,1.0
46,11,1.2000000000000002,1.0
46,12,1.2000000000000002,1.0
46,13,1.2000000000000002,1.0
46,14,1.2000000000000002,1.0
46,15,1.4000000000000001,1.0
46,16,1.4000000000000001,1.0
46,17,1.2000000000000002,1.0
46,18,1.2000000000000002,1.0
46,19,1.4000000000000001,1.0
46,20,1.2000000000000002,1.0
46,21,1.2000000000000002,1.0
46,22,1.2000000000000002,1.0
46,23,1.2000000000000002,1.0
46,24,1.2000000000000002,1.0
46,25,1.2000000000000002,1.0
46,26,1.2000000000000002,1.0
46,27,1.2000000000000002,1.0
46,28,1.2000000000000002,1.0
46,29,1.2000000000000002,1.0
46,30,1.2000000000000002,1.0
46,31,1.2000000000000002,1.0
47,0,1.2000000000000002,1.0
47,1,1.2000000000000002,1.0
47,2,1.2000000000000002,1.0
47,3,1.2000000000000002,1.0
47,4,1.2000000000000002,1.0
47,5,1.4000000000000001,1.0
47,6,1.2000000000000002,1.0
47,7,1.2000000000000002,1.0
47,8,1.2000000000000002,1.0
47,9,1.2000000000000002,1.0
47,10,1.2000000000000002,1.0
47,11,1.2000000000000002,1.0
47,12,1.2000000000000002,1.0
47,13,1.2000000000000002,1.0
47,14,1.2000000000000002,1.0
47,15,1.2000000000000002,1.0
47,16,1.2000000000000002,1.0
47,17,1.2000000000000002,1.0
47,18,1.2000000000000002,1.0
47,19,1.2000000000000002,1.0
47,20,1.2000000000000002,1.0
47,21,1.2000000000000002,1.0
47,22,1.2000000000000002,1.0
47,23,1.2000000000000002,1.0
47,24,1.2000000000000002,1.0
47,25,1.2000000000000002,1.0
47,26,1.2000000000000002,1.0
47,27,1.2000000000000002,1.0
47,28,1.2000000000000002,1.0
47,29,1.2000000000000002,1.0
47,30,1.2000000000000002,1.0
47,31,1.2000000000000002,1.0
48,0,3.2,1.6
48,1,2.2,1.6
48,2,2.0,1.6
48,3,2.4000000000000004,1.6
48,4,1.8,1.6
48,5,2.2,1.6
48,6,4.2,1.6
48,7,2.8000000000000003,1.6
48,8,1.8,1.6
48,9,3.4000000000000004,1.6
48,10,3.2,1.6
48,11,2.4000000000000004,1.6
48,12,2.2,1.6
48,13,2.0,1.6
48,14,2.2,1.6
48,15,1.8,1.6
48,16,2.2,1.6
48,17,1.8,1.6
48,18,2.4000000000000004,1.6
48,19,1.8,1.6
48,20,2.2,1.6
48,21,1.8,1.6
48,22,1.8,1.6
48,23,2.6,1.6
48,24,3.6,1.6
48,25,2.8000000000000003,1.6
48,26,2.2,1.6
48,27,2.6,1.6
48,28,2.6,1.6
48,29,3.6,1.6
48,30,3.0,1.6
48,31,2.2,1.6
49,0,1.8,1.4000000000000001
49,1,1.8,1.4000000000000001
49,2,1.6,1.4000000000000001
49,3,2.0,1.6
49,4,1.8,1.4000000000000001
49,5,1.8,1.6
49,6,1.8,1.6
49,7,1.6,1.4000000000000001
49,8,1.6,1.4000000000000001
49,9,2.4000000000000004,1.6
49,10,1.8,1.4000000000000001
49,11,1.6,1.4000000000000001
49,12,2.0,1.6
49,13,1.6,1.4000000000000001
49,14,2.2,1.4000000000000001
49,15,1.8,1.6
49,16,1.8,1.6
49,17,1.8,1.6
49,18,1.6,1.4000000000000001
49,19,1.6,1.4000000000000001
49,20,1.8,1.4000000000000001
49,21,1.6,1.4000000000000001
49,22,2.2,1.4000000000000001
49,23,2.2,1.6
49,24,1.8,1.4000000000000001
49,25,1.8,1.6
49,26,2.4000000000000004,1.6
49,27,1.8,1.4000000000000001
49,28,1.8,1.4000000000000001
49,29,1.6,1.4000000000000001
49,30,2.2,1.4000000000000001
49,31,1.8,1.4000000000000001
50,0,1.8,1.2000000000000002
50,1,1.4000000000000001,1.2000000000000002
50,2,1.4000000000000001,1.2000000000000002
50,3,1.4000000000000001,1.2000000000000002
50,4,1.4000000000000001,1.2000000000000002
50,5,1.4000000000000001,1.2000000000000002
50,6,1.4000000000000001,1.2000000000000002
50,7,1.4000000000000001,1.2000000000000002
50,8,1.4000000000000001,1.2000000000000002
50,9,1.8,1.2000000000000002
50,10,1.4000000000000001,1.2000000000000002
50,11,1.4000000000000001,1.2000000000000002
50,12,1.4000000000000001,1.2000000000000002
50,13,1.4000000000000001,1.2000000000000002
50,14,1.4000000000000001,1.2000000000000002
50,15,1.4000000000000001,1.2000000000000002
50,16,1.8,1.4000000000000001
50,17,1.4000000000000001,1.2000000000000002
50,18,1.4000000000000001,1.2000000000000002
50,19,1.4000000000000001,1.2000000000000002
50,20,1.4000000000000001,1.2000000000000002
50,21,1.4000000000000001,1.2000000000000002
50,22,1.4000000000000001,1.2000000000000002
50,23,1.8,1.2000000000000002
50,24,1.4000000000000001,1.2000000000000002
50,25,1.4000000000000001,1.2000000000000002
50,26,1.4000000000000001,1.2000000000000002
50,27,1.4000000000000001,1.2000000000000002
50,28,1.4000000000000001,1.2000000000000002
50,29,1.4000000000000001,1.2000000000000002
50,30,1.4000000000000001,1.2000000000000002
50,31,1.4000000000000001,1.2000000000000002
51,0,1.6,1.4000000000000001
51,1,1.6,1.4000000000000001
51,2,1.8,1.4000000000000001
51,3,1.6,1.4000000000000001
51,4,1.6,1.4000000000000001
51,5,1.6,1.4000000000000001
51,6,1.6,1.4000000000000001
51,7,1.6,1.4000000000000001
51,8,1.6,1.4000000000000001
51,9,1.6,1.4000000000000001
51,10,1.6,1.4000000000000001
51,11,1.6,1.4000000000000001
51,12,1.6,1.4000000000000001
51,13,1.6,1.4000000000000001
51,14,1.6,1.4000000000000001
51,15,1.6,1.4000000000000001
51,16,1.6,1.4000000000000001
51,17,1.6,1.4000000000000001
51,18,1.6,1.4000000000000001
51,19,1.6,1.4000000000000001
51,20,1.6,1.4000000000000001
51,21,1.6,1.4000000000000001
51,22,1.6,1.4000000000000001
51,23,1.6,1.4000000000000001
51,24,1.6,1.4000000000000001
51,25,1.6,1.4000000000000001
51,26,1.6,1.4000000000000001
51,27,1.6,1.4000000000000001
51,28,1.6,1.4000000000000001
51,29,1.6,1.4000000000000001
51,30,1.6,1.4000000000000001
51,31,1.6,1.4000000000000001
52,0,2.2,2.0
52,1,2.2,2.0
52,2,2.6,2.0
52,3,2.8000000000000003,2.0
52,4,2.4000000000000004,2.0
52,5,2.4000000000000004,2.0
52,6,2.4000000000000004,2.0
52,7,2.4000000000000004,2.0
52,8,2.2,2.0
52,9,2.2,2.0
52,10,2.2,2.0
52,11,2.2,2.0
52,12,2.8000000000000003,2.0
52,13,3.2,2.0
52,14,2.6,2.0
52,15,2.2,2.0
52,16,2.4000000000000004,2.0
52,17,3.0,2.0
52,18,3.0,2.0
52,19,2.4000000000000004,2.0
52,20,3.8000000000000003,2.0
52,21,2.4000000000000004,2.0
52,22,3.2,2.0
52,23,2.8000000000000003,2.2
52,24,5.4,2.0
52,25,2.2,2.0
52,26,2.2,2.0
52,27,3.4000000000000004,2.0
52,28,2.4000000000000004,2.0
52,29,3.0,2.0
52,30,2.2,2.0
52,31,2.4000000000000004,2.0
53,0,2.4000000000000004,1.8
53,1,2.2,1.8
53,2,2.2,1.8
53,3,2.4000000000000004,1.8
53,4,3.2,1.8
53,5,2.0,1.8
53,6,2.0,1.8
53,7,2.0,1.8
53,8,2.0,1.8
53,9,2.0,1.8
53,10,2.0,1.8
53,11,2.2,1.8
53,12,2.0,1.8
53,13,3.0,1.8
53,14,2.2,1.8
53,15,2.0,1.8
53,16,2.0,1.8
53,17,2.0,1.8
53,18,2.0,1.8
53,19,2.2,1.8
53,20,2.0,1.8
53,21,2.2,1.8
53,22,2.0,1.8
53,23,2.0,1.8
53,24,2.0,1.8
53,25,2.0,1.8
53,26,2.0,1.8
53,27,2.0,1.8
53,28,2.2,1.8
53,29,2.0,1.8
53,30,2.0,1.8
53,31,2.4000000000000004,1.8
54,0,1.8,1.6
54,1,1.8,1.6
54,2,1.8,1.6
54,3,1.8,1.6
54,4,1.8,1.6
54,5,1.8,1.6
54,6,1.8,1.6
54,7,1.8,1.6
54,8,1.8,1.6
54,9,2.0,1.6
54,10,1.8,1.6
54,11,2.0,1.6
54,12,1.8,1.6
54,13,1.8,1.6
54,14,1.8,1.6
54,15,1.8,1.6
54,16,2.0,1.6
54,17,1.8,1.6
54,18,1.8,1.6
54,19,1.8,1.6
54,20,1.8,1.6
54,21,1.8,1.6
54,22,1.8,1.6
54,23,1.8,1.6
54,24,1.8,1.6
54,25,1.8,1.6
54,26,1.8,1.6
54,27,1.8,1.6
54,28,1.8,1.6
54,29,1.8,1.6
54,30,1.8,1.6
54,31,1.8,1.6
55,0,1.8,1.6
55,1,1.8,1.6
55,2,1.8,1.6
55,3,2.0,1.6
55,4,1.8,1.6
55,5,1.8,1.6
55,6,1.8,1.6
55,7,1.8,1.6
55,8,1.8,1.6
55,9,1.8,1.6
55,10,1.8,1.6
55,11,1.8,1.6
55,12,1.8,1.6
55,13,1.8,1.6
55,14,1.8,1.6
55,15,1.8,1.6
55,16,1.8,1.6
55,17,1.8,1.6
55,18,1.8,1.6
55,19,1.8,1.6
55,20,1.8,1.6
55,21,1.8,1.6
55,22,1.8,1.6
55,23,1.8,1.6
55,24,1.8,1.6
55,25,1.8,1.6
55,26,1.8,1.6
55,27,1.8,1.6
55,28,1.8,1.6
55,29,1.8,1.6
55,30,1.8,1.6
55,31,1.8,1.6
56,0,0.4,0.4
