exp,seed,v0,thw0,lead_onset_t,rt_brake,rt_replan,brake_onset_idx,replan_onset_idx,lead_onset_idx,min_gap,collided,eps_pre_median,eps_max
6,31,15.0,1.28,0.8,0.6000000000000001,0.4,7,6,4,4.313969421386719,0,1.2800000000000002,3420.0779393955286
7,0,10.0,1.42,0.8,0.8,0.6000000000000001,8,7,4,2.0549552917480467,0,1.2800000000000002,3428.0667485491476
7,1,10.0,1.42,0.8,0.8,0.6000000000000001,8,7,4,2.3331668853759764,0,1.2800000000000002,3381.6913973113183
7,2,10.0,1.42,0.8,0.8,0.6000000000000001,8,7,4,0.7874687194824217,0,1.2800000000000002,4940.209610303423
7,3,10.0,1.42,0.8,0.8,0.6000000000000001,8,7,4,1.9854591369628904,0,1.2800000000000002,3423.0196587622986
7,4,10.0,1.42,0.8,0.8,0.6000000000000001,8,7,4,1.3367908477783201,0,1.2800000000000002,3424.7635301618257
7,5,10.0,1.42,0.8,0.8,0.6000000000000001,8,7,4,1.8074901580810545,0,1.2800000000000002,3316.1989981760157
7,6,10.0,1.42,0.8,0.8,0.6000000000000001,8,7,4,1.9469993591308592,0,1.2800000000000002,3424.417535948096
7,7,10.0,1.42,0.8,0.8,0.6000000000000001,8,7,4,1.9166229248046873,0,1.2800000000000002,3327.988996211764
7,8,10.0,1.42,0.8,0.8,0.6000000000000001,8,7,4,1.8207672119140623,0,1.2800000000000002,3334.6024054298127
7,9,10.0,1.42,0.8,0.8,0.6000000000000001,8,7,4,0.7349117279052733,0,1.2800000000000002,4770.568567829265
7,10,10.0,1.42,0.8,0.8,0.6000000000000001,8,7,4,2.2851818084716795,0,1.2800000000000002,3422.7274674993323
7,11,10.0,1.42,0.8,0.8,0.6000000000000001,8,7,4,1.2151782989501951,0,1.2800000000000002,3307.492578778577
7,12,10.0,1.42,0.8,0.8,0.6000000000000001,8,7,4,2.2508190155029295,0,1.2800000000000002,3422.906604476134
7,13,10.0,1.42,0.8,0.8,0.6000000000000001,8,7,4,1.3219478607177733,0,1.2800000000000002,3422.4911642979996
7,14,10.0,1.42,0.8,0.8,0.6000000000000001,8,7,4,1.8198898315429686,0,1.2800000000000002,3423.1440116624494
7,15,10.0,1.42,0.8,0.8,0.6000000000000001,8,7,4,1.7732227325439451,0,1.2800000000000002,3381.0666158802574
7,16,10.0,1.42,0.8,0.8,0.6000000000000001,8,7,4,1.9755332946777342,0,1.2800000000000002,3301.374595909052
7,17,10.0,1.42,0.8,0.8,0.6000000000000001,8,7,4,1.3402355194091795,0,1.2800000000000002,4573.922813040929
7,18,10.0,1.42,0.8,0.8,0.6000000000000001,8,7,4,1.1598060607910154,0,1.2800000000000002,3343.0754991520503
7,19,10.0,1.42,0.8,0.8,0.6000000000000001,8,7,4,1.8227413177490233,0,1.2800000000000002,3405.3001532179906
7,20,10.0,1.42,0.8,0.8,0.6000000000000001,8,7,4,1.3768680572509764,0,1.2800000000000002,4576.107599876221
7,21,10.0,1.42,0.8,0.8,0.6000000000000001,8,7,4,1.7557704925537108,0,1.2800000000000002,3427.964677625982
7,22,10.0,1.42,0.8,0.8,0.6000000000000001,8,7,4,1.7643402099609373,0,1.2800000000000002,3422.085887625405
7,23,10.0,1.42,0.8,0.8,0.6000000000000001,8,7,4,1.5860717773437498,0,1.2800000000000002,3422.133553427297
7,24,10.0,1.42,0.8,0.8,0.6000000000000001,8,7,4,1.4229209899902342,0,1.2800000000000002,3424.234710436539
7,25,10.0,1.42,0.8,0.8,0.6000000000000001,8,7,4,1.8057106018066404,0,1.2800000000000002,3322.0369146121357
7,26,10.0,1.42,0.8,0.8,0.6000000000000001,8,7,4,2.1542842864990233,0,1.2800000000000002,3430.3014143976416
7,27,10.0,1.42,0.8,0.8,0.6000000000000001,8,7,4,2.0616825103759764,0,1.2800000000000002,3424.3375325300876
7,28,10.0,1.42,0.8,0.8,0.6000000000000001,8,7,4,2.424996185302734,0,1.2800000000000002,3427.3267513352325
7,29,10.0,1.42,0.8,0.8,0.6000000000000001,8,7,4,2.1904361724853514,0,1.2800000000000002,3424.7322552111655
7,30,10.0,1.42,0.8,0.8,0.6000000000000001,8,7,4,1.7589500427246092,0,1.2800000000000002,3366.3584372017845
7,31,10.0,1.42,0.8,0.8,0.6000000000000001,8,7,4,2.773905563354492,0,1.2800000000000002,3384.2521048077074
8,0,25.0,1.668,0.8,1.4000000000000001,0.8,11,8,4,-178.19491882324218,0,1.2800000000000002,70221.59162679431
8,1,25.0,1.668,0.8,1.0,0.8,9,8,4,-115.57654113769532,0,1.2800000000000002,7519.934142376649
8,2,25.0,1.668,0.8,1.4000000000000001,0.8,11,8,4,-119.24354858398438,0,1.2800000000000002,6377.864174164575
8,3,25.0,1.668,0.8,1.0,0.8,9,8,4,-98.05693359375,0,1.2800000000000002,7261.620873661485
8,4,25.0,1.668,0.8,2.8000000000000003,0.8,18,8,4,-135.13132019042968,0,1.2800000000000002,8099.740202291888
8,5,25.0,1.668,0.8,1.2000000000000002,0.8,10,8,4,-101.52858276367188,0,1.2800000000000002,12547.217239939931
8,6,25.0,1.668,0.8,1.8,0.8,13,8,4,-149.14337463378905,0,1.2800000000000002,9129.310002790906
8,7,25.0,1.668,0.8,1.2000000000000002,0.8,10,8,4,-87.61307067871094,0,1.2800000000000002,8616.10660494291
8,8,25.0,1.668,0.8,1.0,0.8,9,8,4,-158.86297912597655,0,1.2800000000000002,6887.390796557211
8,9,25.0,1.668,0.8,1.4000000000000001,0.8,11,8,4,-123.23240966796875,0,1.2800000000000002,7192.683056654185
8,10,25.0,1.668,0.8,2.0,0.8,14,8,4,-131.64895935058593,0,1.2800000000000002,7999.210074371534
8,11,25.0,1.668,0.8,2.2,0.8,15,8,4,-187.08771057128905,0,1.2800000000000002,8784.865700226363
8,12,25.0,1.668,0.8,1.0,0.8,9,8,4,-109.652392578125,0,1.2800000000000002,9363.386037824408
8,13,25.0,1.668,0.8,1.0,0.8,9,8,4,-157.91067810058593,0,1.2800000000000002,17664.3066445508
8,14,25.0,1.668,0.8,1.0,0.8,9,8,4,-121.56970520019532,0,1.2800000000000002,8822.962216219456
8,15,25.0,1.668,0.8,1.6,0.8,12,8,4,-147.34909362792968,0,1.2800000000000002,7783.216162053162
8,16,25.0,1.668,0.8,1.0,0.8,9,8,4,-57.15481872558594,0,1.2800000000000002,7840.781072072009
8,17,25.0,1.668,0.8,1.0,0.8,9,8,4,-110.72836608886719,0,1.2800000000000002,8499.532584118173
8,18,25.0,1.668,0.8,1.6,0.8,12,8,4,-131.48668212890624,0,1.2800000000000002,6954.352144912635
8,19,25.0,1.668,0.8,1.4000000000000001,0.8,11,8,4,-108.25136108398438,0,1.2800000000000002,8592.774580775666
8,20,25.0,1.668,0.8,1.4000000000000001,0.8,11,8,4,-155.84210510253905,0,1.2800000000000002,8075.120783754472
8,21,25.0,1.668,0.8,3.2,0.8,20,8,4,-137.24765319824218,0,1.2800000000000002,22566.251964631592
8,22,25.0,1.668,0.8,2.6,0.8,17,8,4,-131.16673583984374,0,1.2800000000000002,352409.7705623808
8,23,25.0,1.668,0.8,1.0,0.8,9,8,4,-84.18896789550782,0,1.2800000000000002,10494.216072602283
8,24,25.0,1.668,0.8,2.8000000000000003,0.8,18,8,4,-188.39993591308593,0,1.2800000000000002,28171.012544094337
8,25,25.0,1.668,0.8,1.0,0.8,9,8,4,-70.3513671875,0,1.2800000000000002,7340.50135111358
8,26,25.0,1.668,0.8,1.8,0.8,13,8,4,-171.52249450683593,0,1.2800000000000002,6931.960540147662
8,27,25.0,1.668,0.8,1.2000000000000002,0.8,10,8,4,-102.23312683105469,0,1.2800000000000002,33847.92290255272
8,28,25.0,1.668,0.8,1.4000000000000001,0.8,11,8,4,-100.28168029785157,0,1.2800000000000002,7355.258096919314
8,29,25.0,1.668,0.8,1.2000000000000002,0.8,10,8,4,-160.25174255371093,0,1.2800000000000002,7566.973201747018
8,30,25.0,1.668,0.8,1.2000000000000002,0.8,10,8,4,-80.61902160644532,0,1.2800000000000002,8598.039147600402
8,31,25.0,1.668,0.8,1.8,0.8,13,8,4,-179.8042022705078,0,1.2800000000000002,7202.1499564904625
9,0,20.0,1.71,0.8,0.8,0.6000000000000001,8,7,4,-109.49660034179688,0,1.2800000000000002,7009.745728189756
9,1,20.0,1.71,0.8,1.0,0.6000000000000001,9,7,4,-68.65637512207032,0,1.2800000000000002,37724.00476666267
9,2,20.0,1.71,0.8,1.4000000000000001,0.6000000000000001,11,7,4,-97.37977905273438,0,1.2800000000000002,6937.647481973972
9,3,20.0,1.71,0.8,0.8,0.6000000000000001,8,7,4,-20.5328857421875,0,1.2800000000000002,2581.5314287005713
9,4,20.0,1.71,0.8,1.2000000000000002,0.6000000000000001,10,7,4,-82.39328308105469,0,1.2800000000000002,197329.9349601036
9,5,20.0,1.71,0.8,0.8,0.6000000000000001,8,7,4,-48.432734680175784,0,1.2800000000000002,7901.186966668467
9,6,20.0,1.71,0.8,0.8,0.6000000000000001,8,7,4,-41.93387908935547,0,1.2800000000000002,7178.715072533024
9,7,20.0,1.71,0.8,0.8,0.6000000000000001,8,7,4,-56.313479614257815,0,1.2800000000000002,6836.101054947961
9,8,20.0,1.71,0.8,0.8,0.6000000000000001,8,7,4,-57.18611450195313,0,1.2800000000000002,7517.498640045123
9,9,20.0,1.71,0.8,1.4000000000000001,0.6000000000000001,11,7,4,-66.15855712890625,0,1.2800000000000002,13699.003464534779
9,10,20.0,1.71,0.8,1.2000000000000002,0.6000000000000001,10,7,4,-102.69372863769532,0,1.2800000000000002,7231.328654633228
9,11,20.0,1.71,0.8,1.0,0.6000000000000001,9,7,4,-59.503848266601565,0,1.2800000000000002,7760.789842014192
9,12,20.0,1.71,0.8,0.8,0.6000000000000001,8,7,4,-131.969775390625,0,1.2800000000000002,8634.109365434393
9,13,20.0,1.71,0.8,0.8,0.6000000000000001,8,7,4,-88.84064025878907,0,1.2800000000000002,8286.937703105306
9,14,20.0,1.71,0.8,0.8,0.6000000000000001,8,7,4,-80.30829162597657,0,1.2800000000000002,19741.90692526731
9,15,20.0,1.71,0.8,0.8,0.6000000000000001,8,7,4,-59.2029296875,0,1.2800000000000002,7722.670308672996
9,16,20.0,1.71,0.8,1.0,0.6000000000000001,9,7,4,-78.73001403808594,0,1.2800000000000002,7367.290489745025
9,17,20.0,1.71,0.8,1.6,0.6000000000000001,12,7,4,-67.53561706542969,0,1.2800000000000002,7642.125662205146
9,18,20.0,1.71,0.8,1.0,0.6000000000000001,9,7,4,-58.6722900390625,0,1.2800000000000002,11030.324152569376
9,19,20.0,1.71,0.8,2.0,0.6000000000000001,14,7,4,-63.96242065429688,0,1.2800000000000002,15134.755525553885
9,20,20.0,1.71,0.8,1.6,0.6000000000000001,12,7,4,-102.21181030273438,0,1.2800000000000002,10213.720658596234
9,21,20.0,1.71,0.8,0.8,0.6000000000000001,8,7,4,-47.010256958007815,0,1.2800000000000002,7193.61763296297
9,22,20.0,1.71,0.8,0.8,0.6000000000000001,8,7,4,-81.93622131347657,0,1.2800000000000002,6342.341382311607
9,23,20.0,1.71,0.8,0.8,0.6000000000000001,8,7,4,-46.06984252929688,0,1.2800000000000002,7087.5154267632515
9,24,20.0,1.71,0.8,0.8,0.6000000000000001,8,7,4,-88.36175842285157,0,1.2800000000000002,778453.8126649588
9,25,20.0,1.71,0.8,0.8,0.6000000000000001,8,7,4,-105.29979248046875,0,1.2800000000000002,14311.836286722275
9,26,20.0,1.71,0.8,0.8,0.6000000000000001,8,7,4,-21.66087646484375,0,1.2800000000000002,7116.525973483278
9,27,20.0,1.71,0.8,0.8,0.6000000000000001,8,7,4,-56.84089965820313,0,1.2800000000000002,6166.98090620853
9,28,20.0,1.71,0.8,1.2000000000000002,0.6000000000000001,10,7,4,-108.93521423339844,0,1.2800000000000002,6281.7801753037065
9,29,20.0,1.71,0.8,0.8,0.6000000000000001,8,7,4,-73.14451904296875,0,1.2800000000000002,8547.208912252661
9,30,20.0,1.71,0.8,0.8,0.6000000000000001,8,7,4,-74.61474914550782,0,1.2800000000000002,7057.44895302464
9,31,20.0,1.71,0.8,0.8,0.6000000000000001,8,7,4,-36.36930389404297,0,1.2800000000000002,6916.761886187444
10,0,15.0,1.78,0.8,0.8,0.6000000000000001,8,7,4,-53.9922477722168,0,1.2800000000000002,6420.315560699856
10,1,15.0,1.78,0.8,0.8,0.6000000000000001,8,7,4,-11.466651153564452,0,1.2800000000000002,9433.559337899855
10,2,15.0,1.78,0.8,0.8,0.6000000000000001,8,7,4,-10.180339050292968,0,1.2800000000000002,5735.019121410057
10,3,15.0,1.78,0.8,0.8,0.6000000000000001,8,7,4,-21.336791229248046,0,1.2800000000000002,5801.459641381274
10,4,15.0,1.78,0.8,1.0,0.6000000000000001,9,7,4,-31.382025909423827,0,1.2800000000000002,6216.51493205655
10,5,15.0,1.78,0.8,0.8,0.6000000000000001,8,7,4,-18.052977752685546,0,1.2800000000000002,51547.55790339227
10,6,15.0,1.78,0.8,0.8,0.6000000000000001,8,7,4,3.9134757995605467,0,1.2800000000000002,2397.770660545106
10,7,15.0,1.78,0.8,0.8,0.6000000000000001,8,7,4,-15.514090728759765,0,1.2800000000000002,5827.461197551205
10,8,15.0,1.78,0.8,0.8,0.6000000000000001,8,7,4,-2.3613044738769533,0,1.2800000000000002,350461642.5454416
10,9,15.0,1.78,0.8,0.8,0.6000000000000001,8,7,4,-20.364989471435546,0,1.2800000000000002,6048.990613124117
10,10,15.0,1.78,0.8,0.8,0.6000000000000001,8,7,4,-9.7634765625,0,1.2800000000000002,5717.304701759013
10,11,15.0,1.78,0.8,0.8,0.6000000000000001,8,7,4,-34.91303939819336,0,1.2800000000000002,7973.267469276639
10,12,15.0,1.78,0.8,0.8,0.6000000000000001,8,7,4,4.588585662841797,0,1.2800000000000002,3567.9129283473735
10,13,15.0,1.78,0.8,0.8,0.6000000000000001,8,7,4,-39.005156707763675,0,1.2800000000000002,6692.433127761174
10,14,15.0,1.78,0.8,0.8,0.6000000000000001,8,7,4,-7.248442840576172,0,1.2800000000000002,9329.98515516697
10,15,15.0,1.78,0.8,0.8,0.6000000000000001,8,7,4,-9.98732681274414,0,1.2800000000000002,4928.432366507787
10,16,15.0,1.78,0.8,0.8,0.6000000000000001,8,7,4,-20.699454498291015,0,1.2800000000000002,5981.784286944199
10,17,15.0,1.78,0.8,0.8,0.6000000000000001,8,7,4,-29.27211685180664,0,1.2800000000000002,6541.663226179256
10,18,15.0,1.78,0.8,0.8,0.6000000000000001,8,7,4,-24.25521011352539,0,1.2800000000000002,7180.608751505786
10,19,15.0,1.78,0.8,0.8,0.6000000000000001,8,7,4,-27.98226089477539,0,1.2800000000000002,7952.045823404909
10,20,15.0,1.78,0.8,0.8,0.6000000000000001,8,7,4,-22.464469146728515,0,1.2800000000000002,5435.429575215433
10,21,15.0,1.78,0.8,0.8,0.6000000000000001,8,7,4,-33.84184951782227,0,1.2800000000000002,6163.515799966942
10,22,15.0,1.78,0.8,0.8,0.6000000000000001,8,7,4,-15.515433502197265,0,1.2800000000000002,15750.778533101105
10,23,15.0,1.78,0.8,0.8,0.6000000000000001,8,7,4,-24.12759323120117,0,1.2800000000000002,6909.22258218233
10,24,15.0,1.78,0.8,0.8,0.6000000000000001,8,7,4,-24.089598846435546,0,1.2800000000000002,6277.98688433734
10,25,15.0,1.78,0.8,0.8,0.6000000000000001,8,7,4,-5.232920837402344,0,1.2800000000000002,11794.827421041351
10,26,15.0,1.78,0.8,0.8,0.6000000000000001,8,7,4,-32.48133773803711,0,1.2800000000000002,6703.186809557566
10,27,15.0,1.78,0.8,0.8,0.6000000000000001,8,7,4,-48.74736709594727,0,1.2800000000000002,6357.78848007726
10,28,15.0,1.78,0.8,0.8,0.6000000000000001,8,7,4,-17.80659408569336,0,1.2800000000000002,5891.604713872814
10,29,15.0,1.78,0.8,0.8,0.6000000000000001,8,7,4,-16.628218841552734,0,1.2800000000000002,5492.362172456222
10,30,15.0,1.78,0.8,0.8,0.6000000000000001,8,7,4,-30.05781478881836,0,1.2800000000000002,385644.2949186108
10,31,15.0,1.78,0.8,0.8,0.6000000000000001,8,7,4,-34.153907012939456,0,1.2800000000000002,14253.209794587077
11,0,10.0,1.92,0.8,0.8,0.6000000000000001,8,7,4,3.6349056243896483,0,1.2800000000000002,2233.425142854141
11,1,10.0,1.92,0.8,0.8,0.6000000000000001,8,7,4,3.178782272338867,0,1.2800000000000002,1577.1738685917467
11,2,10.0,1.92,0.8,1.0,0.8,9,8,4,2.9553058624267576,0,1.2800000000000002,2921.726687687866
11,3,10.0,1.92,0.8,0.8,0.6000000000000001,8,7,4,3.1674564361572264,0,1.2800000000000002,1699.076912444642
11,4,10.0,1.92,0.8,0.8,0.6000000000000001,8,7,4,4.366474914550781,0,1.2800000000000002,1697.826105880363
11,5,10.0,1.92,0.8,0.8,0.6000000000000001,8,7,4,4.579233932495117,0,1.2800000000000002,1825.8635144631392
11,6,10.0,1.92,0.8,0.8,0.6000000000000001,8,7,4,2.6329906463623045,0,1.2800000000000002,1319.4158518060221
11,7,10.0,1.92,0.8,0.8,0.6000000000000001,8,7,4,3.3433998107910154,0,1.2800000000000002,1628.7121510816744
11,8,10.0,1.92,0.8,0.8,0.6000000000000001,8,7,4,3.9209735870361326,0,1.2800000000000002,1601.4340086125933
11,9,10.0,1.92,0.8,1.0,0.8,9,8,4,3.2046554565429686,0,1.2800000000000002,2922.67042428296
11,10,10.0,1.92,0.8,0.8,0.6000000000000001,8,7,4,3.1900375366210936,0,1.2800000000000002,1809.3638600787726
11,11,10.0,1.92,0.8,0.8,0.6000000000000001,8,7,4,2.903616714477539,0,1.2800000000000002,1404.3435464687632
11,12,10.0,1.92,0.8,0.8,0.6000000000000001,8,7,4,3.873280334472656,0,1.2800000000000002,1448.73722510777
11,13,10.0,1.92,0.8,0.8,0.6000000000000001,8,7,4,3.4822357177734373,0,1.2800000000000002,1534.3620721531317
11,14,10.0,1.92,0.8,0.8,0.6000000000000001,8,7,4,3.0251396179199217,0,1.2800000000000002,1428.6172003575748
11,15,10.0,1.92,0.8,0.8,0.6000000000000001,8,7,4,4.822346496582031,0,1.2800000000000002,2062.016304398157
11,16,10.0,1.92,0.8,0.8,0.6000000000000001,8,7,4,3.0202587127685545,0,1.2800000000000002,1799.5477780145495
11,17,10.0,1.92,0.8,0.8,0.6000000000000001,8,7,4,3.7741668701171873,0,1.2800000000000002,1620.3983072526871
11,18,10.0,1.92,0.8,0.8,0.6000000000000001,8,7,4,2.6142910003662108,0,1.2800000000000002,1525.0302031805288
11,19,10.0,1.92,0.8,0.8,0.6000000000000001,8,7,4,3.6466739654541014,0,1.2800000000000002,1875.8328620048
11,20,10.0,1.92,0.8,0.8,0.6000000000000001,8,7,4,3.4664333343505858,0,1.2800000000000002,1397.0901402880588
11,21,10.0,1.92,0.8,0.8,0.6000000000000001,8,7,4,2.2566860198974608,0,1.2800000000000002,1879.2849587020603
11,22,10.0,1.92,0.8,0.8,0.6000000000000001,8,7,4,4.4048583984375,0,1.2800000000000002,1385.3236363021613
11,23,10.0,1.92,0.8,0.8,0.6000000000000001,8,7,4,4.891619491577148,0,1.2800000000000002,1683.1230502191904
11,24,10.0,1.92,0.8,0.8,0.6000000000000001,8,7,4,4.056155014038086,0,1.2800000000000002,1699.9908998790936
11,25,10.0,1.92,0.8,0.8,0.6000000000000001,8,7,4,3.3952568054199217,0,1.2800000000000002,1695.1503393113096
11,26,10.0,1.92,0.8,1.0,0.8,9,8,4,3.3240592956542967,0,1.2800000000000002,2921.5230141800293
11,27,10.0,1.92,0.8,0.8,0.6000000000000001,8,7,4,3.5277870178222654,0,1.2800000000000002,1461.9629586217306
11,28,10.0,1.92,0.8,0.8,0.6000000000000001,8,7,4,3.0005615234375,0,1.2800000000000002,1863.4425080662634
11,29,10.0,1.92,0.8,0.8,0.6000000000000001,8,7,4,3.858906555175781,0,1.2800000000000002,1478.262212049925
11,30,10.0,1.92,0.8,0.8,0.6000000000000001,8,7,4,4.520788955688476,0,1.2800000000000002,1697.3333127676462
11,31,10.0,1.92,0.8,0.8,0.6000000000000001,8,7,4,1.7273986816406248,0,1.2800000000000002,1468.4245188184627
12,0,25.0,2.168,0.8,1.4000000000000001,1.0,11,9,4,-86.58253784179688,0,1.2800000000000002,9740.779746590795
12,1,25.0,2.168,0.8,1.2000000000000002,1.0,10,9,4,-62.60069580078125,0,1.2800000000000002,6510.623923017328
12,2,25.0,2.168,0.8,1.8,1.0,13,9,4,-132.18112487792968,0,1.2800000000000002,9392.173129211773
12,3,25.0,2.168,0.8,5.2,1.0,30,9,4,-170.67605895996093,0,1.2800000000000002,1968425.1370085543
12,4,25.0,2.168,0.8,3.2,1.0,20,9,4,-125.60823364257813,0,1.2800000000000002,11310.769165026426
12,5,25.0,2.168,0.8,1.6,1.0,12,9,4,-95.68995971679688,0,1.2800000000000002,9732.61101664607
12,6,25.0,2.168,0.8,1.2000000000000002,1.0,10,9,4,-101.53207702636719,0,1.2800000000000002,10673.40827997691
12,7,25.0,2.168,0.8,1.4000000000000001,1.0,11,9,4,-64.14775390625,0,1.2800000000000002,13092.034071416694
12,8,25.0,2.168,0.8,1.4000000000000001,1.0,11,9,4,-129.9006378173828,0,1.2800000000000002,7902.359475488505
12,9,25.0,2.168,0.8,2.6,1.0,17,9,4,-129.5143310546875,0,1.2800000000000002,21181.65786380578
12,10,25.0,2.168,0.8,1.6,1.0,12,9,4,-105.44661254882813,0,1.2800000000000002,7695.241650012972
12,11,25.0,2.168,0.8,1.2000000000000002,1.0,10,9,4,-99.85901184082032,0,1.2800000000000002,841191.5003855656
12,12,25.0,2.168,0.8,1.4000000000000001,1.0,11,9,4,-93.596728515625,0,1.2800000000000002,113304.78924805064
12,13,25.0,2.168,0.8,1.4000000000000001,1.0,11,9,4,-154.15848083496093,0,1.2800000000000002,7142.0490298877
12,14,25.0,2.168,0.8,1.8,1.0,13,9,4,-111.62892456054688,0,1.2800000000000002,69844824.53020917
12,15,25.0,2.168,0.8,1.2000000000000002,1.0,10,9,4,-82.25430603027344,0,1.2800000000000002,57307.801331069415
12,16,25.0,2.168,0.8,1.4000000000000001,1.0,11,9,4,-83.76022644042969,0,1.2800000000000002,7859.06651148421
12,17,25.0,2.168,0.8,1.4000000000000001,1.0,11,9,4,-98.89839477539063,0,1.2800000000000002,9306.322965338031
12,18,25.0,2.168,0.8,1.6,1.0,12,9,4,-166.7235137939453,0,1.2800000000000002,11450.38684907571
12,19,25.0,2.168,0.8,2.0,1.0,14,9,4,-122.41112060546875,0,1.2800000000000002,68843.44041873013
12,20,25.0,2.168,0.8,1.8,1.0,13,9,4,-110.05340881347657,0,1.2800000000000002,10355.81982821677
12,21,25.0,2.168,0.8,1.2000000000000002,1.0,10,9,4,-58.69949645996094,0,1.2800000000000002,15222.137893563744
12,22,25.0,2.168,0.8,1.2000000000000002,1.0,10,9,4,-88.03869934082032,0,1.2800000000000002,9485.880732546811
12,23,25.0,2.168,0.8,1.2000000000000002,1.0,10,9,4,-115.75686950683594,0,1.2800000000000002,7774.201882204215
12,24,25.0,2.168,0.8,1.2000000000000002,1.0,10,9,4,-63.71133728027344,0,1.2800000000000002,33239.202082043026
12,25,25.0,2.168,0.8,1.4000000000000001,1.0,11,9,4,-91.36387939453125,0,1.2800000000000002,11242.53625625419
12,26,25.0,2.168,0.8,1.6,1.0,12,9,4,-115.51880187988282,0,1.2800000000000002,87312.7063946551
12,27,25.0,2.168,0.8,1.8,1.0,13,9,4,-128.27420349121093,0,1.2800000000000002,10758.077903245789
12,28,25.0,2.168,0.8,2.0,1.0,14,9,4,-136.66180725097655,0,1.2800000000000002,19077.25805524634
12,29,25.0,2.168,0.8,3.6,1.0,22,9,4,-117.83246154785157,0,1.2800000000000002,8844.911095743777
12,30,25.0,2.168,0.8,1.2000000000000002,1.0,10,9,4,-98.74637145996094,0,1.2800000000000002,169080.04439112567
12,31,25.0,2.168,0.8,1.4000000000000001,1.0,11,9,4,-136.85367126464843,0,1.2800000000000002,70851.84660195606
13,0,20.0,2.21,0.8,1.4000000000000001,0.8,11,8,4,-118.02064819335938,0,1.2800000000000002,8365.150998819501
13,1,20.0,2.21,0.8,1.0,0.8,9,8,4,-50.48671264648438,0,1.2800000000000002,8180.545906478108
13,2,20.0,2.21,0.8,1.4000000000000001,0.8,11,8,4,-97.91815490722657,0,1.2800000000000002,8994.510556404968
13,3,20.0,2.21,0.8,1.0,0.8,9,8,4,-58.7589599609375,0,1.2800000000000002,2310.6584240195307
13,4,20.0,2.21,0.8,1.2000000000000002,0.8,10,8,4,-109.096240234375,0,1.2800000000000002,16162359.387967994
13,5,20.0,2.21,0.8,1.2000000000000002,0.8,10,8,4,-62.02614135742188,0,1.2800000000000002,485673.29738032253
13,6,20.0,2.21,0.8,1.0,0.8,9,8,4,-52.69241638183594,0,1.2800000000000002,19206.491744827217
13,7,20.0,2.21,0.8,1.0,0.8,9,8,4,-47.15037841796875,0,1.2800000000000002,11193.272175937838
13,8,20.0,2.21,0.8,1.2000000000000002,0.8,10,8,4,-48.402529907226565,0,1.2800000000000002,21880.43013313619
13,9,20.0,2.21,0.8,1.0,0.8,9,8,4,-38.35254974365235,0,1.2800000000000002,6634.84834467122
13,10,20.0,2.21,0.8,1.0,0.8,9,8,4,-62.55948181152344,0,1.2800000000000002,7672.435978594642
13,11,20.0,2.21,0.8,1.6,0.8,12,8,4,-62.3680908203125,0,1.2800000000000002,7661.56152196719
13,12,20.0,2.21,0.8,1.0,0.8,9,8,4,5.50330810546875,0,1.2800000000000002,2164.3177334516995
13,13,20.0,2.21,0.8,1.0,0.8,9,8,4,-27.96373291015625,0,1.2800000000000002,3480.2831115766676
13,14,20.0,2.21,0.8,1.2000000000000002,0.8,10,8,4,-86.94447631835938,0,1.2800000000000002,9560.50091502911
13,15,20.0,2.21,0.8,1.0,0.8,9,8,4,-27.96917266845703,0,1.2800000000000002,8063.907332825345
13,16,20.0,2.21,0.8,1.2000000000000002,0.8,10,8,4,-71.17099304199219,0,1.2800000000000002,7985.442008490905
13,17,20.0,2.21,0.8,1.2000000000000002,0.8,10,8,4,-56.1195556640625,0,1.2800000000000002,8772.125506887265
13,18,20.0,2.21,0.8,1.2000000000000002,0.8,10,8,4,-45.65237731933594,0,1.2800000000000002,2893.690575717771
13,19,20.0,2.21,0.8,1.0,0.8,9,8,4,-77.36935729980469,0,1.2800000000000002,3144.99645118347
13,20,20.0,2.21,0.8,1.0,0.8,9,8,4,-53.61458129882813,0,1.2800000000000002,74763.26558246963
13,21,20.0,2.21,0.8,1.8,0.8,13,8,4,-65.04805297851563,0,1.2800000000000002,26340.003365401295
13,22,20.0,2.21,0.8,1.2000000000000002,0.8,10,8,4,-18.925181579589843,0,1.2800000000000002,4117.728539004598
13,23,20.0,2.21,0.8,1.0,0.8,9,8,4,-64.87842102050782,0,1.2800000000000002,7727.079875596597
13,24,20.0,2.21,0.8,1.2000000000000002,0.8,10,8,4,-28.814593505859374,0,1.2800000000000002,22118.54348785368
13,25,20.0,2.21,0.8,1.0,0.8,9,8,4,-65.2904541015625,0,1.2800000000000002,7869.551334876654
13,26,20.0,2.21,0.8,1.4000000000000001,0.8,11,8,4,-50.29611511230469,0,1.2800000000000002,22525.982457008264
13,27,20.0,2.21,0.8,1.4000000000000001,0.8,11,8,4,-63.56906433105469,0,1.2800000000000002,7823.544093160673
13,28,20.0,2.21,0.8,1.0,0.8,9,8,4,-53.45579833984375,0,1.2800000000000002,8804.698692179718
13,29,20.0,2.21,0.8,1.0,0.8,9,8,4,-49.32083435058594,0,1.2800000000000002,7909.599159988639
13,30,20.0,2.21,0.8,1.4000000000000001,0.8,11,8,4,-53.392520141601565,0,1.2800000000000002,7287.15198138421
