exp,seed,v0,thw0,lead_onset_t,rt_brake,rt_replan,brake_onset_idx,replan_onset_idx,lead_onset_idx,min_gap,collided,eps_pre_median,eps_max
7,7,10.0,1.42,0.8,0.8,0.6000000000000001,8,7,4,1.9166229248046873,0,0.0,3327.987970113268
7,8,10.0,1.42,0.8,0.8,0.6000000000000001,8,7,4,1.8207672119140623,0,0.0,3334.6023285234387
7,9,10.0,1.42,0.8,0.8,0.6000000000000001,8,7,4,0.7349117279052733,0,0.0,4770.463614665944
7,10,10.0,1.42,0.8,0.8,0.6000000000000001,8,7,4,2.2851818084716795,0,0.0,3422.725936969073
7,11,10.0,1.42,0.8,0.8,0.6000000000000001,8,7,4,1.2151782989501951,0,0.0,3307.4808425729725
7,12,10.0,1.42,0.8,0.8,0.6000000000000001,8,7,4,2.2508190155029295,0,0.0,3422.9055901187576
7,13,10.0,1.42,0.8,0.8,0.6000000000000001,8,7,4,1.3219478607177733,0,0.0,3422.4900063757705
7,14,10.0,1.42,0.8,0.8,0.6000000000000001,8,7,4,1.8198898315429686,0,0.0,3423.141363275049
7,15,10.0,1.42,0.8,0.8,0.6000000000000001,8,7,4,1.7732227325439451,0,0.0,3381.0426789585836
7,16,10.0,1.42,0.8,0.8,0.6000000000000001,8,7,4,1.9755332946777342,0,0.0,3301.373530756906
7,17,10.0,1.42,0.8,0.8,0.6000000000000001,8,7,4,1.3402355194091795,0,0.0,4573.838314555134
7,18,10.0,1.42,0.8,0.8,0.6000000000000001,8,7,4,1.1598060607910154,0,0.0,3343.074621974333
7,19,10.0,1.42,0.8,0.8,0.6000000000000001,8,7,4,1.8227413177490233,0,0.0,3405.2986947502227
7,20,10.0,1.42,0.8,0.8,0.6000000000000001,8,7,4,1.3768680572509764,0,0.0,4576.099891829077
7,21,10.0,1.42,0.8,0.8,0.6000000000000001,8,7,4,1.7557704925537108,0,0.0,3427.9430156606095
7,22,10.0,1.42,0.8,0.8,0.6000000000000001,8,7,4,1.7643402099609373,0,0.0,3422.0851780909397
7,23,10.0,1.42,0.8,0.8,0.6000000000000001,8,7,4,1.5860717773437498,0,0.0,3422.1332388552673
7,24,10.0,1.42,0.8,0.8,0.6000000000000001,8,7,4,1.4229209899902342,0,0.0,3424.234083005291
7,25,10.0,1.42,0.8,0.8,0.6000000000000001,8,7,4,1.8057106018066404,0,0.0,3322.029168615045
7,26,10.0,1.42,0.8,0.8,0.6000000000000001,8,7,4,2.1542842864990233,0,0.0,3430.261804169803
7,27,10.0,1.42,0.8,0.8,0.6000000000000001,8,7,4,2.0616825103759764,0,0.0,3424.3070502802098
7,28,10.0,1.42,0.8,0.8,0.6000000000000001,8,7,4,2.424996185302734,0,0.0,3427.304199324919
7,29,10.0,1.42,0.8,0.8,0.6000000000000001,8,7,4,2.1904361724853514,0,0.0,3424.723375144775
7,30,10.0,1.42,0.8,0.8,0.6000000000000001,8,7,4,1.7589500427246092,0,0.0,3366.3574370106544
7,31,10.0,1.42,0.8,0.8,0.6000000000000001,8,7,4,2.773905563354492,0,0.0,3384.2440389882763
8,0,25.0,1.668,0.8,1.4000000000000001,0.8,11,8,4,-178.19491882324218,0,0.0,70221.59162679431
8,1,25.0,1.668,0.8,1.0,0.8,9,8,4,-115.57654113769532,0,0.0,7537.925188198742
8,2,25.0,1.668,0.8,1.4000000000000001,0.8,11,8,4,-119.24354858398438,0,0.0,15847.551616297453
8,3,25.0,1.668,0.8,1.0,0.8,9,8,4,-98.05693359375,0,0.0,15347.024055010072
8,4,25.0,1.668,0.8,2.8000000000000003,0.8,18,8,4,-135.13132019042968,0,0.0,18099.74020229189
8,5,25.0,1.668,0.8,1.2000000000000002,0.8,10,8,4,-101.52858276367188,0,0.0,12547.217239939931
8,6,25.0,1.668,0.8,1.8,0.8,13,8,4,-149.14337463378905,0,0.0,15148.910510899088
8,7,25.0,1.668,0.8,1.2000000000000002,0.8,10,8,4,-87.61307067871094,0,0.0,16232.74829766664
8,8,25.0,1.668,0.8,1.0,0.8,9,8,4,-158.86297912597655,0,0.0,6847.931406806818
8,9,25.0,1.668,0.8,1.4000000000000001,0.8,11,8,4,-123.23240966796875,0,0.0,7171.105322148869
8,10,25.0,1.668,0.8,2.0,0.8,14,8,4,-131.64895935058593,0,0.0,15793.210451762232
8,11,25.0,1.668,0.8,2.2,0.8,15,8,4,-187.08771057128905,0,0.0,15034.15832531414
8,12,25.0,1.668,0.8,1.0,0.8,9,8,4,-109.652392578125,0,0.0,9355.718404699235
8,13,25.0,1.668,0.8,1.0,0.8,9,8,4,-157.91067810058593,0,0.0,17664.3066445508
8,14,25.0,1.668,0.8,1.0,0.8,9,8,4,-121.56970520019532,0,0.0,16077.373851565053
8,15,25.0,1.668,0.8,1.6,0.8,12,8,4,-147.34909362792968,0,0.0,7741.255827090417
8,16,25.0,1.668,0.8,1.0,0.8,9,8,4,-57.15481872558594,0,0.0,7818.572228719887
8,17,25.0,1.668,0.8,1.0,0.8,9,8,4,-110.72836608886719,0,0.0,8741.095905912462
8,18,25.0,1.668,0.8,1.6,0.8,12,8,4,-131.48668212890624,0,0.0,16546.882917379015
8,19,25.0,1.668,0.8,1.4000000000000001,0.8,11,8,4,-108.25136108398438,0,0.0,8491.803668722541
8,20,25.0,1.668,0.8,1.4000000000000001,0.8,11,8,4,-155.84210510253905,0,0.0,16108.264552483786
8,21,25.0,1.668,0.8,3.2,0.8,20,8,4,-137.24765319824218,0,0.0,32566.251964631592
8,22,25.0,1.668,0.8,2.6,0.8,17,8,4,-131.16673583984374,0,0.0,352409.7918445704
8,23,25.0,1.668,0.8,1.0,0.8,9,8,4,-84.18896789550782,0,0.0,15863.286880746866
8,24,25.0,1.668,0.8,2.8000000000000003,0.8,18,8,4,-188.39993591308593,0,0.0,38171.01254409434
8,25,25.0,1.668,0.8,1.0,0.8,9,8,4,-70.3513671875,0,0.0,16999.342718532745
8,26,25.0,1.668,0.8,1.8,0.8,13,8,4,-171.52249450683593,0,0.0,16735.973079477753
8,27,25.0,1.668,0.8,1.2000000000000002,0.8,10,8,4,-102.23312683105469,0,0.0,33847.92290255272
8,28,25.0,1.668,0.8,1.4000000000000001,0.8,11,8,4,-100.28168029785157,0,0.0,15293.83967409803
8,29,25.0,1.668,0.8,1.2000000000000002,0.8,10,8,4,-160.25174255371093,0,0.0,17532.321459999323
8,30,25.0,1.668,0.8,1.2000000000000002,0.8,10,8,4,-80.61902160644532,0,0.0,8564.44643794343
8,31,25.0,1.668,0.8,1.8,0.8,13,8,4,-179.8042022705078,0,0.0,16049.169252908523
9,0,20.0,1.71,0.8,0.8,0.6000000000000001,8,7,4,-109.49660034179688,0,0.0,6954.04683134323
9,1,20.0,1.71,0.8,1.0,0.6000000000000001,9,7,4,-68.65637512207032,0,0.0,37724.00476666267
9,2,20.0,1.71,0.8,1.4000000000000001,0.6000000000000001,11,7,4,-97.37977905273438,0,0.0,6878.204595935387
9,3,20.0,1.71,0.8,0.8,0.6000000000000001,8,7,4,-20.5328857421875,0,0.0,2581.5314287005713
9,4,20.0,1.71,0.8,1.2000000000000002,0.6000000000000001,10,7,4,-82.39328308105469,0,0.0,197329.9349601036
9,5,20.0,1.71,0.8,0.8,0.6000000000000001,8,7,4,-48.432734680175784,0,0.0,7848.54258602184
9,6,20.0,1.71,0.8,0.8,0.6000000000000001,8,7,4,-41.93387908935547,0,0.0,7096.995647459032
9,7,20.0,1.71,0.8,0.8,0.6000000000000001,8,7,4,-56.313479614257815,0,0.0,6748.116021019092
9,8,20.0,1.71,0.8,0.8,0.6000000000000001,8,7,4,-57.18611450195313,0,0.0,7484.419406308346
9,9,20.0,1.71,0.8,1.4000000000000001,0.6000000000000001,11,7,4,-66.15855712890625,0,0.0,13699.003464534779
9,10,20.0,1.71,0.8,1.2000000000000002,0.6000000000000001,10,7,4,-102.69372863769532,0,0.0,7194.648187145686
9,11,20.0,1.71,0.8,1.0,0.6000000000000001,9,7,4,-59.503848266601565,0,0.0,7730.1509147394
9,12,20.0,1.71,0.8,0.8,0.6000000000000001,8,7,4,-131.969775390625,0,0.0,8587.853339101634
9,13,20.0,1.71,0.8,0.8,0.6000000000000001,8,7,4,-88.84064025878907,0,0.0,8237.876987270936
9,14,20.0,1.71,0.8,0.8,0.6000000000000001,8,7,4,-80.30829162597657,0,0.0,19741.90692526731
9,15,20.0,1.71,0.8,0.8,0.6000000000000001,8,7,4,-59.2029296875,0,0.0,7670.8527178169215
9,16,20.0,1.71,0.8,1.0,0.6000000000000001,9,7,4,-78.73001403808594,0,0.0,7320.938559766458
9,17,20.0,1.71,0.8,1.6,0.6000000000000001,12,7,4,-67.53561706542969,0,0.0,7596.185285786085
9,18,20.0,1.71,0.8,1.0,0.6000000000000001,9,7,4,-58.6722900390625,0,0.0,11030.324152569376
9,19,20.0,1.71,0.8,2.0,0.6000000000000001,14,7,4,-63.96242065429688,0,0.0,15134.755525553885
9,20,20.0,1.71,0.8,1.6,0.6000000000000001,12,7,4,-102.21181030273438,0,0.0,10215.520635225634
9,21,20.0,1.71,0.8,0.8,0.6000000000000001,8,7,4,-47.010256958007815,0,0.0,7148.751348701708
9,22,20.0,1.71,0.8,0.8,0.6000000000000001,8,7,4,-81.93622131347657,0,0.0,6289.558016140997
9,23,20.0,1.71,0.8,0.8,0.6000000000000001,8,7,4,-46.06984252929688,0,0.0,6999.083548125084
9,24,20.0,1.71,0.8,0.8,0.6000000000000001,8,7,4,-88.36175842285157,0,0.0,778453.8126649588
9,25,20.0,1.71,0.8,0.8,0.6000000000000001,8,7,4,-105.29979248046875,0,0.0,14405.602772859658
9,26,20.0,1.71,0.8,0.8,0.6000000000000001,8,7,4,-21.66087646484375,0,0.0,7069.880707718956
9,27,20.0,1.71,0.8,0.8,0.6000000000000001,8,7,4,-56.84089965820313,0,0.0,6105.919704199322
9,28,20.0,1.71,0.8,1.2000000000000002,0.6000000000000001,10,7,4,-108.93521423339844,0,0.0,6225.69849470143
9,29,20.0,1.71,0.8,0.8,0.6000000000000001,8,7,4,-73.14451904296875,0,0.0,8528.178910160539
9,30,20.0,1.71,0.8,0.8,0.6000000000000001,8,7,4,-74.61474914550782,0,0.0,7012.162594084053
9,31,20.0,1.71,0.8,0.8,0.6000000000000001,8,7,4,-36.36930389404297,0,0.0,6873.043973890634
10,0,15.0,1.78,0.8,0.8,0.6000000000000001,8,7,4,-53.9922477722168,0,0.0,6367.2709570371135
10,1,15.0,1.78,0.8,0.8,0.6000000000000001,8,7,4,-11.466651153564452,0,0.0,9433.559337899855
10,2,15.0,1.78,0.8,0.8,0.6000000000000001,8,7,4,-10.180339050292968,0,0.0,5735.019121410057
10,3,15.0,1.78,0.8,0.8,0.6000000000000001,8,7,4,-21.336791229248046,0,0.0,5735.141195305556
10,4,15.0,1.78,0.8,1.0,0.6000000000000001,9,7,4,-31.382025909423827,0,0.0,6298.365612735418
10,5,15.0,1.78,0.8,0.8,0.6000000000000001,8,7,4,-18.052977752685546,0,0.0,51547.55790339227
10,6,15.0,1.78,0.8,0.8,0.6000000000000001,8,7,4,3.9134757995605467,0,0.0,2397.770660545106
10,7,15.0,1.78,0.8,0.8,0.6000000000000001,8,7,4,-15.514090728759765,0,0.0,5770.423243561395
10,8,15.0,1.78,0.8,0.8,0.6000000000000001,8,7,4,-2.3613044738769533,0,0.0,350461642.5454416
10,9,15.0,1.78,0.8,0.8,0.6000000000000001,8,7,4,-20.364989471435546,0,0.0,5995.100099191762
10,10,15.0,1.78,0.8,0.8,0.6000000000000001,8,7,4,-9.7634765625,0,0.0,5685.883231731432
10,11,15.0,1.78,0.8,0.8,0.6000000000000001,8,7,4,-34.91303939819336,0,0.0,7973.267469276639
10,12,15.0,1.78,0.8,0.8,0.6000000000000001,8,7,4,4.588585662841797,0,0.0,3567.9129283473735
10,13,15.0,1.78,0.8,0.8,0.6000000000000001,8,7,4,-39.005156707763675,0,0.0,6654.360955991071
10,14,15.0,1.78,0.8,0.8,0.6000000000000001,8,7,4,-7.248442840576172,0,0.0,9329.98515516697
10,15,15.0,1.78,0.8,0.8,0.6000000000000001,8,7,4,-9.98732681274414,0,0.0,4898.448090097126
10,16,15.0,1.78,0.8,0.8,0.6000000000000001,8,7,4,-20.699454498291015,0,0.0,5957.783280770157
10,17,15.0,1.78,0.8,0.8,0.6000000000000001,8,7,4,-29.27211685180664,0,0.0,6522.13149396541
10,18,15.0,1.78,0.8,0.8,0.6000000000000001,8,7,4,-24.25521011352539,0,0.0,7116.230914265285
10,19,15.0,1.78,0.8,0.8,0.6000000000000001,8,7,4,-27.98226089477539,0,0.0,7952.045823404909
10,20,15.0,1.78,0.8,0.8,0.6000000000000001,8,7,4,-22.464469146728515,0,0.0,5394.998158728142
10,21,15.0,1.78,0.8,0.8,0.6000000000000001,8,7,4,-33.84184951782227,0,0.0,6126.263827630557
10,22,15.0,1.78,0.8,0.8,0.6000000000000001,8,7,4,-15.515433502197265,0,0.0,15750.778533101105
10,23,15.0,1.78,0.8,0.8,0.6000000000000001,8,7,4,-24.12759323120117,0,0.0,6847.716745018694
10,24,15.0,1.78,0.8,0.8,0.6000000000000001,8,7,4,-24.089598846435546,0,0.0,6226.086844709662
10,25,15.0,1.78,0.8,0.8,0.6000000000000001,8,7,4,-5.232920837402344,0,0.0,11794.827421041351
10,26,15.0,1.78,0.8,0.8,0.6000000000000001,8,7,4,-32.48133773803711,0,0.0,6664.760755570156
10,27,15.0,1.78,0.8,0.8,0.6000000000000001,8,7,4,-48.74736709594727,0,0.0,6294.875906909934
10,28,15.0,1.78,0.8,0.8,0.6000000000000001,8,7,4,-17.80659408569336,0,0.0,5806.917222477317
10,29,15.0,1.78,0.8,0.8,0.6000000000000001,8,7,4,-16.628218841552734,0,0.0,5443.495907628119
10,30,15.0,1.78,0.8,0.8,0.6000000000000001,8,7,4,-30.05781478881836,0,0.0,385644.2949186108
10,31,15.0,1.78,0.8,0.8,0.6000000000000001,8,7,4,-34.153907012939456,0,0.0,14253.209794587077
11,0,10.0,1.92,0.8,0.8,0.6000000000000001,8,7,4,3.6349056243896483,0,0.0,2233.425142854141
11,1,10.0,1.92,0.8,0.8,0.6000000000000001,8,7,4,3.178782272338867,0,0.0,1577.1738685917467
11,2,10.0,1.92,0.8,1.0,0.8,9,8,4,2.9553058624267576,0,0.0,2921.726687687866
11,3,10.0,1.92,0.8,0.8,0.6000000000000001,8,7,4,3.1674564361572264,0,0.0,1699.076912444642
11,4,10.0,1.92,0.8,0.8,0.6000000000000001,8,7,4,4.366474914550781,0,0.0,1697.826105880363
11,5,10.0,1.92,0.8,0.8,0.6000000000000001,8,7,4,4.579233932495117,0,0.0,1825.8635144631392
11,6,10.0,1.92,0.8,0.8,0.6000000000000001,8,7,4,2.6329906463623045,0,0.0,1319.4158518060221
11,7,10.0,1.92,0.8,0.8,0.6000000000000001,8,7,4,3.3433998107910154,0,0.0,1628.7121510816744
11,8,10.0,1.92,0.8,0.8,0.6000000000000001,8,7,4,3.9209735870361326,0,0.0,1601.4340086125933
11,9,10.0,1.92,0.8,1.0,0.8,9,8,4,3.2046554565429686,0,0.0,2922.67042428296
11,10,10.0,1.92,0.8,0.8,0.6000000000000001,8,7,4,3.1900375366210936,0,0.0,1809.3638600787726
11,11,10.0,1.92,0.8,0.8,0.6000000000000001,8,7,4,2.903616714477539,0,0.0,1404.3435464687632
11,12,10.0,1.92,0.8,0.8,0.6000000000000001,8,7,4,3.873280334472656,0,0.0,1448.73722510777
11,13,10.0,1.92,0.8,0.8,0.6000000000000001,8,7,4,3.4822357177734373,0,0.0,1534.3620721531317
11,14,10.0,1.92,0.8,0.8,0.6000000000000001,8,7,4,3.0251396179199217,0,0.0,1428.6172003575748
11,15,10.0,1.92,0.8,0.8,0.6000000000000001,8,7,4,4.822346496582031,0,0.0,2062.016304398157
11,16,10.0,1.92,0.8,0.8,0.6000000000000001,8,7,4,3.0202587127685545,0,0.0,1799.5477780145495
11,17,10.0,1.92,0.8,0.8,0.6000000000000001,8,7,4,3.7741668701171873,0,0.0,1620.3983072526871
11,18,10.0,1.92,0.8,0.8,0.6000000000000001,8,7,4,2.6142910003662108,0,0.0,1525.0302031805288
11,19,10.0,1.92,0.8,0.8,0.6000000000000001,8,7,4,3.6466739654541014,0,0.0,1875.8328620048
11,20,10.0,1.92,0.8,0.8,0.6000000000000001,8,7,4,3.4664333343505858,0,0.0,1397.0901402880588
11,21,10.0,1.92,0.8,0.8,0.6000000000000001,8,7,4,2.2566860198974608,0,0.0,1879.2849587020603
11,22,10.0,1.92,0.8,0.8,0.6000000000000001,8,7,4,4.4048583984375,0,0.0,1385.3236363021613
11,23,10.0,1.92,0.8,0.8,0.6000000000000001,8,7,4,4.891619491577148,0,0.0,1683.1230502191904
11,24,10.0,1.92,0.8,0.8,0.6000000000000001,8,7,4,4.056155014038086,0,0.0,1699.9908998790936
11,25,10.0,1.92,0.8,0.8,0.6000000000000001,8,7,4,3.3952568054199217,0,0.0,1695.1503393113096
11,26,10.0,1.92,0.8,1.0,0.8,9,8,4,3.3240592956542967,0,0.0,2921.5230141800293
11,27,10.0,1.92,0.8,0.8,0.6000000000000001,8,7,4,3.5277870178222654,0,0.0,1461.9629586217306
11,28,10.0,1.92,0.8,0.8,0.6000000000000001,8,7,4,3.0005615234375,0,0.0,1863.4425080662634
11,29,10.0,1.92,0.8,0.8,0.6000000000000001,8,7,4,3.858906555175781,0,0.0,1478.262212049925
11,30,10.0,1.92,0.8,0.8,0.6000000000000001,8,7,4,4.520788955688476,0,0.0,1697.3333127676462
11,31,10.0,1.92,0.8,0.8,0.6000000000000001,8,7,4,1.7273986816406248,0,0.0,1468.4245188184627
12,0,25.0,2.168,0.8,1.4000000000000001,1.0,11,9,4,-86.58253784179688,0,0.0,9740.779746590795
12,1,25.0,2.168,0.8,1.2000000000000002,1.0,10,9,4,-62.60069580078125,0,0.0,16510.62392301733
12,2,25.0,2.168,0.8,1.8,1.0,13,9,4,-132.18112487792968,0,0.0,15463.866515984731
12,3,25.0,2.168,0.8,5.2,1.0,30,9,4,-170.67605895996093,0,0.0,1978425.1370085543
12,4,25.0,2.168,0.8,3.2,1.0,20,9,4,-125.60823364257813,0,0.0,11268.367378955458
12,5,25.0,2.168,0.8,1.6,1.0,12,9,4,-95.68995971679688,0,0.0,16091.087049631062
12,6,25.0,2.168,0.8,1.2000000000000002,1.0,10,9,4,-101.53207702636719,0,0.0,15693.836472007535
12,7,25.0,2.168,0.8,1.4000000000000001,1.0,11,9,4,-64.14775390625,0,0.0,16254.587481984998
12,8,25.0,2.168,0.8,1.4000000000000001,1.0,11,9,4,-129.9006378173828,0,0.0,16775.144867596122
12,9,25.0,2.168,0.8,2.6,1.0,17,9,4,-129.5143310546875,0,0.0,21181.65786380578
12,10,25.0,2.168,0.8,1.6,1.0,12,9,4,-105.44661254882813,0,0.0,7648.177915019546
12,11,25.0,2.168,0.8,1.2000000000000002,1.0,10,9,4,-99.85901184082032,0,0.0,841277.5645354511
12,12,25.0,2.168,0.8,1.4000000000000001,1.0,11,9,4,-93.596728515625,0,0.0,113375.99762198424
12,13,25.0,2.168,0.8,1.4000000000000001,1.0,11,9,4,-154.15848083496093,0,0.0,16999.35224717115
12,14,25.0,2.168,0.8,1.8,1.0,13,9,4,-111.62892456054688,0,0.0,69844824.53020917
12,15,25.0,2.168,0.8,1.2000000000000002,1.0,10,9,4,-82.25430603027344,0,0.0,57307.801331069415
12,16,25.0,2.168,0.8,1.4000000000000001,1.0,11,9,4,-83.76022644042969,0,0.0,7841.687489167284
12,17,25.0,2.168,0.8,1.4000000000000001,1.0,11,9,4,-98.89839477539063,0,0.0,9245.777446238551
12,18,25.0,2.168,0.8,1.6,1.0,12,9,4,-166.7235137939453,0,0.0,15504.10768540915
12,19,25.0,2.168,0.8,2.0,1.0,14,9,4,-122.41112060546875,0,0.0,78843.44041873013
12,20,25.0,2.168,0.8,1.8,1.0,13,9,4,-110.05340881347657,0,0.0,10351.226542579558
12,21,25.0,2.168,0.8,1.2000000000000002,1.0,10,9,4,-58.69949645996094,0,0.0,25222.137893563748
12,22,25.0,2.168,0.8,1.2000000000000002,1.0,10,9,4,-88.03869934082032,0,0.0,9427.019581948773
12,23,25.0,2.168,0.8,1.2000000000000002,1.0,10,9,4,-115.75686950683594,0,0.0,17774.201882204216
12,24,25.0,2.168,0.8,1.2000000000000002,1.0,10,9,4,-63.71133728027344,0,0.0,33239.202082043026
12,25,25.0,2.168,0.8,1.4000000000000001,1.0,11,9,4,-91.36387939453125,0,0.0,11230.739003872828
12,26,25.0,2.168,0.8,1.6,1.0,12,9,4,-115.51880187988282,0,0.0,97312.7063946551
12,27,25.0,2.168,0.8,1.8,1.0,13,9,4,-128.27420349121093,0,0.0,20758.07790324579
12,28,25.0,2.168,0.8,2.0,1.0,14,9,4,-136.66180725097655,0,0.0,29077.25805524634
12,29,25.0,2.168,0.8,3.6,1.0,22,9,4,-117.83246154785157,0,0.0,18844.91109574378
12,30,25.0,2.168,0.8,1.2000000000000002,1.0,10,9,4,-98.74637145996094,0,0.0,169080.04439112567
12,31,25.0,2.168,0.8,1.4000000000000001,1.0,11,9,4,-136.85367126464843,0,0.0,70851.84660195606
13,0,20.0,2.21,0.8,1.4000000000000001,0.8,11,8,4,-118.02064819335938,0,0.0,8329.013634544817
13,1,20.0,2.21,0.8,1.0,0.8,9,8,4,-50.48671264648438,0,0.0,8140.625594205205
13,2,20.0,2.21,0.8,1.4000000000000001,0.8,11,8,4,-97.91815490722657,0,0.0,8988.238233569844
13,3,20.0,2.21,0.8,1.0,0.8,9,8,4,-58.7589599609375,0,0.0,2310.6584240195307
13,4,20.0,2.21,0.8,1.2000000000000002,0.8,10,8,4,-109.096240234375,0,0.0,16162407.16986298
13,5,20.0,2.21,0.8,1.2000000000000002,0.8,10,8,4,-62.02614135742188,0,0.0,485694.59293731523
13,6,20.0,2.21,0.8,1.0,0.8,9,8,4,-52.69241638183594,0,0.0,19206.491744827217
13,7,20.0,2.21,0.8,1.0,0.8,9,8,4,-47.15037841796875,0,0.0,11193.272175937838
13,8,20.0,2.21,0.8,1.2000000000000002,0.8,10,8,4,-48.402529907226565,0,0.0,21880.43013313619
13,9,20.0,2.21,0.8,1.0,0.8,9,8,4,-38.35254974365235,0,0.0,6634.84834467122
13,10,20.0,2.21,0.8,1.0,0.8,9,8,4,-62.55948181152344,0,0.0,7637.968578517425
13,11,20.0,2.21,0.8,1.6,0.8,12,8,4,-62.3680908203125,0,0.0,7603.529238276
13,12,20.0,2.21,0.8,1.0,0.8,9,8,4,5.50330810546875,0,0.0,2164.3177334516995
13,13,20.0,2.21,0.8,1.0,0.8,9,8,4,-27.96373291015625,0,0.0,3480.2831115766676
13,14,20.0,2.21,0.8,1.2000000000000002,0.8,10,8,4,-86.94447631835938,0,0.0,9509.486139353472
13,15,20.0,2.21,0.8,1.0,0.8,9,8,4,-27.96917266845703,0,0.0,8018.466100610053
13,16,20.0,2.21,0.8,1.2000000000000002,0.8,10,8,4,-71.17099304199219,0,0.0,7973.029070077357
13,17,20.0,2.21,0.8,1.2000000000000002,0.8,10,8,4,-56.1195556640625,0,0.0,8751.686024169225
13,18,20.0,2.21,0.8,1.2000000000000002,0.8,10,8,4,-45.65237731933594,0,0.0,2893.690575717771
13,19,20.0,2.21,0.8,1.0,0.8,9,8,4,-77.36935729980469,0,0.0,3144.99645118347
13,20,20.0,2.21,0.8,1.0,0.8,9,8,4,-53.61458129882813,0,0.0,74763.26558246963
13,21,20.0,2.21,0.8,1.8,0.8,13,8,4,-65.04805297851563,0,0.0,26340.003365401295
13,22,20.0,2.21,0.8,1.2000000000000002,0.8,10,8,4,-18.925181579589843,0,0.0,4371.228520407949
13,23,20.0,2.21,0.8,1.0,0.8,9,8,4,-64.87842102050782,0,0.0,7707.689918910582
13,24,20.0,2.21,0.8,1.2000000000000002,0.8,10,8,4,-28.814593505859374,0,0.0,22118.54348785368
13,25,20.0,2.21,0.8,1.0,0.8,9,8,4,-65.2904541015625,0,0.0,7869.551334876654
13,26,20.0,2.21,0.8,1.4000000000000001,0.8,11,8,4,-50.29611511230469,0,0.0,22525.982457008264
13,27,20.0,2.21,0.8,1.4000000000000001,0.8,11,8,4,-63.56906433105469,0,0.0,7792.300928142202
13,28,20.0,2.21,0.8,1.0,0.8,9,8,4,-53.45579833984375,0,0.0,8804.698692179718
13,29,20.0,2.21,0.8,1.0,0.8,9,8,4,-49.32083435058594,0,0.0,7894.286753805782
13,30,20.0,2.21,0.8,1.4000000000000001,0.8,11,8,4,-53.392520141601565,0,0.0,7228.001515041803
13,31,20.0,2.21,0.8,1.0,0.8,9,8,4,-82.757861328125,0,0.0,9698.582117564414
14,0,15.0,2.28,0.8,1.0,0.8,9,8,4,-5.811068725585938,0,0.0,2191.10851079572
14,1,15.0,2.28,0.8,1.0,0.8,9,8,4,-31.408526611328124,0,0.0,6195.516457090584
14,2,15.0,2.28,0.8,1.0,0.8,9,8,4,4.305046844482422,0,0.0,2444.4207337612634
14,3,15.0,2.28,0.8,1.0,0.8,9,8,4,1.9977462768554686,0,0.0,2460.9420120377936
14,4,15.0,2.28,0.8,1.4000000000000001,0.8,11,8,4,-29.560000610351562,0,0.0,7183.689098952221
14,5,15.0,2.28,0.8,1.2000000000000002,0.8,10,8,4,-66.27718658447266,0,0.0,15626.77719749408
14,6,15.0,2.28,0.8,1.0,0.8,9,8,4,-16.863406372070312,0,0.0,76666.05432408443
14,7,15.0,2.28,0.8,1.0,0.8,9,8,4,-39.42703552246094,0,0.0,17148.402073272846
14,8,15.0,2.28,0.8,1.0,0.8,9,8,4,12.774281311035157,0,0.0,3070.625924672453
14,9,15.0,2.28,0.8,1.0,0.8,9,8,4,-24.037944030761718,0,0.0,5056.144998361215
14,10,15.0,2.28,0.8,1.0,0.8,9,8,4,-29.331584167480468,0,0.0,6082.188004395075
14,11,15.0,2.28,0.8,1.0,0.8,9,8,4,2.0428703308105467,0,0.0,2153.479049902549
14,12,15.0,2.28,0.8,1.0,0.8,9,8,4,6.242642211914062,0,0.0,1987.4334906721983
14,13,15.0,2.28,0.8,1.0,0.8,9,8,4,-15.988749694824218,0,0.0,2609.778372392848
14,14,15.0,2.28,0.8,1.0,0.8,9,8,4,-42.91163177490235,0,0.0,6190.247207264795
14,15,15.0,2.28,0.8,1.0,0.8,9,8,4,-6.290438842773438,0,0.0,6262.038091376072
14,16,15.0,2.28,0.8,1.0,0.8,9,8,4,-32.038325500488284,0,0.0,596276.989360756
14,17,15.0,2.28,0.8,1.0,0.8,9,8,4,3.380940246582031,0,0.0,2632.141872377081
14,18,15.0,2.28,0.8,1.0,0.8,9,8,4,3.47388916015625,0,0.0,2385.0658226344453
14,19,15.0,2.28,0.8,1.0,0.8,9,8,4,-26.942164611816406,0,0.0,942019.4085981331
14,20,15.0,2.28,0.8,1.2000000000000002,0.8,10,8,4,-66.3751937866211,0,0.0,12471.401619846236
14,21,15.0,2.28,0.8,1.0,0.8,9,8,4,-13.917506408691406,0,0.0,2899.370061105795
14,22,15.0,2.28,0.8,1.0,0.8,9,8,4,1.4587829589843748,0,0.0,2603.635360379574
14,23,15.0,2.28,0.8,1.0,0.8,9,8,4,-27.336672973632812,0,0.0,5816.431864144923
14,24,15.0,2.28,0.8,1.0,0.8,9,8,4,3.3472755432128904,0,0.0,2896.399948964062
14,25,15.0,2.28,0.8,1.0,0.8,9,8,4,-40.25918121337891,0,0.0,6893.839569316989
14,26,15.0,2.28,0.8,1.2000000000000002,0.8,10,8,4,-25.594340515136718,0,0.0,2269.1641126814616
14,27,15.0,2.28,0.8,1.0,0.8,9,8,4,-12.470606994628906,0,0.0,2915.975176826589
14,28,15.0,2.28,0.8,1.0,0.8,9,8,4,2.458599853515625,0,0.0,2427.947212235954
