seed_id,omega,v_f0,dv_lead,p_inj,t_nr,a_l_min,a_f_min
539,0.031974281,4.21,2.156390898,0.00420630121004858,0.0,-2.3600000000000136,-2.170000000000009
540,2.436883743,9.8,2.181234666,0.004240938605086705,-0.1999999999999993,-1.870000000000033,-3.7800000000000153
541,0.321280562,9.8,0.26429344,0.0022508662701272246,0.0,-2.0400000000000347,-3.7800000000000153
542,0.238840651,9.8,0.474839065,0.002413187108497511,-0.15000000000000036,-4.110000000000017,-3.780000000000019
543,0.014341659,5.81,2.367658074,0.004510074422411579,-0.10000000000000053,-1.6000000000000085,-1.6400000000000148
544,0.084204254,11.21,1.649108215,0.0035575452265494386,-0.25,-1.7500000000000284,-4.770000010000018
545,0.038299416,13.24,0.273341726,0.00225761262940164,-0.15000000000000036,-2.0000000000000284,-6.230000029999971
546,0.026955432,13.24,0.980574866,0.0028523960921086914,-0.20000000000000018,-2.740000000000016,-6.230000000000032
547,0.505221313,12.52,0.740520556,0.002634779734871352,-0.10000000000000053,-3.5100000000000477,-6.040000000000035
548,1.364414061,8.71,3.155537661,0.0058482972360156555,-0.10000000000000053,-2.5300000000000296,-1.8100000000000094
549,0.050263555,18.66,7.090699844,0.021222695313278517,-0.35000000000000053,-2.590000000000032,-4.0000000000000355
550,0.102205663,18.66,5.342684508,0.012000900643148378,-0.40000000000000036,-3.5500000000000256,-4.0000000000000355
551,0.110246342,12.68,2.542678354,0.004778198072625218,-0.25,-2.1100000000000136,-3.2700000000000173
552,0.190321111,22.58,1.047749077,0.0029164391349299885,-0.25,-3.55000000000004,-6.110000000000028
553,1.38690403,3.99,0.178723073,0.0021880517339138545,0.0,-0.6200000000000117,-1.1700000000000053
554,6.671350142,16.07,1.600525714,0.0035009084857363353,-0.20000000000000018,-4.020000000000039,-4.750000000000028
555,0.013015191,20.7,3.926793123,0.0075392251425622885,-0.35000000000000053,-2.4900000000000375,-3.200000000000017
556,1.785105386,19.6,2.282280375,0.00438476842442276,-0.14999999999999947,-3.940000000000026,-4.640000000000029
557,0.092294134,8.39,2.318781339,0.00443790982860045,-0.2999999999999998,-1.2100000000000062,-1.0800000000000125
558,1.616376302,10.97,2.867875469,0.00531919832562565,-0.25,-1.3900000000000148,-5.780000000000044
559,0.038860453,20.4,2.561567074,0.004808066850856642,-0.10000000000000053,-3.410000000000025,-8.030000020000017
560,4.485880292,31.49,1.709635055,0.0036293853619168356,-0.25,-5.220000000000027,-6.660000000000053
561,1.395282344,8.19,2.808827045,0.005216627720495403,-0.09999999999999964,-4.920000000000023,-4.610000000000021
562,0.035229382,25.34,1.747443202,0.003674991938781183,-0.25,-4.540000000000035,-7.090000000000046
563,0.013011462,20.64,6.430451528,0.017122260811716073,-0.20000000000000018,-3.7000000000000313,-2.000000000000057
564,0.08430309,6.05,0.099793354,0.0021316638749655907,-0.10000000000000053,-2.720000000000013,-2.960000000000015
565,0.656874292,24.09,3.202971571,0.005940434068041177,-0.4500000000000002,-3.7300000000000324,-5.620000000000033
566,2.335157477,20.05,4.705720572,0.00973877308908332,-0.34999999999999964,-3.7500000000000284,-3.6000000000000427
567,2.10872986,17.6,0.895018041,0.0027728538324420966,-0.15000000000000036,-4.590000000000032,-7.1900000400000295
568,0.015606251,17.6,0.894312614,0.002772207276387657,-0.25,-5.330000000000041,-7.190000000000033
569,0.960263097,21.93,5.947971143,0.014628492513184264,-0.4499999999999993,-5.000000000000028,-6.650000000000034
570,0.646978317,7.56,0.170926544,0.002182416233791367,0.0,-3.0200000000000244,-2.900000000000013
571,0.013930969,17.13,4.245019733,0.008370997801985912,-0.25,-1.5000000000000568,-1.0000000000000284
572,0.012367148,17.13,4.483673409,0.009053920405038168,-0.25,-1.8300000000000267,-1.0000000000000284
573,0.055150984,14.63,5.678051546,0.013393180881792296,-0.1999999999999993,-5.450000000000024,-3.3600000000000327
574,0.094407559,14.18,2.378298987,0.00452593950310665,-0.25,-3.3300000000000267,-4.650000000000034
575,0.014755592,14.18,1.147428649,0.003014123879218651,-0.14999999999999947,-2.190000000000012,-4.650000000000027
576,0.040108295,10.02,2.117354514,0.0041524445560767445,-0.25,-3.6100000000000207,-3.7200000000000273
577,0.021280954,12.04,0.903088835,0.0027802617943099442,-0.20000000000000018,-2.7700000000000244,-5.570000000000036
578,0.035227576,9.07,3.040531256,0.005630761644419433,-0.20000000000000018,-2.930000000000021,-4.950000000000017
579,0.071592098,9.07,0.761166201,0.002652826097257687,-0.09999999999999964,-4.950000000000031,-4.950000000000024
580,0.016874157,11.86,2.595490826,0.004862177832035211,-0.25,-2.2500000000000284,-5.960000000000022
581,0.203635039,17.53,6.453296502,0.017250176496741806,-0.20000000000000018,-2.3700000000000188,-1.4300000000000352
582,0.133116633,4.54,2.448873426,0.004632577822288409,-0.20000000000000018,-2.5800000000000125,-3.250000000000014
583,0.015566754,13.9,0.441304339,0.0023865725148530326,-0.14999999999999947,-4.890000000000029,-6.270000000000039
584,0.086425438,9.87,1.540538916,0.0034322149511663317,-0.1999999999999993,-2.000000000000014,-2.5400000000000134
585,0.616910182,25.05,0.117800072,0.002144398945850441,-0.09999999999999964,-6.6500000000000625,-5.680000000000092
586,0.65736579,20.71,3.781490188,0.0071872318091534835,-0.35000000000000053,-4.6500000000000625,-4.28000000000003
587,0.209244352,7.47,1.549296502,0.0034421592803944388,-0.20000000000000018,-3.430000000000021,-4.730000000000032
588,0.164502912,12.52,4.28471154,0.00848092952209674,-0.15000000000000036,-1.9200000000000301,-4.0400000000000205
589,0.063153602,15.47,0.638821361,0.002547655828749331,-0.15000000000000036,-5.050000000000026,-6.620000000000033
590,1.200167529,2.77,0.988925631,0.0028602806420168795,-0.09999999999999964,-2.810000000000011,-0.9100000000000051
591,0.490219412,4.88,1.188186976,0.00305499997826648,-0.15000000000000036,-1.3700000000000117,-2.480000000000011
592,0.315207517,20.36,3.655862879,0.006896084939868028,-0.40000000000000036,-3.2800000000000296,-4.580000000000041
593,1.775609,8.81,0.313756813,0.002287993077531591,-0.10000000000000053,-2.5800000000000125,-2.5300000000000153
594,0.164390109,5.7,0.832186811,0.002715851848054123,-0.15000000000000036,-1.7500000000000089,-2.7000000000000135
595,1.025365703,12.24,0.611682753,0.0025248963750475954,0.0,-1.9800000000000324,-4.960000010000016
596,0.047616864,5.96,2.266964665,0.0043626595577578925,-0.14999999999999947,-2.0900000000000105,-4.680000000000021
597,0.504287651,28.25,0.148871461,0.0021665526532668156,-0.09999999999999964,-2.8300000000000693,-6.230000000000047
598,0.02069216,13.09,0.541649114,0.0024670961612618908,-0.15000000000000036,-1.7500000000000284,-4.370000040000008
599,0.223784563,20.34,3.713311071,0.007027741209904729,-0.20000000000000018,-2.0600000000000307,-3.8100000000000165
600,0.083908377,20.34,1.36770791,0.003241718100844782,-0.20000000000000018,-0.8100000000000165,-3.8100000499999993
601,0.539829176,18.44,1.099721249,0.0029669707774378547,-0.10000000000000053,-2.48000000000002,-4.42000000000003
602,3.070733904,10.51,0.207075192,0.0022086679460813804,-0.09999999999999964,-4.590000000000032,-4.800000000000026
603,0.018308649,16.48,1.48428673,0.0033690190637610806,-0.34999999999999964,-3.7000000000000313,-7.540000000000035
604,0.278588609,15.07,4.040043277,0.007825389074717451,-0.3000000000000007,-2.6300000000000523,-3.410000000000025
605,13.7998572,18.77,1.300047287,0.0031700452876034166,-0.34999999999999964,-6.780000000000058,-7.190000000000033
606,0.451060039,23.53,0.625362928,0.0025363436194534243,0.0,-3.350000000000051,-5.940000009999963
607,0.058618225,23.53,1.308925097,0.0031793587483327575,-0.20000000000000018,-3.230000000000018,-5.940000000000055
608,0.389230259,25.27,2.832075604,0.005256774897551192,-0.09999999999999964,-4.830000000000041,-6.72000000000003
609,0.694545574,12.42,2.064312887,0.004080364363702058,-0.20000000000000018,-1.7400000000000375,-2.3200000000000216
610,0.056333113,12.42,0.152866163,0.0021694173692158925,-0.09999999999999964,-0.8100000000000165,-2.3200000000000216
611,0.053337939,12.42,1.124925725,0.002991790035753279,-0.1999999999999993,-1.160000000000025,-2.3200000000000216
612,0.020291399,23.02,7.469087233,0.023990893820698,-0.2999999999999998,-2.4600000000000364,-3.2400000000000375
613,0.96762653,23.02,7.842481887,0.027066544220507558,-0.5,-3.9300000000000637,-3.2400000000000633
614,0.084346986,23.02,8.114638444,0.02954652404789756,-0.5,-2.2700000000000387,-3.2400000000000633
615,0.213848993,23.02,7.480523822,0.024079827095707582,-0.4500000000000002,-3.92000000000003,-3.2400000000000375
616,0.066255065,9.62,0.129086181,0.0021524196083622647,-0.10000000000000053,-4.3000000000000185,-5.2800000000000225
617,0.058504427,19.4,0.330059272,0.0023003629499255304,-0.15000000000000036,-4.620000000000033,-5.590000000000025
618,2.907704032,7.0,0.098703529,0.002130895533710465,0.0,-0.2500000000000142,-0.70000000000001
619,0.029889765,33.53,1.476272902,0.0033601108928406898,-0.14999999999999947,-3.320000000000107,-6.890000000000043
620,2.027812611,17.7,1.637643911,0.0035440985564091027,-0.20000000000000018,-3.92000000000003,-3.40000000000002
621,0.12555958,13.05,0.745640452,0.0026392435876893944,0.0,-1.640000000000029,-2.600000000000025
622,0.777903886,8.23,0.607971182,0.002521799518204194,0.0,-1.3000000000000114,-3.290000000000017
623,1.049326337,8.23,1.688791737,0.003604484423924825,-0.09999999999999964,-2.710000000000022,-3.2900000000000205
624,0.021012075,8.23,3.392196708,0.0063225704681689815,-0.20000000000000018,-2.3100000000000165,-3.2900000000000205
625,0.079737624,19.98,3.251994428,0.006037173632679016,-0.25,-4.860000000000042,-5.920000010000024
626,0.839167204,23.03,5.485624728,0.012575924169832699,-0.15000000000000036,-3.9800000000000466,-3.9600000000000364
627,0.022115633,21.8,0.332316328,0.002302080794156051,-0.15000000000000036,-2.8400000000000603,-5.130000010000018
628,0.098431136,21.8,0.653160551,0.0025597637168468385,-0.15000000000000036,-4.60000000000008,-5.1300000399999846
629,0.41046292,15.9,0.797315374,0.002684721487814128,-0.20000000000000018,-4.330000000000041,-7.040000000000035
630,0.652765059,31.87,3.242109072,0.006017541077009388,-0.15000000000000036,-3.5800000000000978,-6.990000000000077
631,0.018247671,16.52,8.343805104,0.031804427096550604,-0.3000000000000007,-5.400000000000048,-3.980000000000018
632,0.134785585,12.81,1.620057489,0.0035235695224632413,-0.25,-2.6200000000000188,-4.780000020000003
633,0.017512871,10.1,1.761943699,0.0036926344490434246,-0.25,-2.3700000000000117,-4.930000000000021
634,0.044609069,16.98,1.033584084,0.0029028161885996744,-0.1999999999999993,-2.910000000000025,-4.750000029999995
635,0.049799603,14.58,0.708004751,0.0026066056174773463,-0.1999999999999993,-3.730000000000018,-5.410000000000025
636,0.148332752,18.42,3.58253101,0.006731580559822358,-0.09999999999999964,-2.7900000000000205,-6.390000000000043
637,0.196922834,17.08,3.065523076,0.0056773391427350686,-0.3000000000000007,-2.9400000000000404,-4.340000000000032
638,3.749940205,17.76,2.066802948,0.004083720151992653,-0.2999999999999998,-4.900000000000034,-6.340000009999969
639,0.016913789,14.36,1.001840446,0.002872517250117453,-0.15000000000000036,-3.410000000000025,-6.360000040000003
640,0.096468206,12.0,4.907600225,0.010405811241727783,-0.2999999999999998,-4.710000000000022,-6.340000040000021
641,2.761089111,12.0,0.755846333,0.0026481642432262796,-0.15000000000000036,-5.0400000000000205,-6.340000000000032
642,0.366683963,15.76,3.356215765,0.00624807321716553,-0.40000000000000036,-2.960000000000065,-6.12000002000002
643,0.70315566,15.76,2.326767671,0.004449622275251913,-0.1999999999999993,-2.940000000000012,-6.120000040000022
644,0.131313857,18.8,0.622434225,0.0025338886035971386,-0.20000000000000018,-3.840000000000032,-4.990000000000023
645,1.148823604,16.63,2.536420427,0.004768343178533917,-0.20000000000000018,-4.630000000000038,-3.850000030000018
646,0.133759056,13.47,1.492636218,0.003378325391541448,0.0,-2.910000000000018,-5.870000000000033
647,0.141784836,21.92,8.75180784,0.03624360176579417,-0.39999999999999947,-3.07000000000005,-0.870000000000033
648,1.22023712,21.92,9.967694441,0.05327662355859393,-0.5,-3.4100000000000534,-0.8700000000000045
649,0.108148711,9.3,1.565873385,0.003461061180457072,-0.14999999999999947,-3.6100000000000207,-3.420000000000023
650,3.239246776,15.69,0.911395872,0.0027879072085178094,-0.15000000000000036,-4.560000000000031,-5.45000004000002
651,7.068671665,19.86,0.502179632,0.0024351046976775247,-0.09999999999999964,-2.3700000000000614,-3.840000030000013
652,1.907954255,9.72,1.760617514,0.0036910174024045164,0.0,-3.660000000000025,-4.760000000000019
653,0.040143903,21.86,4.891363369,0.010350530414012045,-0.3000000000000007,-3.330000000000041,-2.7300000000000466
654,0.507985288,7.88,1.113194487,0.00298021244814051,-0.10000000000000053,-3.3200000000000145,-3.5500000000000185
655,0.51810824,12.88,1.990737619,0.003982438857127536,-0.15000000000000036,-3.7900000000000205,-4.930000000000021
656,0.026526719,4.9,1.460706474,0.003342874283847068,-0.15000000000000036,-1.3700000000000188,-2.730000000000018
657,0.197649624,4.87,0.530795701,0.0024582575104547533,-0.15000000000000036,-2.530000000000012,-4.370000000000022
658,1.001540431,5.98,0.420984843,0.002370588772170573,-0.15000000000000036,-1.580000000000009,-4.840000000000018
659,1.097247427,16.42,6.85343841,0.019648981840562105,-0.25,-3.1900000000000404,-2.410000000000025
660,3.341011514,25.49,8.100652017,0.02941386881724032,-0.5999999999999996,-3.9500000000000455,-5.260000000000019
661,0.035939148,11.85,0.938935791,0.002813403962213647,-0.10000000000000053,-0.21000000000002217,-1.3100000000000165
662,0.443943549,9.64,0.185641242,0.00219306449376256,-0.10000000000000053,-1.7500000000000213,-4.460000000000022
663,0.421856177,22.12,1.744388856,0.0036712864887885922,-0.2999999999999998,-4.040000000000063,-7.140000000000043
664,0.013729543,22.12,7.281194267,0.02257487561300744,-0.3000000000000007,-6.310000000000031,-7.140000000000043
665,0.074835928,11.29,3.267777496,0.006068651234987488,-0.4500000000000002,-3.500000000000014,-7.950000029999956
666,0.050677321,11.38,1.827062675,0.0037729097119587394,-0.1999999999999993,-2.200000000000017,-7.460000039999997
667,4.46058494,9.07,0.936812953,0.0028114303720576327,-0.20000000000000018,-3.1200000000000188,-6.460000000000036
668,0.193719399,15.17,1.62133352,0.003525055067571983,-0.1999999999999993,-4.0300000000000225,-2.0500000000000114
669,2.450869272,7.81,3.017688477,0.005588521785503881,-0.35000000000000053,-3.8100000000000165,-4.910000000000025
670,0.508704263,7.74,0.757760431,0.0026498406448512792,-0.14999999999999947,-2.5800000000000125,-2.410000000000011
671,0.040860793,13.67,1.846883026,0.003797686577712188,-0.25,-3.92000000000003,-7.500000019999945
672,0.026922528,12.55,6.321340847,0.01652406266598184,-0.39999999999999947,-2.4800000000000324,-1.3600000000000327
673,0.025593204,19.8,2.429379761,0.004602875277841733,-0.25,-4.400000000000034,-5.9400000099999914
674,0.698053145,23.17,1.2285065,0.0030959797083757743,-0.10000000000000053,-2.9600000000000364,-6.72000000000003
675,0.288038574,16.5,4.881122118,0.010315812087783488,-0.2999999999999998,-4.270000000000024,-2.130000000000024
676,0.014194491,13.15,2.559194882,0.004804305519399244,-0.15000000000000036,-0.8100000000000165,-1.690000000000012
677,1.668364257,10.4,1.234220909,0.003101831854614288,-0.14999999999999947,-4.970000000000027,-6.370000000000033
678,1.200586712,18.02,2.875502108,0.005332591696895629,-0.20000000000000018,-2.2700000000000244,-4.7200000300000085
679,2.410379222,18.02,1.63571584,0.0035418420704821005,-0.20000000000000018,-3.130000000000038,-4.720000000000027
680,0.016682136,18.26,4.054965999,0.007863891086419746,-0.10000000000000053,-2.710000000000022,-7.480000000000047
681,0.309755833,14.64,4.654863258,0.009577520794733582,-0.1999999999999993,-2.4800000000000324,-2.7400000000000233
682,0.16287278,14.64,5.328696751,0.011946045215798819,-0.2999999999999998,-2.160000000000011,-2.7400000000000233
683,0.110625015,12.81,5.849308867,0.01416445196445646,-0.20000000000000018,-2.8100000000000307,-1.2400000000000233
684,6.197978091,11.52,0.335509429,0.002304513248128724,-0.10000000000000053,-1.5800000000000125,-3.90000000000002
685,1.697710651,9.43,1.523487722,0.0034129352093914505,-0.15000000000000036,-1.940000000000019,-2.440000000000019
686,0.087483012,14.46,0.734220199,0.0026292970136364514,-0.1999999999999993,-5.060000000000031,-5.690000000000023
687,0.1363542,22.63,2.369356817,0.004512603446557739,-0.1999999999999993,0.13999999999997215,-3.4200000000000443
688,0.012195911,25.34,1.556015998,0.003449808799965618,-0.2999999999999998,-5.6500000000000625,-6.800000000000054
689,0.073461279,26.05,0.492834061,0.002427590564626618,-0.14999999999999947,-2.5700000000000784,-3.860000000000042
690,0.046472917,20.96,3.706537548,0.007012089190839665,-0.20000000000000018,-2.790000000000049,-4.250000000000028
691,0.019088412,3.34,0.932926598,0.002807820826970695,-0.09999999999999964,-0.6600000000000072,-1.620000000000008
692,0.035222086,17.11,1.184946628,0.003051730143636282,0.0,-4.830000000000027,-4.440000020000014
693,0.347811052,12.24,2.118426224,0.00415391393574975,-0.15000000000000036,-3.860000000000028,-4.340000000000032
694,0.48774009,13.12,3.604585598,0.006780641205186785,-0.39999999999999947,-3.630000000000024,-7.2600000000000335
695,0.012467597,19.42,2.66803198,0.0049799283869396615,-0.4500000000000002,-2.3700000000000117,-6.370000000000033
696,0.545738355,15.98,2.749689266,0.005115874055871825,-0.1999999999999993,-4.48000000000002,-3.2500000000000284
697,1.250187029,15.35,3.769090705,0.007157960869930057,-0.34999999999999964,-3.05000000000004,-1.8300000000000125
698,0.037522384,14.2,0.59977892,0.002514977470909871,-0.25,-4.080000000000027,-7.430000000000035
699,0.157732472,15.95,4.501930139,0.00910838122975507,-0.2999999999999998,-3.9600000000000364,-2.5500000000000256
700,0.16703914,22.63,3.351422569,0.0062382151418058675,-0.40000000000000036,-3.410000000000025,-7.7000000000000455
701,1.280706279,22.63,2.053874491,0.004066326679125286,-0.5500000000000007,-3.8100000000000307,-7.7000000000000455
702,0.018888426,6.09,1.137594746,0.003004343490356019,-0.25,-3.40000000000002,-4.380000000000024
703,4.195278674,13.08,0.612264681,0.0025253822674287255,-0.14999999999999947,-3.2500000000000426,-5.410000000000025
704,0.835478103,16.23,6.057826676,0.01516281241951488,-0.34999999999999964,-2.4500000000000313,-1.170000000000016
705,0.18055452,6.48,1.073950704,0.0029418063439798597,-0.10000000000000053,-1.0200000000000102,-4.370000000000019
706,1.550163609,6.48,1.838318421,0.0037869603789318354,-0.1999999999999993,-1.3800000000000168,-4.370000000000027
707,0.086776991,17.87,1.932523274,0.0039066197024046215,-0.15000000000000036,-3.07000000000005,-6.080000000000027
708,1.550531632,13.1,0.732753189,0.0026280220205792118,-0.09999999999999964,-2.2500000000000284,-5.91000004
709,0.664921278,13.1,1.854468829,0.0038072122092588875,-0.10000000000000053,-2.7200000000000273,-5.9100000100000045
710,1.624789541,13.1,1.263442195,0.0031319302932444754,-0.25,-4.060000000000031,-5.910000000000025
711,0.022963222,22.62,5.998438141,0.014871612861202768,-0.39999999999999947,-2.130000000000038,-5.040000000000049
712,0.01207092,10.47,3.110854576,0.005762803633810915,-0.25,-1.9600000000000222,-3.2600000000000193
713,1.723706363,7.17,0.075788901,0.0021148042521819373,0.0,-0.9700000000000131,-2.7400000000000126
714,2.938206145,7.17,0.09431764,0.002127806216014963,-0.10000000000000053,-1.6600000000000108,-2.7400000000000126
715,0.182982244,5.71,1.494829387,0.0033807741404359944,-0.09999999999999964,-1.2100000000000044,-3.000000000000014
716,0.831327483,11.71,1.695751527,0.003612780105279848,-0.1999999999999993,-2.2700000000000244,-3.950000000000024
717,0.946894519,15.4,1.251681289,0.0031197815025010745,0.0,0.0,-0.6500000000000341
718,0.062653739,8.91,3.851348412,0.007354377566642845,-0.25,-0.9300000000000104,-2.3300000000000196
719,3.178345626,10.66,0.929383805,0.0028045343999230847,-0.14999999999999947,-1.680000000000021,-3.2300000000000146
720,0.966488085,22.51,4.842340616,0.010185382303870241,-0.1999999999999993,-3.2000000000000455,-7.120000000000033
721,0.552095345,22.51,1.8734233,0.0038311178503968382,-0.39999999999999947,-4.400000000000034,-7.120000000000033
722,3.616485881,13.38,1.276353138,0.0031453213593001365,-0.1999999999999993,-3.5300000000000296,-5.300000000000026
723,0.017952059,27.8,8.288958217,0.031249299281079397,-1.1499999999999995,-4.950000000000031,-8.410000000000053
724,2.944087132,20.48,3.887470543,0.007442312491574917,-0.9000000000000004,-4.610000000000042,-8.190000030000022
725,0.347222205,22.75,0.66126986,0.0025666365377302242,-0.20000000000000018,-2.5000000000000284,-5.940000000000055
726,0.030929164,11.99,0.399908575,0.0023541225639408013,-0.10000000000000053,-5.2000000000000455,-7.130000000000031
727,0.027430014,11.74,0.346182592,0.0023126625212045834,-0.09999999999999964,-1.7200000000000202,-4.320000000000022
728,0.722597012,3.52,0.189260256,0.0021956913185923383,0.0,-1.1600000000000144,-1.6100000000000065
729,0.012014185,17.26,0.731991008,0.0026273598448819245,-0.15000000000000036,-4.9000000000000234,-6.210000000000029
730,0.818388233,10.53,0.585836676,0.0025034094651984746,-0.09999999999999964,-2.5300000000000153,-4.090000000000025
731,0.070032256,13.48,2.302872492,0.004414669914619716,0.0,-4.940000000000026,-1.9200000000000301
732,6.341526574,9.39,0.414085958,0.002365186285045032,0.0,-1.7700000000000244,-2.970000000000013
733,0.040440765,18.9,5.597502,0.013044889793222533,-0.15000000000000036,-2.9400000000000404,-3.2200000000000273
734,0.338190569,23.28,6.203422766,0.015900673713317336,-0.34999999999999964,-2.2500000000000284,-7.590000000000032
735,0.149752537,23.28,4.716154892,0.00977218785131312,-0.7000000000000002,-3.2700000000000244,-7.590000079999903
736,0.018822032,10.48,0.307299416,0.0022831117460395713,0.0,-2.3100000000000165,-5.0300000000000225
737,2.301805607,6.24,1.072757264,0.0029406461427840176,-0.15000000000000036,-0.9700000000000131,-1.580000000000009
738,6.327808677,6.24,1.464940308,0.0033475536383230664,-0.20000000000000018,-1.690000000000012,-1.5800000000000125
739,1.596508604,27.74,1.106114816,0.0029732471274057856,-0.09999999999999964,-4.30000000000004,-4.800000000000057
740,0.469061333,15.91,1.671457485,0.003583905373609607,-0.34999999999999964,-4.570000000000023,-7.7000000000000455
741,0.382224111,11.27,0.429878684,0.0023775716701260213,-0.15000000000000036,-3.3400000000000176,-5.240000000000023
742,0.33373672,18.1,0.883591081,0.0027623989883719087,-0.20000000000000018,-3.0200000000000387,-5.180000000000021
743,0.048780808,9.62,0.34261948,0.002309938788711262,-0.09999999999999964,-2.2500000000000284,-3.9200000000000195
744,0.488135893,6.29,2.871786686,0.005326062747129585,-0.10000000000000053,-2.0600000000000094,-1.0100000000000051
745,0.140030073,8.14,2.038743028,0.004046063051364776,-0.3000000000000007,-2.15000000000002,-5.770000000000024
746,6.74772937,8.14,0.840581295,0.0027233993573052293,0.0,-3.440000000000019,-5.770000000000024
747,0.035844418,14.99,2.336460964,0.004463879434238084,-0.35000000000000053,-0.8600000000000136,-4.910000000000039
748,1.180105526,11.19,3.104718728,0.0057511611557247225,-0.40000000000000036,-2.5300000000000153,-5.780000000000044
749,0.092619029,8.52,0.365040312,0.0023271312810141777,-0.09999999999999964,-2.3100000000000165,-3.1600000000000144
750,0.082194142,8.52,0.797687888,0.002685052149986453,-0.15000000000000036,-1.710000000000008,-3.1600000000000144
751,2.480029889,2.79,1.630140262,0.00353532483766126,-0.15000000000000036,-1.4800000000000075,-0.25000000000000444
752,0.220133425,16.57,1.102926091,0.002970115210252331,0.0,-1.9800000000000466,-3.1900000300000215
753,0.070670497,14.07,0.896289441,0.002774019508362715,-0.25,-2.7300000000000324,-6.370000000000033
754,0.270851399,14.07,0.820371821,0.002705264278496622,-0.20000000000000018,-3.590000000000032,-6.370000000000033
755,0.037283666,7.05,1.544309225,0.003436492661448222,-0.15000000000000036,-1.9000000000000128,-1.5800000000000125
756,0.021849702,10.03,2.316151073,0.004434059104667835,-0.25,-1.4300000000000104,-6.590000000000032
757,0.300624596,7.27,2.507793619,0.0047235193805631615,-0.20000000000000018,-1.4600000000000222,-1.3000000000000185
758,0.126809295,13.96,1.28193876,0.0031511323684328438,-0.25,-1.8700000000000188,-4.890000000000029
759,1.259079467,14.07,0.227327932,0.0022235132710535107,-0.10000000000000053,-1.6900000000000261,-2.670000040000005
760,0.014666507,14.07,1.304047941,0.003174238890090739,-0.10000000000000053,-1.810000000000045,-2.6700000300000113
761,1.448582459,14.07,2.498806097,0.004709533421746992,-0.25,-2.160000000000011,-2.67000000000003
762,0.149041408,22.02,1.177223096,0.0030439503913483592,-0.25,-3.840000000000032,-7.020000000000039
763,0.031987028,18.24,4.151446899,0.008117395931335902,-0.2999999999999998,-2.4800000000000324,-3.3100000000000307
764,0.032892532,17.2,0.611861681,0.0025250457646181844,-0.15000000000000036,-4.350000000000051,-4.960000010000016
765,0.387766344,14.61,0.087288067,0.00212286406851977,0.0,0.0,-0.9900000000000091
766,0.210639205,13.56,5.802330467,0.01394862596852066,-0.2999999999999998,-2.620000000000033,-0.5900000000000176
767,0.036651748,13.56,6.157491141,0.01566416235346793,-0.34999999999999964,-2.890000000000015,-0.5900000000000176
768,0.027936739,13.87,1.860589881,0.0038149158747255796,-0.25,-1.7300000000000324,-3.660000000000025
769,0.044556649,13.87,3.156147759,0.0058494732395757915,-0.14999999999999947,-2.410000000000025,-3.660000000000039
770,0.128363032,16.67,3.308710855,0.006151050506286346,-0.34999999999999964,-2.360000000000042,-3.6100000200000295
771,0.01195199,16.67,2.162855455,0.00421528694399061,-0.14999999999999947,-2.7600000000000477,-3.610000000000028
772,0.018071815,10.98,2.861755531,0.005308475118593393,-0.4499999999999993,-2.7800000000000153,-7.84000003999995
773,0.091599448,5.45,0.730958749,0.0026264632932498228,-0.14999999999999947,-1.5100000000000122,-2.390000000000015
774,5.322796092,5.45,0.219125413,0.002217488839531138,-0.10000000000000053,-3.1600000000000112,-2.3900000000000112
775,5.460288066,20.83,5.554149517,0.012861151699524509,-0.20000000000000018,-0.20000000000000284,-3.2700000000000387
776,0.3248907,18.83,0.784248026,0.0026731479153203675,-0.10000000000000053,-2.890000000000043,-5.040000000000035
777,0.040747142,29.23,7.868714852,0.02729649449576017,-1.2000000000000002,-5.760000000000048,-8.160000000000053
778,1.590703307,19.98,5.382754249,0.012159422209704748,-0.2999999999999998,-3.1300000000000523,-3.440000000000026
779,0.025495974,19.98,3.792659527,0.007213700514415593,-0.25,-1.6900000000000261,-3.440000000000026
780,0.593788299,19.98,4.902312043,0.010387774822918321,-0.3000000000000007,-2.900000000000034,-3.440000000000026
781,0.012459623,6.85,1.24377034,0.0031116360824894012,-0.15000000000000036,-1.3900000000000077,-3.3500000000000156
782,0.488355546,10.42,4.813906854,0.01009079227060267,-0.25,-2.070000000000036,-2.7800000000000153
783,0.843458332,10.42,1.784081833,0.0037197324318686757,-0.15000000000000036,-2.6000000000000156,-2.7800000000000153
784,0.012758271,10.82,4.385335506,0.008766076028935157,-0.2999999999999998,-3.0800000000000196,-1.3000000000000302
785,0.163458939,6.43,0.640992923,0.0025494857997592807,-0.15000000000000036,-1.590000000000006,-3.230000000000018
786,1.730860781,8.06,0.544847521,0.0024697068775954524,-0.10000000000000053,-2.450000000000017,-2.5300000000000153
787,3.391568759,12.69,0.117267664,0.002144021318684122,0.0,-1.8600000000000279,-2.5800000000000125
788,0.023100649,27.97,1.159446893,0.003026119834551362,-0.15000000000000036,-4.050000000000068,-7.57000000000005
789,5.801268698,3.64,0.36418764,0.0023264751153686362,-0.09999999999999964,-0.9000000000000092,-1.130000000000006
790,0.017342343,3.64,0.510735764,0.0024420044397162103,-0.09999999999999964,-0.70000000000001,-1.130000000000006
791,0.03895608,3.64,0.465140132,0.002405459331723968,-0.09999999999999964,-2.0300000000000082,-1.130000000000006
