seed_id,omega,v_f0,d0,thw0,t_crash_orig,t_lead_onset,t_anchor,schedule,glance_end,d_max,prob,no_response,abnormal,crashed,t_onset,rt_vs_anchor,t_impact,v_rel_impact,dv_lead,p_inj,a_f_min,min_gap,a_l_min,t_nr
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=0.3,0.75,9.75,0.0025148853679001415,False,False,False,1.25,0.8,,0.0,0.0,0.0,-5.087092940000001,3.0460843758,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=0.3,0.75,11.25,0.0006287142688687795,False,False,False,1.25,0.8,,0.0,0.0,0.0,-5.087092940000001,3.0460843758,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=0.4,0.8500000000000001,3.75,0.003296040809275303,False,False,False,1.35,0.9000000000000001,,0.0,0.0,0.0,-3.75,2.95541617875,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=0.4,0.8500000000000001,5.25,0.0060427456037327005,False,False,False,1.35,0.9000000000000001,,0.0,0.0,0.0,-5.087092940000001,2.9630489111000005,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=0.4,0.8500000000000001,6.75,0.006592106338918476,False,False,False,1.35,0.9000000000000001,,0.0,0.0,0.0,-5.087092940000001,2.9630489111000005,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=0.4,0.8500000000000001,8.25,0.0060427456037327005,False,False,False,1.35,0.9000000000000001,,0.0,0.0,0.0,-5.087092940000001,2.9630489111000005,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=0.4,0.8500000000000001,9.75,0.002197368779639492,False,False,False,1.35,0.9000000000000001,,0.0,0.0,0.0,-5.087092940000001,2.9630489111000005,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=0.4,0.8500000000000001,11.25,0.0005493360148179054,False,False,False,1.35,0.9000000000000001,,0.0,0.0,0.0,-5.087092940000001,2.9630489111000005,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=0.5,0.95,3.75,0.0025703310121794353,False,False,False,1.45,1.0,,0.0,0.0,0.0,-3.75,2.87238071405,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=0.5,0.95,5.25,0.004712276735250762,False,False,False,1.45,1.0,,0.0,0.0,0.0,-5.087092940000001,2.8800134464000005,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=0.5,0.95,6.75,0.005140681301889654,False,False,False,1.45,1.0,,0.0,0.0,0.0,-5.087092940000001,2.8800134464000005,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=0.5,0.95,8.25,0.004712276735250762,False,False,False,1.45,1.0,,0.0,0.0,0.0,-5.087092940000001,2.8800134464000005,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=0.5,0.95,9.75,0.0017135604339632183,False,False,False,1.45,1.0,,0.0,0.0,0.0,-5.087092940000001,2.8800134464000005,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=0.5,0.95,11.25,0.00042838528910810826,False,False,False,1.45,1.0,,0.0,0.0,0.0,-5.087092940000001,2.8800134464000005,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=0.6,1.05,3.75,0.0025703310121794353,False,False,False,1.55,1.1,,0.0,0.0,0.0,-3.75,2.78934524935,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=0.6,1.05,5.25,0.004712276735250762,False,False,False,1.55,1.1,,0.0,0.0,0.0,-5.087092940000001,2.7969779817000004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=0.6,1.05,6.75,0.005140681301889654,False,False,False,1.55,1.1,,0.0,0.0,0.0,-5.087092940000001,2.7969779817000004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=0.6,1.05,8.25,0.004712276735250762,False,False,False,1.55,1.1,,0.0,0.0,0.0,-5.087092940000001,2.7969779817000004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=0.6,1.05,9.75,0.0017135604339632183,False,False,False,1.55,1.1,,0.0,0.0,0.0,-5.087092940000001,2.7969779817000004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=0.6,1.05,11.25,0.00042838528910810826,False,False,False,1.55,1.1,,0.0,0.0,0.0,-5.087092940000001,2.7969779817000004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=0.7,1.1500000000000001,3.75,0.0014444935911309196,False,False,False,1.6500000000000001,1.2000000000000002,,0.0,0.0,0.0,-3.75,2.70630978465,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=0.7,1.1500000000000001,5.25,0.0026482400560281887,False,False,False,1.6500000000000001,1.2000000000000002,,0.0,0.0,0.0,-5.087092940000001,2.7139425170000004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=0.7,1.1500000000000001,6.75,0.0028889980159908565,False,False,False,1.6500000000000001,1.2000000000000002,,0.0,0.0,0.0,-5.087092940000001,2.7139425170000004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=0.7,1.1500000000000001,8.25,0.0026482400560281887,False,False,False,1.6500000000000001,1.2000000000000002,,0.0,0.0,0.0,-5.087092940000001,2.7139425170000004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=0.7,1.1500000000000001,9.75,0.0009629993386636189,False,False,False,1.6500000000000001,1.2000000000000002,,0.0,0.0,0.0,-5.087092940000001,2.7139425170000004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=0.7,1.1500000000000001,11.25,0.00024074712623365027,False,False,False,1.6500000000000001,1.2000000000000002,,0.0,0.0,0.0,-5.087092940000001,2.7139425170000004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=0.8,1.25,3.75,0.0014444935911309196,False,False,False,1.75,1.3,,0.0,0.0,0.0,-3.75,2.62327431995,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=0.8,1.25,5.25,0.0026482400560281887,False,False,False,1.75,1.3,,0.0,0.0,0.0,-5.087092940000001,2.6309070523000004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=0.8,1.25,6.75,0.0028889980159908565,False,False,False,1.75,1.3,,0.0,0.0,0.0,-5.087092940000001,2.6309070523000004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=0.8,1.25,8.25,0.0026482400560281887,False,False,False,1.75,1.3,,0.0,0.0,0.0,-5.087092940000001,2.6309070523000004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=0.8,1.25,9.75,0.0009629993386636189,False,False,False,1.75,1.3,,0.0,0.0,0.0,-5.087092940000001,2.6309070523000004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=0.8,1.25,11.25,0.00024074712623365027,False,False,False,1.75,1.3,,0.0,0.0,0.0,-5.087092940000001,2.6309070523000004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=0.9,1.35,3.75,0.0008175517940715706,False,False,False,1.85,1.4000000000000001,,0.0,0.0,0.0,-3.75,2.54023885525,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=0.9,1.35,5.25,0.0014988459777401768,False,False,False,1.85,1.4000000000000001,,0.0,0.0,0.0,-5.087092940000001,2.5478715876000004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=0.9,1.35,6.75,0.0016351097197969254,False,False,False,1.85,1.4000000000000001,,0.0,0.0,0.0,-5.087092940000001,2.5478715876000004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=0.9,1.35,8.25,0.0014988459777401768,False,False,False,1.85,1.4000000000000001,,0.0,0.0,0.0,-5.087092940000001,2.5478715876000004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=0.9,1.35,9.75,0.0005450365732656419,False,False,False,1.85,1.4000000000000001,,0.0,0.0,0.0,-5.087092940000001,2.5478715876000004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=0.9,1.35,11.25,0.0001362576104029643,False,False,False,1.85,1.4000000000000001,,0.0,0.0,0.0,-5.087092940000001,2.5478715876000004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=1.0,1.45,3.75,0.0006129416244230365,False,False,False,1.95,1.5,,0.0,0.0,0.0,-3.75,2.45720339055,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=1.0,1.45,5.25,0.0011237270776211794,False,False,False,1.95,1.5,,0.0,0.0,0.0,-5.087092940000001,2.4648361229000004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=1.0,1.45,6.75,0.0012258878459197485,False,False,False,1.95,1.5,,0.0,0.0,0.0,-5.087092940000001,2.4648361229000004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=1.0,1.45,8.25,0.0011237270776211794,False,False,False,1.95,1.5,,0.0,0.0,0.0,-5.087092940000001,2.4648361229000004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=1.0,1.45,9.75,0.0004086292819732496,False,False,False,1.95,1.5,,0.0,0.0,0.0,-5.087092940000001,2.4648361229000004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=1.0,1.45,11.25,0.00010215617122489342,False,False,False,1.95,1.5,,0.0,0.0,0.0,-5.087092940000001,2.4648361229000004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=1.1,1.55,3.75,0.00044707271852303005,False,False,False,2.05,1.5999999999999999,,0.0,0.0,0.0,-3.75,2.37416792585,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=1.1,1.55,5.25,0.000819633876134517,False,False,False,2.05,1.5999999999999999,,0.0,0.0,0.0,-5.087092940000001,2.3818006582000004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=1.1,1.55,6.75,0.0008941487900998315,False,False,False,2.05,1.5999999999999999,,0.0,0.0,0.0,-5.087092940000001,2.3818006582000004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=1.1,1.55,8.25,0.000819633876134517,False,False,False,2.05,1.5999999999999999,,0.0,0.0,0.0,-5.087092940000001,2.3818006582000004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=1.1,1.55,9.75,0.00029804959669994384,False,False,False,2.05,1.5999999999999999,,0.0,0.0,0.0,-5.087092940000001,2.3818006582000004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=1.1,1.55,11.25,7.451156091154308e-05,False,False,False,2.05,1.5999999999999999,,0.0,0.0,0.0,-5.087092940000001,2.3818006582000004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=1.2,1.6500000000000001,3.75,0.0003498835276792526,False,False,False,2.1500000000000004,1.7000000000000004,,0.0,0.0,0.0,-3.75,2.2496147288,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=1.2,1.6500000000000001,5.25,0.0006414535714341327,False,False,False,2.1500000000000004,1.7000000000000004,,0.0,0.0,0.0,-5.087092940000001,2.2572474611500004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=1.2,1.6500000000000001,6.75,0.000699769679491523,False,False,False,2.1500000000000004,1.7000000000000004,,0.0,0.0,0.0,-5.087092940000001,2.2572474611500004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=1.2,1.6500000000000001,8.25,0.0006414535714341327,False,False,False,2.1500000000000004,1.7000000000000004,,0.0,0.0,0.0,-5.087092940000001,2.2572474611500004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=1.2,1.6500000000000001,9.75,0.0002332565598305077,False,False,False,2.1500000000000004,1.7000000000000004,,0.0,0.0,0.0,-5.087092940000001,2.2572474611500004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=1.2,1.6500000000000001,11.25,5.831348392437244e-05,False,False,False,2.1500000000000004,1.7000000000000004,,0.0,0.0,0.0,-5.087092940000001,2.2572474611500004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=1.3,1.75,3.75,0.00026864909767959107,False,False,False,2.25,1.8,,0.0,0.0,0.0,-3.75,2.20809699645,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=1.3,1.75,5.25,0.0004925236815581285,False,False,False,2.25,1.8,,0.0,0.0,0.0,-5.087092940000001,2.2157297288000004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=1.3,1.75,6.75,0.0005373002102324518,False,False,False,2.25,1.8,,0.0,0.0,0.0,-5.087092940000001,2.2157297288000004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=1.3,1.75,8.25,0.0004925236815581285,False,False,False,2.25,1.8,,0.0,0.0,0.0,-5.087092940000001,2.2157297288000004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=1.3,1.75,9.75,0.00017910007007748395,False,False,False,2.25,1.8,,0.0,0.0,0.0,-5.087092940000001,2.2157297288000004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=1.3,1.75,11.25,4.4774513801053544e-05,False,False,False,2.25,1.8,,0.0,0.0,0.0,-5.087092940000001,2.2157297288000004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=1.4,1.85,3.75,0.00026864909767959107,False,False,False,2.35,1.9000000000000001,,0.0,0.0,0.0,-3.75,2.12506153175,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=1.4,1.85,5.25,0.0004925236815581285,False,False,False,2.35,1.9000000000000001,,0.0,0.0,0.0,-5.087092940000001,2.1326942641000004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=1.4,1.85,6.75,0.0005373002102324518,False,False,False,2.35,1.9000000000000001,,0.0,0.0,0.0,-5.087092940000001,2.1326942641000004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=1.4,1.85,8.25,0.0004925236815581285,False,False,False,2.35,1.9000000000000001,,0.0,0.0,0.0,-5.087092940000001,2.1326942641000004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=1.4,1.85,9.75,0.00017910007007748395,False,False,False,2.35,1.9000000000000001,,0.0,0.0,0.0,-5.087092940000001,2.1326942641000004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=1.4,1.85,11.25,4.4774513801053544e-05,False,False,False,2.35,1.9000000000000001,,0.0,0.0,0.0,-5.087092940000001,2.1326942641000004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=1.5,1.95,3.75,0.00014835223557445906,False,False,False,2.45,2.0,,0.0,0.0,0.0,-3.75,2.04202606705,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=1.5,1.95,5.25,0.00027197928399393296,False,False,False,2.45,2.0,,0.0,0.0,0.0,-5.087092940000001,2.0496587994000004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=1.5,1.95,6.75,0.0002967055837934665,False,False,False,2.45,2.0,,0.0,0.0,0.0,-5.087092940000001,2.0496587994000004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=1.5,1.95,8.25,0.00027197928399393296,False,False,False,2.45,2.0,,0.0,0.0,0.0,-5.087092940000001,2.0496587994000004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=1.5,1.95,9.75,9.890186126448884e-05,False,False,False,2.45,2.0,,0.0,0.0,0.0,-5.087092940000001,2.0496587994000004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=1.5,1.95,11.25,2.4725187154985104e-05,False,False,False,2.45,2.0,,0.0,0.0,0.0,-5.087092940000001,2.0496587994000004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=1.6,2.0500000000000003,3.75,0.00014835223557445906,False,False,False,2.5500000000000003,2.1,,0.0,0.0,0.0,-3.75,1.9589906023500006,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=1.6,2.0500000000000003,5.25,0.00027197928399393296,False,False,False,2.5500000000000003,2.1,,0.0,0.0,0.0,-5.087092940000001,1.9666233347000004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=1.6,2.0500000000000003,6.75,0.0002967055837934665,False,False,False,2.5500000000000003,2.1,,0.0,0.0,0.0,-5.087092940000001,1.9666233347000004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=1.6,2.0500000000000003,8.25,0.00027197928399393296,False,False,False,2.5500000000000003,2.1,,0.0,0.0,0.0,-5.087092940000001,1.9666233347000004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=1.6,2.0500000000000003,9.75,9.890186126448884e-05,False,False,False,2.5500000000000003,2.1,,0.0,0.0,0.0,-5.087092940000001,1.9666233347000004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=1.6,2.0500000000000003,11.25,2.4725187154985104e-05,False,False,False,2.5500000000000003,2.1,,0.0,0.0,0.0,-5.087092940000001,1.9666233347000004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=1.7,2.1500000000000004,3.75,9.2468147804893e-05,False,False,False,2.6500000000000004,2.2,,0.0,0.0,0.0,-3.75,1.8759551376500005,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=1.7,2.1500000000000004,5.25,0.00016952505322777753,False,False,False,2.6500000000000004,2.2,,0.0,0.0,0.0,-5.087092940000001,1.8835878700000004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=1.7,2.1500000000000004,6.75,0.00018493698912262828,False,False,False,2.6500000000000004,2.2,,0.0,0.0,0.0,-5.087092940000001,1.8835878700000004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=1.7,2.1500000000000004,8.25,0.00016952505322777753,False,False,False,2.6500000000000004,2.2,,0.0,0.0,0.0,-5.087092940000001,1.8835878700000004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=1.7,2.1500000000000004,9.75,6.16456630408761e-05,False,False,False,2.6500000000000004,2.2,,0.0,0.0,0.0,-5.087092940000001,1.8835878700000004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=1.7,2.1500000000000004,11.25,1.5411242382008445e-05,False,False,False,2.6500000000000004,2.2,,0.0,0.0,0.0,-5.087092940000001,1.8835878700000004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=1.8,2.25,3.75,9.2468147804893e-05,False,False,False,2.75,2.3,,0.0,0.0,0.0,-3.75,1.7929196729500005,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=1.8,2.25,5.25,0.00016952505322777753,False,False,False,2.75,2.3,,0.0,0.0,0.0,-5.087092940000001,1.8005524053000004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=1.8,2.25,6.75,0.00018493698912262828,False,False,False,2.75,2.3,,0.0,0.0,0.0,-5.087092940000001,1.8005524053000004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=1.8,2.25,8.25,0.00016952505322777753,False,False,False,2.75,2.3,,0.0,0.0,0.0,-5.087092940000001,1.8005524053000004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=1.8,2.25,9.75,6.16456630408761e-05,False,False,False,2.75,2.3,,0.0,0.0,0.0,-5.087092940000001,1.8005524053000004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=1.8,2.25,11.25,1.5411242382008445e-05,False,False,False,2.75,2.3,,0.0,0.0,0.0,-5.087092940000001,1.8005524053000004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=1.9,2.35,3.75,5.0326838155681835e-05,False,False,False,2.85,2.4,,0.0,0.0,0.0,-3.75,1.7098842082500005,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=1.9,2.35,5.25,9.226593286078832e-05,False,False,False,2.85,2.4,,0.0,0.0,0.0,-5.087092940000001,1.7175169406000004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=1.9,2.35,6.75,0.00010065405376359345,False,False,False,2.85,2.4,,0.0,0.0,0.0,-5.087092940000001,1.7175169406000004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=1.9,2.35,8.25,9.226593286078832e-05,False,False,False,2.85,2.4,,0.0,0.0,0.0,-5.087092940000001,1.7175169406000004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=1.9,2.35,9.75,3.355135125453115e-05,False,False,False,2.85,2.4,,0.0,0.0,0.0,-5.087092940000001,1.7175169406000004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=1.9,2.35,11.25,8.387743450575338e-06,False,False,False,2.85,2.4,,0.0,0.0,0.0,-5.087092940000001,1.7175169406000004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=2.0,2.45,3.75,5.0326838155681835e-05,False,False,False,2.95,2.5,,0.0,0.0,0.0,-3.75,1.6268487435500005,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=2.0,2.45,5.25,9.226593286078832e-05,False,False,False,2.95,2.5,,0.0,0.0,0.0,-5.087092940000001,1.6344814759000004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=2.0,2.45,6.75,0.00010065405376359345,False,False,False,2.95,2.5,,0.0,0.0,0.0,-5.087092940000001,1.6344814759000004,0.0,
3456,2.981746817,0.0,4.021037145,40.21037145,5.05,,0.45,o=2.0,2.45,8.25,9.226593286078832e-05,False,False,False,2.95,2.5,,0.0,0.0,0.0,-5.087092940000001,1.6344814759000004,0.0,
